"date","Overleden","Ontslagen","IC_to_Clinical_Alive"
"2020-07-26",875,2001,17
"2020-07-27",875,2003,15
"2020-07-28",875,2004,14
"2020-07-29",876,2005,14
"2020-07-30",876,2007,12
"2020-07-31",878,2007,11
"2020-08-01",878,2008,11
"2020-08-02",878,2008,11
"2020-08-03",878,2008,12
"2020-08-04",879,2009,13
"2020-08-05",879,2012,10
"2020-08-06",880,2013,9
"2020-08-07",880,2014,8
"2020-08-08",880,2014,9
"2020-08-09",882,2015,12
"2020-08-10",882,2016,12
"2020-08-11",883,2017,14
"2020-08-12",883,2018,19
"2020-08-13",883,2018,20
"2020-08-14",883,2019,22
"2020-08-15",884,2019,24
"2020-08-16",884,2020,23
"2020-08-17",886,2023,24
"2020-08-18",886,2027,23
"2020-08-19",886,2033,21
"2020-08-20",887,2036,17
"2020-08-21",888,2039,17
"2020-08-22",888,2039,19
"2020-08-23",888,2040,19
"2020-08-24",889,2041,25
"2020-08-25",889,2042,26
"2020-08-26",889,2048,23
"2020-08-27",889,2052,23
"2020-08-28",890,2057,19
"2020-08-29",890,2058,18
"2020-08-30",891,2058,19
"2020-08-31",893,2061,19
"2020-09-01",894,2063,19
"2020-09-02",894,2065,19
"2020-09-03",894,2068,16
"2020-09-04",895,2069,19
"2020-09-05",895,2070,19
"2020-09-06",895,2070,20
"2020-09-07",895,2071,21
"2020-09-08",896,2071,25
"2020-09-09",897,2073,24
"2020-09-10",898,2075,22
"2020-09-11",898,2076,23
"2020-09-12",898,2077,24
"2020-09-13",898,2077,24
"2020-09-14",899,2080,25
"2020-09-15",900,2084,26
"2020-09-16",901,2085,28
"2020-09-17",901,2090,26
"2020-09-18",901,2092,26
"2020-09-19",902,2094,25
"2020-09-20",903,2094,28
"2020-09-21",906,2097,25
"2020-09-22",906,2100,26
"2020-09-23",907,2105,25
"2020-09-24",908,2107,26
"2020-09-25",910,2111,26
"2020-09-26",911,2112,31
"2020-09-27",913,2112,38
"2020-09-28",915,2116,45
"2020-09-29",917,2119,53
"2020-09-30",920,2122,57
"2020-10-01",924,2130,57
"2020-10-02",924,2133,63
"2020-10-03",926,2137,67
"2020-10-04",931,2141,70
"2020-10-05",934,2145,73
"2020-10-06",936,2158,76
"2020-10-07",940,2168,77
"2020-10-08",943,2174,79
"2020-10-09",954,2183,86
"2020-10-10",957,2193,85
"2020-10-11",964,2198,93
"2020-10-12",968,2209,94
"2020-10-13",971,2222,93
"2020-10-14",977,2229,99
"2020-10-15",979,2238,109
"2020-10-16",991,2259,109
"2020-10-17",997,2265,114
"2020-10-18",1002,2270,125
"2020-10-19",1007,2281,133
"2020-10-20",1015,2298,135
"2020-10-21",1025,2311,143
"2020-10-22",1033,2333,151
"2020-10-23",1051,2351,148
"2020-10-24",1059,2362,164
"2020-10-25",1074,2373,170
"2020-10-26",1080,2390,187
"2020-10-27",1092,2417,181
"2020-10-28",1098,2439,191
"2020-10-29",1107,2460,191
"2020-10-30",1119,2483,196
"2020-10-31",1136,2492,202
"2020-11-01",1146,2500,218
"2020-11-02",1156,2526,221
"2020-11-03",1167,2552,220
"2020-11-04",1180,2581,216
"2020-11-05",1196,2614,205
"2020-11-06",1211,2640,210
"2020-11-07",1224,2649,224
"2020-11-08",1235,2660,242
"2020-11-09",1248,2694,231
"2020-11-10",1263,2723,227
"2020-11-11",1274,2752,221
"2020-11-12",1286,2779,212
"2020-11-13",1301,2818,211
"2020-11-14",1312,2825,225
"2020-11-15",1330,2833,241
"2020-11-16",1346,2859,240
"2020-11-17",1363,2891,236
"2020-11-18",1375,2917,233
"2020-11-19",1388,2945,232
"2020-11-20",1402,2973,226
"2020-11-21",1415,2980,234
"2020-11-22",1429,2987,236
"2020-11-23",1445,3016,232
"2020-11-24",1459,3045,225
"2020-11-25",1473,3071,219
"2020-11-26",1487,3092,216
"2020-11-27",1495,3123,207
"2020-11-28",1509,3131,216
"2020-11-29",1519,3135,231
"2020-11-30",1531,3159,232
"2020-12-01",1542,3179,232
"2020-12-02",1554,3201,237
"2020-12-03",1562,3217,234
"2020-12-04",1573,3248,221
"2020-12-05",1583,3252,229
"2020-12-06",1593,3258,236
"2020-12-07",1601,3281,236
"2020-12-08",1614,3309,230
"2020-12-09",1625,3337,220
"2020-12-10",1634,3357,227
"2020-12-11",1642,3377,221
"2020-12-12",1649,3385,222
"2020-12-13",1657,3387,234
"2020-12-14",1664,3416,230
"2020-12-15",1671,3436,231
"2020-12-16",1686,3462,214
"2020-12-17",1695,3488,211
"2020-12-18",1702,3511,213
"2020-12-19",1714,3515,232
"2020-12-20",1730,3523,242
"2020-12-21",1742,3551,234
"2020-12-22",1752,3579,224
"2020-12-23",1763,3603,231
"2020-12-24",1776,3635,230
"2020-12-25",1790,3641,239
"2020-12-26",1799,3647,253
"2020-12-27",1813,3653,268
"2020-12-28",1824,3676,275
"2020-12-29",1832,3697,281
"2020-12-30",1844,3723,276
"2020-12-31",1859,3744,292
"2021-01-01",1869,3758,303
"2021-01-02",1883,3766,321
"2021-01-03",1899,3777,338
"2021-01-04",1912,3802,359
"2021-01-05",1932,3839,357
"2021-01-06",1944,3879,342
"2021-01-07",1965,3915,335
"2021-01-08",1987,3952,329
"2021-01-09",1999,3961,341
"2021-01-10",2006,3971,352
"2021-01-11",2024,4004,344
"2021-01-12",2032,4047,324
"2021-01-13",2047,4077,330
"2021-01-14",2056,4111,330
"2021-01-15",2068,4141,333
"2021-01-16",2079,4146,346
"2021-01-17",2084,4152,370
"2021-01-18",2100,4183,365
"2021-01-19",2109,4219,362
"2021-01-20",2121,4251,350
"2021-01-21",2136,4281,349
"2021-01-22",2148,4317,346
"2021-01-23",2157,4330,354
"2021-01-24",2170,4335,371
"2021-01-25",2183,4370,362
"2021-01-26",2199,4397,375
"2021-01-27",2213,4426,372
"2021-01-28",2222,4451,373
"2021-01-29",2239,4478,375
"2021-01-30",2246,4489,376
"2021-01-31",2256,4493,388
"2021-02-01",2267,4528,386
"2021-02-02",2283,4554,388
"2021-02-03",2293,4592,387
"2021-02-04",2300,4624,390
"2021-02-05",2302,4630,392
