"date","Overleden","Ontslagen","IC_to_Clinical_Alive"
"2020-07-26",874,2000,17
"2020-07-27",874,2002,15
"2020-07-28",874,2003,14
"2020-07-29",875,2004,14
"2020-07-30",875,2006,12
"2020-07-31",877,2006,11
"2020-08-01",877,2007,11
"2020-08-02",877,2007,11
"2020-08-03",877,2007,12
"2020-08-04",878,2008,13
"2020-08-05",878,2011,10
"2020-08-06",879,2012,9
"2020-08-07",879,2013,8
"2020-08-08",879,2013,9
"2020-08-09",881,2014,12
"2020-08-10",881,2015,12
"2020-08-11",882,2016,14
"2020-08-12",882,2017,19
"2020-08-13",882,2017,20
"2020-08-14",882,2018,22
"2020-08-15",883,2018,24
"2020-08-16",883,2019,23
"2020-08-17",885,2022,24
"2020-08-18",885,2026,23
"2020-08-19",885,2032,21
"2020-08-20",886,2035,17
"2020-08-21",887,2038,17
"2020-08-22",887,2038,19
"2020-08-23",887,2039,19
"2020-08-24",888,2040,25
"2020-08-25",888,2041,26
"2020-08-26",888,2047,23
"2020-08-27",888,2051,23
"2020-08-28",889,2056,19
"2020-08-29",889,2057,18
"2020-08-30",890,2057,19
"2020-08-31",892,2060,19
"2020-09-01",893,2062,19
"2020-09-02",893,2064,19
"2020-09-03",893,2067,16
"2020-09-04",894,2068,19
"2020-09-05",894,2069,19
"2020-09-06",894,2069,20
"2020-09-07",894,2070,21
"2020-09-08",895,2070,25
"2020-09-09",896,2072,24
"2020-09-10",897,2074,22
"2020-09-11",897,2075,23
"2020-09-12",897,2076,24
"2020-09-13",897,2076,24
"2020-09-14",898,2079,25
"2020-09-15",899,2083,26
"2020-09-16",900,2084,28
"2020-09-17",900,2089,26
"2020-09-18",900,2091,26
"2020-09-19",901,2093,25
"2020-09-20",902,2093,28
"2020-09-21",905,2096,25
"2020-09-22",905,2099,26
"2020-09-23",906,2104,25
"2020-09-24",907,2106,26
"2020-09-25",909,2110,26
"2020-09-26",910,2111,31
"2020-09-27",912,2111,38
"2020-09-28",914,2115,45
"2020-09-29",916,2118,53
"2020-09-30",919,2121,57
"2020-10-01",923,2129,57
"2020-10-02",923,2132,63
"2020-10-03",925,2136,67
"2020-10-04",930,2140,70
"2020-10-05",933,2144,73
"2020-10-06",935,2157,76
"2020-10-07",939,2167,77
"2020-10-08",942,2173,79
"2020-10-09",953,2182,86
"2020-10-10",956,2192,85
"2020-10-11",963,2197,93
"2020-10-12",967,2208,94
"2020-10-13",970,2221,93
"2020-10-14",976,2228,99
"2020-10-15",978,2237,109
"2020-10-16",990,2258,109
"2020-10-17",996,2264,114
"2020-10-18",1001,2269,125
"2020-10-19",1006,2280,133
"2020-10-20",1014,2297,135
"2020-10-21",1024,2310,143
"2020-10-22",1032,2332,151
"2020-10-23",1050,2350,148
"2020-10-24",1058,2361,164
"2020-10-25",1073,2372,170
"2020-10-26",1079,2389,187
"2020-10-27",1091,2416,181
"2020-10-28",1097,2438,191
"2020-10-29",1106,2459,191
"2020-10-30",1118,2482,196
"2020-10-31",1135,2491,202
"2020-11-01",1145,2499,218
"2020-11-02",1155,2525,221
"2020-11-03",1166,2551,220
"2020-11-04",1179,2581,215
"2020-11-05",1195,2613,205
"2020-11-06",1210,2639,210
"2020-11-07",1223,2648,224
"2020-11-08",1234,2659,242
"2020-11-09",1247,2693,231
"2020-11-10",1262,2722,227
"2020-11-11",1273,2751,221
"2020-11-12",1285,2778,212
"2020-11-13",1300,2817,211
"2020-11-14",1311,2824,225
"2020-11-15",1329,2832,241
"2020-11-16",1345,2858,240
"2020-11-17",1362,2890,236
"2020-11-18",1374,2916,233
"2020-11-19",1387,2944,232
"2020-11-20",1401,2972,226
"2020-11-21",1414,2979,234
"2020-11-22",1428,2986,236
"2020-11-23",1444,3015,232
"2020-11-24",1458,3044,225
"2020-11-25",1472,3070,219
"2020-11-26",1486,3091,217
"2020-11-27",1494,3122,208
"2020-11-28",1508,3130,217
"2020-11-29",1518,3134,232
"2020-11-30",1530,3158,233
"2020-12-01",1541,3179,232
"2020-12-02",1553,3201,237
"2020-12-03",1561,3217,234
"2020-12-04",1572,3248,220
"2020-12-05",1582,3252,228
"2020-12-06",1592,3258,236
"2020-12-07",1600,3281,236
"2020-12-08",1613,3309,230
"2020-12-09",1624,3337,220
"2020-12-10",1633,3357,227
"2020-12-11",1641,3377,221
"2020-12-12",1648,3385,222
"2020-12-13",1656,3387,234
"2020-12-14",1663,3416,230
"2020-12-15",1670,3436,231
"2020-12-16",1685,3462,214
"2020-12-17",1694,3488,211
"2020-12-18",1701,3511,213
"2020-12-19",1713,3515,232
"2020-12-20",1729,3523,242
"2020-12-21",1741,3551,234
"2020-12-22",1751,3579,224
"2020-12-23",1762,3603,231
"2020-12-24",1775,3635,230
"2020-12-25",1789,3641,239
"2020-12-26",1798,3647,253
"2020-12-27",1812,3653,268
"2020-12-28",1823,3676,275
"2020-12-29",1831,3697,281
"2020-12-30",1843,3723,276
"2020-12-31",1858,3744,292
"2021-01-01",1868,3758,303
"2021-01-02",1882,3766,321
"2021-01-03",1898,3777,338
"2021-01-04",1911,3802,359
"2021-01-05",1931,3839,357
"2021-01-06",1943,3879,342
"2021-01-07",1964,3915,335
"2021-01-08",1986,3952,329
"2021-01-09",1998,3961,341
"2021-01-10",2005,3971,353
"2021-01-11",2023,4004,345
"2021-01-12",2031,4047,325
"2021-01-13",2046,4077,331
"2021-01-14",2055,4112,330
"2021-01-15",2067,4142,333
"2021-01-16",2078,4147,346
"2021-01-17",2083,4153,370
"2021-01-18",2099,4185,364
"2021-01-19",2108,4221,361
"2021-01-20",2120,4253,349
"2021-01-21",2135,4283,348
"2021-01-22",2147,4320,344
"2021-01-23",2156,4333,352
"2021-01-24",2169,4338,369
"2021-01-25",2182,4373,360
"2021-01-26",2198,4399,374
"2021-01-27",2212,4427,372
"2021-01-28",2221,4452,373
"2021-01-29",2238,4479,376
"2021-01-30",2245,4490,377
"2021-01-31",2256,4494,388
"2021-02-01",2268,4529,387
"2021-02-02",2284,4555,389
"2021-02-03",2294,4597,385
"2021-02-04",2303,4630,386
"2021-02-05",2317,4665,385
"2021-02-06",2329,4672,399
"2021-02-07",2337,4674,410
"2021-02-08",2339,4675,423
