"date","Overleden","Ontslagen","IC_to_Clinical_Alive"
"2020-07-26",876,1994,23
"2020-07-27",876,1995,23
"2020-07-28",876,1996,22
"2020-07-29",877,1997,22
"2020-07-30",877,1999,20
"2020-07-31",879,1999,19
"2020-08-01",879,2000,19
"2020-08-02",879,2000,19
"2020-08-03",879,2000,21
"2020-08-04",881,2001,21
"2020-08-05",881,2004,18
"2020-08-06",882,2005,17
"2020-08-07",882,2006,16
"2020-08-08",882,2006,17
"2020-08-09",884,2007,20
"2020-08-10",884,2008,20
"2020-08-11",885,2009,22
"2020-08-12",885,2010,27
"2020-08-13",885,2010,28
"2020-08-14",885,2011,30
"2020-08-15",886,2011,32
"2020-08-16",886,2012,31
"2020-08-17",888,2015,32
"2020-08-18",888,2019,31
"2020-08-19",888,2024,30
"2020-08-20",889,2027,26
"2020-08-21",890,2030,26
"2020-08-22",890,2030,28
"2020-08-23",890,2031,28
"2020-08-24",891,2032,34
"2020-08-25",891,2033,35
"2020-08-26",891,2038,33
"2020-08-27",891,2041,34
"2020-08-28",892,2046,30
"2020-08-29",892,2047,29
"2020-08-30",893,2047,30
"2020-08-31",895,2050,30
"2020-09-01",896,2052,30
"2020-09-02",896,2054,30
"2020-09-03",896,2057,27
"2020-09-04",897,2058,30
"2020-09-05",897,2059,30
"2020-09-06",897,2059,31
"2020-09-07",897,2059,33
"2020-09-08",898,2059,37
"2020-09-09",899,2061,36
"2020-09-10",900,2063,34
"2020-09-11",900,2064,35
"2020-09-12",900,2065,36
"2020-09-13",900,2065,36
"2020-09-14",901,2068,37
"2020-09-15",902,2072,38
"2020-09-16",903,2073,40
"2020-09-17",903,2078,38
"2020-09-18",903,2080,38
"2020-09-19",904,2082,37
"2020-09-20",905,2082,40
"2020-09-21",908,2084,38
"2020-09-22",908,2086,40
"2020-09-23",909,2091,39
"2020-09-24",910,2093,40
"2020-09-25",912,2097,40
"2020-09-26",913,2098,45
"2020-09-27",914,2098,52
"2020-09-28",917,2101,61
"2020-09-29",919,2104,69
"2020-09-30",922,2106,73
"2020-10-01",926,2113,74
"2020-10-02",926,2117,79
"2020-10-03",928,2121,83
"2020-10-04",933,2125,86
"2020-10-05",936,2129,89
"2020-10-06",938,2142,92
"2020-10-07",942,2152,93
"2020-10-08",945,2158,95
"2020-10-09",956,2167,102
"2020-10-10",959,2177,102
"2020-10-11",966,2182,110
"2020-10-12",970,2193,111
"2020-10-13",973,2206,110
"2020-10-14",980,2213,117
"2020-10-15",982,2220,128
"2020-10-16",994,2239,131
"2020-10-17",1000,2245,136
"2020-10-18",1005,2250,147
"2020-10-19",1010,2259,157
"2020-10-20",1018,2275,160
"2020-10-21",1028,2286,170
"2020-10-22",1036,2305,181
"2020-10-23",1052,2322,181
"2020-10-24",1060,2332,198
"2020-10-25",1075,2343,204
"2020-10-26",1081,2359,221
"2020-10-27",1093,2388,214
"2020-10-28",1099,2408,226
"2020-10-29",1108,2428,227
"2020-10-30",1120,2446,236
"2020-10-31",1137,2455,242
"2020-11-01",1147,2463,258
"2020-11-02",1157,2487,262
"2020-11-03",1168,2511,261
"2020-11-04",1181,2540,258
"2020-11-05",1197,2572,248
"2020-11-06",1212,2594,257
"2020-11-07",1225,2601,274
"2020-11-08",1236,2613,291
"2020-11-09",1248,2645,284
"2020-11-10",1264,2668,284
"2020-11-11",1275,2693,283
"2020-11-12",1287,2718,276
"2020-11-13",1301,2756,276
"2020-11-14",1312,2762,293
"2020-11-15",1329,2768,306
"2020-11-16",1332,2771,306
