"date","Overleden","Ontslagen","IC_to_Clinical_Alive"
"2020-07-26",873,2001,16
"2020-07-27",873,2003,14
"2020-07-28",873,2004,13
"2020-07-29",874,2005,13
"2020-07-30",874,2007,11
"2020-07-31",876,2007,10
"2020-08-01",876,2008,10
"2020-08-02",876,2008,10
"2020-08-03",876,2008,11
"2020-08-04",877,2009,12
"2020-08-05",877,2012,9
"2020-08-06",878,2013,8
"2020-08-07",878,2014,7
"2020-08-08",878,2014,8
"2020-08-09",880,2015,11
"2020-08-10",880,2016,11
"2020-08-11",881,2017,13
"2020-08-12",881,2018,18
"2020-08-13",881,2018,19
"2020-08-14",881,2019,21
"2020-08-15",882,2019,23
"2020-08-16",882,2020,22
"2020-08-17",884,2023,23
"2020-08-18",884,2027,22
"2020-08-19",884,2033,20
"2020-08-20",885,2036,16
"2020-08-21",886,2039,16
"2020-08-22",886,2039,18
"2020-08-23",886,2040,18
"2020-08-24",887,2041,24
"2020-08-25",887,2042,25
"2020-08-26",887,2048,22
"2020-08-27",887,2052,22
"2020-08-28",888,2057,18
"2020-08-29",888,2058,17
"2020-08-30",889,2058,18
"2020-08-31",891,2061,18
"2020-09-01",892,2063,18
"2020-09-02",892,2065,18
"2020-09-03",892,2068,15
"2020-09-04",893,2069,18
"2020-09-05",893,2070,18
"2020-09-06",893,2070,19
"2020-09-07",893,2071,20
"2020-09-08",894,2071,24
"2020-09-09",895,2073,23
"2020-09-10",896,2075,21
"2020-09-11",896,2076,22
"2020-09-12",896,2077,23
"2020-09-13",896,2077,23
"2020-09-14",897,2080,24
"2020-09-15",898,2084,25
"2020-09-16",899,2085,27
"2020-09-17",899,2090,25
"2020-09-18",899,2092,25
"2020-09-19",900,2094,24
"2020-09-20",901,2094,27
"2020-09-21",904,2097,24
"2020-09-22",904,2100,25
"2020-09-23",905,2105,24
"2020-09-24",906,2107,25
"2020-09-25",908,2111,25
"2020-09-26",909,2112,30
"2020-09-27",911,2112,37
"2020-09-28",913,2116,44
"2020-09-29",915,2119,52
"2020-09-30",918,2122,56
"2020-10-01",922,2130,56
"2020-10-02",922,2133,62
"2020-10-03",924,2137,66
"2020-10-04",929,2141,69
"2020-10-05",932,2145,72
"2020-10-06",934,2158,75
"2020-10-07",938,2168,76
"2020-10-08",941,2174,78
"2020-10-09",952,2183,85
"2020-10-10",955,2193,84
"2020-10-11",962,2198,92
"2020-10-12",966,2209,93
"2020-10-13",969,2222,92
"2020-10-14",975,2229,98
"2020-10-15",977,2238,108
"2020-10-16",989,2259,108
"2020-10-17",995,2265,113
"2020-10-18",1000,2270,124
"2020-10-19",1005,2281,132
"2020-10-20",1013,2298,134
"2020-10-21",1023,2311,142
"2020-10-22",1031,2333,150
"2020-10-23",1049,2351,146
"2020-10-24",1057,2362,162
"2020-10-25",1073,2372,169
"2020-10-26",1079,2389,186
"2020-10-27",1091,2416,180
"2020-10-28",1097,2438,190
"2020-10-29",1106,2459,190
"2020-10-30",1118,2482,195
"2020-10-31",1135,2491,201
"2020-11-01",1145,2499,217
"2020-11-02",1155,2525,220
"2020-11-03",1166,2551,219
"2020-11-04",1179,2581,214
"2020-11-05",1195,2613,204
"2020-11-06",1210,2639,209
"2020-11-07",1223,2648,223
"2020-11-08",1234,2659,241
"2020-11-09",1247,2693,230
"2020-11-10",1262,2722,226
"2020-11-11",1273,2751,220
"2020-11-12",1285,2778,211
"2020-11-13",1300,2817,210
"2020-11-14",1311,2824,224
"2020-11-15",1329,2832,240
"2020-11-16",1345,2858,239
"2020-11-17",1362,2890,235
"2020-11-18",1374,2916,232
"2020-11-19",1387,2944,231
"2020-11-20",1401,2972,225
"2020-11-21",1414,2979,233
"2020-11-22",1428,2986,235
"2020-11-23",1444,3015,231
"2020-11-24",1458,3044,224
"2020-11-25",1472,3070,218
"2020-11-26",1486,3091,216
"2020-11-27",1494,3122,207
"2020-11-28",1508,3130,216
"2020-11-29",1518,3134,231
"2020-11-30",1530,3158,232
"2020-12-01",1541,3179,231
"2020-12-02",1553,3201,236
"2020-12-03",1561,3217,233
"2020-12-04",1572,3248,219
"2020-12-05",1582,3252,227
"2020-12-06",1592,3258,235
"2020-12-07",1600,3281,234
"2020-12-08",1613,3309,228
"2020-12-09",1624,3337,218
"2020-12-10",1633,3357,225
"2020-12-11",1641,3377,220
"2020-12-12",1648,3385,221
"2020-12-13",1656,3387,233
"2020-12-14",1663,3416,229
"2020-12-15",1670,3436,230
"2020-12-16",1685,3462,213
"2020-12-17",1694,3488,210
"2020-12-18",1701,3511,212
"2020-12-19",1713,3515,231
"2020-12-20",1729,3523,241
"2020-12-21",1741,3551,233
"2020-12-22",1751,3579,223
"2020-12-23",1762,3603,230
"2020-12-24",1775,3635,229
"2020-12-25",1789,3641,238
"2020-12-26",1798,3647,252
"2020-12-27",1812,3653,267
"2020-12-28",1823,3676,274
"2020-12-29",1831,3697,280
"2020-12-30",1843,3723,275
"2020-12-31",1858,3744,291
"2021-01-01",1868,3758,302
"2021-01-02",1882,3766,320
"2021-01-03",1898,3777,337
"2021-01-04",1911,3802,358
"2021-01-05",1931,3839,356
"2021-01-06",1943,3879,341
"2021-01-07",1964,3915,334
"2021-01-08",1986,3952,328
"2021-01-09",1998,3961,340
"2021-01-10",2005,3971,351
"2021-01-11",2023,4004,343
"2021-01-12",2031,4047,323
"2021-01-13",2046,4077,329
"2021-01-14",2055,4112,328
"2021-01-15",2067,4142,331
"2021-01-16",2078,4147,344
"2021-01-17",2083,4153,368
"2021-01-18",2099,4186,361
"2021-01-19",2108,4222,358
"2021-01-20",2120,4254,346
"2021-01-21",2135,4284,345
"2021-01-22",2147,4321,341
"2021-01-23",2156,4334,349
"2021-01-24",2169,4339,366
"2021-01-25",2182,4374,357
"2021-01-26",2198,4400,371
"2021-01-27",2212,4428,369
"2021-01-28",2221,4453,370
"2021-01-29",2238,4479,375
"2021-01-30",2245,4490,376
"2021-01-31",2256,4494,388
"2021-02-01",2268,4529,387
"2021-02-02",2284,4555,390
"2021-02-03",2294,4597,387
"2021-02-04",2303,4631,387
"2021-02-05",2317,4667,385
"2021-02-06",2329,4674,401
"2021-02-07",2337,4678,410
"2021-02-08",2339,4713,396
"2021-02-09",2351,4747,376
"2021-02-10",2352,4747,377
