"date","Overleden","Ontslagen","IC_to_Clinical_Alive"
"2020-07-26",872,2002,16
"2020-07-27",872,2004,14
"2020-07-28",872,2005,13
"2020-07-29",873,2006,13
"2020-07-30",873,2008,11
"2020-07-31",875,2008,10
"2020-08-01",875,2009,10
"2020-08-02",875,2009,10
"2020-08-03",875,2009,11
"2020-08-04",876,2010,12
"2020-08-05",876,2013,9
"2020-08-06",877,2014,8
"2020-08-07",877,2015,7
"2020-08-08",877,2015,8
"2020-08-09",879,2016,11
"2020-08-10",879,2017,11
"2020-08-11",880,2018,13
"2020-08-12",880,2019,18
"2020-08-13",880,2019,19
"2020-08-14",880,2020,21
"2020-08-15",881,2020,23
"2020-08-16",881,2021,22
"2020-08-17",883,2024,23
"2020-08-18",883,2028,22
"2020-08-19",883,2034,20
"2020-08-20",884,2037,16
"2020-08-21",885,2040,16
"2020-08-22",885,2040,18
"2020-08-23",885,2041,18
"2020-08-24",886,2042,24
"2020-08-25",886,2043,25
"2020-08-26",886,2049,22
"2020-08-27",886,2053,22
"2020-08-28",887,2058,18
"2020-08-29",887,2059,17
"2020-08-30",888,2059,18
"2020-08-31",890,2062,18
"2020-09-01",891,2064,18
"2020-09-02",891,2066,18
"2020-09-03",891,2069,15
"2020-09-04",892,2070,18
"2020-09-05",892,2071,18
"2020-09-06",892,2071,19
"2020-09-07",892,2072,21
"2020-09-08",893,2072,24
"2020-09-09",894,2074,23
"2020-09-10",895,2076,21
"2020-09-11",895,2077,22
"2020-09-12",895,2078,23
"2020-09-13",895,2078,23
"2020-09-14",896,2081,24
"2020-09-15",897,2085,25
"2020-09-16",898,2086,27
"2020-09-17",898,2091,25
"2020-09-18",898,2093,25
"2020-09-19",899,2095,24
"2020-09-20",900,2095,27
"2020-09-21",903,2098,24
"2020-09-22",903,2101,25
"2020-09-23",904,2106,24
"2020-09-24",905,2108,25
"2020-09-25",907,2112,25
"2020-09-26",908,2113,30
"2020-09-27",910,2113,37
"2020-09-28",912,2117,44
"2020-09-29",914,2120,52
"2020-09-30",917,2123,56
"2020-10-01",921,2131,56
"2020-10-02",921,2134,62
"2020-10-03",923,2138,66
"2020-10-04",928,2142,69
"2020-10-05",931,2146,72
"2020-10-06",933,2159,75
"2020-10-07",937,2169,76
"2020-10-08",940,2175,78
"2020-10-09",951,2184,85
"2020-10-10",954,2194,84
"2020-10-11",961,2199,92
"2020-10-12",965,2210,93
"2020-10-13",968,2223,93
"2020-10-14",974,2230,99
"2020-10-15",976,2239,109
"2020-10-16",988,2260,109
"2020-10-17",994,2266,113
"2020-10-18",999,2271,124
"2020-10-19",1004,2282,132
"2020-10-20",1012,2299,134
"2020-10-21",1022,2312,142
"2020-10-22",1030,2334,150
"2020-10-23",1049,2352,145
"2020-10-24",1056,2363,161
"2020-10-25",1072,2373,168
"2020-10-26",1078,2390,185
"2020-10-27",1090,2417,178
"2020-10-28",1096,2439,187
"2020-10-29",1105,2460,189
"2020-10-30",1117,2483,193
"2020-10-31",1134,2492,200
"2020-11-01",1145,2500,216
"2020-11-02",1154,2526,220
"2020-11-03",1165,2552,219
"2020-11-04",1178,2582,214
"2020-11-05",1194,2614,204
"2020-11-06",1210,2641,209
"2020-11-07",1222,2650,224
"2020-11-08",1233,2661,242
"2020-11-09",1246,2695,231
"2020-11-10",1261,2724,227
"2020-11-11",1272,2753,221
"2020-11-12",1284,2780,212
"2020-11-13",1299,2819,211
"2020-11-14",1310,2826,225
"2020-11-15",1328,2834,241
"2020-11-16",1344,2860,240
"2020-11-17",1361,2892,236
"2020-11-18",1373,2918,233
"2020-11-19",1386,2946,232
"2020-11-20",1400,2974,226
"2020-11-21",1413,2981,234
"2020-11-22",1427,2988,236
"2020-11-23",1443,3017,232
"2020-11-24",1457,3046,225
"2020-11-25",1471,3072,219
"2020-11-26",1485,3093,217
"2020-11-27",1493,3125,207
"2020-11-28",1507,3133,216
"2020-11-29",1517,3137,231
"2020-11-30",1529,3161,232
"2020-12-01",1540,3182,231
"2020-12-02",1552,3204,236
"2020-12-03",1560,3220,233
"2020-12-04",1571,3251,219
"2020-12-05",1581,3255,227
"2020-12-06",1591,3261,235
"2020-12-07",1599,3284,235
"2020-12-08",1612,3312,229
"2020-12-09",1623,3340,219
"2020-12-10",1632,3360,226
"2020-12-11",1640,3380,221
"2020-12-12",1647,3388,222
"2020-12-13",1655,3390,233
"2020-12-14",1662,3419,229
"2020-12-15",1669,3439,230
"2020-12-16",1684,3466,212
"2020-12-17",1693,3492,209
"2020-12-18",1700,3515,211
"2020-12-19",1712,3519,230
"2020-12-20",1728,3527,240
"2020-12-21",1740,3555,232
"2020-12-22",1750,3584,222
"2020-12-23",1761,3608,229
"2020-12-24",1774,3641,227
"2020-12-25",1788,3647,236
"2020-12-26",1797,3653,250
"2020-12-27",1811,3659,265
"2020-12-28",1822,3682,272
"2020-12-29",1830,3703,278
"2020-12-30",1842,3730,272
"2020-12-31",1858,3751,287
"2021-01-01",1868,3765,298
"2021-01-02",1882,3773,316
"2021-01-03",1898,3784,333
"2021-01-04",1911,3809,354
"2021-01-05",1931,3846,352
"2021-01-06",1943,3886,336
"2021-01-07",1964,3922,328
"2021-01-08",1986,3960,321
"2021-01-09",1999,3970,332
"2021-01-10",2005,3980,343
"2021-01-11",2023,4013,335
"2021-01-12",2031,4057,314
"2021-01-13",2046,4088,319
"2021-01-14",2055,4123,318
"2021-01-15",2067,4154,320
"2021-01-16",2078,4160,332
"2021-01-17",2083,4166,356
"2021-01-18",2099,4200,347
"2021-01-19",2108,4236,344
"2021-01-20",2120,4268,332
"2021-01-21",2135,4298,331
"2021-01-22",2147,4337,325
"2021-01-23",2156,4350,333
"2021-01-24",2168,4354,351
"2021-01-25",2181,4391,341
"2021-01-26",2197,4419,352
"2021-01-27",2211,4447,350
"2021-01-28",2220,4473,350
"2021-01-29",2237,4499,355
"2021-01-30",2244,4510,356
"2021-01-31",2255,4514,368
"2021-02-01",2267,4548,368
"2021-02-02",2283,4575,371
"2021-02-03",2293,4620,365
"2021-02-04",2302,4656,363
"2021-02-05",2316,4692,360
"2021-02-06",2328,4700,375
"2021-02-07",2336,4705,383
"2021-02-08",2338,4740,369
"2021-02-09",2350,4781,345
"2021-02-10",2360,4814,335
"2021-02-11",2368,4845,332
"2021-02-12",2378,4873,325
"2021-02-13",2385,4882,330
"2021-02-14",2396,4886,337
"2021-02-15",2402,4909,347
"2021-02-16",2406,4911,350
