"date","Overleden","Ontslagen","IC_to_Clinical_Alive"
"2020-07-26",874,2000,16
"2020-07-27",874,2002,14
"2020-07-28",874,2003,13
"2020-07-29",875,2004,13
"2020-07-30",875,2006,11
"2020-07-31",877,2006,10
"2020-08-01",877,2007,10
"2020-08-02",877,2007,10
"2020-08-03",877,2007,11
"2020-08-04",878,2008,12
"2020-08-05",878,2011,9
"2020-08-06",879,2012,8
"2020-08-07",879,2013,7
"2020-08-08",879,2013,8
"2020-08-09",881,2014,11
"2020-08-10",881,2015,11
"2020-08-11",882,2016,13
"2020-08-12",882,2017,18
"2020-08-13",882,2017,19
"2020-08-14",882,2018,21
"2020-08-15",883,2018,23
"2020-08-16",883,2019,22
"2020-08-17",885,2022,23
"2020-08-18",885,2026,22
"2020-08-19",885,2032,20
"2020-08-20",886,2035,16
"2020-08-21",887,2038,16
"2020-08-22",887,2038,18
"2020-08-23",887,2039,18
"2020-08-24",888,2040,24
"2020-08-25",888,2041,25
"2020-08-26",888,2047,22
"2020-08-27",888,2051,22
"2020-08-28",889,2056,18
"2020-08-29",889,2057,17
"2020-08-30",890,2057,18
"2020-08-31",892,2060,18
"2020-09-01",893,2062,18
"2020-09-02",893,2064,18
"2020-09-03",893,2067,15
"2020-09-04",894,2068,18
"2020-09-05",894,2069,18
"2020-09-06",894,2069,19
"2020-09-07",894,2070,20
"2020-09-08",895,2070,24
"2020-09-09",896,2072,23
"2020-09-10",897,2074,21
"2020-09-11",897,2075,22
"2020-09-12",897,2076,23
"2020-09-13",897,2076,23
"2020-09-14",898,2079,24
"2020-09-15",899,2083,25
"2020-09-16",900,2084,27
"2020-09-17",900,2089,25
"2020-09-18",900,2091,25
"2020-09-19",901,2093,24
"2020-09-20",902,2093,27
"2020-09-21",905,2096,24
"2020-09-22",905,2099,25
"2020-09-23",906,2104,24
"2020-09-24",907,2106,25
"2020-09-25",909,2110,25
"2020-09-26",910,2111,30
"2020-09-27",912,2111,37
"2020-09-28",914,2115,44
"2020-09-29",916,2118,52
"2020-09-30",919,2121,56
"2020-10-01",923,2129,56
"2020-10-02",923,2132,62
"2020-10-03",925,2136,66
"2020-10-04",930,2140,69
"2020-10-05",933,2144,72
"2020-10-06",935,2157,75
"2020-10-07",939,2167,76
"2020-10-08",942,2173,78
"2020-10-09",953,2182,85
"2020-10-10",956,2192,84
"2020-10-11",963,2197,92
"2020-10-12",967,2208,93
"2020-10-13",970,2221,92
"2020-10-14",976,2228,98
"2020-10-15",978,2237,108
"2020-10-16",990,2258,108
"2020-10-17",996,2264,113
"2020-10-18",1001,2269,124
"2020-10-19",1006,2280,132
"2020-10-20",1014,2297,134
"2020-10-21",1024,2310,142
"2020-10-22",1032,2332,150
"2020-10-23",1050,2350,146
"2020-10-24",1058,2361,162
"2020-10-25",1074,2371,169
"2020-10-26",1080,2388,186
"2020-10-27",1092,2415,180
"2020-10-28",1098,2437,190
"2020-10-29",1107,2458,190
"2020-10-30",1119,2481,195
"2020-10-31",1136,2490,201
"2020-11-01",1146,2498,217
"2020-11-02",1156,2524,220
"2020-11-03",1167,2550,219
"2020-11-04",1180,2580,214
"2020-11-05",1196,2612,204
"2020-11-06",1211,2638,209
"2020-11-07",1224,2647,223
"2020-11-08",1235,2658,241
"2020-11-09",1248,2692,230
"2020-11-10",1263,2721,226
"2020-11-11",1274,2750,220
"2020-11-12",1286,2777,211
"2020-11-13",1301,2816,210
"2020-11-14",1312,2823,224
"2020-11-15",1330,2831,240
"2020-11-16",1346,2857,239
"2020-11-17",1363,2889,235
"2020-11-18",1375,2915,232
"2020-11-19",1388,2943,231
"2020-11-20",1402,2971,225
"2020-11-21",1415,2978,233
"2020-11-22",1429,2985,235
"2020-11-23",1445,3014,231
"2020-11-24",1459,3043,224
"2020-11-25",1473,3069,218
"2020-11-26",1487,3090,216
"2020-11-27",1495,3121,207
"2020-11-28",1509,3129,216
"2020-11-29",1519,3133,231
"2020-11-30",1531,3157,232
"2020-12-01",1542,3178,231
"2020-12-02",1554,3200,236
"2020-12-03",1562,3216,233
"2020-12-04",1573,3247,219
"2020-12-05",1583,3251,227
"2020-12-06",1593,3257,235
"2020-12-07",1601,3280,234
"2020-12-08",1614,3308,228
"2020-12-09",1625,3336,218
"2020-12-10",1634,3356,225
"2020-12-11",1642,3376,220
"2020-12-12",1649,3384,221
"2020-12-13",1657,3386,233
"2020-12-14",1664,3415,229
"2020-12-15",1671,3435,230
"2020-12-16",1686,3461,213
"2020-12-17",1695,3487,210
"2020-12-18",1702,3510,212
"2020-12-19",1714,3514,231
"2020-12-20",1730,3522,241
"2020-12-21",1742,3550,233
"2020-12-22",1752,3578,223
"2020-12-23",1763,3602,230
"2020-12-24",1776,3634,229
"2020-12-25",1790,3640,238
"2020-12-26",1799,3646,252
"2020-12-27",1813,3652,267
"2020-12-28",1824,3675,274
"2020-12-29",1832,3696,280
"2020-12-30",1844,3722,275
"2020-12-31",1859,3743,291
"2021-01-01",1869,3757,302
"2021-01-02",1883,3765,320
"2021-01-03",1899,3776,337
"2021-01-04",1912,3801,358
"2021-01-05",1932,3838,356
"2021-01-06",1944,3878,341
"2021-01-07",1965,3914,334
"2021-01-08",1987,3951,328
"2021-01-09",1999,3960,340
"2021-01-10",2006,3970,351
"2021-01-11",2024,4003,343
"2021-01-12",2032,4046,323
"2021-01-13",2047,4076,329
"2021-01-14",2056,4111,328
"2021-01-15",2068,4141,331
"2021-01-16",2079,4146,344
"2021-01-17",2084,4152,368
"2021-01-18",2100,4184,362
"2021-01-19",2109,4220,359
"2021-01-20",2121,4252,347
"2021-01-21",2136,4282,346
"2021-01-22",2148,4319,342
"2021-01-23",2157,4332,350
"2021-01-24",2170,4337,367
"2021-01-25",2183,4372,358
"2021-01-26",2199,4398,372
"2021-01-27",2213,4426,370
"2021-01-28",2222,4451,371
"2021-01-29",2239,4478,375
"2021-01-30",2246,4489,376
"2021-01-31",2257,4493,388
"2021-02-01",2269,4528,387
"2021-02-02",2285,4554,390
"2021-02-03",2295,4596,386
"2021-02-04",2304,4630,386
"2021-02-05",2318,4666,384
"2021-02-06",2330,4674,397
"2021-02-07",2338,4678,406
"2021-02-08",2340,4707,398
"2021-02-09",2344,4718,393
