"date","Overleden","Ontslagen","IC_to_Clinical_Alive"
"2020-07-26",876,2000,15
"2020-07-27",876,2002,13
"2020-07-28",876,2003,12
"2020-07-29",877,2004,12
"2020-07-30",877,2006,10
"2020-07-31",879,2006,9
"2020-08-01",879,2007,9
"2020-08-02",879,2007,9
"2020-08-03",879,2007,10
"2020-08-04",880,2008,11
"2020-08-05",880,2011,8
"2020-08-06",881,2012,7
"2020-08-07",881,2013,6
"2020-08-08",881,2013,7
"2020-08-09",883,2014,10
"2020-08-10",883,2015,10
"2020-08-11",884,2016,12
"2020-08-12",884,2017,17
"2020-08-13",884,2017,18
"2020-08-14",884,2018,20
"2020-08-15",885,2018,22
"2020-08-16",885,2019,21
"2020-08-17",887,2022,22
"2020-08-18",887,2026,21
"2020-08-19",887,2032,19
"2020-08-20",888,2035,15
"2020-08-21",889,2038,15
"2020-08-22",889,2038,17
"2020-08-23",889,2039,17
"2020-08-24",890,2040,23
"2020-08-25",890,2041,24
"2020-08-26",890,2047,21
"2020-08-27",890,2051,21
"2020-08-28",891,2056,17
"2020-08-29",891,2057,16
"2020-08-30",892,2057,17
"2020-08-31",894,2060,17
"2020-09-01",895,2062,17
"2020-09-02",895,2064,17
"2020-09-03",895,2067,14
"2020-09-04",896,2068,17
"2020-09-05",896,2068,18
"2020-09-06",896,2068,19
"2020-09-07",896,2069,21
"2020-09-08",897,2069,24
"2020-09-09",898,2071,23
"2020-09-10",899,2073,21
"2020-09-11",899,2075,21
"2020-09-12",899,2076,22
"2020-09-13",899,2076,22
"2020-09-14",900,2079,23
"2020-09-15",901,2083,24
"2020-09-16",902,2084,26
"2020-09-17",902,2089,24
"2020-09-18",902,2091,24
"2020-09-19",903,2093,23
"2020-09-20",904,2093,26
"2020-09-21",907,2096,23
"2020-09-22",907,2099,24
"2020-09-23",908,2104,23
"2020-09-24",909,2106,24
"2020-09-25",911,2110,24
"2020-09-26",912,2111,29
"2020-09-27",914,2111,36
"2020-09-28",916,2115,43
"2020-09-29",918,2118,51
"2020-09-30",921,2121,55
"2020-10-01",925,2129,55
"2020-10-02",925,2132,61
"2020-10-03",927,2136,65
"2020-10-04",932,2140,68
"2020-10-05",935,2144,71
"2020-10-06",937,2156,74
"2020-10-07",941,2165,76
"2020-10-08",944,2172,77
"2020-10-09",955,2182,83
"2020-10-10",958,2192,82
"2020-10-11",965,2196,91
"2020-10-12",969,2206,91
"2020-10-13",972,2219,91
"2020-10-14",978,2226,97
"2020-10-15",980,2235,107
"2020-10-16",992,2256,107
"2020-10-17",998,2262,111
"2020-10-18",1003,2267,122
"2020-10-19",1008,2278,130
"2020-10-20",1016,2296,132
"2020-10-21",1026,2309,139
"2020-10-22",1034,2330,148
"2020-10-23",1053,2348,144
"2020-10-24",1060,2359,160
"2020-10-25",1076,2369,167
"2020-10-26",1082,2387,183
"2020-10-27",1094,2414,176
"2020-10-28",1100,2436,186
"2020-10-29",1109,2456,188
"2020-10-30",1121,2479,192
"2020-10-31",1138,2488,199
"2020-11-01",1149,2496,215
"2020-11-02",1158,2522,219
"2020-11-03",1169,2549,216
"2020-11-04",1182,2578,212
"2020-11-05",1198,2610,202
"2020-11-06",1214,2637,207
"2020-11-07",1226,2646,222
"2020-11-08",1237,2657,240
"2020-11-09",1250,2691,228
"2020-11-10",1265,2720,225
"2020-11-11",1276,2749,219
"2020-11-12",1288,2776,210
"2020-11-13",1303,2815,209
"2020-11-14",1314,2822,223
"2020-11-15",1332,2830,239
"2020-11-16",1348,2856,239
"2020-11-17",1364,2888,235
"2020-11-18",1377,2914,232
"2020-11-19",1390,2943,230
"2020-11-20",1404,2972,223
"2020-11-21",1417,2978,232
"2020-11-22",1431,2985,234
"2020-11-23",1447,3014,230
"2020-11-24",1461,3043,224
"2020-11-25",1475,3070,217
"2020-11-26",1489,3091,215
"2020-11-27",1497,3122,204
"2020-11-28",1511,3130,213
"2020-11-29",1521,3134,229
"2020-11-30",1533,3161,227
"2020-12-01",1544,3182,226
"2020-12-02",1556,3205,231
"2020-12-03",1563,3222,229
"2020-12-04",1574,3253,216
"2020-12-05",1584,3257,224
"2020-12-06",1595,3263,232
"2020-12-07",1603,3286,231
"2020-12-08",1616,3314,226
"2020-12-09",1627,3342,217
"2020-12-10",1636,3363,223
"2020-12-11",1644,3385,216
"2020-12-12",1651,3393,217
"2020-12-13",1659,3395,228
"2020-12-14",1666,3424,224
"2020-12-15",1673,3444,225
"2020-12-16",1688,3471,207
"2020-12-17",1697,3496,204
"2020-12-18",1704,3520,205
"2020-12-19",1716,3524,224
"2020-12-20",1732,3532,234
"2020-12-21",1744,3563,224
"2020-12-22",1754,3592,215
"2020-12-23",1765,3617,221
"2020-12-24",1778,3651,218
"2020-12-25",1792,3657,226
"2020-12-26",1801,3663,240
"2020-12-27",1815,3669,255
"2020-12-28",1827,3694,259
"2020-12-29",1835,3719,261
"2020-12-30",1847,3748,254
"2020-12-31",1864,3769,266
"2021-01-01",1874,3783,277
"2021-01-02",1888,3791,295
"2021-01-03",1904,3802,312
"2021-01-04",1917,3828,332
"2021-01-05",1938,3868,328
"2021-01-06",1950,3910,311
"2021-01-07",1971,3947,300
"2021-01-08",1993,3987,291
"2021-01-09",2006,3999,301
"2021-01-10",2012,4009,312
"2021-01-11",2030,4043,301
"2021-01-12",2039,4087,280
"2021-01-13",2054,4121,282
"2021-01-14",2063,4158,279
"2021-01-15",2075,4189,280
"2021-01-16",2086,4197,290
"2021-01-17",2091,4204,313
"2021-01-18",2107,4240,302
"2021-01-19",2116,4278,297
"2021-01-20",2128,4311,285
"2021-01-21",2143,4345,280
"2021-01-22",2155,4385,273
"2021-01-23",2165,4398,279
"2021-01-24",2177,4402,297
"2021-01-25",2190,4441,286
"2021-01-26",2206,4471,297
"2021-01-27",2220,4497,296
"2021-01-28",2229,4524,295
"2021-01-29",2246,4553,298
"2021-01-30",2253,4565,298
"2021-01-31",2266,4570,308
"2021-02-01",2278,4604,310
"2021-02-02",2294,4634,309
"2021-02-03",2304,4679,303
"2021-02-04",2313,4719,298
"2021-02-05",2328,4761,288
"2021-02-06",2341,4769,302
"2021-02-07",2349,4774,310
"2021-02-08",2351,4813,292
"2021-02-09",2363,4857,265
"2021-02-10",2373,4894,248
"2021-02-11",2381,4925,245
"2021-02-12",2390,4955,235
"2021-02-13",2397,4964,238
"2021-02-14",2408,4968,246
"2021-02-15",2415,5003,246
"2021-02-16",2422,5034,241
"2021-02-17",2429,5062,244
"2021-02-18",2435,5085,245
"2021-02-19",2443,5120,234
"2021-02-20",2450,5127,241
"2021-02-21",2454,5133,253
"2021-02-22",2464,5161,256
"2021-02-23",2469,5184,262
"2021-02-24",2479,5217,253
"2021-02-25",2487,5240,268
"2021-02-26",2495,5266,273
"2021-02-27",2499,5279,278
"2021-02-28",2505,5283,290
"2021-03-01",2514,5318,290
"2021-03-02",2527,5359,283
"2021-03-03",2533,5391,275
"2021-03-04",2541,5423,275
"2021-03-05",2546,5461,267
"2021-03-06",2556,5474,277
"2021-03-07",2562,5484,278
"2021-03-08",2571,5511,284
"2021-03-09",2575,5549,274
"2021-03-10",2582,5577,278
"2021-03-11",2593,5605,279
"2021-03-12",2606,5638,279
"2021-03-13",2612,5647,297
"2021-03-14",2620,5652,314
"2021-03-15",2628,5693,299
"2021-03-16",2642,5732,305
"2021-03-17",2653,5764,306
"2021-03-18",2663,5797,300
"2021-03-19",2672,5838,280
"2021-03-20",2682,5847,293
"2021-03-21",2687,5850,310
"2021-03-22",2696,5893,300
"2021-03-23",2705,5933,290
"2021-03-24",2711,5972,283
"2021-03-25",2723,6005,290
"2021-03-26",2733,6038,285
"2021-03-27",2738,6053,295
"2021-03-28",2745,6062,303
"2021-03-29",2755,6099,303
"2021-03-30",2768,6138,302
"2021-03-31",2781,6177,298
"2021-04-01",2791,6210,291
"2021-04-02",2801,6251,277
"2021-04-03",2814,6275,283
"2021-04-04",2818,6289,308
"2021-04-05",2825,6298,332
"2021-04-06",2839,6338,327
"2021-04-07",2851,6376,321
"2021-04-08",2866,6430,305
"2021-04-09",2881,6461,321
"2021-04-10",2893,6479,344
"2021-04-11",2908,6486,367
"2021-04-12",2924,6523,369
"2021-04-13",2937,6567,357
"2021-04-14",2952,6613,346
"2021-04-15",2970,6649,348
"2021-04-16",2982,6703,325
"2021-04-17",2996,6721,346
"2021-04-18",3004,6728,376
"2021-04-19",3019,6767,385
"2021-04-20",3030,6817,364
"2021-04-21",3043,6855,357
"2021-04-22",3056,6906,347
"2021-04-23",3074,6957,344
"2021-04-24",3083,6971,366
"2021-04-25",3093,6993,391
"2021-04-26",3103,7048,382
"2021-04-27",3114,7069,399
"2021-04-28",3130,7114,398
"2021-04-29",3141,7159,399
"2021-04-30",3156,7210,388
"2021-05-01",3168,7227,394
"2021-05-02",3191,7242,413
"2021-05-03",3204,7291,403
"2021-05-04",3219,7345,391
"2021-05-05",3237,7364,416
"2021-05-06",3251,7405,418
"2021-05-07",3264,7458,407
"2021-05-08",3280,7474,421
"2021-05-09",3293,7487,448
"2021-05-10",3307,7533,440
"2021-05-11",3315,7599,412
"2021-05-12",3327,7648,390
"2021-05-13",3332,7664,402
"2021-05-14",3349,7712,391
"2021-05-15",3360,7727,412
"2021-05-16",3367,7738,433
"2021-05-17",3380,7785,429
"2021-05-18",3391,7838,408
"2021-05-19",3399,7884,391
"2021-05-20",3413,7924,378
"2021-05-21",3417,7976,349
"2021-05-22",3426,7991,355
"2021-05-23",3433,7997,373
"2021-05-24",3439,8005,390
"2021-05-25",3449,8046,378
"2021-05-26",3453,8088,361
"2021-05-27",3459,8119,360
"2021-05-28",3470,8163,337
"2021-05-29",3476,8175,343
"2021-05-30",3481,8183,359
"2021-05-31",3490,8220,343
"2021-06-01",3500,8258,330
"2021-06-02",3506,8291,324
"2021-06-03",3513,8314,327
"2021-06-04",3522,8345,308
"2021-06-05",3528,8352,310
"2021-06-06",3532,8358,311
"2021-06-07",3539,8394,292
"2021-06-08",3547,8430,269
"2021-06-09",3549,8458,255
"2021-06-10",3555,8480,249
"2021-06-11",3559,8497,249
"2021-06-12",3560,8499,252
"2021-06-13",3560,8501,258
"2021-06-14",3562,8511,263
"2021-06-15",3564,8527,261
"2021-06-16",3570,8543,249
"2021-06-17",3571,8548,250
