"date","Overleden","Ontslagen","IC_to_Clinical_Alive"
"2020-07-26",871,2002,16
"2020-07-27",871,2004,14
"2020-07-28",871,2005,13
"2020-07-29",872,2006,13
"2020-07-30",872,2008,11
"2020-07-31",874,2008,10
"2020-08-01",874,2009,10
"2020-08-02",874,2009,10
"2020-08-03",874,2009,11
"2020-08-04",875,2010,12
"2020-08-05",875,2013,9
"2020-08-06",876,2014,8
"2020-08-07",876,2015,7
"2020-08-08",876,2015,8
"2020-08-09",878,2016,11
"2020-08-10",878,2017,11
"2020-08-11",879,2018,13
"2020-08-12",879,2019,18
"2020-08-13",879,2019,19
"2020-08-14",879,2020,21
"2020-08-15",880,2020,23
"2020-08-16",880,2021,22
"2020-08-17",882,2024,23
"2020-08-18",882,2028,22
"2020-08-19",882,2034,20
"2020-08-20",883,2037,16
"2020-08-21",884,2040,16
"2020-08-22",884,2040,18
"2020-08-23",884,2041,18
"2020-08-24",885,2042,24
"2020-08-25",885,2043,25
"2020-08-26",885,2049,22
"2020-08-27",885,2053,22
"2020-08-28",886,2058,18
"2020-08-29",886,2059,17
"2020-08-30",887,2059,18
"2020-08-31",889,2062,18
"2020-09-01",890,2064,18
"2020-09-02",890,2066,18
"2020-09-03",890,2069,15
"2020-09-04",891,2070,18
"2020-09-05",891,2070,19
"2020-09-06",891,2070,20
"2020-09-07",891,2071,22
"2020-09-08",892,2071,25
"2020-09-09",893,2073,24
"2020-09-10",894,2075,22
"2020-09-11",894,2077,22
"2020-09-12",894,2078,23
"2020-09-13",894,2078,23
"2020-09-14",895,2081,24
"2020-09-15",896,2085,25
"2020-09-16",897,2086,27
"2020-09-17",897,2091,25
"2020-09-18",897,2093,25
"2020-09-19",898,2095,24
"2020-09-20",899,2095,27
"2020-09-21",902,2098,24
"2020-09-22",902,2101,25
"2020-09-23",903,2106,24
"2020-09-24",904,2108,25
"2020-09-25",906,2112,25
"2020-09-26",907,2113,30
"2020-09-27",909,2113,37
"2020-09-28",911,2117,44
"2020-09-29",913,2120,52
"2020-09-30",916,2123,56
"2020-10-01",920,2131,56
"2020-10-02",920,2134,62
"2020-10-03",922,2138,66
"2020-10-04",927,2142,69
"2020-10-05",930,2146,72
"2020-10-06",932,2159,75
"2020-10-07",936,2168,77
"2020-10-08",939,2175,78
"2020-10-09",950,2184,84
"2020-10-10",953,2194,83
"2020-10-11",960,2198,92
"2020-10-12",964,2209,92
"2020-10-13",967,2222,92
"2020-10-14",973,2229,98
"2020-10-15",975,2238,108
"2020-10-16",987,2259,108
"2020-10-17",993,2265,112
"2020-10-18",998,2270,123
"2020-10-19",1003,2281,131
"2020-10-20",1011,2298,133
"2020-10-21",1021,2311,141
"2020-10-22",1029,2333,149
"2020-10-23",1048,2351,145
"2020-10-24",1055,2362,161
"2020-10-25",1071,2372,168
"2020-10-26",1077,2389,185
"2020-10-27",1089,2416,178
"2020-10-28",1095,2438,188
"2020-10-29",1104,2458,190
"2020-10-30",1116,2481,194
"2020-10-31",1133,2490,201
"2020-11-01",1144,2498,217
"2020-11-02",1153,2524,221
"2020-11-03",1164,2551,219
"2020-11-04",1177,2581,214
"2020-11-05",1193,2613,204
"2020-11-06",1209,2640,209
"2020-11-07",1221,2649,224
"2020-11-08",1232,2660,242
"2020-11-09",1245,2694,231
"2020-11-10",1260,2723,227
"2020-11-11",1271,2752,221
"2020-11-12",1283,2779,212
"2020-11-13",1298,2818,211
"2020-11-14",1309,2825,225
"2020-11-15",1327,2833,241
"2020-11-16",1343,2859,240
"2020-11-17",1359,2891,236
"2020-11-18",1372,2917,233
"2020-11-19",1385,2945,232
"2020-11-20",1399,2973,226
"2020-11-21",1412,2979,235
"2020-11-22",1426,2986,237
"2020-11-23",1442,3015,233
"2020-11-24",1456,3044,227
"2020-11-25",1470,3070,221
"2020-11-26",1484,3092,218
"2020-11-27",1492,3123,208
"2020-11-28",1506,3131,217
"2020-11-29",1516,3135,233
"2020-11-30",1528,3159,234
"2020-12-01",1539,3180,233
"2020-12-02",1551,3202,238
"2020-12-03",1558,3219,236
"2020-12-04",1569,3250,222
"2020-12-05",1579,3254,230
"2020-12-06",1590,3260,238
"2020-12-07",1598,3283,237
"2020-12-08",1611,3311,232
"2020-12-09",1622,3339,223
"2020-12-10",1631,3360,229
"2020-12-11",1639,3381,223
"2020-12-12",1646,3389,224
"2020-12-13",1654,3391,235
"2020-12-14",1661,3420,231
"2020-12-15",1668,3440,232
"2020-12-16",1683,3467,214
"2020-12-17",1692,3492,211
"2020-12-18",1699,3516,212
"2020-12-19",1711,3520,231
"2020-12-20",1727,3528,242
"2020-12-21",1739,3558,233
"2020-12-22",1749,3587,224
"2020-12-23",1760,3611,230
"2020-12-24",1773,3646,226
"2020-12-25",1787,3652,235
"2020-12-26",1796,3658,249
"2020-12-27",1810,3664,264
"2020-12-28",1822,3689,269
"2020-12-29",1830,3712,273
"2020-12-30",1842,3741,265
"2020-12-31",1858,3763,279
"2021-01-01",1868,3777,290
"2021-01-02",1882,3785,308
"2021-01-03",1898,3796,325
"2021-01-04",1911,3821,346
"2021-01-05",1932,3859,342
"2021-01-06",1944,3901,325
"2021-01-07",1965,3937,316
"2021-01-08",1987,3976,308
"2021-01-09",2000,3987,318
"2021-01-10",2006,3997,329
"2021-01-11",2024,4031,320
"2021-01-12",2032,4075,299
"2021-01-13",2047,4109,301
"2021-01-14",2056,4145,299
"2021-01-15",2068,4177,299
"2021-01-16",2079,4184,310
"2021-01-17",2084,4191,333
"2021-01-18",2100,4226,322
"2021-01-19",2109,4263,318
"2021-01-20",2121,4295,307
"2021-01-21",2136,4326,305
"2021-01-22",2148,4365,298
"2021-01-23",2157,4378,305
"2021-01-24",2169,4382,323
"2021-01-25",2182,4420,313
"2021-01-26",2198,4449,324
"2021-01-27",2212,4477,322
"2021-01-28",2221,4503,322
"2021-01-29",2238,4531,326
"2021-01-30",2245,4543,326
"2021-01-31",2258,4547,337
"2021-02-01",2270,4580,337
"2021-02-02",2286,4609,338
"2021-02-03",2296,4654,332
"2021-02-04",2305,4692,329
"2021-02-05",2319,4729,324
"2021-02-06",2331,4738,338
"2021-02-07",2339,4743,346
"2021-02-08",2341,4780,330
"2021-02-09",2353,4821,306
"2021-02-10",2363,4857,293
"2021-02-11",2371,4888,291
"2021-02-12",2381,4917,282
"2021-02-13",2388,4926,286
"2021-02-14",2399,4930,294
"2021-02-15",2405,4964,296
"2021-02-16",2412,4995,292
"2021-02-17",2419,5018,297
"2021-02-18",2425,5041,298
"2021-02-19",2433,5076,290
"2021-02-20",2440,5082,299
"2021-02-21",2445,5088,311
"2021-02-22",2455,5106,320
"2021-02-23",2455,5108,328
