"date","Overleden","Ontslagen","IC_to_Clinical_Alive"
"2020-07-26",873,2002,16
"2020-07-27",873,2004,14
"2020-07-28",873,2005,13
"2020-07-29",874,2006,13
"2020-07-30",874,2008,11
"2020-07-31",876,2008,10
"2020-08-01",876,2009,10
"2020-08-02",876,2009,10
"2020-08-03",876,2009,11
"2020-08-04",877,2010,12
"2020-08-05",877,2013,9
"2020-08-06",878,2014,8
"2020-08-07",878,2015,7
"2020-08-08",878,2015,8
"2020-08-09",880,2016,11
"2020-08-10",880,2017,11
"2020-08-11",881,2018,13
"2020-08-12",881,2019,18
"2020-08-13",881,2019,19
"2020-08-14",881,2020,21
"2020-08-15",882,2020,23
"2020-08-16",882,2021,22
"2020-08-17",884,2024,23
"2020-08-18",884,2028,22
"2020-08-19",884,2034,20
"2020-08-20",885,2037,16
"2020-08-21",886,2040,16
"2020-08-22",886,2040,18
"2020-08-23",886,2041,18
"2020-08-24",887,2042,24
"2020-08-25",887,2043,25
"2020-08-26",887,2049,22
"2020-08-27",887,2053,22
"2020-08-28",888,2058,18
"2020-08-29",888,2059,17
"2020-08-30",889,2059,18
"2020-08-31",891,2062,18
"2020-09-01",892,2064,18
"2020-09-02",892,2066,18
"2020-09-03",892,2069,15
"2020-09-04",893,2070,18
"2020-09-05",893,2071,18
"2020-09-06",893,2071,19
"2020-09-07",893,2072,20
"2020-09-08",894,2072,24
"2020-09-09",895,2074,23
"2020-09-10",896,2076,21
"2020-09-11",896,2077,22
"2020-09-12",896,2078,23
"2020-09-13",896,2078,23
"2020-09-14",897,2081,24
"2020-09-15",898,2085,25
"2020-09-16",899,2086,27
"2020-09-17",899,2091,25
"2020-09-18",899,2093,25
"2020-09-19",900,2095,24
"2020-09-20",901,2095,27
"2020-09-21",904,2098,24
"2020-09-22",904,2101,25
"2020-09-23",905,2106,24
"2020-09-24",906,2108,25
"2020-09-25",908,2112,25
"2020-09-26",909,2113,30
"2020-09-27",911,2113,37
"2020-09-28",913,2117,44
"2020-09-29",915,2120,52
"2020-09-30",918,2123,56
"2020-10-01",922,2131,56
"2020-10-02",922,2134,62
"2020-10-03",924,2138,66
"2020-10-04",929,2142,69
"2020-10-05",932,2146,72
"2020-10-06",934,2159,75
"2020-10-07",938,2169,76
"2020-10-08",941,2175,78
"2020-10-09",952,2184,85
"2020-10-10",955,2194,84
"2020-10-11",962,2199,92
"2020-10-12",966,2210,93
"2020-10-13",969,2223,92
"2020-10-14",975,2230,98
"2020-10-15",977,2239,108
"2020-10-16",989,2260,108
"2020-10-17",995,2266,112
"2020-10-18",1000,2271,123
"2020-10-19",1005,2282,131
"2020-10-20",1013,2299,133
"2020-10-21",1023,2312,141
"2020-10-22",1031,2334,149
"2020-10-23",1049,2352,145
"2020-10-24",1057,2363,161
"2020-10-25",1073,2373,168
"2020-10-26",1079,2390,185
"2020-10-27",1091,2417,178
"2020-10-28",1097,2439,187
"2020-10-29",1106,2460,189
"2020-10-30",1118,2483,193
"2020-10-31",1135,2492,200
"2020-11-01",1146,2500,216
"2020-11-02",1155,2526,220
"2020-11-03",1166,2552,219
"2020-11-04",1179,2582,214
"2020-11-05",1195,2614,204
"2020-11-06",1210,2641,209
"2020-11-07",1223,2650,224
"2020-11-08",1234,2661,242
"2020-11-09",1247,2695,231
"2020-11-10",1262,2724,227
"2020-11-11",1273,2753,221
"2020-11-12",1285,2780,212
"2020-11-13",1300,2819,211
"2020-11-14",1311,2826,225
"2020-11-15",1329,2834,241
"2020-11-16",1345,2860,240
"2020-11-17",1362,2892,236
"2020-11-18",1374,2918,233
"2020-11-19",1387,2946,232
"2020-11-20",1401,2974,226
"2020-11-21",1414,2981,234
"2020-11-22",1428,2988,236
"2020-11-23",1444,3017,232
"2020-11-24",1458,3046,225
"2020-11-25",1472,3072,219
"2020-11-26",1486,3093,217
"2020-11-27",1494,3125,207
"2020-11-28",1508,3133,216
"2020-11-29",1518,3137,231
"2020-11-30",1530,3161,232
"2020-12-01",1541,3182,231
"2020-12-02",1553,3204,236
"2020-12-03",1561,3220,233
"2020-12-04",1572,3251,219
"2020-12-05",1582,3255,227
"2020-12-06",1592,3261,235
"2020-12-07",1600,3284,234
"2020-12-08",1613,3312,228
"2020-12-09",1624,3340,218
"2020-12-10",1633,3360,225
"2020-12-11",1641,3380,220
"2020-12-12",1648,3388,221
"2020-12-13",1656,3390,232
"2020-12-14",1663,3419,228
"2020-12-15",1670,3439,229
"2020-12-16",1685,3465,212
"2020-12-17",1694,3491,209
"2020-12-18",1701,3514,211
"2020-12-19",1713,3518,230
"2020-12-20",1729,3526,240
"2020-12-21",1741,3554,232
"2020-12-22",1751,3583,222
"2020-12-23",1762,3607,229
"2020-12-24",1775,3639,228
"2020-12-25",1789,3645,237
"2020-12-26",1798,3651,251
"2020-12-27",1812,3657,266
"2020-12-28",1823,3680,273
"2020-12-29",1831,3701,279
"2020-12-30",1843,3727,274
"2020-12-31",1858,3748,290
"2021-01-01",1868,3762,301
"2021-01-02",1882,3770,319
"2021-01-03",1898,3781,336
"2021-01-04",1911,3806,357
"2021-01-05",1931,3843,355
"2021-01-06",1943,3883,340
"2021-01-07",1964,3919,332
"2021-01-08",1986,3956,326
"2021-01-09",1999,3966,337
"2021-01-10",2005,3976,348
"2021-01-11",2023,4009,340
"2021-01-12",2031,4052,320
"2021-01-13",2046,4082,326
"2021-01-14",2055,4117,325
"2021-01-15",2067,4147,328
"2021-01-16",2078,4153,340
"2021-01-17",2083,4159,364
"2021-01-18",2099,4193,355
"2021-01-19",2108,4229,352
"2021-01-20",2120,4261,340
"2021-01-21",2135,4291,339
"2021-01-22",2147,4329,334
"2021-01-23",2156,4342,342
"2021-01-24",2168,4346,360
"2021-01-25",2181,4382,350
"2021-01-26",2197,4410,361
"2021-01-27",2211,4438,359
"2021-01-28",2220,4463,360
"2021-01-29",2237,4489,365
"2021-01-30",2244,4500,366
"2021-01-31",2255,4504,378
"2021-02-01",2267,4539,378
"2021-02-02",2283,4566,381
"2021-02-03",2293,4610,376
"2021-02-04",2302,4646,374
"2021-02-05",2316,4683,371
"2021-02-06",2328,4691,386
"2021-02-07",2336,4696,394
"2021-02-08",2338,4731,380
"2021-02-09",2350,4771,355
"2021-02-10",2360,4804,344
"2021-02-11",2365,4833,341
"2021-02-12",2366,4839,337
