"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.837437985018314,0.00101951444442177,0.92,"0.90","0.95",0.91,0.002,-0.01
"2",2021-01-09,0.866948381787473,0.00194109861001339,0.94,"0.92","0.97",0.94,0.001,0
"3",2021-01-10,0.912283280716943,0.00151559252518848,0.94,"0.91","0.97",0.95,0.001,0.01
"4",2021-01-11,0.942513683033398,0.000898160812711003,0.92,"0.90","0.95",0.93,0.001,0.01
"5",2021-01-12,0.951995598340081,0.00102659077132547,0.92,"0.90","0.95",0.93,0.002,0.01
"6",2021-01-13,0.933035880976187,0.0010542576043214,0.93,"0.91","0.96",0.93,0.002,0
"7",2021-01-14,0.931313737648667,0.00177087574738995,0.95,"0.92","0.98",0.94,0.001,-0.01
"8",2021-01-15,0.929458373606825,0.00150172317733689,0.96,"0.94","0.99",0.95,0.001,-0.01
"9",2021-01-16,0.943669232522106,0.00134582286181923,0.97,"0.94","0.99",0.96,0.001,-0.01
"10",2021-01-17,0.954650482958342,0.00130879249756308,0.94,"0.91","0.97",0.95,0.002,0.01
"11",2021-01-18,0.960409905578061,0.000797119811482488,0.9,"0.88","0.93",0.91,0.002,0.01
"12",2021-01-19,0.95125891412655,0.0018029589966793,0.88,"0.85","0.91",0.89,0.001,0.01
"13",2021-01-20,0.905911418795366,0.00158458808570554,0.87,"0.85","0.90",0.87,0.001,0
"14",2021-01-21,0.887451923056662,0.00135957492945059,0.88,"0.86","0.91",0.87,0.001,-0.01
"15",2021-01-22,0.866523005100367,0.000928199507217866,0.9,"0.87","0.93",0.89,0.001,-0.01
"16",2021-01-23,0.870794788266395,0.00131424473657237,0.92,"0.89","0.94",0.91,0.002,-0.01
"17",2021-01-24,0.887887999947207,0.00149443693579191,0.92,"0.89","0.95",0.92,0.001,0
"18",2021-01-25,0.906275524229259,0.00184313400970818,0.91,"0.88","0.94",0.91,0.002,0
"19",2021-01-26,0.924327867820137,0.00104082952179245,0.91,"0.88","0.94",0.92,0.001,0.01
"20",2021-01-27,0.909274872224507,0.00189533277373309,0.92,"0.89","0.95",0.92,0.001,0
"21",2021-01-28,0.920230935300069,0.0014499912371161,0.94,"0.91","0.97",0.94,0.001,0
"22",2021-01-29,0.923258652164758,0.00141658361857011,0.97,"0.93","1.00",0.96,0.002,-0.01
"23",2021-01-30,0.938017089212106,0.00144036889901947,0.98,"0.95","1.01",0.97,0.001,-0.01
"24",2021-01-31,0.960602201085925,0.0022651231425334,0.97,"0.93","1.00",0.98,0.002,0.01
"25",2021-02-01,0.97462181911595,0.00149153340181815,0.94,"0.91","0.97",0.95,0.001,0.01
"26",2021-02-02,0.979591680999109,0.00162987329448393,0.93,"0.90","0.96",0.93,0.002,0
"27",2021-02-03,0.945196032560818,0.00114792144012241,0.93,"0.90","0.97",0.93,0.002,0
"28",2021-02-04,0.932081915738216,0.00179182384931287,0.96,"0.92","0.99",0.94,0.002,-0.02
"29",2021-02-05,0.932010942143146,0.00152786816238214,0.99,"0.96","1.02",0.97,0.002,-0.02
"30",2021-02-06,0.943143470344268,0.0015139914925549,1.02,"0.99","1.06",1,0.002,-0.02
"31",2021-02-07,0.971780528055435,0.0017106160913877,1.03,"0.99","1.07",1.02,0.001,-0.01
"32",2021-02-08,0.999900437162175,0.00223294675550644,1.02,"0.99","1.06",1.02,0.002,0
"33",2021-02-09,1.01930883392993,0.00145504635269999,1.03,"1.00","1.06",1.04,0.002,0.01
"34",2021-02-10,1.02356169579494,0.00195358375200333,1.06,"1.03","1.09",1.07,0.002,0.01
"35",2021-02-11,1.03730184573027,0.00164478268265953,1.1,"1.07","1.14",1.1,0.001,0
"36",2021-02-12,1.06599140566974,0.00191715239815442,1.14,"1.11","1.18",1.14,0.002,0
"37",2021-02-13,1.10119252271358,0.00106105597885057,1.16,"1.13","1.20",1.17,0.002,0.01
"38",2021-02-14,1.14092232461789,0.0021295705928106,1.15,"1.11","1.18",1.17,0.002,0.02
"39",2021-02-15,1.17164718491939,0.00170127894167352,1.11,"1.08","1.14",1.13,0.002,0.02
"40",2021-02-16,1.16752731053776,0.00223246956840457,1.07,"1.04","1.10",1.1,0.001,0.03
"41",2021-02-17,1.12748031893777,0.00176884274120504,1.05,"1.02","1.08",1.06,0.002,0.01
"42",2021-02-18,1.09729911461237,0.00124610250113936,1.04,"1.01","1.07",1.04,0.002,0
"43",2021-02-19,1.06375978843593,0.00160758366566035,1.04,"1.01","1.07",1.02,0.001,-0.02
"44",2021-02-20,1.04063251417372,0.00162189883410931,1.03,"1.00","1.06",1.01,0.002,-0.02
"45",2021-02-21,1.02424311164578,0.00148232952027735,1,"0.97","1.03",1,0.002,0
