"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","R_est_up","R_est_low","diff"
"1",2021-01-08,0.837440959188279,0.000996312537106032,0.92,"0.90","0.95",0.912506811359905,0.00147466172193785,0.915397148334903,0.909616474384906,-0.01
"2",2021-01-09,0.867035359213592,0.00111175117298366,0.94,"0.92","0.97",0.942752414192699,0.00153424489453003,0.945759534185978,0.93974529419942,0
"3",2021-01-10,0.912506811359905,0.00147466172193785,0.94,"0.91","0.97",0.952115462439461,0.00146029295909383,0.954977636639285,0.949253288239637,0.01
"4",2021-01-11,0.942752414192699,0.00153424489453003,0.92,"0.90","0.95",0.93315542887361,0.00161032895080652,0.936311673617191,0.92999918413003,0.01
"5",2021-01-12,0.952115462439461,0.00146029295909383,0.92,"0.90","0.95",0.931178040288402,0.00166734751017368,0.934446041408343,0.927910039168462,0.01
"6",2021-01-13,0.93315542887361,0.00161032895080652,0.93,"0.91","0.96",0.929252987367673,0.00148511002186596,0.93216380301053,0.926342171724816,0
"7",2021-01-14,0.931178040288402,0.00166734751017368,0.95,"0.92","0.98",0.943523070279133,0.000942792587750242,0.945370943751124,0.941675196807143,-0.01
"8",2021-01-15,0.929252987367673,0.00148511002186596,0.96,"0.94","0.99",0.954442308361971,0.00160018122912685,0.957578663571059,0.951305953152882,-0.01
"9",2021-01-16,0.943523070279133,0.000942792587750242,0.97,"0.94","0.99",0.960360787909141,0.00116315524443999,0.962640572188244,0.958081003630039,-0.01
"10",2021-01-17,0.954442308361971,0.00160018122912685,0.94,"0.91","0.97",0.951301661016759,0.00166886205733386,0.954572630649134,0.948030691384385,0.01
"11",2021-01-18,0.960360787909141,0.00116315524443999,0.9,"0.88","0.93",0.906008699929495,0.00134951375216885,0.908653746883746,0.903363652975244,0.01
"12",2021-01-19,0.951301661016759,0.00166886205733386,0.88,"0.85","0.91",0.887444240627213,0.00147862006006223,0.890342335944935,0.884546145309491,0.01
"13",2021-01-20,0.906008699929495,0.00134951375216885,0.87,"0.85","0.90",0.866436961191515,0.000914950557664348,0.868230264284538,0.864643658098493,0
"14",2021-01-21,0.887444240627213,0.00147862006006223,0.88,"0.86","0.91",0.870652844717103,0.00159763905424731,0.873784217263428,0.867521472170778,-0.01
"15",2021-01-22,0.866436961191515,0.000914950557664348,0.9,"0.87","0.93",0.887683590079897,0.00203749798221485,0.891677086125038,0.883690094034756,-0.01
"16",2021-01-23,0.870652844717103,0.00159763905424731,0.92,"0.89","0.94",0.905966104931767,0.00171377164518146,0.909325097356323,0.902607112507212,-0.01
"17",2021-01-24,0.887683590079897,0.00203749798221485,0.92,"0.89","0.95",0.923973355830439,0.00108904277846199,0.926107879676225,0.921838831984654,0
