"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","R_est_up","R_est_low","diff"
"1",2021-01-08,0.837333621801421,0.00156945089499932,0.92,"0.90","0.95",0.91236962726223,0.00152722150343943,0.915362981408972,0.909376273115489,-0.01
"2",2021-01-09,0.866949790411186,0.00141863609488863,0.94,"0.92","0.97",0.942624362466653,0.000841078984030517,0.944272877275353,0.940975847657954,0
"3",2021-01-10,0.91236962726223,0.00152722150343943,0.94,"0.91","0.97",0.952109802857717,0.00169262378858768,0.955427345483348,0.948792260232085,0.01
"4",2021-01-11,0.942624362466653,0.000841078984030517,0.92,"0.90","0.95",0.93314118274484,0.000831934024612335,0.93477177343308,0.9315105920566,0.01
"5",2021-01-12,0.952109802857717,0.00169262378858768,0.92,"0.90","0.95",0.93127317729255,0.00151392084781248,0.934240462154263,0.928305892430838,0.01
"6",2021-01-13,0.93314118274484,0.000831934024612335,0.93,"0.91","0.96",0.929338595285128,0.00126970034596281,0.931827207963215,0.92684998260704,0
"7",2021-01-14,0.93127317729255,0.00151392084781248,0.95,"0.92","0.98",0.943610133670612,0.00108008047348469,0.945727091398642,0.941493175942582,-0.01
"8",2021-01-15,0.929338595285128,0.00126970034596281,0.96,"0.94","0.99",0.954532374481885,0.000915402009542331,0.956326562420588,0.952738186543182,-0.01
"9",2021-01-16,0.943610133670612,0.00108008047348469,0.97,"0.94","0.99",0.960335878515139,0.00199559905902387,0.964247252670826,0.956424504359452,-0.01
"10",2021-01-17,0.954532374481885,0.000915402009542331,0.94,"0.91","0.97",0.951255460737713,0.00142539569896508,0.954049236307685,0.948461685167742,0.01
"11",2021-01-18,0.960335878515139,0.00199559905902387,0.9,"0.88","0.93",0.905934945566949,0.000714039757758255,0.907334463492155,0.904535427641743,0.01
"12",2021-01-19,0.951255460737713,0.00142539569896508,0.88,"0.85","0.91",0.887446385464771,0.00136664064788351,0.890125001134623,0.884767769794919,0.01
"13",2021-01-20,0.905934945566949,0.000714039757758255,0.87,"0.85","0.90",0.866442718891753,0.0011835508425415,0.868762478543134,0.864122959240372,0
"14",2021-01-21,0.887446385464771,0.00136664064788351,0.88,"0.86","0.91",0.87066537008893,0.00191564495301438,0.874420034196838,0.866910705981022,-0.01
"15",2021-01-22,0.866442718891753,0.0011835508425415,0.9,"0.87","0.93",0.887737615034769,0.00149294871745711,0.890663794520985,0.884811435548553,-0.01
"16",2021-01-23,0.87066537008893,0.00191564495301438,0.92,"0.89","0.94",0.905947708277311,0.00127538003114332,0.908447453138352,0.90344796341627,-0.01
"17",2021-01-24,0.887737615034769,0.00149294871745711,0.92,"0.89","0.95",0.924030575767339,0.00127959191977093,0.92653857593009,0.921522575604588,0
"18",2021-01-25,0.905947708277311,0.00127538003114332,0.91,"0.88","0.94",0.909081888432318,0.00173719697750941,0.912486794508237,0.9056769823564,0
"19",2021-01-26,0.924030575767339,0.00127959191977093,0.91,"0.88","0.94",0.920106843237256,0.00175442015786111,0.923545506746664,0.916668179727848,0.01
"20",2021-01-27,0.909081888432318,0.00173719697750941,0.92,"0.89","0.95",0.922996725172763,0.00157268453981541,0.926079186870801,0.919914263474725,0
"21",2021-01-28,0.920106843237256,0.00175442015786111,0.94,"0.91","0.97",0.937603825614745,0.00104720825720415,0.939656353798865,0.935551297430625,0
"22",2021-01-29,0.922996725172763,0.00157268453981541,0.97,"0.93","1.00",0.961560577271289,0.00142365555843908,0.96435094216583,0.958770212376749,-0.01
"23",2021-01-30,0.937603825614745,0.00104720825720415,0.98,"0.95","1.01",0.976148128875081,0.00235745029282663,0.980768731449021,0.971527526301141,0
"24",2021-01-31,0.961560577271289,0.00142365555843908,0.97,"0.93","1.00",0.981256458325877,0.00185463578042083,0.984891544455502,0.977621372196252,0.01
"25",2021-02-01,0.976148128875081,0.00235745029282663,0.94,"0.91","0.98",0.946370409257317,0.00209466171969779,0.950475946227925,0.94226487228671,0.01
"26",2021-02-02,0.981256458325877,0.00185463578042083,0.93,"0.90","0.96",0.932447891637981,0.00138912041490135,0.935170567651188,0.929725215624775,0
"27",2021-02-03,0.946370409257317,0.00209466171969779,0.93,"0.90","0.97",0.932373308866105,0.00149683948271909,0.935307114252235,0.929439503479976,0
"28",2021-02-04,0.932447891637981,0.00138912041490135,0.96,"0.92","0.99",0.942703015515641,0.0017368108834114,0.946107164847127,0.939298866184154,-0.02
"29",2021-02-05,0.932373308866105,0.00149683948271909,0.99,"0.96","1.02",0.971577887225462,0.00209591006469322,0.975685870952261,0.967469903498664,-0.02
"30",2021-02-06,0.942703015515641,0.0017368108834114,1.02,"0.99","1.06",0.999694505092171,0.00160554937586795,1.00284138186887,0.99654762831547,-0.02
"31",2021-02-07,0.971577887225462,0.00209591006469322,1.03,"0.99","1.07",1.01933952927644,0.00198542981594419,1.02323097171569,1.01544808683719,-0.01
"32",2021-02-08,0.999694505092171,0.00160554937586795,1.02,"0.99","1.06",1.02452770701336,0.00161056257763451,1.02768440966552,1.0213710043612,0
"33",2021-02-09,1.01933952927644,0.00198542981594419,1.03,"1.00","1.06",1.03784034221304,0.00161009946385765,1.0409961371622,1.03468454726388,0.01
"34",2021-02-10,1.02452770701336,0.00161056257763451,1.06,"1.03","1.09",1.06542666561031,0.00129151343692543,1.06795803194668,1.06289529927393,0.01
"35",2021-02-11,1.03784034221304,0.00161009946385765,1.1,"1.07","1.14",1.09927185870231,0.000983381529368107,1.10119928649987,1.09734443090475,0
"36",2021-02-12,1.06542666561031,0.00129151343692543,1.14,"1.11","1.18",1.13876003121516,0.00179684609075509,1.14228184955304,1.13523821287728,0
"37",2021-02-13,1.09927185870231,0.000983381529368107,1.16,"1.13","1.20",1.17018157278206,0.0031364088311895,1.17632893409119,1.16403421147293,0.01
"38",2021-02-14,1.13876003121516,0.00179684609075509,1.15,"1.11","1.18",1.16693225009387,0.0014680529883683,1.16980963395107,1.16405486623666,0.02
"39",2021-02-15,1.17018157278206,0.0031364088311895,1.11,"1.08","1.14",1.12775363597289,0.00138645624957018,1.13047109022205,1.12503618172374,0.02
"40",2021-02-16,1.16693225009387,0.0014680529883683,1.07,"1.04","1.10",1.09735270940801,0.00157689528714572,1.10044342417082,1.09426199464521,0.03
"41",2021-02-17,1.12775363597289,0.00138645624957018,1.05,"1.02","1.08",1.0638188076786,0.00168533706456361,1.06712206832515,1.06051554703206,0.01
"42",2021-02-18,1.09735270940801,0.00157689528714572,1.04,"1.01","1.07",1.04094424031843,0.00143412245942802,1.04375512033891,1.03813336029795,0
"43",2021-02-19,1.0638188076786,0.00168533706456361,1.04,"1.01","1.07",1.02426744416175,0.00185223802388418,1.02789783068856,1.02063705763493,-0.02
"44",2021-02-20,1.04094424031843,0.00143412245942802,1.03,"1.00","1.06",1.00819261854858,0.00128277180718462,1.01070685129066,1.00567838580649,-0.02
"45",2021-02-21,1.02426744416175,0.00185223802388418,1,"0.97","1.03",0.99853302758544,0.00184571211585646,1.00215062333252,0.994915431838361,0
"46",2021-02-22,1.00819261854858,0.00128277180718462,0.98,"0.95","1.01",0.9719127697485,0.00182311748850177,0.975486080025964,0.968339459471037,-0.01
"47",2021-02-23,0.99853302758544,0.00184571211585646,0.97,"0.94","1.00",0.97502933099263,0.00138756922481467,0.977748966673267,0.972309695311993,0.01
