"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","R_est_up","R_est_low","diff"
"1",2021-01-08,0.837460235364481,0.0011133734915588,0.92,"0.90","0.95",0.91230985139812,0.00138593859152611,0.915026291037511,0.909593411758728,-0.01
"2",2021-01-09,0.866989269749287,0.000895603959696143,0.94,"0.92","0.97",0.942542370409644,0.00157479159154572,0.945628961929074,0.939455778890215,0
"3",2021-01-10,0.91230985139812,0.00138593859152611,0.94,"0.91","0.97",0.952020072261274,0.00111279085585274,0.954201142338746,0.949839002183803,0.01
"4",2021-01-11,0.942542370409644,0.00157479159154572,0.92,"0.90","0.95",0.933037413365475,0.00144357301031846,0.935866816465699,0.93020801026525,0.01
"5",2021-01-12,0.952020072261274,0.00111279085585274,0.92,"0.90","0.95",0.931249992486723,0.00170575061396503,0.934593263690094,0.927906721283351,0.01
"6",2021-01-13,0.933037413365475,0.00144357301031846,0.93,"0.91","0.96",0.929349349115634,0.000899766060824157,0.931112890594849,0.927585807636418,0
"7",2021-01-14,0.931249992486723,0.00170575061396503,0.95,"0.92","0.98",0.943548486383471,0.00148624870242032,0.946461533840215,0.940635438926727,-0.01
"8",2021-01-15,0.929349349115634,0.000899766060824157,0.96,"0.94","0.99",0.95450412569449,0.00227524743344868,0.958963610664049,0.950044640724931,-0.01
"9",2021-01-16,0.943548486383471,0.00148624870242032,0.97,"0.94","0.99",0.960236768229691,0.00139340784577542,0.962967847607411,0.957505688851971,-0.01
"10",2021-01-17,0.95450412569449,0.00227524743344868,0.94,"0.91","0.97",0.951042362469226,0.000784503901021496,0.952579990115228,0.949504734823224,0.01
"11",2021-01-18,0.960236768229691,0.00139340784577542,0.9,"0.88","0.93",0.905726996071764,0.00157507087418833,0.908814134985173,0.902639857158355,0.01
"12",2021-01-19,0.951042362469226,0.000784503901021496,0.88,"0.85","0.91",0.887223373859263,0.00120543070306571,0.889586018037272,0.884860729681254,0.01
"13",2021-01-20,0.905726996071764,0.00157507087418833,0.87,"0.85","0.90",0.866291098561552,0.000833832133866003,0.867925409543929,0.864656787579174,0
"14",2021-01-21,0.887223373859263,0.00120543070306571,0.88,"0.86","0.91",0.870571782844008,0.00142596106159284,0.87336666652473,0.867776899163286,-0.01
"15",2021-01-22,0.866291098561552,0.000833832133866003,0.9,"0.87","0.93",0.887699459427488,0.00161415794284827,0.89086320899547,0.884535709859505,-0.01
"16",2021-01-23,0.870571782844008,0.00142596106159284,0.92,"0.89","0.94",0.905924231943288,0.00187440190468787,0.909598059676477,0.9022504042101,-0.01
"17",2021-01-24,0.887699459427488,0.00161415794284827,0.92,"0.89","0.95",0.92395622192801,0.00144270382097812,0.926783921417127,0.921128522438893,0
"18",2021-01-25,0.905924231943288,0.00187440190468787,0.91,"0.88","0.94",0.908991395165733,0.00204783347717608,0.913005148780999,0.904977641550468,0
"19",2021-01-26,0.92395622192801,0.00144270382097812,0.91,"0.88","0.94",0.920160052564244,0.00158598253240336,0.923268578327755,0.917051526800733,0.01
"20",2021-01-27,0.908991395165733,0.00204783347717608,0.92,"0.89","0.95",0.923045129293628,0.00184771642366535,0.926666653484012,0.919423605103244,0
"21",2021-01-28,0.920160052564244,0.00158598253240336,0.94,"0.91","0.97",0.937695806010689,0.000658915421885024,0.938987280237583,0.936404331783794,0
"22",2021-01-29,0.923045129293628,0.00184771642366535,0.97,"0.93","1.00",0.961589648562168,0.0015909208257326,0.964707853380604,0.958471443743732,-0.01
"23",2021-01-30,0.937695806010689,0.000658915421885024,0.98,"0.95","1.01",0.976155927187825,0.00142568179787907,0.978950263511668,0.973361590863982,0
"24",2021-01-31,0.961589648562168,0.0015909208257326,0.97,"0.93","1.00",0.981156938098849,0.00154030483209948,0.984175935569764,0.978137940627934,0.01
"25",2021-02-01,0.976155927187825,0.00142568179787907,0.94,"0.92","0.97",0.946198474331246,0.00170303045365023,0.9495364140204,0.942860534642091,0.01
"26",2021-02-02,0.981156938098849,0.00154030483209948,0.93,"0.90","0.96",0.932392147895643,0.00131712104318329,0.934973705140282,0.929810590651003,0
"27",2021-02-03,0.946198474331246,0.00170303045365023,0.93,"0.90","0.97",0.932220898958257,0.00170688158827084,0.935566386871268,0.928875411045246,0
"28",2021-02-04,0.932392147895643,0.00131712104318329,0.96,"0.92","0.99",0.942732422889363,0.00146928947701858,0.94561223026432,0.939852615514407,-0.02
"29",2021-02-05,0.932220898958257,0.00170688158827084,0.99,"0.96","1.02",0.97169208934446,0.00151013330440985,0.974651950621103,0.968732228067817,-0.02
"30",2021-02-06,0.942732422889363,0.00146928947701858,1.02,"0.99","1.06",0.999866885382584,0.00147164319067092,1.0027513060363,0.996982464728869,-0.02
"31",2021-02-07,0.97169208934446,0.00151013330440985,1.03,"0.99","1.07",1.01950469558229,0.00124236282962868,1.02193972672836,1.01706966443622,-0.01
"32",2021-02-08,0.999866885382584,0.00147164319067092,1.02,"0.99","1.06",1.0244597146943,0.00161719398124437,1.02762941489754,1.02129001449106,0
"33",2021-02-09,1.01950469558229,0.00124236282962868,1.03,"1.00","1.06",1.03810972627798,0.00222306767761768,1.04246693892611,1.03375251362985,0.01
"34",2021-02-10,1.0244597146943,0.00161719398124437,1.06,"1.03","1.09",1.06605404479674,0.0016451048942249,1.06927845038942,1.06282963920406,0.01
"35",2021-02-11,1.03810972627798,0.00222306767761768,1.1,"1.07","1.14",1.10012568638621,0.00135212581688314,1.10277585298731,1.09747551978512,0
"36",2021-02-12,1.06605404479674,0.0016451048942249,1.14,"1.11","1.18",1.13967251612819,0.00148171050735808,1.14257666872261,1.13676836353377,0
"37",2021-02-13,1.10012568638621,0.00135212581688314,1.16,"1.13","1.20",1.17064497898357,0.00159592671968826,1.17377299535416,1.16751696261298,0.01
"38",2021-02-14,1.13967251612819,0.00148171050735808,1.15,"1.11","1.18",1.16701521166533,0.00149447315409956,1.16994437904736,1.16408604428329,0.02
"39",2021-02-15,1.17064497898357,0.00159592671968826,1.11,"1.08","1.14",1.12749178896035,0.00158687881795291,1.13060207144354,1.12438150647716,0.02
"40",2021-02-16,1.16701521166533,0.00149447315409956,1.07,"1.04","1.10",1.09725041115978,0.00155587738046243,1.10029993082548,1.09420089149407,0.03
"41",2021-02-17,1.12749178896035,0.00158687881795291,1.05,"1.02","1.08",1.06382559473171,0.0018033417118998,1.06736014448704,1.06029104497639,0.01
"42",2021-02-18,1.09725041115978,0.00155587738046243,1.04,"1.01","1.07",1.04084696620855,0.00110830691962286,1.04301924777101,1.03867468464609,0
"43",2021-02-19,1.06382559473171,0.0018033417118998,1.04,"1.01","1.07",1.02423396753835,0.00151697683531206,1.02720724213556,1.02126069294114,-0.02
"44",2021-02-20,1.04084696620855,0.00110830691962286,1.03,"1.00","1.06",1.0081318347437,0.00140569560988037,1.01088699813907,1.00537667134833,-0.02
"45",2021-02-21,1.02423396753835,0.00151697683531206,1,"0.97","1.03",0.99864030034722,0.00124962772663959,1.00108957069143,0.996191030003006,0
"46",2021-02-22,1.0081318347437,0.00140569560988037,0.98,"0.95","1.00",0.971855883459971,0.00135259228428191,0.974506964337163,0.969204802582778,-0.01
"47",2021-02-23,0.99864030034722,0.00124962772663959,0.97,"0.94","1.00",0.975368906610639,0.00172716449972108,0.978754149030093,0.971983664191186,0.01
"48",2021-02-24,0.971855883459971,0.00135259228428191,0.99,"0.96","1.02",0.980958903481536,0.00201956326876901,0.984917247488323,0.977000559474749,-0.01
"49",2021-02-25,0.975368906610639,0.00172716449972108,1.01,"0.98","1.04",1.0009187799356,0.00224243278860615,1.00531394820127,0.996523611669935,-0.01
"50",2021-02-26,0.980958903481536,0.00201956326876901,1.04,"1.01","1.07",1.02524021884852,0.00181799218208174,1.0288034835254,1.02167695417164,-0.01
"51",2021-02-27,1.0009187799356,0.00224243278860615,1.05,"1.02","1.08",1.04630403886652,0.00140214537547793,1.04905224380245,1.04355583393058,0
"52",2021-02-28,1.02524021884852,0.00181799218208174,1.05,"1.02","1.08",1.06470348338328,0.00138720796324259,1.06742241099124,1.06198455577532,0.01
"53",2021-03-01,1.04630403886652,0.00140214537547793,1.06,"1.03","1.08",1.05479948306589,0.00183690328898758,1.05839981351231,1.05119915261947,-0.01
"54",2021-03-02,1.06470348338328,0.00138720796324259,1.07,"1.04","1.10",1.07658652197029,0.00231029012455446,1.08111469061442,1.07205835332616,0.01
"55",2021-03-03,1.05479948306589,0.00183690328898758,1.11,"1.08","1.14",1.0991519015341,0.00233674967714238,1.1037319309013,1.0945718721669,-0.01
"56",2021-03-04,1.07658652197029,0.00231029012455446,1.14,"1.10","1.17",1.13387611706905,0.00179692107227972,1.13739808237071,1.13035415176738,-0.01
