"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","R_est_up","R_est_low","diff"
"1",2021-01-08,0.837460235364481,0.000775080386881279,0.92,"0.90","0.95",0.91230985139812,0.00129941997110085,0.914856714541477,0.909762988254762,-0.01
"2",2021-01-09,0.866989269749287,0.00143595544771376,0.94,"0.92","0.97",0.942542370409644,0.00137131526079921,0.945230148320811,0.939854592498478,0
"3",2021-01-10,0.91230985139812,0.00129941997110085,0.94,"0.91","0.96",0.952020072261274,0.000942820700995316,0.953868000835225,0.950172143687324,0.01
"4",2021-01-11,0.942542370409644,0.00137131526079921,0.92,"0.90","0.95",0.933037413365475,0.00183263216587512,0.93662937241059,0.929445454320359,0.01
"5",2021-01-12,0.952020072261274,0.000942820700995316,0.92,"0.90","0.95",0.931249992486723,0.00113859300415009,0.933481634774857,0.929018350198588,0.01
"6",2021-01-13,0.933037413365475,0.00183263216587512,0.93,"0.91","0.96",0.929349349115613,0.00133623403944313,0.931968367832921,0.926730330398304,0
"7",2021-01-14,0.931249992486723,0.00113859300415009,0.95,"0.92","0.98",0.943548483230259,0.00123423395599609,0.945967581784011,0.941129384676507,-0.01
"8",2021-01-15,0.929349349115613,0.00133623403944313,0.96,"0.94","0.99",0.954500887014601,0.00135541204854837,0.957157494629756,0.951844279399446,-0.01
"9",2021-01-16,0.943548483230259,0.00123423395599609,0.97,"0.94","0.99",0.960212492453929,0.000530743910183788,0.961252750517889,0.959172234389968,-0.01
"10",2021-01-17,0.954500887014601,0.00135541204854837,0.94,"0.91","0.97",0.951034579340408,0.00130507665504751,0.953592529584301,0.948476629096515,0.01
"11",2021-01-18,0.960212492453929,0.000530743910183788,0.9,"0.88","0.93",0.905703091028612,0.00130971400168201,0.908270130471909,0.903136051585316,0.01
"12",2021-01-19,0.951034579340408,0.00130507665504751,0.88,"0.85","0.91",0.887229207502449,0.0012982767126922,0.889773829859326,0.884684585145572,0.01
"13",2021-01-20,0.905703091028612,0.00130971400168201,0.87,"0.85","0.90",0.866337328810284,0.00101064087686356,0.868318184928936,0.864356472691631,0
"14",2021-01-21,0.887229207502449,0.0012982767126922,0.88,"0.86","0.91",0.87062115295495,0.00136716837303443,0.873300802966097,0.867941502943802,-0.01
"15",2021-01-22,0.866337328810284,0.00101064087686356,0.9,"0.87","0.93",0.887781461373677,0.00107336260443352,0.889885252078366,0.885677670668987,-0.01
"16",2021-01-23,0.87062115295495,0.00136716837303443,0.92,"0.89","0.94",0.905969249260192,0.00163476064131985,0.909173380117179,0.902765118403206,-0.01
"17",2021-01-24,0.887781461373677,0.00107336260443352,0.92,"0.89","0.95",0.923994633397453,0.00135019559202045,0.926641016757813,0.921348250037093,0
"18",2021-01-25,0.905969249260192,0.00163476064131985,0.91,"0.88","0.94",0.908993596702687,0.00232823203399487,0.913556931489317,0.904430261916057,0
