"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","R_est_up","R_est_low","diff"
"1",2021-01-08,0.835523527535206,0.000859202137534123,0.92,"0.90","0.95",0.91351158276911,0.00171543450457513,0.916873834398078,0.910149331140143,-0.01
"2",2021-01-09,0.866524974311191,0.00082913320759386,0.94,"0.92","0.97",0.943305511467595,0.00150666047675428,0.946258566002033,0.940352456933156,0
"3",2021-01-10,0.91351158276911,0.00171543450457513,0.94,"0.91","0.97",0.953089907965894,0.00102526219804124,0.955099421874055,0.951080394057734,0.01
"4",2021-01-11,0.943305511467595,0.00150666047675428,0.92,"0.90","0.95",0.932551537591485,0.000926240244677273,0.934366968471052,0.930736106711918,0.01
"5",2021-01-12,0.953089907965894,0.00102526219804124,0.92,"0.90","0.95",0.931728980990167,0.00127615064802462,0.934230236260296,0.929227725720039,0.01
"6",2021-01-13,0.932551537591485,0.000926240244677273,0.93,"0.91","0.96",0.928653925380466,0.000571354993763005,0.929773781168241,0.92753406959269,0
"7",2021-01-14,0.931728980990167,0.00127615064802462,0.95,"0.92","0.98",0.943255778345156,0.00107718514397552,0.945367061227348,0.941144495462964,-0.01
"8",2021-01-15,0.928653925380466,0.000571354993763005,0.96,"0.94","0.99",0.954810963888485,0.0012677809776615,0.957295814604701,0.952326113172268,-0.01
"9",2021-01-16,0.943255778345156,0.00107718514397552,0.97,"0.94","0.99",0.960638827586347,0.00114435267903957,0.962881758837264,0.958395896335429,-0.01
"10",2021-01-17,0.954810963888485,0.0012677809776615,0.94,"0.91","0.97",0.95256691933427,0.00107746922695009,0.954678759019092,0.950455079649448,0.01
"11",2021-01-18,0.960638827586347,0.00114435267903957,0.9,"0.88","0.93",0.904639642554729,0.000914857353625006,0.906432762967834,0.902846522141624,0
"12",2021-01-19,0.95256691933427,0.00107746922695009,0.88,"0.85","0.91",0.887979746874731,0.00115950111378333,0.890252369057746,0.885707124691716,0.01
"13",2021-01-20,0.904639642554729,0.000914857353625006,0.87,"0.85","0.90",0.865591489535941,0.00100127557512048,0.867553989663177,0.863628989408705,0
"14",2021-01-21,0.887979746874731,0.00115950111378333,0.88,"0.86","0.91",0.8697820650572,0.00117733017097456,0.87208963219231,0.86747449792209,-0.01
"15",2021-01-22,0.865591489535941,0.00100127557512048,0.9,"0.87","0.93",0.888143870304412,0.00149118822576954,0.891066599226921,0.885221141381904,-0.01
"16",2021-01-23,0.8697820650572,0.00117733017097456,0.92,"0.89","0.94",0.905792046592241,0.000761156925416126,0.907283914166056,0.904300179018425,-0.01
"17",2021-01-24,0.888143870304412,0.00149118822576954,0.92,"0.89","0.95",0.925377026414266,0.00153809936306396,0.928391701165871,0.92236235166266,0.01
"18",2021-01-25,0.905792046592241,0.000761156925416126,0.91,"0.88","0.94",0.907980609372777,0.00166994222051371,0.911253696124984,0.904707522620571,0
"19",2021-01-26,0.925377026414266,0.00153809936306396,0.91,"0.88","0.94",0.920717391667559,0.000912661226237162,0.922506207670983,0.918928575664134,0.01
"20",2021-01-27,0.907980609372777,0.00166994222051371,0.92,"0.89","0.95",0.922682323738973,0.00195762034191681,0.92651925960913,0.918845387868816,0
"21",2021-01-28,0.920717391667559,0.000912661226237162,0.94,"0.91","0.97",0.936976720932968,0.00110306125500118,0.939138720992771,0.934814720873166,0
"22",2021-01-29,0.922682323738973,0.00195762034191681,0.97,"0.93","1.00",0.962336883209275,0.0010518338402469,0.964398477536159,0.960275288882391,-0.01
"23",2021-01-30,0.936976720932968,0.00110306125500118,0.98,"0.95","1.01",0.976084428423493,0.00179759639154108,0.979607717350914,0.972561139496073,0
"24",2021-01-31,0.962336883209275,0.0010518338402469,0.97,"0.93","1.00",0.982577878545638,0.00189017342241293,0.986282618453567,0.978873138637709,0.01
"25",2021-02-01,0.976084428423493,0.00179759639154108,0.94,"0.92","0.97",0.945554080945351,0.00171271669644969,0.948911005670392,0.942197156220309,0.01
"26",2021-02-02,0.982577878545638,0.00189017342241293,0.93,"0.90","0.96",0.93230151455826,0.00221365802763912,0.936640284292433,0.927962744824087,0
"27",2021-02-03,0.945554080945351,0.00171271669644969,0.93,"0.90","0.97",0.931845272210435,0.00159946899756848,0.934980231445669,0.928710312975201,0
"28",2021-02-04,0.93230151455826,0.00221365802763912,0.96,"0.92","0.99",0.941040204421913,0.00143343331183718,0.943849733713114,0.938230675130712,-0.02
"29",2021-02-05,0.931845272210435,0.00159946899756848,0.99,"0.96","1.02",0.971729426773498,0.00175008986243101,0.975159602903863,0.968299250643133,-0.02
"30",2021-02-06,0.941040204421913,0.00143343331183718,1.02,"0.99","1.06",1.00017162834859,0.00233682105601341,1.00475179761838,0.995591459078807,-0.02
"31",2021-02-07,0.971729426773498,0.00175008986243101,1.03,"0.99","1.06",1.01989944518363,0.00173747673792458,1.02330489958997,1.0164939907773,-0.01
"32",2021-02-08,1.00017162834859,0.00233682105601341,1.02,"0.99","1.06",1.02472462657372,0.00204143770082249,1.02872584446733,1.02072340868011,0
"33",2021-02-09,1.01989944518363,0.00173747673792458,1.03,"1.00","1.06",1.0383108951915,0.00127002895453987,1.0408001519424,1.0358216384406,0.01
"34",2021-02-10,1.02472462657372,0.00204143770082249,1.06,"1.03","1.09",1.06602303496158,0.00156162309348137,1.0690838162248,1.06296225369835,0.01
"35",2021-02-11,1.0383108951915,0.00127002895453987,1.1,"1.07","1.14",1.09947221082084,0.00201048236265123,1.10341275625164,1.09553166539005,0
"36",2021-02-12,1.06602303496158,0.00156162309348137,1.14,"1.11","1.18",1.13924805557269,0.00111063080969162,1.14142489195968,1.13707121918569,0
"37",2021-02-13,1.09947221082084,0.00201048236265123,1.16,"1.13","1.20",1.17118934724736,0.00182943260679454,1.17477503515667,1.16760365933804,0.01
"38",2021-02-14,1.13924805557269,0.00111063080969162,1.15,"1.11","1.18",1.1675722905739,0.00169903808861614,1.17090240522758,1.16424217592021,0.02
"39",2021-02-15,1.17118934724736,0.00182943260679454,1.11,"1.08","1.14",1.12652955310316,0.00129763222107727,1.12907291225648,1.12398619394985,0.02
"40",2021-02-16,1.1675722905739,0.00169903808861614,1.07,"1.04","1.10",1.09658078316098,0.00125976924491006,1.099049930881,1.09411163544095,0.03
"41",2021-02-17,1.12652955310316,0.00129763222107727,1.05,"1.02","1.08",1.06199948003043,0.00165100023041417,1.06523544048204,1.05876351957881,0.01
"42",2021-02-18,1.09658078316098,0.00125976924491006,1.04,"1.01","1.07",1.03869462719993,0.00194313340595033,1.04250316867559,1.03488608572427,0
"43",2021-02-19,1.06199948003043,0.00165100023041417,1.04,"1.01","1.07",1.02349041545342,0.00181699399170201,1.02705172367716,1.01992910722969,-0.02
"44",2021-02-20,1.03869462719993,0.00194313340595033,1.03,"1.00","1.06",1.0077517522082,0.00112429367150786,1.00995536780435,1.00554813661204,-0.02
"45",2021-02-21,1.02349041545342,0.00181699399170201,1,"0.97","1.03",0.999497855299352,0.00149368235724249,1.00242547271955,0.996570237879156,0
"46",2021-02-22,1.0077517522082,0.00112429367150786,0.98,"0.95","1.01",0.971206241007415,0.00122201443323264,0.973601389296551,0.968811092718279,-0.01
"47",2021-02-23,0.999497855299352,0.00149368235724249,0.97,"0.94","1.00",0.975854155644113,0.00199874383168244,0.97977169355421,0.971936617734015,0.01
"48",2021-02-24,0.971206241007415,0.00122201443323264,0.99,"0.96","1.02",0.980786165208192,0.00182545131977629,0.984364049794954,0.977208280621431,-0.01
"49",2021-02-25,0.975854155644113,0.00199874383168244,1.01,"0.98","1.04",1.00008560686547,0.00139152168117097,1.00281298936057,0.997358224370378,-0.01
"50",2021-02-26,0.980786165208192,0.00182545131977629,1.04,"1.01","1.07",1.02553545373894,0.00102673796281254,1.02754786014605,1.02352304733182,-0.01
"51",2021-02-27,1.00008560686547,0.00139152168117097,1.05,"1.02","1.08",1.04545741934362,0.00183149201988487,1.0490471437026,1.04186769498465,0
"52",2021-02-28,1.02553545373894,0.00102673796281254,1.05,"1.02","1.08",1.06532250255823,0.0012635632171453,1.06779908646383,1.06284591865262,0.02
"53",2021-03-01,1.04545741934362,0.00183149201988487,1.05,"1.03","1.08",1.05402512658849,0.00178190849208011,1.05751766723296,1.05053258594401,0
"54",2021-03-02,1.06532250255823,0.0012635632171453,1.07,"1.04","1.10",1.07716256018419,0.0017480850957848,1.08058880697193,1.07373631339646,0.01
"55",2021-03-03,1.05402512658849,0.00178190849208011,1.11,"1.07","1.14",1.09897833558254,0.000779576517522663,1.10050630555689,1.0974503656082,-0.01
"56",2021-03-04,1.07716256018419,0.0017480850957848,1.14,"1.10","1.17",1.13390049474551,0.000827028781730349,1.1355214711577,1.13227951833332,-0.01
"57",2021-03-05,1.09897833558254,0.000779576517522663,1.16,"1.13","1.19",1.166045392674,0.000735504004235182,1.1674869805223,1.1646038048257,0.01
"58",2021-03-06,1.13390049474551,0.000827028781730349,1.16,"1.13","1.19",1.17433322003194,0.00144667896812197,1.17716871080946,1.17149772925442,0.01
"59",2021-03-07,1.166045392674,0.000735504004235182,1.14,"1.11","1.17",1.16717236194291,0.00132252340824113,1.16976450782306,1.16458021606275,0.03
"60",2021-03-08,1.17433322003194,0.00144667896812197,1.11,"1.08","1.14",1.11451355335511,0.0014207186757944,1.11729816195967,1.11172894475055,0
"61",2021-03-09,1.16717236194291,0.00132252340824113,1.09,"1.06","1.11",1.0955143528065,0.00146338966185443,1.09838259654374,1.09264610906927,0.01
"62",2021-03-10,1.11451355335511,0.0014207186757944,1.08,"1.05","1.11",1.07782585347197,0.00175095176531023,1.08125771893198,1.07439398801196,0
"63",2021-03-11,1.0955143528065,0.00146338966185443,1.08,"1.06","1.11",1.07693835454154,0.00158019041350834,1.08003552775202,1.07384118133106,0
"64",2021-03-12,1.07782585347197,0.00175095176531023,1.09,"1.07","1.12",1.08752781708368,0.00176877533387272,1.09099461673807,1.08406101742929,0
"65",2021-03-13,1.07693835454154,0.00158019041350834,1.1,"1.07","1.13",1.08502507781118,0.00148590971138041,1.08793746084549,1.08211269477687,-0.01
"66",2021-03-14,1.08752781708368,0.00176877533387272,1.09,"1.07","1.12",1.08750330280546,0.00115474198666028,1.08976659709931,1.08524000851161,0
"67",2021-03-15,1.08502507781118,0.00148590971138041,1.07,"1.05","1.10",1.05924420441009,0.00134222302163845,1.0618749615325,1.05661344728768,-0.01
"68",2021-03-16,1.08750330280546,0.00115474198666028,NA,"1.03","1.08",1.04658327787871,0.00137041180033293,1.04926928500736,1.04389727075006,NA
"69",2021-03-17,1.05924420441009,0.00134222302163845,NA,"1.03","1.08",1.03440828050915,0.0011707182151562,1.03670288821086,1.03211367280745,NA
"70",2021-03-18,1.04658327787871,0.00137041180033293,NA,"1.04","1.09",1.0209477744434,0.0013031265754362,1.02350190253125,1.01839364635554,NA
"71",2021-03-19,1.03440828050915,0.0011707182151562,NA,"1.04","1.09",1.00704611738002,0.00158452841558655,1.01015179307457,1.00394044168547,NA
"72",2021-03-20,1.0209477744434,0.0013031265754362,NA,"1.03","1.08",0.968022569817307,0.00144175389578393,0.970848407453043,0.96519673218157,NA
"73",2021-03-21,1.00704611738002,0.00158452841558655,NA,"1.00","1.05",0.893242878977091,0.000994369649279313,0.895191843489679,0.891293914464504,NA
"74",2021-03-22,0.968022569817307,0.00144175389578393,NA,"0.95","1.00",0.781544433784133,0.000867826316660299,0.783245373364787,0.779843494203478,NA
"75",2021-03-23,0.893242878977091,0.000994369649279313,NA,"0.90","0.95",0.674983934514707,0.000956063579043444,0.676857819129632,0.673110049899782,NA
"76",2021-03-24,0.781544433784133,0.000867826316660299,NA,"0.86","0.92",0.538290493097033,0.00106440387075188,0.540376724683707,0.53620426151036,NA
"77",2021-03-25,0.674983934514707,0.000956063579043444,NA,"0.84","0.91",0.41394018125776,0.00116485561217706,0.416223298257627,0.411657064257893,NA
"78",2021-03-26,0.538290493097033,0.00106440387075188,NA,"0.83","0.93",0.305825123170724,0.000969985271199775,0.307726294302276,0.303923952039173,NA
"79",2021-03-27,0.41394018125776,0.00116485561217706,NA,"0.84","0.97",0.217159361617745,0.000847119565446831,0.218819715966021,0.215499007269469,NA
"80",2021-03-28,0.305825123170724,0.000969985271199775,NA,"0.84","1.00",NA,NA,NA,NA,NA
"81",2021-03-29,0.217159361617745,0.000847119565446831,NA,"0.84","1.00",NA,NA,NA,NA,NA
