"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.837359516383184,0.00106907163903559,0.92,"0.90","0.95",0.91,0.001,-0.01
"2",2021-01-09,0.866952680826722,0.0012866376873491,0.94,"0.92","0.97",0.94,0.001,0
"3",2021-01-10,0.912319112614218,0.00132632391195889,0.94,"0.91","0.97",0.95,0.002,0.01
"4",2021-01-11,0.942761450905995,0.000909414295598876,0.92,"0.90","0.95",0.93,0.001,0.01
"5",2021-01-12,0.952462801407541,0.00169292733764238,0.92,"0.90","0.95",0.93,0.002,0.01
"6",2021-01-13,0.933462966361655,0.000862635918260743,0.93,"0.91","0.96",0.93,0.002,0
"7",2021-01-14,0.931570765582254,0.00173623329338504,0.95,"0.92","0.98",0.94,0.001,-0.01
"8",2021-01-15,0.929432895690713,0.0018479973039465,0.96,"0.94","0.99",0.95,0.001,-0.01
"9",2021-01-16,0.943550231137291,0.000807985592226057,0.97,"0.94","0.99",0.96,0.002,-0.01
"10",2021-01-17,0.954264694862593,0.000854908535234528,0.94,"0.91","0.97",0.95,0.001,0.01
"11",2021-01-18,0.959500427080127,0.00158520164012782,0.9,"0.88","0.93",0.91,0.002,0.01
"12",2021-01-19,0.950400935058843,0.00109361376322082,0.88,"0.85","0.91",0.89,0.002,0.01
"13",2021-01-20,0.905103262873171,0.00174114530354759,0.87,"0.85","0.90",0.87,0.001,0
"14",2021-01-21,0.88704198984748,0.00209666071994926,0.88,"0.86","0.91",0.87,0.002,-0.01
"15",2021-01-22,0.866496410202595,0.000801291998349372,0.9,"0.87","0.93",0.89,0.002,-0.01
"16",2021-01-23,0.870716655053082,0.00156850594537421,0.92,"0.89","0.94",0.91,0.001,-0.01
"17",2021-01-24,0.888061702863428,0.00232331632944029,0.92,"0.89","0.95",0.92,0.002,0
"18",2021-01-25,0.906253553815299,0.00116229073382965,0.91,"0.88","0.94",0.91,0.002,0
"19",2021-01-26,0.924301470170639,0.00178225209885869,0.91,"0.88","0.94",0.92,0.001,0.01
"20",2021-01-27,0.909199767878053,0.00191362296315066,0.92,"0.89","0.95",0.92,0.001,0
"21",2021-01-28,0.919762324880344,0.00127688738431894,0.94,"0.91","0.97",0.94,0.002,0
"22",2021-01-29,0.922673140474269,0.00148348310579749,0.97,"0.93","1.00",0.96,0.002,-0.01
"23",2021-01-30,0.937469111093542,0.001870326795165,0.98,"0.95","1.01",0.97,0.001,-0.01
"24",2021-01-31,0.960211313903629,0.00195067055271492,0.97,"0.93","1.00",0.98,0.002,0.01
"25",2021-02-01,0.974268023972572,0.00140282055081622,0.95,"0.92","0.98",0.95,0.002,0
"26",2021-02-02,0.979372320875474,0.00179865924264684,0.93,"0.90","0.96",0.93,0.002,0
