"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.837439433731047,0.00108616883716691,0.92,"0.90","0.95",0.91,0.002,-0.01
"2",2021-01-09,0.86698941468446,0.000831093028312026,0.94,"0.92","0.97",0.94,0.001,0
"3",2021-01-10,0.912338775667548,0.00153444290002204,0.94,"0.91","0.97",0.95,0.001,0.01
"4",2021-01-11,0.942589595574274,0.00100023597205446,0.92,"0.90","0.95",0.93,0.001,0.01
"5",2021-01-12,0.952045430089666,0.00122788141425099,0.92,"0.90","0.95",0.93,0.002,0.01
"6",2021-01-13,0.933040520314216,0.00117640456362501,0.93,"0.91","0.96",0.93,0.001,0
"7",2021-01-14,0.931254845929742,0.00177250651703733,0.95,"0.92","0.98",0.94,0.001,-0.01
"8",2021-01-15,0.929358421971468,0.000928191916690001,0.96,"0.94","0.99",0.95,0.002,-0.01
"9",2021-01-16,0.943576103116935,0.00149533805457995,0.97,"0.94","0.99",0.96,0.002,-0.01
"10",2021-01-17,0.954561027192537,0.00195408440895943,0.94,"0.91","0.97",0.95,0.001,0.01
"11",2021-01-18,0.960311454601463,0.00159798239656916,0.9,"0.88","0.93",0.91,0.001,0.01
"12",2021-01-19,0.951168525703276,0.00137974190493444,0.88,"0.85","0.91",0.89,0.001,0.01
"13",2021-01-20,0.905886633531381,0.00098926529656573,0.87,"0.85","0.90",0.87,0.001,0
"14",2021-01-21,0.88738546168683,0.00143124351806058,0.88,"0.86","0.91",0.87,0.002,-0.01
"15",2021-01-22,0.866388522267585,0.00115008830922495,0.9,"0.87","0.93",0.89,0.001,-0.01
"16",2021-01-23,0.870533782702795,0.00179263992319612,0.92,"0.89","0.94",0.91,0.001,-0.01
"17",2021-01-24,0.887548498828178,0.000856326376963767,0.92,"0.89","0.95",0.92,0.002,0
"18",2021-01-25,0.905662931675961,0.00149590130429748,0.91,"0.88","0.94",0.91,0.001,0
"19",2021-01-26,0.923604539717512,0.00166772259832492,0.91,"0.88","0.94",0.92,0.002,0.01
"20",2021-01-27,0.908659055245102,0.00110664717179798,0.92,"0.89","0.95",0.92,0.001,0
"21",2021-01-28,0.91992788918655,0.00187920314240947,0.94,"0.91","0.97",0.94,0.001,0
"22",2021-01-29,0.922971979542808,0.000955806367921946,0.97,"0.93","1.00",0.96,0.002,-0.01
"23",2021-01-30,0.937786471618464,0.000768625320119842,0.98,"0.95","1.01",0.98,0.002,0
"24",2021-01-31,0.961777200968631,0.00155497272851059,0.97,"0.93","1.00",0.98,0.001,0.01
"25",2021-02-01,0.976354100818407,0.00213549283255062,0.94,"0.91","0.98",0.95,0.001,0.01
"26",2021-02-02,0.981291999845274,0.00123137937567337,0.93,"0.90","0.96",0.93,0.002,0
"27",2021-02-03,0.946298176040895,0.00149036499908697,0.93,"0.90","0.97",0.93,0.001,0
"28",2021-02-04,0.932475736567388,0.00151022258203429,0.96,"0.92","0.99",0.94,0.002,-0.02
"29",2021-02-05,0.932307641010671,0.00129675511706566,0.99,"0.96","1.02",0.97,0.002,-0.02
"30",2021-02-06,0.942772595328836,0.00165203686705902,1.02,"0.99","1.06",1,0.002,-0.02
"31",2021-02-07,0.971703447079279,0.00205921426336959,1.03,"0.99","1.07",1.02,0.002,-0.01
"32",2021-02-08,0.999864440817063,0.00213403732391603,1.02,"0.99","1.06",1.02,0.002,0
"33",2021-02-09,1.01951475454129,0.00171427472086764,1.03,"1.00","1.06",1.04,0.002,0.01
"34",2021-02-10,1.02449742976606,0.00161911606368622,1.06,"1.03","1.09",1.07,0.002,0.01
"35",2021-02-11,1.03815449727971,0.00218185922266416,1.1,"1.07","1.14",1.1,0.002,0
"36",2021-02-12,1.06607945467307,0.00154429145299772,1.14,"1.11","1.18",1.14,0.002,0
"37",2021-02-13,1.1000832892128,0.00204854469648096,1.16,"1.13","1.20",1.17,0.002,0.01
"38",2021-02-14,1.13956608789128,0.00218015566747204,1.15,"1.11","1.18",1.17,0.002,0.02
"39",2021-02-15,1.17050200754694,0.00170057141331007,1.11,"1.08","1.14",1.13,0.001,0.02
"40",2021-02-16,1.16690889860154,0.00212275474859947,1.07,"1.04","1.10",1.1,0.001,0.03
"41",2021-02-17,1.1274121393427,0.00114599333712819,1.05,"1.02","1.08",1.06,0.002,0.01
"42",2021-02-18,1.09726315835302,0.0013487913734848,1.04,"1.01","1.07",1.04,0.002,0
"43",2021-02-19,1.06395585900374,0.00161509187078489,1.04,"1.01","1.07",1.02,0.002,-0.02
"44",2021-02-20,1.04100491677771,0.00152174217927254,1.03,"1.00","1.06",1.01,0.001,-0.02
"45",2021-02-21,1.0243675847126,0.00205488910080617,1,"0.97","1.03",1,0.002,0
"46",2021-02-22,1.00816876136372,0.001070682124595,0.98,"0.95","1.00",0.97,0.002,-0.01
"47",2021-02-23,0.998612730924639,0.0015791604454397,0.97,"0.94","1.00",0.98,0.002,0.01
"48",2021-02-24,0.971814992744991,0.0018202969795741,0.99,"0.96","1.02",0.98,0.001,-0.01
"49",2021-02-25,0.975403610632608,0.00199633030697306,1.01,"0.98","1.04",1,0.002,-0.01
"50",2021-02-26,0.981005264195721,0.000923783302834557,1.04,"1.01","1.07",1.03,0.002,-0.01
"51",2021-02-27,1.00089461326533,0.0018578749773539,1.05,"1.02","1.08",1.05,0.001,0
"52",2021-02-28,1.02517883220872,0.00202659493085114,1.05,"1.02","1.08",1.06,0.002,0.01
"53",2021-03-01,1.04614639953239,0.00145540526077349,1.06,"1.03","1.08",1.05,0.001,-0.01
"54",2021-03-02,1.06457107027538,0.00155372340136329,1.07,"1.04","1.10",1.08,0.002,0.01
"55",2021-03-03,1.0546660170721,0.00143707507951899,1.11,"1.08","1.14",1.1,0.001,-0.01
"56",2021-03-04,1.07659106324164,0.00211861798683952,1.14,"1.10","1.17",1.13,0.002,-0.01
"57",2021-03-05,1.09929627866146,0.00141609307156488,1.16,"1.13","1.19",1.16,0.001,0
"58",2021-03-06,1.13398708930857,0.0018733292543735,1.16,"1.13","1.19",1.17,0.002,0.01
"59",2021-03-07,1.16389791797232,0.00143461803828373,1.14,"1.11","1.17",1.17,0.002,0.03
"60",2021-03-08,1.17321442958435,0.00152651172862786,1.11,"1.09","1.14",1.12,0.001,0.01
"61",2021-03-09,1.16581310781946,0.00150115548105592,1.09,"1.06","1.12",1.1,0.001,0.01
"62",2021-03-10,1.11725212160266,0.00148628066799833,1.08,"1.05","1.11",1.08,0.001,0
"63",2021-03-11,1.09923667936105,0.0014080754802791,1.09,"1.06","1.11",1.09,0.002,0
"64",2021-03-12,1.08455838840612,0.00146461200650342,1.1,"1.07","1.12",1.09,0.001,-0.01
"65",2021-03-13,1.08557195740568,0.00158333504646091,1.1,"1.08","1.13",1.09,0.002,-0.01
"66",2021-03-14,1.0936604196637,0.00141816245914889,1.09,"1.07","1.12",1.1,0.002,0.01
"67",2021-03-15,1.09271680523444,0.00155480606936963,1.07,"1.05","1.10",1.07,0.001,0
"68",2021-03-16,1.09566836422476,0.00211412181999113,1.05,"1.03","1.08",1.07,0.001,0.02
"69",2021-03-17,1.07089603456285,0.00148759357608442,1.06,"1.03","1.08",1.06,0.001,0
"70",2021-03-18,1.06625127580317,0.0010644107701857,1.06,"1.04","1.09",1.07,0.001,0.01
"71",2021-03-19,1.06293195016479,0.000783202886753436,1.07,"1.04","1.09",1.07,0.001,0
"72",2021-03-20,1.06504077128516,0.00137737946933751,1.07,"1.04","1.09",1.07,0.002,0
"73",2021-03-21,1.07114225300308,0.00133526625220463,1.04,"1.02","1.07",1.05,0.002,0.01
"74",2021-03-22,1.06773389336814,0.00181121644166107,1.01,"0.98","1.03",1.01,0.001,0
"75",2021-03-23,1.05232087677997,0.00161782716250257,0.98,"0.95","1.00",0.98,0.001,0
"76",2021-03-24,1.00654991288781,0.00132321941271142,0.96,"0.94","0.98",0.96,0.001,0
"77",2021-03-25,0.979669254967694,0.00121557692815852,0.96,"0.94","0.98",0.95,0.001,-0.01
"78",2021-03-26,0.956689747980149,0.00147842103379345,0.97,"0.95","0.99",0.96,0.001,-0.01
"79",2021-03-27,0.953967474852822,0.00084020831064353,0.98,"0.96","1.00",0.97,0.002,-0.01
"80",2021-03-28,0.959018443546037,0.00149431205886306,0.98,"0.95","1.00",0.98,0.001,0
"81",2021-03-29,0.965967260903848,0.00151238151309862,0.97,"0.94","0.99",0.96,0.001,-0.01
"82",2021-03-30,0.976512770874561,0.00116003804467882,0.96,"0.94","0.99",0.96,0.001,0
"83",2021-03-31,0.958122404542344,0.000981571636981885,0.98,"0.95","1.00",0.97,0.001,-0.01
"84",2021-04-01,0.956371434211819,0.000742372344398146,1.01,"0.98","1.03",1,0.002,-0.01
"85",2021-04-02,0.971728310430049,0.00123011760649452,1.04,"1.02","1.07",1.04,0.001,0
"86",2021-04-03,1.00110185206969,0.00187082085850116,1.08,"1.05","1.10",1.07,0.001,-0.01
"87",2021-04-04,1.03943371726905,0.00133957405416021,1.08,"1.06","1.11",1.09,0.001,0.01
"88",2021-04-05,1.07220301730106,0.000697256246835986,1.06,"1.04","1.09",1.06,0.001,0
"89",2021-04-06,1.08629583555982,0.00103271936247347,1.03,"1.01","1.06",1.04,0.002,0.01
"90",2021-04-07,1.06481064385449,0.001062175400451,1.02,"1.00","1.04",1.02,0.001,0
"91",2021-04-08,1.04347705615054,0.00166383988155412,1.03,"1.01","1.05",1.01,0.001,-0.02
"92",2021-04-09,1.02200319656397,0.00121872429365422,NA,"1.03","1.07",1.02,0.001,NA
"93",2021-04-10,1.01441012515317,0.00142098439830637,NA,"1.05","1.09",1.03,0.001,NA
"94",2021-04-11,1.01641199857616,0.00105447561136971,NA,"1.05","1.10",1.04,0.001,NA
"95",2021-04-12,1.02723966427045,0.00110778351509999,NA,"1.05","1.09",1.01,0.001,NA
"96",2021-04-13,1.03785682825045,0.00139679518362142,NA,"1.04","1.09",0.99,0.001,NA
"97",2021-04-14,1.01331653890731,0.00131889827843316,NA,"1.05","1.10",0.94,0.001,NA
"98",2021-04-15,0.988856881077423,0.00116640285144819,NA,"1.07","1.12",0.88,0.001,NA
"99",2021-04-16,0.943248856345848,0.00112489572895047,NA,"1.08","1.14",0.83,0.001,NA
"100",2021-04-17,0.88346728285333,0.000880238051214295,NA,"1.08","1.15",0.75,0.001,NA
"101",2021-04-18,0.827397332726417,0.000862891814012424,NA,"1.08","1.16",0.64,0.001,NA
"102",2021-04-19,0.754532382115766,0.00138652451995454,NA,"1.07","1.17",0.51,0.001,NA
"103",2021-04-20,0.639443667272311,0.00111664909562772,NA,"1.06","1.20",0.38,0.001,NA
