"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.837365797903891,0.00136423541046052,0.92,"0.90","0.95",0.91,0.001,-0.01
"2",2021-01-09,0.86696215493591,0.00117966100606776,0.94,"0.92","0.97",0.94,0.002,0
"3",2021-01-10,0.912328962812824,0.0013453176156865,0.94,"0.91","0.97",0.95,0.001,0.01
"4",2021-01-11,0.942759009567611,0.00183325344532383,0.92,"0.90","0.95",0.93,0.002,0.01
"5",2021-01-12,0.952405280375049,0.00140819182912826,0.92,"0.90","0.95",0.93,0.002,0.01
"6",2021-01-13,0.933372639908527,0.001842728153757,0.93,"0.91","0.96",0.93,0.001,0
"7",2021-01-14,0.931474822551351,0.00158950963834024,0.95,"0.92","0.98",0.94,0.001,-0.01
"8",2021-01-15,0.929433136919135,0.00076320525851575,0.96,"0.94","0.99",0.95,0.002,-0.01
"9",2021-01-16,0.943567948013461,0.00124450602148834,0.97,"0.94","0.99",0.96,0.001,-0.01
"10",2021-01-17,0.954282727486734,0.00185326030494141,0.94,"0.91","0.97",0.95,0.001,0.01
"11",2021-01-18,0.959455488781805,0.00139487432816534,0.9,"0.88","0.93",0.91,0.001,0.01
"12",2021-01-19,0.950301037052046,0.00129935200248849,0.88,"0.85","0.91",0.89,0.002,0.01
"13",2021-01-20,0.905019902488942,0.00131343803246178,0.87,"0.85","0.90",0.87,0.002,0
"14",2021-01-21,0.88691863512534,0.00150637443005206,0.88,"0.86","0.91",0.87,0.002,-0.01
"15",2021-01-22,0.866401300921473,0.00156908263227899,0.9,"0.87","0.93",0.89,0.001,-0.01
"16",2021-01-23,0.87067426619242,0.00156299639855616,0.92,"0.89","0.94",0.91,0.002,-0.01
"17",2021-01-24,0.888086426955174,0.00147318400316726,0.92,"0.89","0.95",0.92,0.001,0
"18",2021-01-25,0.906303308436041,0.00170997674893733,0.91,"0.88","0.94",0.91,0.001,0
"19",2021-01-26,0.924379392047654,0.00130305921032585,0.91,"0.88","0.94",0.92,0.001,0.01
"20",2021-01-27,0.909230445559198,0.00147665042670057,0.92,"0.89","0.95",0.92,0.001,0
"21",2021-01-28,0.919777154123739,0.00126511623333046,0.94,"0.91","0.97",0.94,0.001,0
"22",2021-01-29,0.922683049664973,0.00129133205071246,0.97,"0.93","1.00",0.96,0.002,-0.01
"23",2021-01-30,0.937471093968845,0.00122899755548921,0.98,"0.95","1.01",0.97,0.002,-0.01
"24",2021-01-31,0.960237992528417,0.00183858498523948,0.97,"0.93","1.00",0.98,0.001,0.01
"25",2021-02-01,0.974286119252869,0.00184454837092488,0.95,"0.92","0.98",0.95,0.001,0
"26",2021-02-02,0.979465835110778,0.00142633204302973,0.93,"0.90","0.96",0.93,0.002,0
"27",2021-02-03,0.945385584771069,0.00126514947719558,0.94,"0.90","0.97",0.93,0.001,-0.01
"28",2021-02-04,0.933084163963039,0.00152986756375538,0.96,"0.92","0.99",0.94,0.001,-0.02
"29",2021-02-05,0.933366363510575,0.00142531700002994,0.99,"0.96","1.02",0.97,0.002,-0.02
"30",2021-02-06,0.944715544268104,0.00148757997988937,1.02,"0.99","1.06",1,0.001,-0.02
"31",2021-02-07,0.973388241265295,0.00190407108887987,1.03,"0.99","1.07",1.02,0.002,-0.01
"32",2021-02-08,1.00034530980856,0.00139178847627147,1.02,"0.99","1.06",1.02,0.002,0
"33",2021-02-09,1.01905946758986,0.00218666553181371,1.03,"1.00","1.06",1.04,0.002,0.01
"34",2021-02-10,1.02291844933376,0.00198425401119506,1.06,"1.02","1.09",1.07,0.002,0.01
"35",2021-02-11,1.03679979930173,0.00212319400630226,1.1,"1.07","1.14",1.1,0.002,0
"36",2021-02-12,1.06549568634089,0.00223497971386402,1.14,"1.11","1.18",1.14,0.003,0
"37",2021-02-13,1.10117538189242,0.0020215833767779,1.16,"1.13","1.20",1.17,0.002,0.01
"38",2021-02-14,1.14116843927906,0.00282750169314405,1.15,"1.11","1.18",1.17,0.002,0.02
"39",2021-02-15,1.17155300545862,0.00180607252682522,1.11,"1.08","1.14",1.13,0.001,0.02
"40",2021-02-16,1.1672854556092,0.00182877981221492,1.07,"1.04","1.10",1.1,0.002,0.03
"41",2021-02-17,1.12704495024102,0.00104978972515801,1.05,"1.02","1.08",1.06,0.002,0.01
"42",2021-02-18,1.0972458384301,0.00247585967498958,1.04,"1.01","1.07",1.04,0.002,0
"43",2021-02-19,1.06358957024204,0.00210627031558296,1.04,"1.01","1.07",1.02,0.002,-0.02
"44",2021-02-20,1.04064718825983,0.00183845117285323,1.03,"1.00","1.06",1.01,0.001,-0.02
"45",2021-02-21,1.02419340895779,0.00192006694396328,1,"0.97","1.03",1,0.002,0
"46",2021-02-22,1.00734309423944,0.00140149199254264,0.98,"0.95","1.00",0.97,0.002,-0.01
"47",2021-02-23,0.99769616564722,0.00169056477880307,0.97,"0.94","1.00",0.97,0.001,0
"48",2021-02-24,0.970262710688716,0.00194201805531548,0.99,"0.96","1.02",0.98,0.001,-0.01
"49",2021-02-25,0.974042343064701,0.00137953200614431,1.01,"0.98","1.04",1,0.002,-0.01
"50",2021-02-26,0.979996930975431,0.00118370903385121,1.04,"1.01","1.07",1.03,0.002,-0.01
"51",2021-02-27,1.00054953571064,0.00185394718205155,1.05,"1.02","1.08",1.05,0.001,0
"52",2021-02-28,1.02603764855984,0.00195577711903464,1.05,"1.02","1.09",1.07,0.002,0.02
"53",2021-03-01,1.04717812657019,0.00138004273495363,1.06,"1.03","1.08",1.06,0.002,0
"54",2021-03-02,1.06579857951523,0.00156103324180941,1.07,"1.04","1.10",1.08,0.001,0.01
"55",2021-03-03,1.05567360234589,0.00206201941211304,1.11,"1.08","1.14",1.1,0.002,-0.01
"56",2021-03-04,1.07775923469641,0.00141347569953043,1.14,"1.10","1.17",1.13,0.002,-0.01
"57",2021-03-05,1.09994185343167,0.00184457897206228,1.16,"1.13","1.19",1.16,0.001,0
"58",2021-03-06,1.13430274265216,0.0023134388278094,1.16,"1.13","1.19",1.17,0.001,0.01
"59",2021-03-07,1.16431737252026,0.00121173320303191,1.14,"1.11","1.17",1.17,0.002,0.03
"60",2021-03-08,1.17315862358738,0.00125627640287617,1.11,"1.09","1.14",1.12,0.002,0.01
"61",2021-03-09,1.16592774735427,0.0017863110005922,1.09,"1.06","1.12",1.1,0.002,0.01
"62",2021-03-10,1.11756687803958,0.00205563623319475,1.08,"1.06","1.11",1.09,0.001,0.01
"63",2021-03-11,1.09988616203433,0.00217897054788013,1.08,"1.06","1.11",1.09,0.002,0.01
"64",2021-03-12,1.08543957768608,0.00109846319143827,1.1,"1.07","1.12",1.09,0.002,-0.01
"65",2021-03-13,1.08622661943673,0.00161286124862708,1.1,"1.08","1.13",1.09,0.001,-0.01
"66",2021-03-14,1.09388393473304,0.00163390389705984,1.09,"1.07","1.12",1.1,0.002,0.01
"67",2021-03-15,1.09254568330235,0.00120615348294131,1.07,"1.05","1.10",1.07,0.001,0
"68",2021-03-16,1.09517934257816,0.00185480254305035,1.06,"1.03","1.08",1.07,0.001,0.01
"69",2021-03-17,1.07046757977433,0.0014848742162152,1.06,"1.03","1.08",1.06,0.001,0
"70",2021-03-18,1.06653961072298,0.00110438339814083,1.06,"1.04","1.09",1.07,0.001,0.01
"71",2021-03-19,1.06370917508871,0.00131318504531492,1.07,"1.04","1.09",1.07,0.001,0
"72",2021-03-20,1.06583982899284,0.0012714170859504,1.07,"1.04","1.09",1.07,0.001,0
"73",2021-03-21,1.07166710405624,0.0010882816875282,1.04,"1.02","1.07",1.05,0.001,0.01
"74",2021-03-22,1.06760671738167,0.00130180389270952,1.01,"0.99","1.03",1.01,0.001,0
"75",2021-03-23,1.05217562522463,0.00130415128755337,0.98,"0.95","1.00",0.98,0.002,0
"76",2021-03-24,1.00635368119577,0.0011752143534994,0.96,"0.94","0.98",0.96,0.001,0
"77",2021-03-25,0.979898665755684,0.0015910378905036,0.96,"0.94","0.98",0.96,0.001,0
"78",2021-03-26,0.958090293979194,0.000993148950029878,0.97,"0.95","0.99",0.96,0.002,-0.01
"79",2021-03-27,0.956158631650347,0.00135741295829183,0.98,"0.96","1.00",0.97,0.001,-0.01
"80",2021-03-28,0.961306062412679,0.00180187342191482,0.98,"0.95","1.00",0.98,0.001,0
"81",2021-03-29,0.96729779954987,0.00100731634443818,0.97,"0.94","0.99",0.96,0.001,-0.01
"82",2021-03-30,0.976885698079973,0.00112922485211988,0.96,"0.94","0.99",0.96,0.001,0
"83",2021-03-31,0.957837446885993,0.00134120489054655,0.98,"0.95","1.00",0.97,0.001,-0.01
"84",2021-04-01,0.955990652024795,0.000608294520135687,1,"0.98","1.03",1,0.002,0
"85",2021-04-02,0.971595603820898,0.00091022394743831,1.04,"1.02","1.07",1.04,0.001,0
"86",2021-04-03,1.00086585086338,0.00176489866315335,1.08,"1.05","1.10",1.07,0.001,-0.01
"87",2021-04-04,1.04009671956925,0.000995645123875399,1.08,"1.06","1.11",1.09,0.002,0.01
