"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.837427745411502,0.0014010288715333,0.92,"0.90","0.95",0.91,0.001,-0.01
"2",2021-01-09,0.86692733839703,0.0011009779332569,0.94,"0.92","0.97",0.94,0.001,0
"3",2021-01-10,0.912268183765918,0.0011856678017388,0.94,"0.91","0.97",0.95,0.001,0.01
"4",2021-01-11,0.942559424998553,0.00136792351024847,0.92,"0.90","0.95",0.93,0.002,0.01
"5",2021-01-12,0.952053262190835,0.00111067989759022,0.92,"0.90","0.95",0.93,0.001,0.01
"6",2021-01-13,0.933089621774489,0.00171631304883838,0.93,"0.91","0.96",0.93,0.002,0
"7",2021-01-14,0.931331851546559,0.00135400230902433,0.95,"0.92","0.98",0.94,0.001,-0.01
"8",2021-01-15,0.929417807327012,0.00154525883293533,0.96,"0.94","0.99",0.95,0.001,-0.01
"9",2021-01-16,0.943607162732284,0.00116408983587992,0.97,"0.94","0.99",0.96,0.001,-0.01
"10",2021-01-17,0.954540289331601,0.00148604658107292,0.94,"0.91","0.97",0.95,0.002,0.01
"11",2021-01-18,0.960315389945243,0.00132778112930094,0.9,"0.88","0.93",0.91,0.002,0.01
"12",2021-01-19,0.951194282013033,0.00189326058327831,0.88,"0.85","0.91",0.89,0.001,0.01
"13",2021-01-20,0.905891656198421,0.00187871429806738,0.87,"0.85","0.90",0.87,0.001,0
"14",2021-01-21,0.887497697256984,0.00126450919338836,0.88,"0.86","0.91",0.87,0.001,-0.01
"15",2021-01-22,0.866608767243374,0.00103873980984952,0.9,"0.87","0.93",0.89,0.001,-0.01
"16",2021-01-23,0.870881421093274,0.00116383107893712,0.92,"0.89","0.94",0.91,0.002,-0.01
"17",2021-01-24,0.887951278284059,0.00127479238165816,0.92,"0.89","0.95",0.92,0.002,0
"18",2021-01-25,0.906279213980717,0.00184278421385408,0.91,"0.88","0.94",0.91,0.002,0
"19",2021-01-26,0.924298823843962,0.00201034194498342,0.91,"0.88","0.94",0.92,0.002,0.01
"20",2021-01-27,0.90922537954171,0.00178967871106455,0.92,"0.89","0.95",0.92,0.001,0
"21",2021-01-28,0.920085762427561,0.00182557387199403,0.94,"0.91","0.97",0.94,0.001,0
"22",2021-01-29,0.923039641062368,0.00125417878690033,0.97,"0.93","1.00",0.96,0.002,-0.01
"23",2021-01-30,0.937695803349425,0.00131013130250045,0.98,"0.95","1.01",0.97,0.002,-0.01
"24",2021-01-31,0.96023465266601,0.00171364067556506,0.97,"0.93","1.00",0.98,0.002,0.01
"25",2021-02-01,0.974265108274769,0.00150038090168136,0.94,"0.92","0.97",0.95,0.003,0.01
"26",2021-02-02,0.979260735032622,0.00159172431240354,0.93,"0.90","0.96",0.93,0.002,0
"27",2021-02-03,0.945023080506171,0.00251612950406237,0.93,"0.90","0.96",0.93,0.002,0
"28",2021-02-04,0.93200919270049,0.00191197543473877,0.96,"0.92","0.99",0.94,0.001,-0.02
"29",2021-02-05,0.931986811027562,0.0018260879755069,0.99,"0.96","1.02",0.97,0.002,-0.02
"30",2021-02-06,0.943204648326659,0.0013703819187959,1.02,"0.99","1.06",1,0.002,-0.02
"31",2021-02-07,0.971864962133453,0.00216911788981236,1.03,"0.99","1.07",1.02,0.001,-0.01
"32",2021-02-08,0.999967324939016,0.0024709839096491,1.02,"0.99","1.06",1.02,0.002,0
"33",2021-02-09,1.01940290401711,0.00135939007742753,1.03,"1.00","1.06",1.04,0.002,0.01
"34",2021-02-10,1.02369218574108,0.00209145441563771,1.06,"1.03","1.09",1.07,0.002,0.01
"35",2021-02-11,1.0375856310343,0.0020796219063516,1.1,"1.07","1.14",1.1,0.002,0
"36",2021-02-12,1.06626086394579,0.00173664227374829,1.14,"1.11","1.18",1.14,0.003,0
