"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.83743798501833,0.00115530880351139,0.92,"0.90","0.95",0.91,0.002,-0.01
"2",2021-01-09,0.866948384480585,0.00108010899376498,0.94,"0.92","0.97",0.94,0.002,0
"3",2021-01-10,0.912286144228796,0.00162751387812454,0.94,"0.91","0.97",0.95,0.001,0.01
"4",2021-01-11,0.942538602905456,0.00172249409633069,0.92,"0.90","0.95",0.93,0.002,0.01
"5",2021-01-12,0.952024577328637,0.0014688761489672,0.92,"0.90","0.95",0.93,0.001,0.01
"6",2021-01-13,0.933064677547009,0.0018843352340416,0.93,"0.91","0.96",0.93,0.002,0
"7",2021-01-14,0.931334181387469,0.00139137157950009,0.95,"0.92","0.98",0.94,0.001,-0.01
"8",2021-01-15,0.929439752384006,0.00177463295911949,0.96,"0.94","0.99",0.95,0.001,-0.01
"9",2021-01-16,0.943637985493564,0.00148691908052415,0.97,"0.94","0.99",0.96,0.001,-0.01
"10",2021-01-17,0.954592952387255,0.00117795211703256,0.94,"0.91","0.97",0.95,0.001,0.01
"11",2021-01-18,0.96035243038568,0.000999261817560094,0.9,"0.88","0.93",0.91,0.001,0.01
"12",2021-01-19,0.951222238067414,0.00149856904257331,0.88,"0.85","0.91",0.89,0.002,0.01
"13",2021-01-20,0.905889148277487,0.00136807006474403,0.87,"0.85","0.90",0.87,0.001,0
"14",2021-01-21,0.887470985725514,0.00176786088398127,0.88,"0.86","0.91",0.87,0.002,-0.01
"15",2021-01-22,0.8665513408354,0.00140771011572379,0.9,"0.87","0.93",0.89,0.001,-0.01
"16",2021-01-23,0.870823829697726,0.00221127800501767,0.92,"0.89","0.94",0.91,0.001,-0.01
"17",2021-01-24,0.887913946657631,0.0011496610162964,0.92,"0.89","0.95",0.92,0.001,0
"18",2021-01-25,0.906281028290762,0.0011331081636945,0.91,"0.88","0.94",0.91,0.001,0
"19",2021-01-26,0.924328218334967,0.00128000184084364,0.91,"0.88","0.94",0.92,0.002,0.01
"20",2021-01-27,0.909264564685555,0.00141339788142911,0.92,"0.89","0.95",0.92,0.002,0
"21",2021-01-28,0.920145421374673,0.00181596737860347,0.94,"0.91","0.97",0.94,0.001,0
"22",2021-01-29,0.923057576170413,0.00244775643589947,0.97,"0.93","1.00",0.96,0.002,-0.01
"23",2021-01-30,0.937728249978659,0.00101360600047041,0.98,"0.95","1.01",0.97,0.002,-0.01
"24",2021-01-31,0.960232527353267,0.00248921205047333,0.97,"0.93","1.00",0.98,0.001,0.01
"25",2021-02-01,0.974242393370342,0.00155248366868047,0.94,"0.92","0.97",0.95,0.001,0.01
"26",2021-02-02,0.979286835204931,0.00143465765509067,0.93,"0.90","0.96",0.93,0.002,0
"27",2021-02-03,0.945046782686098,0.00137402604657436,0.93,"0.90","0.96",0.93,0.002,0
"28",2021-02-04,0.93207902679998,0.00177811001748753,0.96,"0.92","0.99",0.94,0.002,-0.02
"29",2021-02-05,0.932025926082828,0.00166758818421625,0.99,"0.96","1.02",0.97,0.001,-0.02
"30",2021-02-06,0.94321603673869,0.00245924605297164,1.02,"0.99","1.06",1,0.001,-0.02
"31",2021-02-07,0.971853519465705,0.00134641741653505,1.03,"0.99","1.07",1.02,0.003,-0.01
"32",2021-02-08,0.99988706117364,0.000976418727715441,1.02,"0.99","1.06",1.02,0.003,0
"33",2021-02-09,1.01930994928584,0.00260599009549976,1.03,"1.00","1.06",1.04,0.002,0.01
"34",2021-02-10,1.02364356160203,0.00252917951152415,1.06,"1.03","1.09",1.07,0.003,0.01
"35",2021-02-11,1.03759562894282,0.0017244231607244,1.1,"1.07","1.14",1.1,0.003,0
"36",2021-02-12,1.06635260670595,0.00272406105436983,1.14,"1.11","1.18",1.14,0.003,0
"37",2021-02-13,1.10157672751742,0.0030085673368031,1.16,"1.13","1.20",1.17,0.002,0.01
"38",2021-02-14,1.14121937634477,0.00257422210905668,1.15,"1.11","1.18",1.17,0.003,0.02
"39",2021-02-15,1.17167206108506,0.00229595690937917,1.11,"1.08","1.14",1.13,0.002,0.02
"40",2021-02-16,1.16744421980378,0.00265058344399255,1.07,"1.04","1.10",1.1,0.002,0.03
"41",2021-02-17,1.12730191552381,0.00189187143602809,1.05,"1.02","1.08",1.06,0.002,0.01
"42",2021-02-18,1.09718595691721,0.00186869444886112,1.04,"1.01","1.07",1.04,0.002,0
"43",2021-02-19,1.06368865386326,0.00236228172498402,1.04,"1.01","1.07",1.02,0.001,-0.02
"44",2021-02-20,1.04057714300479,0.00155512298409472,1.03,"1.00","1.06",1.01,0.002,-0.02
"45",2021-02-21,1.02424178994883,0.00112215004349125,1,"0.97","1.03",1,0.002,0
"46",2021-02-22,1.00809473227579,0.00168659600359697,0.98,"0.95","1.00",0.97,0.002,-0.01
"47",2021-02-23,0.998839694392743,0.00169023366738732,0.97,"0.94","1.00",0.98,0.002,0.01
"48",2021-02-24,0.971940339638431,0.00192586125890946,0.99,"0.96","1.02",0.98,0.001,-0.01
"49",2021-02-25,0.975486590959912,0.00187577087045599,1.01,"0.98","1.04",1,0.002,-0.01
"50",2021-02-26,0.980921667460763,0.000630590508262796,1.04,"1.01","1.07",1.03,0.001,-0.01
"51",2021-02-27,1.00065986182085,0.00157132755081389,1.05,"1.02","1.08",1.05,0.002,0
"52",2021-02-28,1.0250030491194,0.000963964112705968,1.05,"1.02","1.08",1.06,0.002,0.01
"53",2021-03-01,1.04575703165901,0.00180760263155034,1.05,"1.03","1.08",1.05,0.002,0
"54",2021-03-02,1.06406019054378,0.00166265891583078,1.07,"1.04","1.10",1.08,0.001,0.01
"55",2021-03-03,1.0541276868482,0.00164053699504999,1.11,"1.08","1.14",1.1,0.001,-0.01
"56",2021-03-04,1.07658740801238,0.00149741031103509,1.14,"1.10","1.17",1.13,0.002,-0.01
"57",2021-03-05,1.09944967461656,0.00144761221077233,1.16,"1.13","1.19",1.16,0.001,0
"58",2021-03-06,1.13433138303102,0.0019555442805814,1.16,"1.13","1.19",1.17,0.001,0.01
"59",2021-03-07,1.16463008585143,0.00128082938561088,1.14,"1.11","1.17",1.17,0.002,0.03
"60",2021-03-08,1.17367676345694,0.0013811226885074,1.11,"1.09","1.14",1.12,0.002,0.01
"61",2021-03-09,1.16652029379587,0.00177765351896206,1.09,"1.06","1.12",1.1,0.001,0.01
"62",2021-03-10,1.11801405693578,0.00166841408527613,1.08,"1.05","1.11",1.09,0.002,0.01
"63",2021-03-11,1.09993101955021,0.00135780602161881,1.08,"1.06","1.11",1.09,0.001,0.01
"64",2021-03-12,1.0852408605824,0.0020157088989141,1.1,"1.07","1.12",1.09,0.002,-0.01
"65",2021-03-13,1.08583588618702,0.00120364821737297,1.1,"1.08","1.13",1.09,0.002,-0.01
