"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.837437985018314,0.000977083507528632,0.92,"0.90","0.95",0.91,0.001,-0.01
"2",2021-01-09,0.866948381787473,0.000832713609174382,0.94,"0.92","0.97",0.94,0.001,0
"3",2021-01-10,0.912283280716943,0.00104800031643684,0.94,"0.91","0.97",0.95,0.001,0.01
"4",2021-01-11,0.942513683033398,0.000726368410765145,0.92,"0.90","0.95",0.93,0.001,0.01
"5",2021-01-12,0.951995598340104,0.00108185864875778,0.92,"0.90","0.95",0.93,0.001,0.01
"6",2021-01-13,0.933035884669525,0.00126178081700969,0.93,"0.91","0.96",0.93,0.001,0
"7",2021-01-14,0.931317186476491,0.00111363386873763,0.95,"0.92","0.98",0.94,0.001,-0.01
"8",2021-01-15,0.929485037994015,0.00122819624890742,0.96,"0.94","0.99",0.95,0.002,-0.01
"9",2021-01-16,0.943695816330442,0.00142009426866856,0.97,"0.94","0.99",0.96,0.001,-0.01
"10",2021-01-17,0.954654533080499,0.00189773424554924,0.94,"0.91","0.97",0.95,0.001,0.01
"11",2021-01-18,0.960404659554748,0.00141221238321577,0.9,"0.88","0.93",0.91,0.001,0.01
"12",2021-01-19,0.951233248341801,0.000931335841231649,0.88,"0.85","0.91",0.89,0.002,0.01
"13",2021-01-20,0.905871497090802,0.00125670415349946,0.87,"0.85","0.90",0.87,0.001,0
"14",2021-01-21,0.887317395745157,0.00150063253239634,0.88,"0.86","0.91",0.87,0.002,-0.01
"15",2021-01-22,0.866292006343118,0.00103743858138889,0.9,"0.87","0.93",0.89,0.001,-0.01
"16",2021-01-23,0.870486229987638,0.00191326860590499,0.92,"0.89","0.94",0.91,0.001,-0.01
"17",2021-01-24,0.887463845856447,0.000766723553096544,0.92,"0.89","0.95",0.92,0.001,0
"18",2021-01-25,0.905644603304218,0.00134202394096939,0.91,"0.88","0.94",0.91,0.001,0
"19",2021-01-26,0.923601036396408,0.00100892617489002,0.91,"0.88","0.94",0.92,0.002,0.01
"20",2021-01-27,0.908711232291288,0.000682451153317631,0.92,"0.89","0.95",0.92,0.001,0
"21",2021-01-28,0.920073846917845,0.00189903537971231,0.94,"0.91","0.97",0.94,0.002,0
"22",2021-01-29,0.923072971162524,0.00120020717275932,0.97,"0.93","1.00",0.96,0.002,-0.01
"23",2021-01-30,0.937866385077827,0.00190127720429656,0.98,"0.95","1.01",0.98,0.002,0
"24",2021-01-31,0.961682950510987,0.0020236749779048,0.97,"0.93","1.00",0.98,0.002,0.01
"25",2021-02-01,0.976180301517001,0.00188181661509594,0.95,"0.91","0.98",0.95,0.002,0
"26",2021-02-02,0.981227369240875,0.00166435090500264,0.93,"0.90","0.96",0.93,0.002,0
"27",2021-02-03,0.94637965926307,0.00178418554113623,0.93,"0.90","0.97",0.93,0.001,0
"28",2021-02-04,0.932946326508666,0.00207771320960714,0.96,"0.92","0.99",0.94,0.002,-0.02
"29",2021-02-05,0.932838485093574,0.00118403312610303,0.99,"0.96","1.02",0.97,0.001,-0.02
"30",2021-02-06,0.94313302084253,0.00166252058742253,1.02,"0.99","1.06",1,0.002,-0.02
