"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.837380832399697,0.00104116352535453,0.92,"0.90","0.95",0.91,0.001,-0.01
"2",2021-01-09,0.866977984066179,0.00179019976038854,0.94,"0.92","0.97",0.94,0.002,0
"3",2021-01-10,0.912346326479391,0.00113693278131205,0.94,"0.91","0.97",0.95,0.001,0.01
"4",2021-01-11,0.94278499485612,0.00162807750747303,0.92,"0.90","0.95",0.93,0.001,0.01
"5",2021-01-12,0.952472391561858,0.00144902375094549,0.92,"0.90","0.95",0.93,0.001,0.01
"6",2021-01-13,0.93348384526922,0.00128932157104554,0.93,"0.91","0.96",0.93,0.001,0
"7",2021-01-14,0.931549955450678,0.00105543396600523,0.95,"0.92","0.97",0.94,0.002,-0.01
"8",2021-01-15,0.929404516728693,0.00105437100708558,0.96,"0.94","0.99",0.95,0.002,-0.01
"9",2021-01-16,0.943516311930402,0.00172769821791256,0.97,"0.94","0.99",0.96,0.002,-0.01
"10",2021-01-17,0.954221054670018,0.00153914070406651,0.94,"0.91","0.97",0.95,0.001,0.01
"11",2021-01-18,0.959486693448843,0.00161652927719319,0.9,"0.88","0.93",0.91,0.001,0.01
"12",2021-01-19,0.950375553906231,0.0011059755680296,0.88,"0.85","0.91",0.89,0.001,0.01
"13",2021-01-20,0.905099294881207,0.000858463256614079,0.87,"0.85","0.90",0.87,0.002,0
"14",2021-01-21,0.887042547660768,0.00130162362611413,0.88,"0.86","0.91",0.87,0.001,-0.01
"15",2021-01-22,0.8665027156185,0.00177740124960517,0.9,"0.87","0.93",0.89,0.002,-0.01
"16",2021-01-23,0.870734067631666,0.00116221568995383,0.92,"0.89","0.94",0.91,0.001,-0.01
"17",2021-01-24,0.888066934990712,0.00217745283324088,0.92,"0.89","0.95",0.92,0.001,0
"18",2021-01-25,0.906253973376459,0.00145719909390775,0.91,"0.88","0.94",0.91,0.001,0
"19",2021-01-26,0.92430147053061,0.00105445467497232,0.91,"0.88","0.94",0.92,0.002,0.01
"20",2021-01-27,0.909199767878069,0.00126600077985704,0.92,"0.89","0.95",0.92,0.002,0
"21",2021-01-28,0.919762324880344,0.00218664576406138,0.94,"0.91","0.97",0.94,0.002,0
"22",2021-01-29,0.922673140474269,0.00150503679984731,0.97,"0.93","1.00",0.96,0.002,-0.01
"23",2021-01-30,0.937469111093542,0.00150980640557322,0.98,"0.95","1.01",0.97,0.002,-0.01
"24",2021-01-31,0.960211313903656,0.00224431351316357,0.97,"0.93","1.00",0.98,0.002,0.01
"25",2021-02-01,0.974268029336194,0.00172570912993066,0.95,"0.92","0.98",0.95,0.001,0
"26",2021-02-02,0.979377683818241,0.00167638206137999,0.93,"0.90","0.96",0.93,0.002,0
"27",2021-02-03,0.945188699924331,0.00133281412556003,0.94,"0.90","0.97",0.93,0.002,-0.01
"28",2021-02-04,0.9328732630845,0.00183546259533559,0.96,"0.92","0.99",0.94,0.003,-0.02
"29",2021-02-05,0.933240007819045,0.00151447407270554,0.99,"0.96","1.02",0.97,0.001,-0.02
"30",2021-02-06,0.94465001644471,0.00262420495437547,1.02,"0.99","1.06",1,0.001,-0.02
"31",2021-02-07,0.973418450272836,0.00123204340812623,1.03,"0.99","1.07",1.02,0.001,-0.01
"32",2021-02-08,1.00050424923556,0.00126730908560311,1.02,"0.99","1.06",1.02,0.002,0
"33",2021-02-09,1.0191982623792,0.000983069913703939,1.03,"1.00","1.06",1.04,0.002,0.01
"34",2021-02-10,1.02292434831063,0.00189379540071225,1.06,"1.02","1.09",1.07,0.002,0.01
"35",2021-02-11,1.03669822862488,0.00205535282172134,1.1,"1.07","1.14",1.1,0.002,0
"36",2021-02-12,1.06533730745776,0.00166549631915539,1.14,"1.11","1.18",1.14,0.002,0
"37",2021-02-13,1.10086908981206,0.00229094092837232,1.16,"1.13","1.20",1.17,0.002,0.01
"38",2021-02-14,1.14100650620639,0.00176422789197055,1.15,"1.11","1.18",1.17,0.002,0.02
"39",2021-02-15,1.17158143076737,0.00159422272599059,1.11,"1.08","1.14",1.13,0.001,0.02
"40",2021-02-16,1.1675112055286,0.00188822059792308,1.07,"1.04","1.10",1.1,0.002,0.03
"41",2021-02-17,1.12726231478047,0.00134282548905606,1.05,"1.02","1.08",1.06,0.002,0.01
"42",2021-02-18,1.09740615381869,0.00186098201394118,1.04,"1.01","1.07",1.04,0.001,0
"43",2021-02-19,1.06380635665536,0.00162765355675304,1.04,"1.01","1.07",1.02,0.002,-0.02
"44",2021-02-20,1.04074147614654,0.000807165574241272,1.03,"1.00","1.06",1.01,0.002,-0.02
"45",2021-02-21,1.02437165829033,0.0020035280990722,1,"0.97","1.03",1,0.002,0
"46",2021-02-22,1.00744147403619,0.00161105402747016,0.98,"0.95","1.00",0.97,0.001,-0.01
"47",2021-02-23,0.997736240353058,0.00156123644455616,0.97,"0.94","1.00",0.97,0.001,0
"48",2021-02-24,0.970301550057124,0.00146072992140619,0.99,"0.96","1.02",0.98,0.001,-0.01
"49",2021-02-25,0.973991415962454,0.00117548600364063,1.01,"0.98","1.04",1,0.002,-0.01
"50",2021-02-26,0.979994546831307,0.00102870333154791,1.04,"1.01","1.07",1.03,0.001,-0.01
"51",2021-02-27,1.00051301611113,0.00192165538081248,1.05,"1.02","1.08",1.05,0.002,0
"52",2021-02-28,1.02595540832242,0.00114619746173673,1.05,"1.02","1.09",1.07,0.002,0.02
"53",2021-03-01,1.04714386738186,0.00165106556268793,1.05,"1.03","1.08",1.06,0.002,0.01
"54",2021-03-02,1.06575153669416,0.00194187589920483,1.07,"1.04","1.10",1.08,0.002,0.01
"55",2021-03-03,1.0555446951041,0.00210030436773255,1.11,"1.07","1.14",1.1,0.002,-0.01
"56",2021-03-04,1.07746674980598,0.00161747599668062,1.14,"1.10","1.17",1.13,0.001,-0.01
"57",2021-03-05,1.09958983014863,0.00156895153740313,1.16,"1.13","1.19",1.16,0.002,0
"58",2021-03-06,1.1340818899781,0.00128563457886624,1.16,"1.13","1.19",1.17,0.002,0.01
"59",2021-03-07,1.16433963459563,0.00188997985476379,1.14,"1.11","1.17",1.17,0.002,0.03
"60",2021-03-08,1.17336342183468,0.00176594590654709,1.11,"1.09","1.14",1.12,0.002,0.01
"61",2021-03-09,1.16631976753403,0.0017974256862213,1.09,"1.06","1.12",1.1,0.001,0.01
"62",2021-03-10,1.1178784934768,0.00205034387297934,1.08,"1.06","1.11",1.09,0.001,0.01
"63",2021-03-11,1.09992698177529,0.0014113612377305,1.09,"1.06","1.11",1.09,0.002,0
"64",2021-03-12,1.08538145745012,0.00138929163845052,1.1,"1.07","1.12",1.09,0.001,-0.01
"65",2021-03-13,1.08601843018168,0.00171455262861202,1.1,"1.08","1.13",1.09,0.001,-0.01
"66",2021-03-14,1.09384396871338,0.0014517902636841,1.09,"1.07","1.12",1.1,0.001,0.01
"67",2021-03-15,1.09264801090834,0.00106038037116896,1.07,"1.05","1.10",1.07,0.001,0
"68",2021-03-16,1.09533739419805,0.00130528915218458,1.06,"1.03","1.08",1.07,0.001,0.01
"69",2021-03-17,1.07093621278338,0.00133303449992736,1.06,"1.03","1.08",1.06,0.001,0
"70",2021-03-18,1.06684439298414,0.00123091794878644,1.06,"1.04","1.09",1.07,0.001,0.01
"71",2021-03-19,1.06386615395447,0.0014201139094641,1.07,"1.05","1.09",1.07,0.001,0
"72",2021-03-20,1.06589397036583,0.00114682369106148,1.07,"1.04","1.09",1.07,0.002,0
"73",2021-03-21,1.07156343097343,0.000993419195815508,1.04,"1.02","1.07",1.05,0.001,0.01
"74",2021-03-22,1.06762066611587,0.0015628683999422,1.01,"0.99","1.03",1.01,0.001,0
"75",2021-03-23,1.05215403510656,0.00131132995956649,0.98,"0.95","1.00",0.98,0.001,0
"76",2021-03-24,1.00638270017633,0.00142132911040217,0.96,"0.94","0.98",0.96,0.002,0
"77",2021-03-25,0.979808077782983,0.00116339748702218,0.96,"0.94","0.98",0.96,0.002,0
"78",2021-03-26,0.957821980860028,0.00156861081371682,0.97,"0.95","0.99",0.96,0.001,-0.01
"79",2021-03-27,0.955822286909073,0.00157944505261427,0.98,"0.96","1.00",0.97,0.001,-0.01
"80",2021-03-28,0.96095682974611,0.000807083172601079,0.98,"0.95","1.00",0.98,0.002,0
"81",2021-03-29,0.967193006421492,0.000864250578647495,0.97,"0.94","0.99",0.96,0.002,-0.01
"82",2021-03-30,0.976862272141743,0.00156170062189867,0.96,"0.94","0.99",0.96,0.002,0
"83",2021-03-31,0.958078600781035,0.00167126892652739,0.98,"0.95","1.00",0.97,0.001,-0.01
"84",2021-04-01,0.956349978195056,0.00169826972325474,1.01,"0.98","1.03",1,0.002,-0.01
"85",2021-04-02,0.971952366759906,0.00111181603741354,1.04,"1.02","1.07",1.04,0.002,0
"86",2021-04-03,1.00127002858059,0.00153120844029823,1.08,"1.05","1.10",1.07,0.001,-0.01
"87",2021-04-04,1.04020089592739,0.00175265774073787,1.08,"1.06","1.11",1.09,0.002,0.01
"88",2021-04-05,1.07374846708773,0.00134312741320299,1.06,"1.04","1.09",1.07,0.001,0.01
"89",2021-04-06,1.08846603903508,0.00180584583757159,1.03,"1.01","1.05",1.05,0.002,0.02
"90",2021-04-07,1.06823661025371,0.0014648815531409,1.02,"1.00","1.04",1.03,0.001,0.01
"91",2021-04-08,1.04894816532633,0.0017258690470892,1.03,"1.00","1.05",1.03,0.001,0
"92",2021-04-09,1.0302646282382,0.00106391662520616,1.04,"1.02","1.07",1.03,0.001,-0.01
"93",2021-04-10,1.02566841505625,0.00136200194082766,1.06,"1.04","1.08",1.04,0.001,-0.02
"94",2021-04-11,1.03070348524692,0.00105682648413524,1.06,"1.04","1.08",1.06,0.001,0
