"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.837380832399697,0.00142566990524442,0.92,"0.90","0.95",0.91,0.001,-0.01
"2",2021-01-09,0.866977984066179,0.000957538529015223,0.94,"0.92","0.97",0.94,0.001,0
"3",2021-01-10,0.912346326479391,0.000946856909993165,0.94,"0.91","0.97",0.95,0.002,0.01
"4",2021-01-11,0.94278499485612,0.000761779015529292,0.92,"0.90","0.95",0.93,0.001,0.01
"5",2021-01-12,0.952472391561858,0.00191707847594801,0.92,"0.90","0.95",0.93,0.002,0.01
"6",2021-01-13,0.93348384526922,0.00137819196432197,0.93,"0.91","0.96",0.93,0.001,0
"7",2021-01-14,0.931549955450678,0.00175194924336391,0.95,"0.92","0.97",0.94,0.002,-0.01
"8",2021-01-15,0.929404516728693,0.00125246693533133,0.96,"0.94","0.99",0.95,0.002,-0.01
"9",2021-01-16,0.943516311930402,0.00173850951888566,0.97,"0.94","0.99",0.96,0.001,-0.01
"10",2021-01-17,0.954221054670018,0.0015058376584866,0.94,"0.91","0.97",0.95,0.002,0.01
"11",2021-01-18,0.959486693448843,0.00125256940405209,0.9,"0.88","0.93",0.91,0.002,0.01
"12",2021-01-19,0.950375553906231,0.00153206142831635,0.88,"0.85","0.91",0.89,0.001,0.01
"13",2021-01-20,0.905099294881207,0.00167358054352025,0.87,"0.85","0.90",0.87,0.001,0
"14",2021-01-21,0.887042547660768,0.000950803084433735,0.88,"0.86","0.91",0.87,0.002,-0.01
"15",2021-01-22,0.8665027156185,0.00117906690019444,0.9,"0.87","0.93",0.89,0.002,-0.01
"16",2021-01-23,0.870734067631666,0.00212615669979122,0.92,"0.89","0.94",0.91,0.002,-0.01
"17",2021-01-24,0.888066934990712,0.00176374173064333,0.92,"0.89","0.95",0.92,0.002,0
"18",2021-01-25,0.906253973376459,0.00177496083002195,0.91,"0.88","0.94",0.91,0.001,0
"19",2021-01-26,0.92430147053061,0.00152696187458552,0.91,"0.88","0.94",0.92,0.002,0.01
"20",2021-01-27,0.909199767878069,0.00140089695560496,0.92,"0.89","0.95",0.92,0.002,0
"21",2021-01-28,0.919762324880344,0.0020108519465694,0.94,"0.91","0.97",0.94,0.001,0
"22",2021-01-29,0.922673140474269,0.00186905781946458,0.97,"0.93","1.00",0.96,0.003,-0.01
