"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","R_est_up","R_est_low","diff"
"1",2021-01-08,0.837460241447643,0.00179148385119046,0.92,"0.90","0.95",0.912357402772286,0.00097670690329387,0.914271748302742,0.910443057241831,-0.01
"2",2021-01-09,0.866995469500223,0.00149977550715018,0.94,"0.92","0.97",0.94259907964751,0.00143418551327467,0.945410083253528,0.939788076041491,0
"3",2021-01-10,0.912357402772286,0.00097670690329387,0.94,"0.91","0.96",0.952077302250111,0.00133526251369866,0.954694416776961,0.949460187723262,0.01
"4",2021-01-11,0.94259907964751,0.00143418551327467,0.92,"0.90","0.95",0.933084550578756,0.00111467745169299,0.935269318384074,0.930899782773437,0.01
"5",2021-01-12,0.952077302250111,0.00133526251369866,0.92,"0.90","0.95",0.931266523649586,0.00144343807313802,0.934095662272936,0.928437385026235,0.01
"6",2021-01-13,0.933084550578756,0.00111467745169299,0.93,"0.91","0.96",0.929347046572706,0.001339515383759,0.931972496724874,0.926721596420539,0
"7",2021-01-14,0.931266523649586,0.00144343807313802,0.95,"0.92","0.98",0.943499638617993,0.00137227290555461,0.94618929351288,0.940809983723106,-0.01
"8",2021-01-15,0.929347046572706,0.001339515383759,0.96,"0.94","0.99",0.954440646948857,0.00207771985925761,0.958512977873002,0.950368316024712,-0.01
"9",2021-01-16,0.943499638617993,0.00137227290555461,0.97,"0.94","0.99",0.960147873732082,0.00107666205517834,0.962258131360231,0.958037616103932,-0.01
"10",2021-01-17,0.954440646948857,0.00207771985925761,0.94,"0.91","0.97",0.950960993912195,0.00100972455323045,0.952940054036527,0.948981933787864,0.01
"11",2021-01-18,0.960147873732082,0.00107666205517834,0.9,"0.88","0.93",0.905681992599896,0.00125870603347842,0.908149056425513,0.903214928774278,0.01
"12",2021-01-19,0.950960993912195,0.00100972455323045,0.88,"0.85","0.91",0.887199659930807,0.00159203561384027,0.890320049733934,0.88407927012768,0.01
"13",2021-01-20,0.905681992599896,0.00125870603347842,0.87,"0.85","0.90",0.866310092760564,0.00179139857961688,0.869821233976613,0.862798951544515,0
"14",2021-01-21,0.887199659930807,0.00159203561384027,0.88,"0.86","0.91",0.870604197592667,0.00156467612229074,0.873670962792356,0.867537432392977,-0.01
"15",2021-01-22,0.866310092760564,0.00179139857961688,0.9,"0.87","0.93",0.887762547097172,0.00137684319437069,0.890461159758138,0.885063934436205,-0.01
"16",2021-01-23,0.870604197592667,0.00156467612229074,0.92,"0.89","0.94",0.905988243371059,0.00100107102076952,0.907950342571767,0.904026144170351,-0.01
"17",2021-01-24,0.887762547097172,0.00137684319437069,0.92,"0.89","0.95",0.924000516225732,0.00140268786371231,0.926749784438608,0.921251248012856,0
"18",2021-01-25,0.905988243371059,0.00100107102076952,0.91,"0.88","0.94",0.909018883066108,0.00224937976484842,0.91342766740521,0.904610098727005,0
"19",2021-01-26,0.924000516225732,0.00140268786371231,0.91,"0.88","0.94",0.920134939761364,0.00139526112150863,0.922869651559521,0.917400227963207,0.01
"20",2021-01-27,0.909018883066108,0.00224937976484842,0.92,"0.89","0.95",0.923007933424893,0.00157649411156675,0.926097861883564,0.919918004966222,0
"21",2021-01-28,0.920134939761364,0.00139526112150863,0.94,"0.91","0.97",0.937657462345275,0.0022977806681815,0.94216111245491,0.933153812235639,0
"22",2021-01-29,0.923007933424893,0.00157649411156675,0.97,"0.93","1.00",0.961555531557057,0.00190452454403014,0.965288399663356,0.957822663450758,-0.01
"23",2021-01-30,0.937657462345275,0.0022977806681815,0.98,"0.95","1.01",0.976148845494042,0.00165967909451885,0.979401816519299,0.972895874468785,0
