"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.837437985018314,0.00124190089470226,0.92,"0.90","0.95",0.91,0.001,-0.01
"2",2021-01-09,0.866948381787473,0.00126365900422579,0.94,"0.92","0.97",0.94,0.001,0
"3",2021-01-10,0.912283280716943,0.00101637550711639,0.94,"0.91","0.97",0.95,0.002,0.01
"4",2021-01-11,0.942513683033398,0.00133783889177413,0.92,"0.90","0.95",0.93,0.001,0.01
"5",2021-01-12,0.951995598340081,0.00188393830810443,0.92,"0.90","0.95",0.93,0.002,0.01
"6",2021-01-13,0.933035880976187,0.00115952260185949,0.93,"0.91","0.96",0.93,0.002,0
"7",2021-01-14,0.931313737648667,0.00162644471175003,0.95,"0.92","0.98",0.94,0.001,-0.01
"8",2021-01-15,0.929458373606825,0.00192530119278955,0.96,"0.94","0.99",0.95,0.001,-0.01
"9",2021-01-16,0.943669232522106,0.000735277528685241,0.97,"0.94","0.99",0.96,0.002,-0.01
"10",2021-01-17,0.954650482958342,0.00132784592489983,0.94,"0.91","0.97",0.95,0.001,0.01
"11",2021-01-18,0.960409905577981,0.00171172274689119,0.9,"0.88","0.93",0.91,0.001,0.01
"12",2021-01-19,0.951258901324043,0.00115805147978569,0.88,"0.85","0.91",0.89,0.001,0.01
"13",2021-01-20,0.905898334316409,0.00140102204385532,0.87,"0.85","0.90",0.87,0.001,0
"14",2021-01-21,0.887356641154097,0.00129788743475377,0.88,"0.86","0.91",0.87,0.001,-0.01
"15",2021-01-22,0.866355495710192,0.00112364146108491,0.9,"0.87","0.93",0.89,0.002,-0.01
"16",2021-01-23,0.870554411734929,0.00144723444413487,0.92,"0.89","0.94",0.91,0.002,-0.01
"17",2021-01-24,0.887540579375145,0.00163400069668656,0.92,"0.89","0.95",0.92,0.002,0
"18",2021-01-25,0.905786960438561,0.00186080328231973,0.91,"0.88","0.94",0.91,0.001,0
"19",2021-01-26,0.923786665695877,0.0018670125959587,0.91,"0.88","0.94",0.92,0.001,0.01
"20",2021-01-27,0.909088617701443,0.00137953114124695,0.92,"0.89","0.95",0.92,0.002,0
"21",2021-01-28,0.920778258476001,0.00116180342499324,0.94,"0.91","0.97",0.94,0.001,0
"22",2021-01-29,0.924316921787588,0.00203453161481017,0.97,"0.93","1.00",0.96,0.002,-0.01
"23",2021-01-30,0.939324673180538,0.00142536820384234,0.98,"0.95","1.01",0.98,0.002,0
"24",2021-01-31,0.961999745247678,0.00243199987836237,0.97,"0.93","1.00",0.98,0.001,0.01
"25",2021-02-01,0.975613601479394,0.00178550843378269,0.95,"0.92","0.98",0.94,0.002,-0.01
"26",2021-02-02,0.980011942207615,0.0014043942526853,0.93,"0.90","0.96",0.93,0.002,0
"27",2021-02-03,0.944906126709065,0.00150702417035052,0.93,"0.90","0.97",0.93,0.002,0
"28",2021-02-04,0.93137332694712,0.00222240058344435,0.96,"0.92","0.99",0.94,0.002,-0.02
"29",2021-02-05,0.931128760705064,0.00150131505658129,0.99,"0.96","1.02",0.97,0.001,-0.02
"30",2021-02-06,0.942379957794454,0.00228283169767009,1.02,"0.99","1.06",1,0.002,-0.02
"31",2021-02-07,0.971421794353639,0.00135574847609523,1.03,"0.99","1.07",1.02,0.003,-0.01
"32",2021-02-08,0.999774300263482,0.00174128999481972,1.02,"0.99","1.06",1.02,0.002,0
"33",2021-02-09,1.01920846264509,0.00292470027156726,1.03,"1.00","1.06",1.04,0.002,0.01
"34",2021-02-10,1.02347375380805,0.00182020664499868,1.06,"1.03","1.09",1.07,0.002,0.01
"35",2021-02-11,1.03727418774535,0.00209512187320353,1.1,"1.07","1.14",1.1,0.002,0
"36",2021-02-12,1.06595812028556,0.00179075487371067,1.14,"1.11","1.18",1.14,0.002,0
"37",2021-02-13,1.10118416496771,0.00183119713284161,1.16,"1.13","1.20",1.17,0.002,0.01
"38",2021-02-14,1.14095819400921,0.002035306722749,1.15,"1.11","1.18",1.17,0.002,0.02
"39",2021-02-15,1.17168168823786,0.00180021098862004,1.11,"1.08","1.14",1.13,0.002,0.02
