"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","R_est_up","R_est_low","diff"
"1",2021-01-08,0.837460235364481,0.00111989470867626,0.92,"0.90","0.95",0.91230985139812,0.00132934471079407,0.914915367031276,0.909704335764963,-0.01
"2",2021-01-09,0.866989269749287,0.00120572732359898,0.94,"0.92","0.97",0.942542370409644,0.000543814100429581,0.943608246046486,0.941476494772802,0
"3",2021-01-10,0.91230985139812,0.00132934471079407,0.94,"0.91","0.96",0.952020072261274,0.00143690124496972,0.954836398701415,0.949203745821134,0.01
"4",2021-01-11,0.942542370409644,0.000543814100429581,0.92,"0.90","0.95",0.933037413365475,0.00110802219157043,0.935209136860953,0.930865689869997,0.01
"5",2021-01-12,0.952020072261274,0.00143690124496972,0.92,"0.90","0.95",0.931249992486723,0.00110574811337939,0.933417258788946,0.929082726184499,0.01
"6",2021-01-13,0.933037413365475,0.00110802219157043,0.93,"0.91","0.96",0.929349349115613,0.00137870281219464,0.932051606627514,0.926647091603712,0
"7",2021-01-14,0.931249992486723,0.00110574811337939,0.95,"0.92","0.98",0.943548483230259,0.00140036507589779,0.946293198779019,0.940803767681499,-0.01
"8",2021-01-15,0.929349349115613,0.00137870281219464,0.96,"0.94","0.99",0.954500887014601,0.00131620367676856,0.957080646221067,0.951921127808134,-0.01
"9",2021-01-16,0.943548483230259,0.00140036507589779,0.97,"0.94","0.99",0.960212492453929,0.00137002478743859,0.962897741037308,0.957527243870549,-0.01
"10",2021-01-17,0.954500887014601,0.00131620367676856,0.94,"0.91","0.97",0.951034579340408,0.00137824650809808,0.95373594249628,0.948333216184535,0.01
"11",2021-01-18,0.960212492453929,0.00137002478743859,0.9,"0.88","0.93",0.905703091028612,0.00137353133493206,0.908395212445079,0.903010969612146,0.01
"12",2021-01-19,0.951034579340408,0.00137824650809808,0.88,"0.85","0.91",0.887229207502449,0.00110480945735818,0.889394634038871,0.885063780966027,0.01
"13",2021-01-20,0.905703091028612,0.00137353133493206,0.87,"0.85","0.90",0.866337328810284,0.00124587988761657,0.868779253390012,0.863895404230555,0
"14",2021-01-21,0.887229207502449,0.00110480945735818,0.88,"0.86","0.91",0.87062115295495,0.00143285991651473,0.873429558391319,0.867812747518581,-0.01
"15",2021-01-22,0.866337328810284,0.00124587988761657,0.9,"0.87","0.93",0.887781461373677,0.00135152618251324,0.890430452691403,0.885132470055951,-0.01
"16",2021-01-23,0.87062115295495,0.00143285991651473,0.92,"0.89","0.94",0.905969249260163,0.00107359297211884,0.908073491485516,0.90386500703481,-0.01
"17",2021-01-24,0.887781461373677,0.00135152618251324,0.92,"0.89","0.95",0.923994628611566,0.00122678328840601,0.926399123856842,0.921590133366291,0
"18",2021-01-25,0.905969249260163,0.00107359297211884,0.91,"0.88","0.94",0.908988442751981,0.00134728132276803,0.911629114144606,0.906347771359356,0
"19",2021-01-26,0.923994628611566,0.00122678328840601,0.91,"0.88","0.94",0.920105244588715,0.00175008503618195,0.923535411259631,0.916675077917798,0.01
"20",2021-01-27,0.908988442751981,0.00134728132276803,0.92,"0.89","0.95",0.922992693200909,0.00137309796148262,0.925683965205415,0.920301421196403,0
"21",2021-01-28,0.920105244588715,0.00175008503618195,0.94,"0.91","0.97",0.937638084653276,0.00135064200319214,0.940285342979533,0.93499082632702,0
"22",2021-01-29,0.922992693200909,0.00137309796148262,0.97,"0.93","1.00",0.961572958530978,0.00133662699955883,0.964192747450113,0.958953169611842,-0.01
"23",2021-01-30,0.937638084653276,0.00135064200319214,0.98,"0.95","1.01",0.976092824440431,0.000883471934980476,0.977824429432992,0.974361219447869,0
"24",2021-01-31,0.961572958530978,0.00133662699955883,0.97,"0.93","1.00",0.981184540506402,0.00135111296509384,0.983832721917986,0.978536359094818,0.01
"25",2021-02-01,0.976092824440431,0.000883471934980476,0.94,"0.91","0.97",0.94623706002054,0.00152852456032996,0.949232968158786,0.943241151882293,0.01
