"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","R_est_up","R_est_low","diff"
"30",2021-02-06,0.942712347344157,0.00102167310942186,1.02,"0.99","1.06",0.999694505677412,0.00130858833831281,1.0022593388205,0.997129672534319,-0.02
"31",2021-02-07,0.971578489658755,0.00148861093986492,1.03,"0.99","1.07",1.01933953538878,0.00159985906947819,1.02247525916496,1.0162038116126,-0.01
"32",2021-02-08,0.999694505677412,0.00130858833831281,1.02,"0.99","1.06",1.02453364007355,0.00176956824022013,1.02800199382438,1.02106528632271,0
"33",2021-02-09,1.01933953538878,0.00159985906947819,1.03,"1.00","1.06",1.03789457962438,0.00204555237567966,1.04190386228071,1.03388529696805,0.01
"34",2021-02-10,1.02453364007355,0.00176956824022013,1.06,"1.03","1.09",1.06555325997323,0.00139400209908736,1.06828550408744,1.06282101585902,0.01
"35",2021-02-11,1.03789457962438,0.00204555237567966,1.1,"1.07","1.14",1.09936541028312,0.00145198323194779,1.10221129741774,1.0965195231485,0
"36",2021-02-12,1.06555325997323,0.00139400209908736,1.14,"1.11","1.18",1.13880202939528,0.00162595831495238,1.14198890769258,1.13561515109797,0
"37",2021-02-13,1.09936541028312,0.00145198323194779,1.16,"1.13","1.20",1.17016083146129,0.0015151985722633,1.17313062066293,1.16719104225966,0.01
"38",2021-02-14,1.13880202939528,0.00162595831495238,1.15,"1.11","1.18",1.16682785153298,0.00188603688562698,1.17052448382881,1.16313121923715,0.02
"39",2021-02-15,1.17016083146129,0.0015151985722633,1.11,"1.08","1.14",1.12780964136737,0.0024787596338757,1.13266801024976,1.12295127248497,0.02
"40",2021-02-16,1.16682785153298,0.00188603688562698,1.07,"1.04","1.10",1.09745832307889,0.00159019480400587,1.10057510489474,1.09434154126304,0.03
"41",2021-02-17,1.12780964136737,0.0024787596338757,1.05,"1.02","1.08",1.06389064192383,0.00166792166403631,1.06715976838534,1.06062151546232,0.01
"42",2021-02-18,1.09745832307889,0.00159019480400587,1.04,"1.01","1.07",1.04092275628721,0.00123722232911015,1.04334771205226,1.03849780052215,0
"43",2021-02-19,1.06389064192383,0.00166792166403631,1.04,"1.01","1.07",1.02418353522383,0.00217352154796603,1.02844363745784,1.01992343298982,-0.02
"44",2021-02-20,1.04092275628721,0.00123722232911015,1.03,"1.00","1.06",1.00815026916425,0.00169654277242226,1.0114754929982,1.0048250453303,-0.02
"45",2021-02-21,1.02418353522383,0.00217352154796603,1,"0.97","1.03",0.998521821728062,0.00157078080409003,1.00160055210408,0.995443091352045,0
"46",2021-02-22,1.00815026916425,0.00169654277242226,0.98,"0.95","1.01",0.972109709374142,0.00160377627927232,0.975253110881516,0.968966307866769,-0.01
"47",2021-02-23,0.998521821728062,0.00157078080409003,0.97,"0.94","1.00",0.975738489440198,0.0010643200135614,0.977824556666778,0.973652422213617,0.01
"48",2021-02-24,0.972109709374142,0.00160377627927232,0.99,"0.96","1.02",0.981151870150493,0.00127814739741805,0.983657039049433,0.978646701251554,-0.01
"49",2021-02-25,0.975738489440198,0.0010643200135614,1.01,"0.98","1.04",1.00065719763378,0.00191234237730907,1.0044053886933,0.99690900657425,-0.01
"50",2021-02-26,0.981151870150493,0.00127814739741805,1.04,"1.01","1.07",1.02464364730489,0.00104912727750769,1.02669993676881,1.02258735784098,-0.02
"51",2021-02-27,1.00065719763378,0.00191234237730907,1.05,"1.02","1.08",1.04532955060492,0.00198345268024162,1.04921711785819,1.04144198335164,0
"52",2021-02-28,1.02464364730489,0.00104912727750769,1.05,"1.02","1.08",1.06353055720885,0.00193900724200224,1.06733101140318,1.05973010301453,0.01
"53",2021-03-01,1.04532955060492,0.00198345268024162,1.05,"1.03","1.08",1.05456838180177,0.00169993807526742,1.05790026042929,1.05123650317425,0
"54",2021-03-02,1.06353055720885,0.00193900724200224,1.07,"1.04","1.10",1.07601446313062,0.00114703852942761,1.0782626586483,1.07376626761294,0.01
"55",2021-03-03,1.05456838180177,0.00169993807526742,1.11,"1.08","1.14",1.09782939682897,0.00186861010694291,1.10149187263858,1.09416692101936,-0.01
"56",2021-03-04,1.07601446313062,0.00114703852942761,1.14,"1.10","1.17",1.13269434955327,0.000898658503064471,1.13445572021927,1.13093297888726,-0.01
"57",2021-03-05,1.09782939682897,0.00186861010694291,1.16,"1.13","1.19",1.1632767444404,0.000794833659102414,1.16483461841224,1.16171887046856,0
"58",2021-03-06,1.13269434955327,0.000898658503064471,1.16,"1.13","1.19",1.17213412344922,0.0022684651162616,1.17658031507709,1.16768793182135,0.01
"59",2021-03-07,1.1632767444404,0.000794833659102414,1.14,"1.11","1.17",1.16434949458524,0.0012084069350571,1.16671797217795,1.16198101699253,0.02
"60",2021-03-08,1.17213412344922,0.0022684651162616,1.11,"1.09","1.14",1.11560611638176,0.000747717305397204,1.11707164230034,1.11414059046318,0.01
"61",2021-03-09,1.16434949458524,0.0012084069350571,1.09,"1.06","1.12",1.09791739441352,0.00160898797864776,1.10107101085167,1.09476377797537,0.01
"62",2021-03-10,1.11560611638176,0.000747717305397204,1.08,"1.05","1.11",1.08336203042269,0.00165876390407528,1.08661320767468,1.0801108531707,0
"63",2021-03-11,1.09791739441352,0.00160898797864776,1.08,"1.06","1.11",1.0844420302654,0.00118428004809269,1.08676321915966,1.08212084137113,0
"64",2021-03-12,1.08336203042269,0.00165876390407528,1.09,"1.07","1.12",1.09371697052039,0.00189414280960074,1.0974294904272,1.09000445061357,0
"65",2021-03-13,1.0844420302654,0.00118428004809269,1.1,"1.08","1.13",1.09204998158032,0.00131787073626291,1.09463300822339,1.08946695493724,-0.01
"66",2021-03-14,1.09371697052039,0.00189414280960074,1.09,"1.07","1.12",1.09416095226935,0.00132763108859567,1.096763109203,1.0915587953357,0
"67",2021-03-15,1.09204998158032,0.00131787073626291,1.07,"1.05","1.10",1.06877513908415,0.00138686014555219,1.07149338496944,1.06605689319887,0
"68",2021-03-16,1.09416095226935,0.00132763108859567,1.06,"1.03","1.08",1.06076924600613,0.00149063037850857,1.06369088154801,1.05784761046426,0
"69",2021-03-17,1.06877513908415,0.00138686014555219,1.06,"1.03","1.08",1.05506034251792,0.00134920293001532,1.05770478026075,1.05241590477509,0
"70",2021-03-18,1.06076924600613,0.00149063037850857,1.06,"1.04","1.09",1.05492378357593,0.00120468153596608,1.05728495938643,1.05256260776544,-0.01
"71",2021-03-19,1.05506034251792,0.00134920293001532,NA,"1.05","1.10",1.05858863905176,0.00154155201465999,1.0616100810005,1.05556719710303,NA
"72",2021-03-20,1.05492378357593,0.00120468153596608,NA,"1.05","1.09",1.05206253596047,0.00147122597029177,1.05494613886224,1.0491789330587,NA
"73",2021-03-21,1.05858863905176,0.00154155201465999,NA,"1.03","1.08",1.02978086171494,0.00170051502065698,1.03311387115543,1.02644785227445,NA
"74",2021-03-22,1.05206253596047,0.00147122597029177,NA,"1.00","1.05",0.974445071910907,0.0013307117549639,0.977053266950636,0.971836876871177,NA
"75",2021-03-23,1.02978086171494,0.00170051502065698,NA,"0.98","1.03",0.924133547650943,0.00084889794586358,0.925797387624836,0.92246970767705,NA
"76",2021-03-24,0.974445071910907,0.0013307117549639,NA,"0.98","1.03",0.867664134868841,0.00153826510854954,0.870679134481598,0.864649135256084,NA
"77",2021-03-25,0.924133547650943,0.00084889794586358,NA,"0.99","1.04",0.813117811855588,0.00105184789596835,0.815179433731686,0.81105618997949,NA
"78",2021-03-26,0.867664134868841,0.00153826510854954,NA,"1.01","1.07",0.758772636378884,0.0013796134528993,0.761476678746567,0.756068594011202,NA
"79",2021-03-27,0.813117811855588,0.00105184789596835,NA,"1.02","1.09",0.705954364712794,0.0011411274993649,0.708190974611549,0.703717754814038,NA
"80",2021-03-28,0.758772636378884,0.0013796134528993,NA,"1.04","1.12",0.61033838528529,0.000987355900461106,0.612273602850194,0.608403167720386,NA
"81",2021-03-29,0.705954364712794,0.0011411274993649,NA,"1.04","1.15",0.49221127156386,0.00086278013451419,0.493902320627508,0.490520222500212,NA
"82",2021-03-30,0.61033838528529,0.000987355900461106,NA,"1.05","1.19",0.37531533424584,0.00117047432423409,0.377609463921339,0.373021204570341,NA
"83",2021-03-31,0.49221127156386,0.00086278013451419,NA,"1.05","1.22",NA,NA,NA,NA,NA
"84",2021-04-01,0.37531533424584,0.00117047432423409,NA,"1.05","1.22",NA,NA,NA,NA,NA
