"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","R_est_up","R_est_low","diff"
"1",2021-01-08,0.837460235364481,0.000952460972229349,0.92,"0.90","0.95",0.91230985139812,0.00165490395689415,0.915553463153632,0.909066239642607,-0.01
"2",2021-01-09,0.866989269749287,0.00113874932599365,0.94,"0.92","0.97",0.942542370409644,0.00164101877344314,0.945758767205593,0.939325973613696,0
"3",2021-01-10,0.91230985139812,0.00165490395689415,0.94,"0.91","0.96",0.952020072261274,0.00134253508159842,0.954651441021207,0.949388703501342,0.01
"4",2021-01-11,0.942542370409644,0.00164101877344314,0.92,"0.90","0.95",0.933037413365475,0.00116996594647228,0.93533054662056,0.930744280110389,0.01
"5",2021-01-12,0.952020072261274,0.00134253508159842,0.92,"0.90","0.95",0.931249992486723,0.000880706961438156,0.932976178131141,0.929523806842304,0.01
"6",2021-01-13,0.933037413365475,0.00116996594647228,0.93,"0.91","0.96",0.929349349115613,0.00122328318860637,0.931746984165281,0.926951714065944,0
"7",2021-01-14,0.931249992486723,0.000880706961438156,0.95,"0.92","0.98",0.94354848323024,0.00107556901924451,0.945656598507959,0.94144036795252,-0.01
"8",2021-01-15,0.929349349115613,0.00122328318860637,0.96,"0.94","0.99",0.954500883812868,0.00187633362663725,0.958178497721077,0.950823269904659,-0.01
"9",2021-01-16,0.94354848323024,0.00107556901924451,0.97,"0.94","0.99",0.960208510087653,0.00171594767644294,0.963571767533481,0.956845252641825,-0.01
"10",2021-01-17,0.954500883812868,0.00187633362663725,0.94,"0.91","0.97",0.951006027559605,0.00100845436201136,0.952982598109147,0.949029457010063,0.01
"11",2021-01-18,0.960208510087653,0.00171594767644294,0.9,"0.88","0.93",0.905670938344054,0.00116929336972884,0.907962753348723,0.903379123339386,0.01
"12",2021-01-19,0.951006027559605,0.00100845436201136,0.88,"0.85","0.91",0.887196708432358,0.00167753368992846,0.890484674464618,0.883908742400098,0.01
"13",2021-01-20,0.905670938344054,0.00116929336972884,0.87,"0.85","0.90",0.866310618646561,0.00108429471763083,0.868435836293117,0.864185401000005,0
"14",2021-01-21,0.887196708432358,0.00167753368992846,0.88,"0.86","0.91",0.870610535221642,0.00124976062467624,0.873060066046007,0.868161004397277,-0.01
"15",2021-01-22,0.866310618646561,0.00108429471763083,0.9,"0.87","0.93",0.887781336443714,0.00146882639648304,0.890660236180821,0.884902436706608,-0.01
"16",2021-01-23,0.870610535221642,0.00124976062467624,0.92,"0.89","0.94",0.905998339542393,0.00158988318027346,0.909114510575729,0.902882168509057,-0.01
"17",2021-01-24,0.887781336443714,0.00146882639648304,0.92,"0.89","0.95",0.924030308842897,0.00123004074769839,0.926441188708386,0.921619428977408,0
"18",2021-01-25,0.905998339542393,0.00158988318027346,0.91,"0.88","0.94",0.909023437973485,0.00124775022423374,0.911469028412983,0.906577847533987,0
"19",2021-01-26,0.924030308842897,0.00123004074769839,0.91,"0.88","0.94",0.920134305532225,0.0011162076096967,0.92232207244723,0.917946538617219,0.01
"20",2021-01-27,0.909023437973485,0.00124775022423374,0.92,"0.89","0.95",0.923000264441581,0.00130028378992977,0.925548820669843,0.920451708213319,0
"21",2021-01-28,0.920134305532225,0.0011162076096967,0.94,"0.91","0.97",0.937638748192009,0.00158619667976972,0.940747693684358,0.934529802699661,0
"22",2021-01-29,0.923000264441581,0.00130028378992977,0.97,"0.93","1.00",0.961586242165875,0.00157026276840667,0.964663957191952,0.958508527139798,-0.01
"23",2021-01-30,0.937638748192009,0.00158619667976972,0.98,"0.95","1.01",0.976191816493381,0.00184365300410096,0.979805376381419,0.972578256605343,0
"24",2021-01-31,0.961586242165875,0.00157026276840667,0.97,"0.93","1.00",0.981200344487121,0.0015803773381426,0.98429788406988,0.978102804904361,0.01
"25",2021-02-01,0.976191816493381,0.00184365300410096,0.94,"0.91","0.97",0.946235141546146,0.0019197757334875,0.949997901983781,0.94247238110851,0.01
"26",2021-02-02,0.981200344487121,0.0015803773381426,0.93,"0.90","0.96",0.932404065876044,0.00203910919897861,0.936400719906042,0.928407411846046,0
"27",2021-02-03,0.946235141546146,0.0019197757334875,0.93,"0.90","0.97",0.93221913381823,0.00100460457161027,0.934188158778586,0.930250108857874,0
"28",2021-02-04,0.932404065876044,0.00203910919897861,0.96,"0.92","0.99",0.942696416349218,0.00120701920176192,0.945062173984671,0.940330658713765,-0.02
"29",2021-02-05,0.93221913381823,0.00100460457161027,0.99,"0.96","1.02",0.971646285872699,0.00174036078797586,0.975057393017131,0.968235178728266,-0.02
"30",2021-02-06,0.942696416349218,0.00120701920176192,1.02,"0.99","1.06",0.999814182240637,0.000856958530460498,1.00149382096034,0.998134543520934,-0.02
"31",2021-02-07,0.971646285872699,0.00174036078797586,1.03,"0.99","1.07",1.01942769769034,0.00232886414789991,1.02399227142023,1.01486312396046,-0.01
"32",2021-02-08,0.999814182240637,0.000856958530460498,1.02,"0.99","1.06",1.02444463844779,0.00266444852908,1.02966695756479,1.01922231933079,0
"33",2021-02-09,1.01942769769034,0.00232886414789991,1.03,"1.00","1.06",1.03809823647462,0.00172064042571254,1.04147069170902,1.03472578124022,0.01
"34",2021-02-10,1.02444463844779,0.00266444852908,1.06,"1.03","1.09",1.06598096320302,0.00283675023700438,1.07154099366755,1.06042093273849,0.01
"35",2021-02-11,1.03809823647462,0.00172064042571254,1.1,"1.07","1.14",1.10005951862331,0.00198042098407362,1.10394114375209,1.09617789349453,0
"36",2021-02-12,1.06598096320302,0.00283675023700438,1.14,"1.11","1.18",1.13960049976315,0.00235596408176188,1.1442181893634,1.13498281016289,0
"37",2021-02-13,1.10005951862331,0.00198042098407362,1.16,"1.13","1.20",1.17064664256882,0.00202922445688656,1.17462392250432,1.16666936263333,0.01
"38",2021-02-14,1.13960049976315,0.00235596408176188,1.15,"1.11","1.18",1.16706308645931,0.00164020380223867,1.1702778859117,1.16384828700692,0.02
"39",2021-02-15,1.17064664256882,0.00202922445688656,1.11,"1.08","1.14",1.12755329138007,0.00192346328118561,1.13132327941119,1.12378330334895,0.02
"40",2021-02-16,1.16706308645931,0.00164020380223867,1.07,"1.04","1.10",1.09735330126193,0.00206231688668949,1.10139544235984,1.09331116016402,0.03
"41",2021-02-17,1.12755329138007,0.00192346328118561,1.05,"1.02","1.08",1.06388877382108,0.00132976174335798,1.06649510683806,1.06128244080409,0.01
"42",2021-02-18,1.09735330126193,0.00206231688668949,1.04,"1.01","1.07",1.04087354356133,0.00258224996169756,1.04593475348626,1.03581233363641,0
"43",2021-02-19,1.06388877382108,0.00132976174335798,1.04,"1.01","1.07",1.02419148806434,0.000934100537901824,1.02602232511863,1.02236065101005,-0.02
"44",2021-02-20,1.04087354356133,0.00258224996169756,1.03,"1.00","1.06",1.008034222981,0.00176433411467487,1.01149231784576,1.00457612811624,-0.02
"45",2021-02-21,1.02419148806434,0.000934100537901824,1,"0.97","1.03",0.998541875946099,0.00144134805609029,1.00136691813604,0.995716833756162,0
"46",2021-02-22,1.008034222981,0.00176433411467487,0.98,"0.95","1.00",0.971818731523636,0.0017624818852829,0.975273196018791,0.968364267028482,-0.01
"47",2021-02-23,0.998541875946099,0.00144134805609029,0.97,"0.94","1.00",0.975363729229893,0.00105315109067166,0.97742790536761,0.973299553092177,0.01
"48",2021-02-24,0.971818731523636,0.0017624818852829,0.99,"0.96","1.02",0.981025828069644,0.00165086545724759,0.984261524365849,0.977790131773438,-0.01
"49",2021-02-25,0.975363729229893,0.00105315109067166,1.01,"0.98","1.04",1.00101765810224,0.00154531562785343,1.00404647673283,0.997988839471649,-0.01
"50",2021-02-26,0.981025828069644,0.00165086545724759,1.04,"1.01","1.07",1.02531262014229,0.00173752874467022,1.02871817648184,1.02190706380274,-0.01
"51",2021-02-27,1.00101765810224,0.00154531562785343,1.05,"1.02","1.08",1.04622279420279,0.00140758993691965,1.04898167047916,1.04346391792643,0
"52",2021-02-28,1.02531262014229,0.00173752874467022,1.05,"1.02","1.09",1.0645002871832,0.00161598642339037,1.06766762057304,1.06133295379335,0.01
"53",2021-03-01,1.04622279420279,0.00140758993691965,1.06,"1.03","1.08",1.05460674876203,0.00137194739312783,1.05729576565256,1.0519177318715,-0.01
"54",2021-03-02,1.0645002871832,0.00161598642339037,1.07,"1.04","1.10",1.07637845154215,0.00165400174661786,1.07962029496552,1.07313660811878,0.01
"55",2021-03-03,1.05460674876203,0.00137194739312783,1.11,"1.08","1.14",1.09905135873202,0.00243224293308874,1.10381855488088,1.09428416258317,-0.01
"56",2021-03-04,1.07637845154215,0.00165400174661786,1.14,"1.10","1.17",1.13379133535203,0.00163029921226553,1.13698672180807,1.13059594889599,-0.01
"57",2021-03-05,1.09905135873202,0.00243224293308874,1.16,"1.13","1.19",1.16386746767529,0.00131417988329744,1.16644326024655,1.16129167510402,0
"58",2021-03-06,1.13379133535203,0.00163029921226553,1.16,"1.13","1.19",1.17336101916765,0.00148394339591369,1.17626954822364,1.17045249011166,0.01
"59",2021-03-07,1.16386746767529,0.00131417988329744,1.14,"1.11","1.17",1.16619250687631,0.000927452998023462,1.16801031475243,1.16437469900018,0.03
"60",2021-03-08,1.17336101916765,0.00148394339591369,1.11,"1.09","1.14",1.11770830571182,0.00184975378368067,1.12133382312783,1.1140827882958,0.01
"61",2021-03-09,1.16619250687631,0.000927452998023462,1.09,"1.06","1.12",1.09924994648988,0.00173310318228964,1.10264682872717,1.0958530642526,0.01
"62",2021-03-10,1.11770830571182,0.00184975378368067,1.08,"1.06","1.11",1.08450260323858,0.000739236952857346,1.08595150766619,1.08305369881098,0
"63",2021-03-11,1.09924994648988,0.00173310318228964,1.09,"1.06","1.11",1.08527364249722,0.00143062162147507,1.08807766087532,1.08246962411913,0
"64",2021-03-12,1.08450260323858,0.000739236952857346,1.1,"1.07","1.12",1.09317423800313,0.00132128028928804,1.09576394737014,1.09058452863613,-0.01
"65",2021-03-13,1.08527364249722,0.00143062162147507,1.1,"1.08","1.13",1.09193614781454,0.000945016208234216,1.09378837958268,1.0900839160464,-0.01
"66",2021-03-14,1.09317423800313,0.00132128028928804,1.09,"1.07","1.12",1.09410490516874,0.00143753960051116,1.09692248278574,1.09128732755174,0
"67",2021-03-15,1.09193614781454,0.000945016208234216,1.07,"1.05","1.09",1.06905415306132,0.00160800058042144,1.07220583419894,1.06590247192369,0
"68",2021-03-16,1.09410490516874,0.00143753960051116,1.05,"1.03","1.08",1.06431425426075,0.00153617586163226,1.06732515894955,1.06130334957195,0.01
"69",2021-03-17,1.06905415306132,0.00160800058042144,1.06,"1.03","1.08",1.06173224644374,0.00167171625667979,1.06500881030683,1.05845568258065,0
"70",2021-03-18,1.06431425426075,0.00153617586163226,1.06,"1.04","1.09",1.06453356085609,0.00110066176992147,1.06669085792514,1.06237626378705,0
"71",2021-03-19,1.06173224644374,0.00167171625667979,1.07,"1.04","1.09",1.07130652070911,0.00117392656627453,1.07360741677901,1.06900562463922,0
"72",2021-03-20,1.06453356085609,0.00110066176992147,1.07,"1.04","1.09",1.0686450114557,0.00104837231704728,1.07069982119712,1.06659020171429,0
