"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Cumulative","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul","IC_Intake_Proven_Cumsum"
"2020-02-27",2,2,1,0,10,7,10,46,0,0,0,48,4,1,2,0,1
"2020-02-28",3,0,0,1,11,8,11,49,0,0,0,51,3,1,2,1,1
"2020-02-29",1,0,0,0,12,7,12,49,0,0,0,52,1,0,2,1,1
"2020-03-01",7,1,2,0,14,8,14,57,0,0,1,60,8,2,3,1,3
"2020-03-02",10,1,0,0,13,7,14,68,0,0,1,71,11,0,4,1,3
"2020-03-03",8,0,1,0,15,7,16,75,0,0,1,79,8,1,4,1,4
"2020-03-04",10,3,3,0,18,9,19,87,0,2,1,92,13,3,7,1,7
"2020-03-05",12,1,1,1,18,11,21,97,0,2,1,104,13,2,8,2,8
"2020-03-06",18,1,4,0,22,14,25,112,0,2,2,120,19,4,9,2,12
"2020-03-07",7,3,3,0,24,15,28,121,0,3,1,129,10,3,12,2,15
"2020-03-08",17,5,6,0,30,19,34,139,2,3,1,149,22,6,17,2,21
"2020-03-09",26,5,5,2,35,21,42,163,2,3,2,178,31,7,22,4,26
"2020-03-10",28,4,9,1,42,22,52,186,2,3,2,207,32,10,26,5,35
"2020-03-11",43,6,9,0,51,24,62,223,4,3,2,251,49,9,32,5,44
"2020-03-12",55,4,23,0,71,30,85,268,5,3,2,304,59,23,36,5,67
"2020-03-13",73,6,13,0,82,32,99,335,5,4,2,380,79,13,42,5,80
"2020-03-14",62,3,18,0,99,40,118,376,5,7,5,437,65,18,45,5,98
"2020-03-15",69,8,27,1,123,48,147,424,7,7,6,508,77,28,53,6,125
"2020-03-16",140,19,32,0,153,54,180,555,13,8,6,661,159,32,72,6,157
"2020-03-17",144,13,35,0,182,57,217,641,15,8,9,802,157,35,85,6,192
"2020-03-18",171,16,50,0,231,61,271,764,18,12,10,975,187,50,101,6,242
"2020-03-19",249,26,59,2,290,69,338,966,26,12,12,1237,275,61,127,8,301
"2020-03-20",238,27,82,1,365,70,425,1142,31,14,17,1485,265,83,154,9,383
"2020-03-21",199,13,72,3,433,70,507,1225,43,16,26,1671,212,75,167,12,455
"2020-03-22",236,19,72,1,483,70,581,1330,49,19,27,1899,255,73,186,13,527
"2020-03-23",443,24,98,3,576,71,684,1648,66,22,39,2328,467,101,210,16,625
"2020-03-24",420,25,107,1,656,73,797,1901,75,26,44,2738,445,108,235,17,732
"2020-03-25",432,24,114,2,755,74,916,2116,88,31,52,3151,456,116,259,19,846
"2020-03-26",434,34,104,4,841,74,1030,2312,106,41,54,3576,468,108,293,23,950
"2020-03-27",556,36,113,1,930,74,1150,2575,121,47,71,4114,592,114,329,24,1063
"2020-03-28",293,27,99,2,995,74,1255,2511,140,51,87,4390,320,101,356,26,1162
"2020-03-29",253,18,86,3,1041,74,1347,2465,165,62,98,4618,271,89,374,29,1248
"2020-03-30",437,29,126,3,1129,74,1479,2612,185,71,117,5021,466,129,403,32,1374
"2020-03-31",307,42,109,1,1194,74,1592,2542,219,89,125,5314,349,110,445,33,1483
"2020-04-01",312,42,72,3,1211,75,1666,2449,244,107,135,5623,354,75,487,36,1555
"2020-04-02",350,41,88,3,1252,75,1763,2430,266,121,148,5960,391,91,528,39,1643
"2020-04-03",330,56,76,0,1279,75,1842,2433,298,142,156,6306,386,76,584,39,1719
"2020-04-04",186,24,62,3,1283,74,1908,2223,317,156,173,6476,210,65,608,42,1781
"2020-04-05",225,21,72,3,1307,75,1986,2171,340,165,194,6674,246,75,629,45,1853
"2020-04-06",321,56,60,1,1315,75,2049,2290,358,189,207,7011,377,61,685,46,1913
"2020-04-07",203,54,55,2,1317,76,2109,2155,388,211,240,7232,257,57,739,48,1968
"2020-04-08",208,32,55,0,1284,76,2168,2019,405,236,252,7438,240,55,771,48,2023
"2020-04-09",187,38,49,1,1279,76,2219,1845,417,264,257,7628,225,50,809,49,2072
"2020-04-10",203,38,48,1,1286,75,2270,1755,445,293,264,7837,241,49,847,50,2120
"2020-04-11",132,20,26,2,1251,75,2299,1565,460,313,285,7968,152,28,867,52,2146
"2020-04-12",135,33,34,1,1233,75,2335,1507,475,331,313,8120,168,35,900,53,2180
"2020-04-13",166,33,43,1,1216,75,2380,1501,496,346,338,8287,199,44,933,54,2223
"2020-04-14",163,37,34,2,1193,76,2417,1520,506,397,332,8462,200,36,970,56,2257
"2020-04-15",117,17,23,1,1168,76,2442,1430,523,453,328,8578,134,24,987,57,2280
"2020-04-16",115,23,28,2,1135,76,2472,1317,541,503,313,8694,138,30,1010,59,2308
"2020-04-17",137,27,25,1,1105,77,2498,1273,559,550,313,8834,164,26,1037,60,2333
"2020-04-18",78,14,19,0,1059,76,2517,1128,570,573,329,8907,92,19,1051,60,2352
"2020-04-19",82,15,19,1,1030,76,2537,1102,589,579,351,8987,97,20,1066,61,2371
"2020-04-20",109,24,25,1,1011,76,2564,1142,608,635,335,9094,133,26,1090,62,2396
"2020-04-21",116,26,20,0,974,76,2586,1097,629,687,333,9210,142,20,1116,62,2416
"2020-04-22",89,23,14,0,918,77,2601,1016,645,733,328,9309,112,14,1139,62,2430
"2020-04-23",95,36,16,0,876,77,2617,974,658,780,306,9424,131,16,1175,62,2446
"2020-04-24",78,26,17,1,859,76,2636,920,668,842,273,9512,104,18,1201,63,2463
"2020-04-25",44,23,13,0,829,76,2650,794,682,859,278,9571,67,13,1224,63,2476
"2020-04-26",43,26,13,0,805,76,2663,768,692,868,293,9629,69,13,1250,63,2489
"2020-04-27",60,17,14,0,782,76,2677,753,703,877,310,9695,77,14,1267,63,2503
"2020-04-28",91,28,14,1,761,76,2693,771,709,927,295,9794,119,15,1295,64,2517
"2020-04-29",58,21,11,0,733,76,2705,713,715,963,296,9856,79,11,1316,64,2528
"2020-04-30",62,24,17,2,709,76,2724,692,728,1006,281,9931,86,19,1340,66,2545
"2020-05-01",51,11,9,0,674,76,2733,635,730,1047,283,9982,62,9,1351,66,2554
"2020-05-02",27,14,9,2,636,76,2744,549,739,1062,283,10018,41,11,1365,68,2563
"2020-05-03",36,10,10,0,622,76,2755,530,744,1069,297,10055,46,10,1375,68,2573
"2020-05-04",58,25,11,2,613,76,2767,577,750,1112,291,10125,83,13,1400,70,2584
"2020-05-05",28,8,3,0,571,76,2770,508,755,1126,305,10157,36,3,1408,70,2587
"2020-05-06",60,17,5,0,544,73,2776,525,761,1164,295,10224,77,5,1425,70,2592
"2020-05-07",46,16,8,1,522,72,2786,501,769,1203,289,10275,62,9,1441,71,2600
"2020-05-08",55,26,7,1,491,72,2794,501,773,1239,276,10351,81,8,1467,72,2607
"2020-05-09",29,7,5,0,469,72,2799,451,778,1248,284,10383,36,5,1474,72,2612
"2020-05-10",25,15,4,1,451,72,2804,437,779,1251,293,10417,40,5,1489,73,2616
"2020-05-11",44,22,7,1,445,73,2812,467,786,1289,291,10478,66,8,1511,74,2623
"2020-05-12",25,30,2,0,403,71,2814,443,789,1332,268,10529,55,2,1541,74,2625
"2020-05-13",37,29,3,1,385,71,2818,426,794,1367,266,10589,66,4,1570,75,2628
"2020-05-14",25,19,8,1,359,71,2827,393,798,1394,253,10625,44,9,1589,76,2636
"2020-05-15",31,23,3,1,343,71,2832,374,805,1427,234,10674,54,4,1612,77,2639
"2020-05-16",17,6,7,1,327,70,2840,327,807,1436,234,10693,23,8,1618,78,2646
"2020-05-17",30,12,4,0,320,70,2844,340,808,1440,238,10730,42,4,1630,78,2650
"2020-05-18",36,22,4,0,315,70,2848,380,808,1472,241,10784,58,4,1652,78,2654
"2020-05-19",17,13,1,1,282,67,2850,358,810,1504,220,10813,30,2,1665,79,2655
"2020-05-20",31,17,2,0,272,66,2853,346,816,1534,206,10855,48,2,1682,79,2657
"2020-05-21",14,6,2,0,251,66,2855,306,820,1540,212,10870,20,2,1688,79,2659
"2020-05-22",32,19,4,0,240,66,2860,334,823,1573,196,10915,51,4,1707,79,2663
"2020-05-23",13,8,3,0,223,63,2863,290,824,1576,200,10933,21,3,1715,79,2666
"2020-05-24",18,16,7,0,222,63,2870,282,825,1576,210,10958,34,7,1731,79,2673
"2020-05-25",35,21,1,0,212,62,2871,317,826,1599,214,11009,56,1,1752,79,2674
"2020-05-26",25,13,4,0,189,63,2875,310,830,1620,205,11044,38,4,1765,79,2678
"2020-05-27",16,13,3,1,175,59,2879,280,831,1643,190,11069,29,4,1778,80,2681
"2020-05-28",16,10,1,0,167,58,2880,258,833,1674,170,11090,26,1,1788,80,2682
"2020-05-29",24,14,1,2,157,57,2883,261,836,1695,157,11123,38,3,1802,82,2683
"2020-05-30",20,5,3,0,148,55,2886,241,836,1702,152,11145,25,3,1807,82,2686
"2020-05-31",12,8,4,0,151,55,2890,234,836,1702,159,11164,20,4,1815,82,2690
"2020-06-01",15,7,4,0,148,54,2894,239,839,1702,162,11182,22,4,1822,82,2694
"2020-06-02",24,17,1,0,143,54,2895,261,839,1726,155,11218,41,1,1839,82,2695
"2020-06-03",17,11,4,0,130,51,2899,252,844,1747,138,11238,28,4,1850,82,2699
"2020-06-04",14,19,5,1,128,53,2905,239,847,1767,120,11263,33,6,1869,83,2704
"2020-06-05",9,12,3,0,126,52,2908,222,847,1777,113,11281,21,3,1881,83,2707
"2020-06-06",4,5,2,0,124,52,2910,183,848,1779,114,11288,9,2,1886,83,2709
"2020-06-07",4,12,3,0,123,51,2913,182,848,1781,114,11302,16,3,1898,83,2712
"2020-06-08",11,7,0,0,122,51,2914,182,848,1797,107,11320,18,0,1905,83,2712
"2020-06-09",9,9,2,0,114,50,2916,160,849,1809,99,11336,18,2,1914,83,2714
"2020-06-10",5,6,2,0,111,50,2918,143,850,1820,91,11345,11,2,1920,83,2716
"2020-06-11",14,11,1,0,107,50,2919,149,850,1832,84,11366,25,1,1931,83,2717
"2020-06-12",8,4,3,0,104,48,2922,141,851,1842,78,11377,12,3,1935,83,2720
"2020-06-13",4,5,2,0,102,46,2924,120,852,1842,78,11384,9,2,1940,83,2722
"2020-06-14",3,5,0,0,101,45,2924,119,854,1844,76,11392,8,0,1945,83,2722
"2020-06-15",5,5,1,0,100,45,2925,122,855,1862,68,11401,10,1,1950,83,2723
"2020-06-16",8,9,2,0,91,44,2927,122,858,1867,67,11417,17,2,1959,83,2725
"2020-06-17",7,7,0,0,83,42,2927,115,859,1873,67,11429,14,0,1966,83,2725
"2020-06-18",4,12,1,0,76,41,2928,117,860,1880,67,11444,16,1,1978,83,2726
"2020-06-19",4,8,0,0,71,39,2929,114,861,1888,60,11455,12,0,1986,83,2726
"2020-06-20",4,5,2,0,69,39,2931,95,862,1889,63,11461,9,2,1991,83,2728
"2020-06-21",4,10,0,0,65,37,2931,97,863,1889,63,11474,14,0,2001,83,2728
"2020-06-22",7,8,3,0,67,39,2934,101,864,1894,65,11488,15,3,2009,83,2731
"2020-06-23",6,9,1,0,60,36,2935,100,865,1900,63,11498,15,1,2018,83,2732
"2020-06-24",5,11,1,1,57,36,2937,97,866,1906,59,11513,16,2,2029,84,2733
"2020-06-25",9,8,1,1,56,34,2939,104,866,1912,59,11528,17,2,2037,85,2734
"2020-06-26",3,6,0,0,50,31,2939,100,867,1916,59,11535,9,0,2043,85,2734
"2020-06-27",1,2,0,0,45,29,2939,78,868,1916,62,11538,3,0,2045,85,2734
"2020-06-28",4,5,0,0,41,28,2939,80,868,1916,62,11547,9,0,2050,85,2734
"2020-06-29",8,8,0,0,41,28,2939,92,868,1920,61,11560,16,0,2058,85,2734
"2020-06-30",2,6,2,0,40,27,2941,77,868,1927,57,11566,8,2,2064,85,2736
"2020-07-01",3,5,0,0,36,24,2941,72,868,1931,54,11574,8,0,2069,85,2736
"2020-07-02",4,3,2,1,38,27,2944,66,869,1935,52,11578,7,3,2072,86,2738
"2020-07-03",7,5,0,0,35,26,2944,67,869,1943,44,11588,12,0,2077,86,2738
"2020-07-04",0,3,1,0,36,26,2945,57,869,1943,46,11590,3,1,2080,86,2739
"2020-07-05",2,8,0,0,34,24,2945,61,869,1944,46,11598,10,0,2088,86,2739
"2020-07-06",2,5,1,0,34,24,2946,65,870,1949,43,11605,7,1,2093,86,2740
"2020-07-07",3,5,1,0,32,22,2947,68,871,1952,42,11612,8,1,2098,86,2741
"2020-07-08",4,7,2,0,29,22,2949,69,871,1957,38,11622,11,2,2105,86,2743
"2020-07-09",6,7,1,0,29,21,2950,72,871,1961,34,11632,13,1,2112,86,2744
"2020-07-10",6,6,1,0,30,21,2951,80,871,1961,35,11642,12,1,2118,86,2745
"2020-07-11",2,2,0,0,28,19,2951,69,871,1961,35,11645,4,0,2120,86,2745
"2020-07-12",3,4,1,0,29,19,2952,70,872,1963,34,11649,7,1,2124,86,2746
"2020-07-13",4,5,0,0,28,20,2952,77,873,1964,35,11658,9,0,2129,86,2746
"2020-07-14",6,7,0,0,25,20,2952,80,873,1965,35,11670,13,0,2136,86,2746
"2020-07-15",2,4,1,0,25,19,2953,71,873,1968,34,11675,6,1,2140,86,2747
"2020-07-16",2,8,1,0,24,19,2954,67,873,1972,30,11684,10,1,2148,86,2748
"2020-07-17",6,3,0,0,24,18,2954,66,873,1972,31,11692,9,0,2151,86,2748
"2020-07-18",5,7,0,0,23,18,2954,68,873,1972,31,11704,12,0,2158,86,2748
"2020-07-19",7,3,1,0,24,18,2955,73,873,1972,32,11714,10,1,2161,86,2749
"2020-07-20",4,5,0,1,24,19,2956,77,874,1977,28,11722,9,1,2166,87,2749
