"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Cumulative","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul","IC_Intake_Proven_Cumsum"
2020-02-27,2,2,1,0,14,9,14,61,0,0,0,64,4,1,2,0,1
2020-02-28,3,0,0,1,15,10,15,64,0,0,0,67,3,1,2,1,1
2020-02-29,1,0,0,0,16,10,16,64,0,0,0,68,1,0,2,1,1
2020-03-01,7,1,2,0,18,11,18,72,0,0,1,76,8,2,3,1,3
2020-03-02,10,1,0,0,17,10,18,83,0,0,1,87,11,0,4,1,3
2020-03-03,8,0,1,0,19,10,20,90,0,0,1,95,8,1,4,1,4
2020-03-04,10,3,3,0,22,12,23,102,0,2,1,108,13,3,7,1,7
2020-03-05,12,1,1,1,22,14,25,112,0,2,1,120,13,2,8,2,8
2020-03-06,18,1,4,0,26,17,29,127,0,2,2,136,19,4,9,2,12
2020-03-07,7,3,3,0,28,18,32,136,0,3,1,145,10,3,12,2,15
2020-03-08,18,4,6,0,34,22,38,154,2,3,1,165,22,6,16,2,21
2020-03-09,27,5,5,2,39,24,46,179,2,3,1,195,32,7,21,4,26
2020-03-10,28,4,9,1,47,25,56,202,2,3,2,224,32,10,25,5,35
2020-03-11,43,6,9,0,55,26,66,239,4,3,2,268,49,9,31,5,44
2020-03-12,54,4,23,0,75,32,89,283,5,3,2,320,58,23,35,5,67
2020-03-13,73,6,13,0,86,35,103,350,5,4,2,396,79,13,41,5,80
2020-03-14,61,3,19,0,104,44,123,390,5,7,5,452,64,19,44,5,99
2020-03-15,69,8,26,1,127,51,151,439,7,7,6,524,77,27,52,6,125
2020-03-16,140,19,33,0,158,57,185,570,12,8,6,677,159,33,71,6,158
2020-03-17,144,13,35,0,188,61,222,656,14,8,9,818,157,35,84,6,193
2020-03-18,171,15,51,0,238,65,277,779,17,12,10,990,186,51,99,6,244
2020-03-19,250,24,58,2,296,71,343,980,25,12,12,1251,274,60,123,8,302
2020-03-20,238,27,82,1,371,72,430,1157,30,14,17,1499,265,83,150,9,384
2020-03-21,199,13,72,3,440,72,512,1240,42,16,26,1685,212,75,163,12,456
2020-03-22,236,18,72,1,490,72,586,1345,48,19,27,1912,254,73,181,13,528
2020-03-23,444,24,98,3,583,72,689,1664,65,22,39,2342,468,101,205,16,626
2020-03-24,420,25,108,1,664,74,803,1916,75,26,44,2751,445,109,230,17,734
2020-03-25,433,22,114,2,762,74,922,2130,88,31,52,3163,455,116,252,19,848
2020-03-26,434,33,103,4,847,74,1035,2325,106,41,55,3587,467,107,285,23,951
2020-03-27,557,35,113,1,934,74,1155,2588,121,47,72,4125,592,114,320,24,1064
2020-03-28,293,25,98,2,998,74,1259,2524,140,51,88,4398,318,100,345,26,1162
2020-03-29,253,18,87,2,1044,74,1351,2478,164,62,99,4626,271,89,363,28,1249
2020-03-30,436,29,126,3,1133,74,1483,2625,184,71,118,5027,465,129,392,31,1375
2020-03-31,308,40,109,1,1198,74,1596,2555,218,89,126,5319,348,110,432,32,1484
2020-04-01,313,38,72,3,1215,75,1670,2459,243,107,136,5625,351,75,470,35,1556
2020-04-02,350,38,90,3,1258,75,1769,2439,265,122,148,5959,388,93,508,38,1646
2020-04-03,332,53,76,0,1285,75,1848,2442,297,143,156,6304,385,76,561,38,1722
2020-04-04,186,24,62,3,1289,74,1914,2235,316,157,173,6474,210,65,585,41,1784
2020-04-05,226,20,73,3,1314,75,1993,2186,339,166,194,6672,246,76,605,44,1857
2020-04-06,324,52,60,1,1322,75,2056,2303,357,190,207,7008,376,61,657,45,1917
2020-04-07,203,51,55,2,1324,76,2116,2165,387,212,240,7226,254,57,708,47,1972
2020-04-08,208,32,55,0,1291,76,2175,2030,404,237,252,7432,240,55,740,47,2027
2020-04-09,187,35,49,1,1286,76,2226,1856,416,265,257,7619,222,50,775,48,2076
2020-04-10,204,38,48,1,1293,75,2277,1768,444,294,264,7829,242,49,813,49,2124
2020-04-11,132,20,26,2,1258,75,2306,1579,459,314,285,7960,152,28,833,51,2150
2020-04-12,135,32,34,1,1240,75,2342,1522,474,332,313,8111,167,35,865,52,2184
2020-04-13,166,31,43,1,1223,75,2387,1515,495,347,338,8276,197,44,896,53,2227
2020-04-14,163,33,34,2,1200,76,2424,1530,505,398,332,8447,196,36,929,55,2261
2020-04-15,118,16,23,1,1175,76,2449,1442,522,454,328,8563,134,24,945,56,2284
2020-04-16,115,22,28,2,1142,76,2479,1330,540,504,313,8678,137,30,967,58,2312
2020-04-17,137,25,25,1,1112,77,2505,1286,558,551,313,8816,162,26,992,59,2337
2020-04-18,78,14,19,0,1066,76,2524,1141,569,574,329,8889,92,19,1006,59,2356
2020-04-19,82,15,19,1,1037,76,2544,1117,588,580,351,8969,97,20,1021,60,2375
2020-04-20,110,23,25,1,1018,76,2571,1158,607,636,335,9076,133,26,1044,61,2400
2020-04-21,116,25,21,0,982,76,2594,1111,628,688,334,9190,141,21,1069,61,2421
2020-04-22,90,22,14,0,925,77,2609,1029,644,734,329,9289,112,14,1091,61,2435
2020-04-23,95,36,16,0,883,77,2625,988,657,781,307,9404,131,16,1127,61,2451
2020-04-24,79,24,17,1,866,76,2644,934,666,843,276,9491,103,18,1151,62,2468
2020-04-25,44,23,13,0,835,76,2658,810,681,860,281,9550,67,13,1174,62,2481
2020-04-26,43,25,13,0,811,76,2671,782,691,869,296,9607,68,13,1199,62,2494
2020-04-27,61,17,14,0,788,76,2685,767,702,879,312,9674,78,14,1216,62,2508
2020-04-28,91,26,14,1,767,76,2701,784,708,930,296,9771,117,15,1242,63,2522
2020-04-29,58,19,11,0,739,76,2713,724,714,966,297,9831,77,11,1261,63,2533
2020-04-30,62,21,17,2,715,76,2732,700,727,1009,282,9903,83,19,1282,65,2550
2020-05-01,52,9,9,0,680,76,2741,645,729,1051,283,9953,61,9,1291,65,2559
2020-05-02,27,13,9,2,642,76,2752,561,738,1066,283,9988,40,11,1304,67,2568
2020-05-03,36,10,10,0,628,76,2763,545,743,1073,297,10025,46,10,1314,67,2578
2020-05-04,58,25,11,2,619,76,2775,593,749,1116,291,10095,83,13,1339,69,2589
2020-05-05,28,8,3,0,577,76,2778,525,754,1130,305,10127,36,3,1347,69,2592
2020-05-06,60,15,5,0,550,73,2784,540,760,1168,295,10192,75,5,1362,69,2597
2020-05-07,46,16,8,1,528,72,2794,516,768,1207,289,10243,62,9,1378,70,2605
2020-05-08,55,25,7,1,497,72,2802,514,772,1243,276,10318,80,8,1403,71,2612
2020-05-09,29,6,5,0,475,72,2807,465,777,1252,284,10349,35,5,1409,71,2617
2020-05-10,25,14,4,1,457,72,2812,450,778,1255,293,10382,39,5,1423,72,2621
2020-05-11,45,20,7,1,451,73,2820,480,785,1295,289,10442,65,8,1443,73,2628
2020-05-12,26,29,2,0,409,71,2822,458,788,1338,266,10493,55,2,1472,73,2630
2020-05-13,38,29,3,1,391,71,2826,442,793,1373,264,10553,67,4,1501,74,2633
2020-05-14,25,19,8,1,365,71,2835,410,797,1400,251,10589,44,9,1520,75,2641
2020-05-15,32,22,3,1,349,71,2840,390,804,1433,232,10637,54,4,1542,76,2644
2020-05-16,17,6,7,1,333,70,2848,343,806,1442,232,10656,23,8,1548,77,2651
2020-05-17,30,12,4,0,326,70,2852,356,807,1446,236,10693,42,4,1560,77,2655
2020-05-18,36,22,4,0,321,70,2856,397,807,1478,239,10747,58,4,1582,77,2659
2020-05-19,18,13,1,1,288,68,2858,376,809,1511,217,10776,31,2,1595,78,2660
2020-05-20,31,17,2,0,278,67,2861,364,815,1541,203,10818,48,2,1612,78,2662
2020-05-21,14,5,2,0,257,67,2863,322,819,1547,209,10832,19,2,1617,78,2664
2020-05-22,32,19,4,0,246,67,2868,350,822,1580,192,10877,51,4,1636,78,2668
2020-05-23,13,8,3,0,230,65,2871,306,823,1583,196,10895,21,3,1644,78,2671
2020-05-24,18,16,7,0,229,65,2878,298,824,1583,206,10920,34,7,1660,78,2678
2020-05-25,35,21,1,0,219,64,2879,333,825,1606,210,10971,56,1,1681,78,2679
2020-05-26,25,13,4,0,196,65,2883,325,829,1626,202,11006,38,4,1694,78,2683
2020-05-27,16,13,3,1,182,61,2887,295,830,1649,187,11031,29,4,1707,79,2686
2020-05-28,17,10,1,0,174,60,2888,274,832,1680,167,11052,27,1,1717,79,2687
2020-05-29,24,14,1,2,164,59,2891,277,835,1701,154,11085,38,3,1731,81,2688
2020-05-30,19,5,3,0,155,57,2894,256,835,1708,148,11106,24,3,1736,81,2691
2020-05-31,12,7,3,0,157,57,2897,248,835,1708,155,11124,19,3,1743,81,2694
