"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Cumulative","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul","IC_Intake_Proven_Cumsum"
"2020-02-27",2,2,1,0,7,5,7,45,0,0,0,47,4,1,2,0,1
"2020-02-28",3,0,0,1,8,6,8,48,0,0,0,50,3,1,2,1,1
"2020-02-29",1,0,0,0,9,5,9,48,0,0,0,51,1,0,2,1,1
"2020-03-01",7,1,2,0,11,6,11,56,0,0,1,59,8,2,3,1,3
"2020-03-02",10,1,0,0,10,5,11,67,0,0,1,70,11,0,4,1,3
"2020-03-03",8,0,1,0,12,6,13,74,0,0,1,78,8,1,4,1,4
"2020-03-04",10,3,3,0,15,8,16,86,0,2,1,91,13,3,7,1,7
"2020-03-05",12,1,1,1,15,9,18,96,0,2,1,103,13,2,8,2,8
"2020-03-06",18,1,4,0,19,12,22,111,0,2,2,119,19,4,9,2,12
"2020-03-07",7,3,3,0,21,13,25,120,0,3,1,128,10,3,12,2,15
"2020-03-08",17,5,6,0,27,17,31,138,2,3,1,148,22,6,17,2,21
"2020-03-09",26,5,5,2,32,19,39,162,2,3,2,177,31,7,22,4,26
"2020-03-10",28,4,9,1,39,20,49,185,2,3,2,206,32,10,26,5,35
"2020-03-11",43,6,9,0,48,22,59,222,4,3,2,250,49,9,32,5,44
"2020-03-12",55,4,23,0,68,28,82,267,5,3,2,303,59,23,36,5,67
"2020-03-13",73,6,13,0,79,31,96,334,5,4,2,379,79,13,42,5,80
"2020-03-14",62,3,18,0,96,39,115,375,5,7,5,436,65,18,45,5,98
"2020-03-15",70,8,27,1,120,47,144,424,7,7,6,508,78,28,53,6,125
"2020-03-16",140,19,32,0,150,53,177,555,13,8,6,661,159,32,72,6,157
"2020-03-17",144,13,35,0,179,56,214,641,15,8,9,802,157,35,85,6,192
"2020-03-18",171,16,50,0,228,60,268,763,18,12,10,975,187,50,101,6,242
"2020-03-19",249,26,59,2,287,68,335,965,26,12,12,1237,275,61,127,8,301
"2020-03-20",238,27,82,1,362,70,422,1141,31,14,17,1485,265,83,154,9,383
"2020-03-21",199,13,72,3,430,70,504,1224,43,16,26,1671,212,75,167,12,455
"2020-03-22",236,19,72,1,480,70,578,1329,49,19,27,1899,255,73,186,13,527
"2020-03-23",443,24,98,3,573,71,681,1647,66,22,39,2328,467,101,210,16,625
"2020-03-24",420,25,107,1,653,73,794,1900,75,26,44,2738,445,108,235,17,732
"2020-03-25",432,24,114,2,752,74,913,2115,88,31,52,3151,456,116,259,19,846
"2020-03-26",433,34,104,4,838,74,1027,2310,106,41,54,3575,467,108,293,23,950
"2020-03-27",556,36,113,1,927,74,1147,2573,121,47,71,4113,592,114,329,24,1063
"2020-03-28",293,27,99,2,992,74,1252,2509,140,51,87,4389,320,101,356,26,1162
"2020-03-29",252,19,86,3,1038,74,1344,2464,165,62,98,4618,271,89,375,29,1248
"2020-03-30",437,29,126,3,1126,74,1476,2611,185,71,117,5021,466,129,404,32,1374
"2020-03-31",307,42,109,1,1191,74,1589,2541,219,89,125,5314,349,110,446,33,1483
"2020-04-01",312,42,72,3,1208,75,1663,2448,244,107,135,5623,354,75,488,36,1555
"2020-04-02",350,41,88,3,1249,75,1760,2429,266,121,148,5960,391,91,529,39,1643
"2020-04-03",330,56,76,0,1276,75,1839,2432,298,142,156,6306,386,76,585,39,1719
"2020-04-04",186,24,62,3,1280,74,1905,2222,317,156,173,6476,210,65,609,42,1781
"2020-04-05",225,21,72,3,1304,75,1983,2170,340,165,194,6674,246,75,630,45,1853
"2020-04-06",321,56,60,1,1312,75,2046,2289,358,189,207,7011,377,61,686,46,1913
"2020-04-07",204,54,55,2,1314,76,2106,2155,388,211,240,7233,258,57,740,48,1968
"2020-04-08",208,32,55,0,1281,76,2165,2019,405,236,252,7439,240,55,772,48,2023
"2020-04-09",187,38,50,1,1277,76,2217,1844,417,264,257,7628,225,51,810,49,2073
"2020-04-10",202,38,48,1,1284,75,2268,1753,445,293,264,7836,240,49,848,50,2121
"2020-04-11",132,20,26,2,1249,75,2297,1563,460,313,285,7967,152,28,868,52,2147
"2020-04-12",135,33,34,1,1231,75,2333,1505,475,331,313,8119,168,35,901,53,2181
"2020-04-13",166,33,43,1,1214,75,2378,1499,496,346,338,8286,199,44,934,54,2224
"2020-04-14",163,37,34,2,1191,76,2415,1518,506,397,332,8461,200,36,971,56,2258
"2020-04-15",117,17,23,1,1166,76,2440,1428,523,453,328,8577,134,24,988,57,2281
"2020-04-16",115,23,28,2,1133,76,2470,1315,541,503,313,8693,138,30,1011,59,2309
"2020-04-17",137,27,25,1,1103,77,2496,1271,559,550,313,8833,164,26,1038,60,2334
"2020-04-18",78,14,19,0,1057,76,2515,1126,570,573,329,8906,92,19,1052,60,2353
"2020-04-19",82,15,19,1,1028,76,2535,1100,589,579,351,8986,97,20,1067,61,2372
"2020-04-20",109,24,25,1,1009,76,2562,1140,608,635,335,9093,133,26,1091,62,2397
"2020-04-21",116,26,20,0,972,76,2584,1095,629,687,333,9209,142,20,1117,62,2417
"2020-04-22",89,23,14,0,916,77,2599,1014,645,733,328,9308,112,14,1140,62,2431
"2020-04-23",95,36,16,0,874,77,2615,972,658,780,306,9423,131,16,1176,62,2447
"2020-04-24",78,26,17,1,857,76,2634,918,668,842,273,9511,104,18,1202,63,2464
"2020-04-25",44,23,13,0,827,76,2648,792,682,859,278,9570,67,13,1225,63,2477
"2020-04-26",43,27,13,0,803,76,2661,767,692,868,293,9629,70,13,1252,63,2490
"2020-04-27",60,17,14,0,780,76,2675,752,703,877,310,9695,77,14,1269,63,2504
"2020-04-28",90,29,14,1,759,76,2691,769,709,927,295,9794,119,15,1298,64,2518
"2020-04-29",58,21,11,0,731,76,2703,711,715,963,296,9856,79,11,1319,64,2529
"2020-04-30",62,24,17,2,707,76,2722,690,728,1006,281,9931,86,19,1343,66,2546
"2020-05-01",51,12,9,0,672,76,2731,634,730,1047,283,9983,63,9,1355,66,2555
"2020-05-02",27,14,9,2,634,76,2742,548,739,1062,283,10019,41,11,1369,68,2564
"2020-05-03",36,10,10,0,620,76,2753,529,744,1069,297,10056,46,10,1379,68,2574
"2020-05-04",58,25,11,2,611,76,2765,576,750,1112,291,10126,83,13,1404,70,2585
"2020-05-05",28,9,3,0,569,76,2768,508,755,1126,305,10159,37,3,1413,70,2588
"2020-05-06",59,18,5,0,542,73,2774,525,761,1164,296,10226,77,5,1431,70,2593
"2020-05-07",46,16,8,1,519,72,2784,501,769,1203,290,10277,62,9,1447,71,2601
