"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Cumulative","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul","IC_Intake_Proven_Cumsum"
"2020-02-27",2,2,1,0,7,5,7,44,0,0,0,46,4,1,2,0,1
"2020-02-28",3,0,0,1,8,6,8,47,0,0,0,49,3,1,2,1,1
"2020-02-29",1,0,0,0,9,5,9,47,0,0,0,50,1,0,2,1,1
"2020-03-01",7,1,2,0,11,6,11,55,0,0,1,58,8,2,3,1,3
"2020-03-02",10,1,0,0,10,5,11,66,0,0,1,69,11,0,4,1,3
"2020-03-03",8,0,1,0,12,6,13,73,0,0,1,77,8,1,4,1,4
"2020-03-04",10,3,3,0,15,8,16,85,0,2,1,90,13,3,7,1,7
"2020-03-05",12,1,1,1,15,9,18,95,0,2,1,102,13,2,8,2,8
"2020-03-06",18,1,4,0,19,12,22,110,0,2,2,118,19,4,9,2,12
"2020-03-07",7,3,3,0,21,13,25,119,0,3,1,127,10,3,12,2,15
"2020-03-08",17,5,6,0,27,17,31,137,2,3,1,147,22,6,17,2,21
"2020-03-09",26,5,5,2,32,19,39,161,2,3,2,176,31,7,22,4,26
"2020-03-10",28,4,9,1,39,20,49,184,2,3,2,205,32,10,26,5,35
"2020-03-11",43,6,9,0,48,22,59,221,4,3,2,249,49,9,32,5,44
"2020-03-12",55,4,23,0,68,28,82,266,5,3,2,302,59,23,36,5,67
"2020-03-13",73,6,13,0,79,31,96,333,5,4,2,378,79,13,42,5,80
"2020-03-14",62,3,17,0,95,39,114,375,5,7,5,436,65,17,45,5,97
"2020-03-15",70,8,27,1,119,47,143,424,7,7,6,508,78,28,53,6,124
"2020-03-16",140,19,32,0,149,53,176,555,13,8,6,661,159,32,72,6,156
"2020-03-17",144,13,34,0,177,56,212,642,15,8,9,803,157,34,85,6,190
"2020-03-18",171,16,50,0,226,60,266,764,18,12,10,976,187,50,101,6,240
"2020-03-19",249,27,59,2,285,68,333,967,26,12,12,1239,276,61,128,8,299
"2020-03-20",238,27,82,1,360,70,420,1142,31,14,17,1487,265,83,155,9,381
"2020-03-21",199,13,72,3,428,70,502,1225,43,16,26,1673,212,75,168,12,453
"2020-03-22",237,19,71,1,477,70,575,1331,48,19,27,1902,256,72,187,13,524
"2020-03-23",443,24,98,3,571,71,678,1648,65,22,39,2331,467,101,211,16,622
"2020-03-24",420,26,107,1,651,73,790,1902,73,25,44,2742,446,108,237,17,729
"2020-03-25",432,25,114,2,751,74,909,2116,86,30,52,3156,457,116,262,19,843
"2020-03-26",433,34,104,4,837,74,1023,2311,104,40,54,3580,467,108,296,23,947
"2020-03-27",556,36,113,1,926,74,1143,2574,119,46,71,4118,592,114,332,24,1060
"2020-03-28",293,27,99,2,991,74,1248,2509,138,50,87,4394,320,101,359,26,1159
"2020-03-29",252,19,86,3,1037,74,1340,2464,163,61,98,4623,271,89,378,29,1245
"2020-03-30",437,29,126,3,1125,74,1472,2611,182,70,117,5026,466,129,407,32,1371
"2020-03-31",307,42,109,1,1191,74,1585,2540,216,88,125,5319,349,110,449,33,1480
"2020-04-01",312,43,71,3,1207,75,1658,2449,241,106,135,5630,355,74,492,36,1551
"2020-04-02",350,41,88,3,1249,75,1756,2429,263,120,148,5966,391,91,533,39,1639
"2020-04-03",330,56,76,0,1276,75,1835,2432,295,141,156,6312,386,76,589,39,1715
"2020-04-04",186,24,62,3,1280,74,1901,2221,314,155,173,6482,210,65,613,42,1777
"2020-04-05",225,21,72,3,1304,75,1979,2169,337,164,194,6680,246,75,634,45,1849
"2020-04-06",321,56,60,1,1312,75,2042,2288,355,188,207,7017,377,61,690,46,1909
"2020-04-07",204,54,55,2,1314,76,2102,2154,385,210,240,7239,258,57,744,48,1964
"2020-04-08",208,32,55,0,1281,76,2161,2018,402,235,252,7445,240,55,776,48,2019
"2020-04-09",187,39,50,1,1277,76,2213,1844,414,263,257,7635,226,51,815,49,2069
"2020-04-10",202,38,48,1,1284,75,2264,1753,442,292,264,7843,240,49,853,50,2117
"2020-04-11",132,20,26,2,1249,75,2293,1563,457,312,285,7974,152,28,873,52,2143
"2020-04-12",135,33,34,1,1231,75,2329,1505,472,330,313,8126,168,35,906,53,2177
"2020-04-13",166,33,43,1,1214,75,2374,1499,493,345,338,8293,199,44,939,54,2220
"2020-04-14",163,37,34,2,1191,76,2411,1518,503,396,332,8468,200,36,976,56,2254
"2020-04-15",117,17,23,1,1166,76,2436,1428,520,452,328,8584,134,24,993,57,2277
"2020-04-16",115,23,28,2,1133,76,2466,1315,538,502,313,8700,138,30,1016,59,2305
"2020-04-17",137,27,25,1,1103,77,2492,1270,556,549,313,8840,164,26,1043,60,2330
"2020-04-18",78,14,19,0,1057,76,2511,1125,567,572,329,8913,92,19,1057,60,2349
"2020-04-19",82,15,19,1,1028,76,2531,1099,586,578,351,8993,97,20,1072,61,2368
"2020-04-20",109,24,25,1,1009,76,2558,1139,605,634,335,9100,133,26,1096,62,2393
"2020-04-21",116,26,20,0,972,76,2580,1094,626,686,333,9216,142,20,1122,62,2413
"2020-04-22",89,23,14,0,916,77,2595,1013,642,732,328,9315,112,14,1145,62,2427
"2020-04-23",95,36,16,0,874,77,2611,971,655,779,306,9430,131,16,1181,62,2443
"2020-04-24",78,26,17,1,857,76,2630,917,665,841,273,9518,104,18,1207,63,2460
"2020-04-25",44,23,13,0,827,76,2644,791,679,858,278,9577,67,13,1230,63,2473
"2020-04-26",43,27,13,0,803,76,2657,766,689,867,293,9636,70,13,1257,63,2486
"2020-04-27",60,17,14,0,780,76,2671,751,700,876,310,9702,77,14,1274,63,2500
"2020-04-28",90,29,14,1,759,76,2687,768,706,926,295,9801,119,15,1303,64,2514
"2020-04-29",58,21,11,0,731,76,2699,710,712,962,296,9863,79,11,1324,64,2525
"2020-04-30",62,24,17,2,707,76,2718,689,725,1005,281,9938,86,19,1348,66,2542
"2020-05-01",51,11,9,0,672,76,2727,632,727,1046,283,9989,62,9,1359,66,2551
"2020-05-02",27,14,9,2,634,76,2738,546,736,1061,283,10025,41,11,1373,68,2560
"2020-05-03",36,10,10,0,620,76,2749,527,741,1068,297,10062,46,10,1383,68,2570
"2020-05-04",58,25,11,2,611,76,2761,574,747,1111,291,10132,83,13,1408,70,2581
"2020-05-05",28,9,3,0,569,76,2764,506,752,1125,305,10165,37,3,1417,70,2584
"2020-05-06",59,17,5,0,542,73,2770,522,758,1163,296,10231,76,5,1434,70,2589
"2020-05-07",46,14,8,1,519,72,2780,496,766,1202,290,10280,60,9,1448,71,2597
"2020-05-08",53,27,7,1,488,72,2788,495,770,1238,277,10355,80,8,1475,72,2604
"2020-05-09",29,7,5,0,466,72,2793,446,775,1247,285,10387,36,5,1482,72,2609
"2020-05-10",25,17,4,1,448,72,2798,434,776,1250,294,10423,42,5,1499,73,2613
"2020-05-11",44,23,7,1,442,73,2806,465,783,1288,292,10485,67,8,1522,74,2620
"2020-05-12",25,31,2,0,400,71,2808,442,786,1331,269,10537,56,2,1553,74,2622
"2020-05-13",37,30,3,1,382,71,2812,425,791,1366,267,10598,67,4,1583,75,2625
"2020-05-14",25,19,8,1,356,71,2821,392,795,1393,254,10634,44,9,1602,76,2633
"2020-05-15",31,23,3,1,340,71,2826,373,802,1426,235,10683,54,4,1625,77,2636
"2020-05-16",17,7,7,1,324,70,2834,327,804,1435,235,10704,24,8,1632,78,2643
"2020-05-17",30,12,4,0,318,70,2839,339,805,1439,239,10740,42,4,1644,78,2647
"2020-05-18",36,24,4,0,312,70,2843,380,805,1471,242,10796,60,4,1668,78,2651
"2020-05-19",17,13,1,1,279,67,2845,357,807,1503,222,10824,30,2,1681,79,2652
"2020-05-20",31,17,2,0,269,66,2848,345,812,1534,207,10866,48,2,1698,79,2654
"2020-05-21",14,7,2,0,248,66,2850,307,816,1540,213,10882,21,2,1705,79,2656
"2020-05-22",32,21,4,0,237,66,2855,337,819,1573,197,10929,53,4,1726,79,2660
"2020-05-23",13,8,3,0,220,63,2858,293,820,1576,201,10947,21,3,1734,79,2663
"2020-05-24",18,16,7,0,219,63,2865,286,821,1576,211,10972,34,7,1750,79,2670
"2020-05-25",35,21,1,0,209,62,2866,320,822,1599,215,11023,56,1,1771,79,2671
"2020-05-26",25,13,4,0,186,62,2870,313,826,1620,206,11058,38,4,1784,79,2675
"2020-05-27",16,13,3,1,171,58,2874,284,827,1643,191,11083,29,4,1797,80,2678
"2020-05-28",16,10,1,0,163,57,2875,261,829,1674,171,11104,26,1,1807,80,2679
"2020-05-29",24,14,1,2,153,56,2878,263,832,1695,158,11137,38,3,1821,82,2680
"2020-05-30",20,5,2,0,143,54,2880,244,832,1702,153,11160,25,2,1826,82,2682
"2020-05-31",12,8,4,0,146,54,2884,237,832,1702,160,11179,20,4,1834,82,2686
"2020-06-01",15,7,4,0,143,53,2888,242,835,1702,163,11197,22,4,1841,82,2690
"2020-06-02",23,17,1,0,138,53,2889,263,835,1726,156,11233,40,1,1858,82,2691
"2020-06-03",17,11,4,0,125,50,2893,254,840,1747,139,11253,28,4,1869,82,2695
"2020-06-04",14,19,5,1,123,52,2899,241,843,1767,121,11278,33,6,1888,83,2700
"2020-06-05",9,12,3,0,121,51,2902,224,843,1777,114,11296,21,3,1900,83,2703
"2020-06-06",4,6,2,0,119,51,2904,186,844,1779,115,11304,10,2,1906,83,2705
"2020-06-07",4,12,3,0,118,50,2907,185,844,1781,115,11318,16,3,1918,83,2708
"2020-06-08",11,7,0,0,117,49,2908,185,844,1797,108,11336,18,0,1925,83,2708
"2020-06-09",9,10,2,0,109,48,2910,164,845,1809,100,11353,19,2,1935,83,2710
"2020-06-10",5,6,2,0,106,48,2912,147,846,1820,92,11362,11,2,1941,83,2712
"2020-06-11",14,11,1,0,102,48,2913,153,846,1832,85,11383,25,1,1952,83,2713
"2020-06-12",8,4,3,0,99,47,2916,146,847,1842,79,11394,12,3,1956,83,2716
"2020-06-13",4,5,2,0,97,45,2918,124,848,1842,79,11401,9,2,1961,83,2718
"2020-06-14",3,5,0,0,96,44,2918,122,850,1844,77,11409,8,0,1966,83,2718
"2020-06-15",5,5,1,0,95,44,2919,125,851,1862,69,11418,10,1,1971,83,2719
"2020-06-16",8,9,2,0,86,43,2921,125,854,1867,68,11434,17,2,1980,83,2721
"2020-06-17",7,6,0,0,78,41,2921,117,855,1873,68,11445,13,0,1986,83,2721
"2020-06-18",4,12,1,0,71,40,2922,119,856,1880,68,11460,16,1,1998,83,2722
"2020-06-19",4,8,0,0,66,37,2923,116,857,1888,61,11471,12,0,2006,83,2722
"2020-06-20",4,5,2,0,64,37,2925,97,858,1889,64,11477,9,2,2011,83,2724
"2020-06-21",4,10,0,0,60,35,2925,99,859,1889,64,11490,14,0,2021,83,2724
"2020-06-22",7,8,3,0,62,37,2928,103,860,1894,66,11504,15,3,2029,83,2727
"2020-06-23",6,9,1,0,55,34,2929,102,861,1900,64,11514,15,1,2038,83,2728
"2020-06-24",4,12,1,1,52,34,2931,99,862,1906,60,11529,16,2,2050,84,2729
"2020-06-25",9,8,1,1,51,32,2933,106,862,1911,59,11544,17,2,2058,85,2730
"2020-06-26",3,6,0,0,47,30,2933,102,863,1915,59,11551,9,0,2064,85,2730
"2020-06-27",1,2,0,0,42,28,2933,80,864,1915,62,11554,3,0,2066,85,2730
"2020-06-28",4,7,0,0,38,27,2933,84,864,1915,62,11565,11,0,2073,85,2730
"2020-06-29",7,8,0,0,38,27,2933,95,864,1919,61,11578,15,0,2081,85,2730
"2020-06-30",2,6,2,0,37,26,2935,80,864,1926,57,11584,8,2,2087,85,2732
"2020-07-01",3,5,0,0,33,23,2935,75,864,1929,55,11592,8,0,2092,85,2732
"2020-07-02",4,3,2,1,35,26,2938,69,865,1933,53,11596,7,3,2095,86,2734
"2020-07-03",7,5,0,0,32,25,2938,70,865,1941,45,11606,12,0,2100,86,2734
"2020-07-04",0,3,1,0,33,25,2939,60,865,1941,47,11608,3,1,2103,86,2735
"2020-07-05",2,8,0,0,31,23,2939,64,865,1942,47,11616,10,0,2111,86,2735
"2020-07-06",2,5,0,0,30,22,2939,68,866,1947,44,11623,7,0,2116,86,2735
"2020-07-07",3,5,1,0,28,20,2940,71,867,1950,43,11630,8,1,2121,86,2736
"2020-07-08",3,7,2,0,25,20,2942,71,867,1955,39,11639,10,2,2128,86,2738
"2020-07-09",6,7,1,0,25,19,2943,74,867,1958,36,11649,13,1,2135,86,2739
"2020-07-10",6,6,1,0,26,19,2944,82,867,1958,38,11659,12,1,2141,86,2740
"2020-07-11",2,2,0,0,24,17,2944,71,867,1958,38,11662,4,0,2143,86,2740
"2020-07-12",3,4,1,0,25,17,2945,72,868,1960,37,11666,7,1,2147,86,2741
"2020-07-13",4,5,0,0,23,17,2945,79,869,1961,38,11675,9,0,2152,86,2741
"2020-07-14",5,7,0,0,20,16,2945,81,869,1962,38,11686,12,0,2159,86,2741
"2020-07-15",2,4,1,0,20,16,2946,72,869,1965,37,11691,6,1,2163,86,2742
"2020-07-16",2,8,1,0,19,16,2947,68,869,1969,33,11700,10,1,2171,86,2743
"2020-07-17",6,3,0,0,19,15,2947,67,869,1969,34,11708,9,0,2174,86,2743
"2020-07-18",5,8,0,0,18,14,2947,70,869,1969,34,11721,13,0,2182,86,2743
"2020-07-19",7,3,1,0,19,14,2948,75,869,1969,35,11731,10,1,2185,86,2744
"2020-07-20",4,6,0,1,19,15,2949,80,870,1974,31,11740,10,1,2191,87,2744
"2020-07-21",6,7,2,3,22,16,2952,82,870,1976,32,11751,13,5,2198,90,2746
"2020-07-22",3,1,1,0,22,16,2953,69,871,1979,30,11754,4,1,2199,90,2747
