"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Cumulative","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul","IC_Intake_Proven_Cumsum"
"2020-02-27",2,2,1,0,7,5,7,47,0,0,0,49,4,1,2,0,1
"2020-02-28",3,0,0,1,8,6,8,50,0,0,0,52,3,1,2,1,1
"2020-02-29",1,0,0,0,9,5,9,50,0,0,0,53,1,0,2,1,1
"2020-03-01",7,1,2,0,11,6,11,58,0,0,1,61,8,2,3,1,3
"2020-03-02",10,1,0,0,10,5,11,69,0,0,1,72,11,0,4,1,3
"2020-03-03",8,0,1,0,12,6,13,76,0,0,1,80,8,1,4,1,4
"2020-03-04",10,3,3,0,15,8,16,88,0,2,1,93,13,3,7,1,7
"2020-03-05",12,1,1,1,15,9,18,98,0,2,1,105,13,2,8,2,8
"2020-03-06",18,1,4,0,19,12,22,113,0,2,2,121,19,4,9,2,12
"2020-03-07",7,3,3,0,21,13,25,122,0,3,1,130,10,3,12,2,15
"2020-03-08",17,5,6,0,27,17,31,140,2,3,1,150,22,6,17,2,21
"2020-03-09",26,5,5,2,32,19,39,164,2,3,2,179,31,7,22,4,26
"2020-03-10",28,4,9,1,39,20,49,187,2,3,2,208,32,10,26,5,35
"2020-03-11",43,6,9,0,48,22,59,224,4,3,2,252,49,9,32,5,44
"2020-03-12",55,4,23,0,68,28,82,269,5,3,2,305,59,23,36,5,67
"2020-03-13",73,6,13,0,79,31,96,336,5,4,2,381,79,13,42,5,80
"2020-03-14",62,3,18,0,96,39,115,377,5,7,5,438,65,18,45,5,98
"2020-03-15",70,8,27,1,120,47,144,426,7,7,6,510,78,28,53,6,125
"2020-03-16",140,19,32,0,150,53,177,557,13,8,6,663,159,32,72,6,157
"2020-03-17",144,13,35,0,179,56,214,643,15,8,9,804,157,35,85,6,192
"2020-03-18",171,16,50,0,228,60,268,765,18,12,10,977,187,50,101,6,242
"2020-03-19",249,26,59,2,287,68,335,967,26,12,12,1239,275,61,127,8,301
"2020-03-20",238,27,82,1,362,70,422,1143,31,14,17,1487,265,83,154,9,383
"2020-03-21",199,13,72,3,430,70,504,1226,43,16,26,1673,212,75,167,12,455
"2020-03-22",236,19,72,1,480,70,578,1331,49,19,27,1901,255,73,186,13,527
"2020-03-23",443,24,98,3,573,71,681,1649,66,22,39,2330,467,101,210,16,625
"2020-03-24",420,25,107,1,653,73,794,1902,75,26,44,2740,445,108,235,17,732
"2020-03-25",432,24,114,2,752,74,913,2117,88,31,52,3153,456,116,259,19,846
"2020-03-26",433,34,104,4,838,74,1027,2312,106,41,54,3577,467,108,293,23,950
"2020-03-27",556,36,113,1,927,74,1147,2575,121,47,71,4115,592,114,329,24,1063
"2020-03-28",293,27,99,2,992,74,1252,2511,140,51,87,4391,320,101,356,26,1162
"2020-03-29",252,19,86,3,1038,74,1344,2466,165,62,98,4620,271,89,375,29,1248
"2020-03-30",437,29,126,3,1126,74,1476,2613,185,71,117,5023,466,129,404,32,1374
"2020-03-31",307,42,109,1,1191,74,1589,2543,219,89,125,5316,349,110,446,33,1483
"2020-04-01",312,42,72,3,1208,75,1663,2450,244,107,135,5625,354,75,488,36,1555
"2020-04-02",350,41,88,3,1249,75,1760,2431,266,121,148,5962,391,91,529,39,1643
"2020-04-03",330,56,76,0,1276,75,1839,2434,298,142,156,6308,386,76,585,39,1719
"2020-04-04",186,24,62,3,1280,74,1905,2224,317,156,173,6478,210,65,609,42,1781
"2020-04-05",225,21,72,3,1304,75,1983,2172,340,165,194,6676,246,75,630,45,1853
"2020-04-06",321,56,60,1,1312,75,2046,2291,358,189,207,7013,377,61,686,46,1913
"2020-04-07",204,54,55,2,1314,76,2106,2157,388,211,240,7235,258,57,740,48,1968
"2020-04-08",208,32,55,0,1281,76,2165,2021,405,236,252,7441,240,55,772,48,2023
"2020-04-09",187,38,50,1,1277,76,2217,1846,417,264,257,7630,225,51,810,49,2073
"2020-04-10",202,38,48,1,1284,75,2268,1755,445,293,264,7838,240,49,848,50,2121
"2020-04-11",132,20,26,2,1249,75,2297,1565,460,313,285,7969,152,28,868,52,2147
"2020-04-12",135,33,34,1,1231,75,2333,1507,475,331,313,8121,168,35,901,53,2181
"2020-04-13",166,33,43,1,1214,75,2378,1501,496,346,338,8288,199,44,934,54,2224
"2020-04-14",163,37,34,2,1191,76,2415,1520,506,397,332,8463,200,36,971,56,2258
"2020-04-15",117,17,23,1,1166,76,2440,1430,523,453,328,8579,134,24,988,57,2281
"2020-04-16",115,23,28,2,1133,76,2470,1317,541,503,313,8695,138,30,1011,59,2309
