"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul"
"2020-06-06",3,6,2,0,122,51,2873,228,840,1709,159,9,2,1928,46
"2020-06-07",3,9,3,0,121,50,2876,226,840,1711,159,12,3,1937,46
"2020-06-08",9,8,0,1,121,49,2878,231,840,1727,151,17,1,1945,47
"2020-06-09",9,9,2,0,113,48,2880,213,840,1738,144,18,2,1954,47
"2020-06-10",5,6,2,0,110,48,2882,195,841,1751,135,11,2,1960,47
"2020-06-11",14,12,1,0,106,48,2883,200,842,1762,130,26,1,1972,47
"2020-06-12",7,4,3,0,103,47,2886,192,843,1770,125,11,3,1976,47
"2020-06-13",4,4,2,0,101,45,2888,170,844,1770,125,8,2,1980,47
"2020-06-14",2,5,0,0,100,44,2888,166,846,1771,124,7,0,1985,47
"2020-06-15",5,5,1,0,99,44,2889,170,847,1789,116,10,1,1990,47
"2020-06-16",7,6,2,0,91,44,2891,168,849,1795,114,13,2,1996,47
"2020-06-17",6,10,0,0,84,42,2891,162,850,1801,114,16,0,2006,47
"2020-06-18",2,13,1,0,77,41,2892,166,851,1808,114,15,1,2019,47
"2020-06-19",3,10,0,0,71,38,2893,164,852,1818,106,13,0,2029,47
"2020-06-20",4,5,2,0,69,38,2895,147,853,1818,109,9,2,2034,47
"2020-06-21",4,9,0,0,65,36,2895,150,854,1818,109,13,0,2043,47
"2020-06-22",6,8,3,1,68,38,2899,157,855,1823,111,14,4,2051,48
"2020-06-23",6,9,1,0,61,35,2900,154,856,1829,110,15,1,2060,48
"2020-06-24",3,12,1,1,57,34,2902,151,857,1836,106,15,2,2072,49
"2020-06-25",8,8,1,0,54,33,2903,155,857,1842,105,16,1,2080,49
"2020-06-26",3,5,0,0,49,31,2903,154,858,1846,105,8,0,2085,49
"2020-06-27",0,1,0,0,45,29,2903,130,859,1846,108,1,0,2086,49
"2020-06-28",4,9,0,0,41,28,2903,137,859,1846,108,13,0,2095,49
"2020-06-29",7,7,0,0,41,28,2903,149,859,1852,105,14,0,2102,49
"2020-06-30",2,4,2,0,40,27,2905,134,859,1858,102,6,2,2106,49
"2020-07-01",3,4,0,0,36,25,2905,127,859,1861,100,7,0,2110,49
"2020-07-02",4,3,1,1,37,26,2907,122,860,1865,98,7,2,2113,50
"2020-07-03",4,6,0,0,34,25,2907,122,860,1873,90,10,0,2119,50
"2020-07-04",0,2,1,0,35,25,2908,113,860,1873,91,2,1,2121,50
"2020-07-05",1,4,0,0,34,24,2908,114,860,1874,91,5,0,2125,50
"2020-07-06",2,5,0,0,33,23,2908,122,861,1879,88,7,0,2130,50
"2020-07-07",3,5,1,0,31,22,2909,124,862,1882,87,8,1,2135,50
"2020-07-08",3,7,2,0,28,22,2911,125,862,1885,85,10,2,2142,50
"2020-07-09",3,7,1,0,28,21,2912,125,862,1888,82,10,1,2149,50
"2020-07-10",5,6,2,0,30,21,2914,132,863,1888,83,11,2,2155,50
"2020-07-11",2,1,0,0,27,19,2914,119,863,1888,83,3,0,2156,50
"2020-07-12",3,3,1,0,28,19,2915,121,864,1890,82,6,1,2159,50
"2020-07-13",4,5,0,0,27,20,2915,131,865,1891,83,9,0,2164,50
"2020-07-14",5,4,0,0,24,20,2915,132,865,1892,83,9,0,2168,50
"2020-07-15",1,4,1,0,24,19,2916,122,865,1896,81,5,1,2172,50
"2020-07-16",2,8,1,0,23,19,2917,122,865,1900,77,10,1,2180,50
"2020-07-17",5,3,0,0,25,18,2917,122,865,1900,78,8,0,2183,50
"2020-07-18",4,7,0,0,24,17,2917,124,865,1900,78,11,0,2190,50
"2020-07-19",4,3,1,0,26,17,2918,130,865,1900,79,7,1,2193,50
"2020-07-20",3,7,0,0,25,17,2918,138,865,1905,75,10,0,2200,50
"2020-07-21",7,7,2,0,26,17,2920,141,865,1907,76,14,2,2207,50
"2020-07-22",3,2,1,0,24,17,2921,132,866,1910,74,5,1,2209,50
"2020-07-23",8,9,1,0,23,17,2922,140,866,1912,74,17,1,2218,50
"2020-07-24",9,3,1,1,23,17,2924,136,866,1915,75,12,2,2221,51
"2020-07-25",8,6,1,0,20,15,2925,137,866,1916,76,14,1,2227,51
"2020-07-26",3,3,1,0,20,14,2927,140,866,1916,76,6,1,2230,51
"2020-07-27",5,8,4,0,24,17,2931,149,866,1918,75,13,4,2238,51
"2020-07-28",8,3,0,0,23,17,2931,149,867,1920,74,11,0,2241,51
"2020-07-29",4,3,0,0,22,16,2931,144,868,1921,74,7,0,2244,51
"2020-07-30",10,4,3,0,25,17,2934,146,868,1924,72,14,3,2248,51
"2020-07-31",9,3,4,0,28,19,2938,151,869,1924,71,12,4,2251,51
"2020-08-01",6,5,2,0,28,19,2940,150,869,1925,71,11,2,2256,51
"2020-08-02",9,1,2,0,29,20,2942,158,869,1925,71,10,2,2257,51
"2020-08-03",11,6,4,0,33,22,2946,170,869,1925,72,17,4,2263,51
"2020-08-04",8,11,3,0,35,24,2949,174,870,1926,73,19,3,2274,51
"2020-08-05",7,6,2,0,34,23,2951,172,870,1929,70,13,2,2280,51
"2020-08-06",9,8,2,0,36,25,2953,175,870,1930,69,17,2,2288,51
"2020-08-07",11,7,1,0,36,24,2954,185,870,1931,68,18,1,2295,51
"2020-08-08",13,6,1,0,37,25,2955,186,870,1931,69,19,1,2301,51
"2020-08-09",12,10,4,1,41,27,2960,201,872,1931,73,22,5,2311,52
"2020-08-10",12,9,4,0,39,28,2964,213,872,1932,73,21,4,2320,52
"2020-08-11",21,11,3,0,42,28,2968,231,872,1933,74,32,3,2331,52
"2020-08-12",13,9,3,1,44,27,2972,240,872,1934,77,22,4,2340,53
"2020-08-13",12,18,4,0,44,28,2976,244,872,1935,77,30,4,2358,53
"2020-08-14",12,14,7,1,50,29,2984,250,872,1936,80,26,8,2372,54
"2020-08-15",12,11,1,1,48,29,2986,244,873,1936,84,23,2,2383,55
"2020-08-16",13,18,5,1,50,31,2992,262,874,1937,83,31,6,2401,56
"2020-08-17",16,37,6,3,58,32,3001,307,876,1940,84,53,9,2438,59
"2020-08-18",3,33,2,1,54,33,3004,322,876,1941,84,36,3,2471,60
"2020-08-19",1,6,1,1,54,33,3006,311,876,1941,85,7,2,2477,61
