"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Cumulative","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul","IC_Intake_Proven_Cumsum"
2020-02-27,2,2,1,0,10,7,10,50,0,0,0,52,4,1,2,0,1
2020-02-28,3,0,0,1,11,8,11,53,0,0,0,55,3,1,2,1,1
2020-02-29,1,0,0,0,12,7,12,53,0,0,0,56,1,0,2,1,1
2020-03-01,7,1,2,0,14,8,14,61,0,0,1,64,8,2,3,1,3
2020-03-02,10,1,0,0,13,7,14,72,0,0,1,75,11,0,4,1,3
2020-03-03,8,0,1,0,15,7,16,79,0,0,1,83,8,1,4,1,4
2020-03-04,10,3,3,0,18,9,19,91,0,2,1,96,13,3,7,1,7
2020-03-05,12,1,1,1,18,11,21,101,0,2,1,108,13,2,8,2,8
2020-03-06,18,1,4,0,22,14,25,116,0,2,2,124,19,4,9,2,12
2020-03-07,7,3,3,0,24,15,28,125,0,3,1,133,10,3,12,2,15
2020-03-08,17,5,6,0,30,19,34,143,2,3,1,153,22,6,17,2,21
2020-03-09,27,5,5,2,35,21,42,168,2,3,1,183,32,7,22,4,26
2020-03-10,28,4,9,1,43,23,52,191,2,3,2,212,32,10,26,5,35
2020-03-11,43,6,9,0,51,24,62,228,4,3,2,256,49,9,32,5,44
2020-03-12,55,4,23,0,71,30,85,273,5,3,2,309,59,23,36,5,67
2020-03-13,73,6,13,0,82,33,99,340,5,4,2,385,79,13,42,5,80
2020-03-14,62,3,19,0,100,42,119,381,5,7,5,442,65,19,45,5,99
2020-03-15,69,8,27,1,124,50,148,429,7,7,6,513,77,28,53,6,126
2020-03-16,140,19,33,0,155,56,182,560,13,8,6,666,159,33,72,6,159
2020-03-17,144,13,35,0,184,59,219,646,15,8,9,807,157,35,85,6,194
2020-03-18,171,15,51,0,234,63,274,768,18,12,10,979,186,51,100,6,245
2020-03-19,250,25,58,2,292,70,340,970,26,12,12,1241,275,60,125,8,303
2020-03-20,238,27,82,1,367,71,427,1146,31,14,17,1489,265,83,152,9,385
2020-03-21,199,13,72,3,436,71,509,1229,43,16,26,1675,212,75,165,12,457
2020-03-22,236,19,72,1,486,71,583,1335,49,19,27,1903,255,73,184,13,529
2020-03-23,444,24,98,3,579,71,686,1654,66,22,39,2333,468,101,208,16,627
2020-03-24,420,25,108,1,660,73,800,1905,76,26,44,2742,445,109,233,17,735
2020-03-25,432,24,114,2,758,74,919,2120,89,31,52,3155,456,116,257,19,849
2020-03-26,434,34,103,4,843,74,1032,2316,107,41,55,3580,468,107,291,23,952
2020-03-27,557,36,113,1,930,74,1152,2580,122,47,72,4119,593,114,327,24,1065
2020-03-28,293,27,98,2,994,74,1256,2515,141,51,88,4394,320,100,354,26,1163
2020-03-29,253,18,87,2,1040,74,1348,2469,165,62,99,4622,271,89,372,28,1250
2020-03-30,437,29,126,3,1129,74,1480,2616,185,71,118,5024,466,129,401,31,1376
2020-03-31,308,42,109,1,1194,74,1593,2547,219,89,126,5318,350,110,443,32,1485
2020-04-01,312,42,72,3,1211,75,1667,2454,244,107,136,5627,354,75,485,35,1557
2020-04-02,350,41,90,3,1254,75,1766,2435,266,122,148,5964,391,93,526,38,1647
2020-04-03,330,56,76,0,1281,75,1845,2438,298,143,156,6310,386,76,582,38,1723
2020-04-04,186,24,62,3,1285,74,1911,2228,317,157,173,6480,210,65,606,41,1785
2020-04-05,225,21,73,3,1310,75,1990,2176,340,166,194,6678,246,76,627,44,1858
2020-04-06,322,56,60,1,1318,75,2053,2295,358,190,207,7016,378,61,683,45,1918
2020-04-07,203,54,55,2,1320,76,2113,2160,388,212,240,7237,257,57,737,47,1973
2020-04-08,208,32,55,0,1287,76,2172,2023,405,237,252,7443,240,55,769,47,2028
2020-04-09,187,38,49,1,1282,76,2223,1849,417,265,257,7633,225,50,807,48,2077
2020-04-10,203,38,48,1,1289,75,2274,1759,445,294,264,7842,241,49,845,49,2125
2020-04-11,132,20,26,2,1254,75,2303,1569,460,314,285,7973,152,28,865,51,2151
2020-04-12,135,33,34,1,1236,75,2339,1511,475,332,313,8125,168,35,898,52,2185
2020-04-13,166,33,43,1,1219,75,2384,1505,496,347,338,8292,199,44,931,53,2228
2020-04-14,163,36,34,2,1196,76,2421,1523,506,398,332,8466,199,36,967,55,2262
2020-04-15,117,17,23,1,1171,76,2446,1433,523,454,328,8582,134,24,984,56,2285
2020-04-16,115,23,28,2,1138,76,2476,1320,541,504,313,8698,138,30,1007,58,2313
2020-04-17,137,27,25,1,1108,77,2502,1276,559,551,313,8838,164,26,1034,59,2338
2020-04-18,78,14,19,0,1062,76,2521,1131,570,574,329,8911,92,19,1048,59,2357
2020-04-19,82,15,19,1,1033,76,2541,1105,589,580,351,8991,97,20,1063,60,2376
2020-04-20,110,24,25,1,1014,76,2568,1146,608,636,335,9099,134,26,1087,61,2401
2020-04-21,116,26,21,0,978,76,2591,1100,629,688,334,9214,142,21,1113,61,2422
2020-04-22,89,23,14,0,921,77,2606,1018,645,734,329,9313,112,14,1136,61,2436
2020-04-23,95,36,16,0,879,77,2622,977,658,781,307,9428,131,16,1172,61,2452
2020-04-24,79,26,17,1,862,76,2641,924,667,843,276,9517,105,18,1198,62,2469
2020-04-25,44,23,13,0,831,76,2655,798,682,860,281,9576,67,13,1221,62,2482
2020-04-26,43,25,13,0,807,76,2668,771,692,869,296,9633,68,13,1246,62,2495
2020-04-27,61,17,14,0,784,76,2682,757,703,879,312,9700,78,14,1263,62,2509
2020-04-28,91,28,14,1,763,76,2698,775,709,930,296,9799,119,15,1291,63,2523
2020-04-29,58,21,11,0,735,76,2710,717,715,966,297,9861,79,11,1312,63,2534
2020-04-30,62,24,17,2,711,76,2729,696,728,1009,282,9936,86,19,1336,65,2551
2020-05-01,52,11,9,0,676,76,2738,640,730,1050,284,9988,63,9,1347,65,2560
2020-05-02,27,14,9,2,638,76,2749,554,739,1065,284,10024,41,11,1361,67,2569
2020-05-03,36,10,10,0,624,76,2760,536,744,1072,298,10061,46,10,1371,67,2579
2020-05-04,58,25,11,2,615,76,2772,583,750,1115,292,10131,83,13,1396,69,2590
2020-05-05,28,8,3,0,573,76,2775,514,755,1129,306,10163,36,3,1404,69,2593
2020-05-06,60,17,5,0,546,73,2781,531,761,1167,296,10230,77,5,1421,69,2598
2020-05-07,46,16,8,1,524,72,2791,507,769,1206,290,10281,62,9,1437,70,2606
2020-05-08,55,26,7,1,493,72,2799,506,773,1242,277,10357,81,8,1463,71,2613
2020-05-09,29,7,5,0,471,72,2804,456,778,1251,285,10389,36,5,1470,71,2618
2020-05-10,25,15,4,1,453,72,2809,442,779,1254,294,10423,40,5,1485,72,2622
2020-05-11,44,22,7,1,447,73,2817,472,786,1294,290,10484,66,8,1507,73,2629
2020-05-12,25,30,2,0,405,71,2819,448,789,1337,267,10535,55,2,1537,73,2631
2020-05-13,38,29,3,1,387,71,2823,432,794,1372,265,10595,67,4,1566,74,2634
2020-05-14,25,19,8,1,361,71,2832,399,798,1399,252,10631,44,9,1585,75,2642
2020-05-15,32,23,3,1,345,71,2837,381,805,1432,233,10680,55,4,1608,76,2645
2020-05-16,17,6,7,1,329,70,2845,333,807,1441,233,10699,23,8,1614,77,2652
2020-05-17,30,12,4,0,322,70,2849,346,808,1445,237,10736,42,4,1626,77,2656
2020-05-18,36,22,4,0,317,70,2853,386,808,1477,240,10790,58,4,1648,77,2660
2020-05-19,18,13,1,1,284,67,2855,365,810,1510,218,10819,31,2,1661,78,2661
2020-05-20,31,17,2,0,274,66,2858,353,816,1540,204,10861,48,2,1678,78,2663
2020-05-21,14,6,2,0,253,66,2860,312,820,1546,210,10876,20,2,1684,78,2665
2020-05-22,32,19,4,0,242,66,2865,340,823,1579,193,10921,51,4,1703,78,2669
2020-05-23,13,8,3,0,226,64,2868,295,824,1582,197,10939,21,3,1711,78,2672
2020-05-24,18,16,7,0,225,64,2875,287,825,1582,207,10964,34,7,1727,78,2679
2020-05-25,35,21,1,0,215,63,2876,322,826,1605,211,11015,56,1,1748,78,2680
2020-05-26,25,13,4,0,192,64,2880,314,830,1626,202,11050,38,4,1761,78,2684
2020-05-27,16,13,3,1,178,60,2884,284,831,1649,187,11075,29,4,1774,79,2687
2020-05-28,17,10,1,0,170,59,2885,263,833,1680,167,11096,27,1,1784,79,2688
2020-05-29,24,14,1,2,160,58,2888,266,836,1701,154,11129,38,3,1798,81,2689
2020-05-30,20,5,3,0,151,56,2891,246,836,1708,148,11151,25,3,1803,81,2692
2020-05-31,12,8,3,0,153,56,2894,239,836,1708,155,11170,20,3,1811,81,2695
2020-06-01,15,7,5,0,151,56,2899,244,839,1708,158,11188,22,5,1818,81,2700
2020-06-02,24,17,1,0,146,56,2900,266,839,1733,151,11224,41,1,1835,81,2701
2020-06-03,17,11,5,0,133,52,2905,257,844,1754,134,11244,28,5,1846,81,2706
2020-06-04,14,19,5,1,131,54,2911,244,847,1774,117,11269,33,6,1865,82,2711
2020-06-05,9,12,3,0,128,52,2914,226,847,1784,110,11287,21,3,1877,82,2714
2020-06-06,4,5,2,0,126,52,2916,187,848,1786,111,11294,9,2,1882,82,2716
2020-06-07,4,12,3,0,125,51,2919,186,848,1788,111,11308,16,3,1894,82,2719
2020-06-08,11,7,0,0,124,51,2920,186,848,1805,103,11326,18,0,1901,82,2719
2020-06-09,9,9,2,0,116,50,2922,164,849,1817,95,11342,18,2,1910,82,2721
2020-06-10,5,6,2,0,113,50,2924,147,850,1828,87,11351,11,2,1916,82,2723
2020-06-11,14,11,1,0,109,50,2925,153,850,1840,80,11372,25,1,1927,82,2724
2020-06-12,8,4,3,0,106,48,2928,145,851,1850,74,11383,12,3,1931,82,2727
2020-06-13,4,5,2,0,104,47,2930,124,852,1850,74,11390,9,2,1936,82,2729
2020-06-14,3,5,0,0,103,46,2930,123,854,1852,72,11398,8,0,1941,82,2729
2020-06-15,5,5,1,0,102,46,2931,126,855,1870,64,11407,10,1,1946,82,2730
2020-06-16,8,9,2,0,93,45,2933,126,858,1875,63,11423,17,2,1955,82,2732
2020-06-17,7,6,0,0,85,43,2933,118,859,1881,63,11434,13,0,1961,82,2732
2020-06-18,4,12,1,0,78,42,2934,120,860,1888,63,11449,16,1,1973,82,2733
2020-06-19,4,8,0,0,73,41,2935,117,861,1896,56,11460,12,0,1981,82,2733
2020-06-20,4,5,2,0,71,41,2937,98,862,1897,59,11466,9,2,1986,82,2735
2020-06-21,5,9,0,0,67,39,2937,100,863,1897,59,11479,14,0,1995,82,2735
2020-06-22,7,8,3,0,69,41,2940,104,864,1902,61,11493,15,3,2003,82,2738
