"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Cumulative","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul","IC_Intake_Proven_Cumsum"
2020-02-27,2,2,1,0,14,9,14,62,0,0,0,65,4,1,2,0,1
2020-02-28,3,0,0,1,15,10,15,65,0,0,0,68,3,1,2,1,1
2020-02-29,1,0,0,0,16,10,16,65,0,0,0,69,1,0,2,1,1
2020-03-01,7,1,2,0,18,11,18,73,0,0,1,77,8,2,3,1,3
2020-03-02,10,1,0,0,17,10,18,84,0,0,1,88,11,0,4,1,3
2020-03-03,8,0,1,0,19,10,20,91,0,0,1,96,8,1,4,1,4
2020-03-04,10,3,3,0,22,12,23,103,0,2,1,109,13,3,7,1,7
2020-03-05,12,1,1,1,22,14,25,113,0,2,1,121,13,2,8,2,8
2020-03-06,18,1,4,0,26,17,29,128,0,2,2,137,19,4,9,2,12
2020-03-07,7,3,3,0,28,17,32,137,0,3,1,146,10,3,12,2,15
2020-03-08,18,4,6,0,34,21,38,155,2,3,1,166,22,6,16,2,21
2020-03-09,27,5,5,2,39,23,46,180,2,3,1,196,32,7,21,4,26
2020-03-10,28,4,9,1,47,24,56,203,2,3,2,225,32,10,25,5,35
2020-03-11,43,5,9,0,55,25,66,239,4,3,2,268,48,9,30,5,44
2020-03-12,54,4,23,0,75,32,89,283,5,3,2,320,58,23,34,5,67
2020-03-13,73,4,13,0,86,35,103,348,5,4,2,394,77,13,38,5,80
2020-03-14,61,3,19,0,104,43,123,389,5,7,5,450,64,19,41,5,99
2020-03-15,69,8,26,1,127,50,151,438,7,7,6,522,77,27,49,6,125
2020-03-16,140,19,33,0,158,56,185,570,12,8,6,675,159,33,68,6,158
2020-03-17,144,12,35,0,188,60,222,655,14,8,9,815,156,35,80,6,193
2020-03-18,172,14,50,0,237,64,276,779,17,12,10,988,186,50,94,6,243
2020-03-19,252,24,59,2,296,70,343,982,25,12,12,1250,276,61,118,8,302
2020-03-20,238,25,82,1,371,71,430,1154,30,14,17,1493,263,83,143,9,384
2020-03-21,199,13,72,3,440,71,512,1239,42,16,27,1679,212,75,156,12,456
2020-03-22,236,18,72,1,489,71,586,1345,48,19,29,1906,254,73,174,13,528
2020-03-23,444,23,98,3,581,71,689,1664,65,22,41,2335,467,101,197,16,626
2020-03-24,422,25,108,1,662,73,803,1917,75,26,46,2745,447,109,222,17,734
2020-03-25,433,22,115,2,761,74,923,2130,88,31,54,3156,455,117,244,19,849
2020-03-26,435,32,104,4,847,74,1037,2325,106,41,57,3579,467,108,276,23,953
2020-03-27,557,34,112,1,933,74,1156,2587,121,47,74,4116,591,113,310,24,1065
2020-03-28,293,25,98,2,997,74,1260,2524,139,51,90,4389,318,100,335,26,1163
2020-03-29,253,18,87,2,1044,74,1352,2478,164,62,102,4616,271,89,353,28,1250
2020-03-30,436,29,126,3,1131,74,1484,2625,184,71,121,5017,465,129,382,31,1376
2020-03-31,308,40,109,1,1196,74,1597,2555,218,89,129,5309,348,110,422,32,1485
2020-04-01,313,37,72,3,1213,75,1671,2458,243,107,139,5614,350,75,459,35,1557
2020-04-02,350,37,90,3,1256,75,1770,2437,265,122,151,5947,387,93,496,38,1647
