"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Cumulative","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul","IC_Intake_Proven_Cumsum"
"2020-02-27",2,2,1,0,10,7,10,47,0,0,0,49,4,1,2,0,1
"2020-02-28",3,0,0,1,11,8,11,50,0,0,0,52,3,1,2,1,1
"2020-02-29",1,0,0,0,12,7,12,50,0,0,0,53,1,0,2,1,1
"2020-03-01",7,1,2,0,14,8,14,58,0,0,1,61,8,2,3,1,3
"2020-03-02",10,1,0,0,13,7,14,69,0,0,1,72,11,0,4,1,3
"2020-03-03",8,0,1,0,15,7,16,76,0,0,1,80,8,1,4,1,4
"2020-03-04",10,3,3,0,18,9,19,88,0,2,1,93,13,3,7,1,7
"2020-03-05",12,1,1,1,18,11,21,98,0,2,1,105,13,2,8,2,8
"2020-03-06",18,1,4,0,22,14,25,113,0,2,2,121,19,4,9,2,12
"2020-03-07",7,3,3,0,24,15,28,122,0,3,1,130,10,3,12,2,15
"2020-03-08",17,5,6,0,30,19,34,140,2,3,1,150,22,6,17,2,21
"2020-03-09",26,5,5,2,35,21,42,164,2,3,2,179,31,7,22,4,26
"2020-03-10",28,4,9,1,42,22,52,187,2,3,2,208,32,10,26,5,35
"2020-03-11",43,6,9,0,51,24,62,224,4,3,2,252,49,9,32,5,44
"2020-03-12",55,4,23,0,71,30,85,269,5,3,2,305,59,23,36,5,67
"2020-03-13",73,6,13,0,82,32,99,336,5,4,2,381,79,13,42,5,80
"2020-03-14",62,3,18,0,99,40,118,377,5,7,5,438,65,18,45,5,98
"2020-03-15",69,8,27,1,123,48,147,425,7,7,6,509,77,28,53,6,125
"2020-03-16",140,19,32,0,153,54,180,556,13,8,6,662,159,32,72,6,157
"2020-03-17",144,13,35,0,182,57,217,642,15,8,9,803,157,35,85,6,192
"2020-03-18",171,16,50,0,231,61,271,765,18,12,10,976,187,50,101,6,242
"2020-03-19",249,26,59,2,290,69,338,967,26,12,12,1238,275,61,127,8,301
"2020-03-20",238,27,82,1,365,70,425,1143,31,14,17,1486,265,83,154,9,383
"2020-03-21",199,13,72,3,433,70,507,1226,43,16,26,1672,212,75,167,12,455
"2020-03-22",236,19,72,1,483,70,581,1331,49,19,27,1900,255,73,186,13,527
"2020-03-23",443,24,98,3,576,71,684,1649,66,22,39,2329,467,101,210,16,625
"2020-03-24",420,25,107,1,656,73,797,1902,75,26,44,2739,445,108,235,17,732
"2020-03-25",432,24,114,2,755,74,916,2117,88,31,52,3152,456,116,259,19,846
"2020-03-26",434,34,104,4,841,74,1030,2313,106,41,54,3577,468,108,293,23,950
"2020-03-27",556,36,113,1,930,74,1150,2576,121,47,71,4115,592,114,329,24,1063
"2020-03-28",293,27,99,2,995,74,1255,2512,140,51,87,4391,320,101,356,26,1162
"2020-03-29",253,18,86,3,1041,74,1347,2466,165,62,98,4619,271,89,374,29,1248
"2020-03-30",437,29,126,3,1129,74,1479,2613,185,71,117,5022,466,129,403,32,1374
"2020-03-31",307,42,109,1,1194,74,1592,2543,219,89,125,5315,349,110,445,33,1483
"2020-04-01",312,42,72,3,1211,75,1666,2450,244,107,135,5624,354,75,487,36,1555
"2020-04-02",350,41,88,3,1252,75,1763,2431,266,121,148,5961,391,91,528,39,1643
"2020-04-03",330,56,76,0,1279,75,1842,2434,298,142,156,6307,386,76,584,39,1719
"2020-04-04",186,24,62,3,1283,74,1908,2224,317,156,173,6477,210,65,608,42,1781
"2020-04-05",225,21,72,3,1307,75,1986,2172,340,165,194,6675,246,75,629,45,1853
"2020-04-06",321,56,60,1,1315,75,2049,2291,358,189,207,7012,377,61,685,46,1913
"2020-04-07",203,54,55,2,1317,76,2109,2156,388,211,240,7233,257,57,739,48,1968
"2020-04-08",208,32,55,0,1284,76,2168,2020,405,236,252,7439,240,55,771,48,2023
"2020-04-09",187,38,49,1,1279,76,2219,1846,417,264,257,7629,225,50,809,49,2072
"2020-04-10",203,38,48,1,1286,75,2270,1756,445,293,264,7838,241,49,847,50,2120
"2020-04-11",132,20,26,2,1251,75,2299,1566,460,313,285,7969,152,28,867,52,2146
"2020-04-12",135,33,34,1,1233,75,2335,1508,475,331,313,8121,168,35,900,53,2180
"2020-04-13",166,33,43,1,1216,75,2380,1502,496,346,338,8288,199,44,933,54,2223
"2020-04-14",163,37,34,2,1193,76,2417,1521,506,397,332,8463,200,36,970,56,2257
"2020-04-15",117,17,23,1,1168,76,2442,1431,523,453,328,8579,134,24,987,57,2280
"2020-04-16",115,23,28,2,1135,76,2472,1318,541,503,313,8695,138,30,1010,59,2308
"2020-04-17",137,27,25,1,1105,77,2498,1274,559,550,313,8835,164,26,1037,60,2333
"2020-04-18",78,14,19,0,1059,76,2517,1129,570,573,329,8908,92,19,1051,60,2352
"2020-04-19",82,15,19,1,1030,76,2537,1103,589,579,351,8988,97,20,1066,61,2371
"2020-04-20",109,24,25,1,1011,76,2564,1143,608,635,335,9095,133,26,1090,62,2396
"2020-04-21",116,26,20,0,974,76,2586,1098,629,687,333,9211,142,20,1116,62,2416
