"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul"
"2020-06-06",3,6,2,0,121,51,2871,224,842,1733,138,9,2,1771,44
"2020-06-07",3,9,3,0,120,50,2874,223,842,1735,138,12,3,1780,44
"2020-06-08",9,7,0,0,119,49,2875,227,842,1751,130,16,0,1787,44
"2020-06-09",9,9,2,0,111,48,2877,210,842,1761,124,18,2,1796,44
"2020-06-10",5,6,2,0,108,48,2879,193,843,1774,115,11,2,1802,44
"2020-06-11",14,11,1,0,104,48,2880,198,844,1785,110,25,1,1813,44
"2020-06-12",7,4,3,0,101,47,2883,190,845,1793,105,11,3,1817,44
"2020-06-13",4,4,2,0,99,45,2885,168,846,1793,105,8,2,1821,44
"2020-06-14",2,5,0,0,98,44,2885,165,848,1795,103,7,0,1826,44
"2020-06-15",5,5,1,0,97,44,2886,169,849,1813,95,10,1,1831,44
"2020-06-16",7,5,2,0,89,44,2888,166,851,1819,93,12,2,1836,44
"2020-06-17",6,6,0,0,82,42,2888,157,852,1825,93,12,0,1842,44
"2020-06-18",2,11,1,0,75,41,2889,159,853,1832,92,13,1,1853,44
"2020-06-19",3,8,0,0,69,38,2890,155,854,1841,85,11,0,1861,44
"2020-06-20",4,5,2,0,67,38,2892,140,855,1841,88,9,2,1866,44
"2020-06-21",4,9,0,0,63,36,2892,143,856,1841,88,13,0,1875,44
"2020-06-22",7,7,3,0,65,38,2895,150,857,1846,90,14,3,1882,44
"2020-06-23",6,9,1,0,58,35,2896,150,858,1852,87,15,1,1891,44
"2020-06-24",3,11,1,1,55,34,2898,147,859,1859,82,14,2,1902,45
"2020-06-25",8,8,1,0,53,33,2899,152,859,1865,81,16,1,1910,45
"2020-06-26",3,5,0,0,48,31,2899,151,860,1869,81,8,0,1915,45
"2020-06-27",0,1,0,0,44,29,2899,127,861,1869,84,1,0,1916,45
"2020-06-28",4,8,0,0,40,28,2899,133,861,1869,84,12,0,1924,45
"2020-06-29",8,7,0,0,40,28,2899,146,861,1872,84,15,0,1931,45
"2020-06-30",2,4,2,0,39,27,2901,132,861,1878,81,6,2,1935,45
"2020-07-01",3,3,0,0,35,25,2901,124,861,1881,79,6,0,1938,45
"2020-07-02",4,3,1,1,36,26,2903,119,862,1885,77,7,2,1941,46
"2020-07-03",4,5,0,0,33,25,2903,118,862,1893,69,9,0,1946,46
"2020-07-04",0,2,1,0,34,25,2904,109,862,1893,70,2,1,1948,46
"2020-07-05",1,4,0,0,33,24,2904,110,862,1894,70,5,0,1952,46
"2020-07-06",2,5,0,0,32,23,2904,118,863,1899,67,7,0,1957,46
"2020-07-07",3,5,1,0,30,22,2905,120,864,1902,66,8,1,1962,46
"2020-07-08",3,7,2,0,27,22,2907,121,864,1905,64,10,2,1969,46
"2020-07-09",3,7,1,0,27,21,2908,122,864,1908,61,10,1,1976,46
"2020-07-10",5,6,2,0,29,21,2910,129,865,1908,62,11,2,1982,46
"2020-07-11",2,1,0,0,26,19,2910,116,865,1908,62,3,0,1983,46
"2020-07-12",3,3,1,0,27,19,2911,118,866,1910,61,6,1,1986,46
"2020-07-13",4,5,0,0,26,20,2911,128,867,1911,62,9,0,1991,46
"2020-07-14",5,5,0,0,23,20,2911,130,867,1912,62,10,0,1996,46
"2020-07-15",1,4,1,0,23,19,2912,120,867,1916,60,5,1,2000,46
"2020-07-16",2,8,1,0,22,19,2913,120,867,1920,56,10,1,2008,46
"2020-07-17",5,3,0,0,24,18,2913,120,867,1920,57,8,0,2011,46
"2020-07-18",4,7,0,0,23,17,2913,122,867,1920,57,11,0,2018,46
"2020-07-19",4,3,1,0,25,17,2914,127,867,1920,58,7,1,2021,46
"2020-07-20",3,6,0,0,24,17,2914,134,867,1925,54,9,0,2027,46
"2020-07-21",8,5,2,1,26,17,2917,135,867,1927,55,13,3,2032,47
"2020-07-22",3,1,1,0,24,17,2918,124,868,1930,53,4,1,2033,47
"2020-07-23",8,8,1,0,23,17,2919,132,868,1932,53,16,1,2041,47
"2020-07-24",9,1,1,1,23,17,2921,126,868,1935,54,10,2,2042,48
"2020-07-25",8,4,1,0,20,15,2922,125,869,1936,55,12,1,2046,48
"2020-07-26",3,2,1,0,20,14,2924,127,869,1936,55,5,1,2048,48
"2020-07-27",5,6,4,0,24,17,2928,134,869,1938,54,11,4,2054,48
"2020-07-28",9,3,0,0,23,17,2928,135,870,1940,53,12,0,2057,48
"2020-07-29",4,1,0,0,22,16,2928,128,871,1941,53,5,0,2058,48
"2020-07-30",11,4,3,0,25,17,2931,131,871,1944,51,15,3,2062,48
"2020-07-31",10,1,4,0,28,19,2935,135,872,1944,49,11,4,2063,48
"2020-08-01",7,4,2,0,28,19,2937,138,872,1945,49,11,2,2067,48
"2020-08-02",9,1,2,0,29,20,2939,147,872,1945,49,10,2,2068,48
"2020-08-03",11,4,4,0,33,22,2943,157,872,1945,50,15,4,2072,48
"2020-08-04",8,5,3,0,35,24,2946,156,873,1946,51,13,3,2077,48
"2020-08-05",7,3,2,0,34,23,2948,152,873,1949,48,10,2,2080,48
"2020-08-06",9,2,2,0,36,25,2950,150,873,1950,47,11,2,2082,48
"2020-08-07",12,2,1,0,36,24,2951,156,873,1951,46,14,1,2084,48
"2020-08-08",14,3,1,0,36,25,2952,158,873,1951,47,17,1,2087,48
"2020-08-09",14,5,5,1,41,28,2958,172,875,1952,50,19,6,2092,49
"2020-08-10",12,5,4,0,40,29,2963,182,875,1953,50,17,4,2097,49
"2020-08-11",23,5,3,0,43,29,2967,198,876,1954,52,28,3,2102,49
"2020-08-12",16,1,4,0,43,27,2971,204,876,1955,57,17,4,2103,49
"2020-08-13",18,7,4,0,41,28,2975,206,876,1956,57,25,4,2110,49
"2020-08-14",12,4,7,0,46,29,2982,207,877,1957,60,16,7,2114,49
"2020-08-15",14,4,1,1,44,29,2984,203,878,1957,63,18,2,2118,50
"2020-08-16",15,5,5,1,47,31,2990,212,879,1958,62,20,6,2123,51
"2020-08-17",14,10,6,2,54,32,2998,230,881,1962,63,24,8,2133,53
"2020-08-18",10,5,2,0,48,33,3000,225,881,1965,63,15,2,2138,53
"2020-08-19",12,1,3,0,47,31,3003,221,881,1970,61,13,3,2139,53
"2020-08-20",19,3,5,0,49,35,3008,229,881,1973,57,22,5,2142,53
"2020-08-21",15,9,6,0,53,35,3014,223,882,1976,57,24,6,2151,53
"2020-08-22",10,4,0,0,49,33,3014,203,882,1976,59,14,0,2155,53
"2020-08-23",13,1,5,0,52,36,3019,207,882,1977,59,14,5,2156,53
"2020-08-24",10,6,1,0,52,37,3021,216,883,1978,65,16,1,2162,53
"2020-08-25",17,6,3,0,47,32,3024,223,883,1979,66,23,3,2168,53
"2020-08-26",8,6,0,0,45,32,3024,206,883,1985,63,14,0,2174,53
"2020-08-27",6,0,2,0,44,31,3026,191,883,1988,64,6,2,2174,53
"2020-08-28",10,3,0,0,41,31,3027,196,884,1994,59,13,0,2177,53
"2020-08-29",3,3,2,0,42,31,3030,180,884,1995,58,6,2,2180,53
"2020-08-30",7,2,3,0,47,33,3033,177,885,1995,59,9,3,2182,53
"2020-08-31",10,6,1,1,47,32,3035,189,887,1997,61,16,2,2188,54
"2020-09-01",11,10,2,0,43,32,3037,194,888,1999,61,21,2,2198,54
"2020-09-02",13,15,0,1,41,30,3038,205,888,2001,61,28,1,2213,55
"2020-09-03",8,7,5,0,43,28,3043,200,888,2004,58,15,5,2220,55
"2020-09-04",9,12,4,0,48,30,3047,208,889,2005,61,21,4,2232,55
"2020-09-05",8,5,1,0,44,30,3048,202,889,2007,61,13,1,2237,55
"2020-09-06",10,16,4,0,46,32,3052,225,889,2008,62,26,4,2253,55
"2020-09-07",9,30,1,3,48,32,3056,255,889,2009,63,39,4,2283,58
"2020-09-08",2,17,0,0,45,30,3056,264,889,2009,63,19,0,2300,58
