"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Cumulative","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul","IC_Intake_Proven_Cumsum"
2020-02-27,2,2,1,0,12,8,12,62,0,0,0,64,4,1,2,0,1
2020-02-28,3,0,0,1,13,9,13,65,0,0,0,67,3,1,2,1,1
2020-02-29,1,0,0,0,14,8,14,65,0,0,0,68,1,0,2,1,1
2020-03-01,7,1,2,0,16,9,16,73,0,0,1,76,8,2,3,1,3
2020-03-02,10,1,0,0,15,8,16,84,0,0,1,87,11,0,4,1,3
2020-03-03,8,0,1,0,17,8,18,91,0,0,1,95,8,1,4,1,4
2020-03-04,10,3,3,0,20,10,21,103,0,2,1,108,13,3,7,1,7
2020-03-05,12,1,1,1,20,12,23,113,0,2,1,120,13,2,8,2,8
2020-03-06,18,1,4,0,24,15,27,128,0,2,2,136,19,4,9,2,12
2020-03-07,7,3,3,0,26,16,30,137,0,3,1,145,10,3,12,2,15
2020-03-08,18,5,6,0,32,20,36,156,2,3,1,166,23,6,17,2,21
2020-03-09,27,5,5,2,37,22,44,181,2,3,1,196,32,7,22,4,26
2020-03-10,28,4,9,1,45,24,54,204,2,3,2,225,32,10,26,5,35
2020-03-11,43,6,9,0,53,25,64,241,4,3,2,269,49,9,32,5,44
2020-03-12,55,4,23,0,73,31,87,286,5,3,2,322,59,23,36,5,67
2020-03-13,73,6,13,0,84,34,101,353,5,4,2,398,79,13,42,5,80
2020-03-14,62,3,19,0,102,43,121,394,5,7,5,455,65,19,45,5,99
2020-03-15,69,8,26,1,125,50,149,442,7,7,6,526,77,27,53,6,125
2020-03-16,140,19,33,0,156,56,183,573,12,8,6,679,159,33,72,6,158
2020-03-17,144,13,35,0,186,60,220,659,14,8,9,820,157,35,85,6,193
2020-03-18,171,15,51,0,236,64,275,781,17,12,10,992,186,51,100,6,244
2020-03-19,250,25,58,2,294,71,341,983,25,12,12,1254,275,60,125,8,302
2020-03-20,238,27,82,1,369,72,428,1159,30,14,17,1502,265,83,152,9,384
2020-03-21,199,13,72,3,438,72,510,1242,42,16,26,1688,212,75,165,12,456
2020-03-22,236,19,72,1,488,72,584,1348,48,19,27,1916,255,73,184,13,528
2020-03-23,444,24,98,3,581,72,687,1667,65,22,39,2346,468,101,208,16,626
2020-03-24,420,25,108,1,662,74,801,1918,75,26,44,2755,445,109,233,17,734
2020-03-25,433,23,114,2,760,74,920,2133,88,31,52,3168,456,116,256,19,848
2020-03-26,434,34,103,4,845,74,1033,2329,106,41,55,3593,468,107,290,23,951
2020-03-27,557,36,113,1,932,74,1153,2593,121,47,72,4132,593,114,326,24,1064
2020-03-28,293,27,98,2,996,74,1257,2528,140,51,88,4407,320,100,353,26,1162
2020-03-29,253,18,87,2,1042,74,1349,2482,164,62,99,4635,271,89,371,28,1249
2020-03-30,437,29,126,3,1131,74,1481,2629,184,71,118,5037,466,129,400,31,1375
2020-03-31,308,42,109,1,1196,74,1594,2560,218,89,126,5331,350,110,442,32,1484
2020-04-01,312,42,72,3,1213,75,1668,2467,243,107,136,5640,354,75,484,35,1556
2020-04-02,350,41,90,3,1256,75,1767,2448,265,122,148,5977,391,93,525,38,1646
2020-04-03,330,56,76,0,1283,75,1846,2451,297,143,156,6323,386,76,581,38,1722
2020-04-04,186,24,62,3,1287,74,1912,2241,316,157,173,6493,210,65,605,41,1784
2020-04-05,226,21,73,3,1312,75,1991,2190,339,166,194,6692,247,76,626,44,1857
2020-04-06,322,56,60,1,1320,75,2054,2309,357,190,207,7030,378,61,682,45,1917
2020-04-07,203,54,55,2,1322,76,2114,2173,387,212,240,7251,257,57,736,47,1972
2020-04-08,208,32,55,0,1289,76,2173,2037,404,237,252,7457,240,55,768,47,2027
2020-04-09,187,38,49,1,1284,76,2224,1863,416,265,257,7647,225,50,806,48,2076
2020-04-10,203,38,48,1,1291,75,2275,1773,444,294,264,7856,241,49,844,49,2124
2020-04-11,132,20,26,2,1256,75,2304,1582,459,314,285,7987,152,28,864,51,2150
2020-04-12,135,33,34,1,1238,75,2340,1525,474,332,313,8139,168,35,897,52,2184
2020-04-13,166,33,43,1,1221,75,2385,1519,495,347,338,8306,199,44,930,53,2227
2020-04-14,163,36,34,2,1198,76,2422,1537,505,398,332,8480,199,36,966,55,2261
2020-04-15,117,17,23,1,1173,76,2447,1447,522,454,328,8596,134,24,983,56,2284
2020-04-16,115,23,28,2,1140,76,2477,1333,540,504,313,8712,138,30,1006,58,2312
2020-04-17,137,27,25,1,1110,77,2503,1289,558,551,313,8852,164,26,1033,59,2337
2020-04-18,78,14,19,0,1064,76,2522,1144,569,574,329,8925,92,19,1047,59,2356
2020-04-19,82,15,19,1,1035,76,2542,1118,588,580,351,9005,97,20,1062,60,2375
2020-04-20,110,24,25,1,1016,76,2569,1159,607,636,335,9113,134,26,1086,61,2400
2020-04-21,116,26,21,0,980,76,2592,1113,628,688,334,9228,142,21,1112,61,2421
2020-04-22,89,23,14,0,923,77,2607,1031,644,734,329,9327,112,14,1135,61,2435
2020-04-23,95,36,16,0,881,77,2623,990,657,781,307,9442,131,16,1171,61,2451
2020-04-24,79,26,17,1,864,76,2642,937,666,843,276,9531,105,18,1197,62,2468
2020-04-25,44,23,13,0,833,76,2656,811,681,860,281,9590,67,13,1220,62,2481
2020-04-26,43,25,13,0,809,76,2669,784,691,869,296,9647,68,13,1245,62,2494
2020-04-27,61,17,14,0,786,76,2683,769,702,879,312,9714,78,14,1262,62,2508
