"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Cumulative","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul","IC_Intake_Proven_Cumsum"
"2020-02-27",2,2,1,0,10,7,10,49,0,0,0,51,4,1,2,0,1
"2020-02-28",3,0,0,1,11,8,11,52,0,0,0,54,3,1,2,1,1
"2020-02-29",1,0,0,0,12,7,12,52,0,0,0,55,1,0,2,1,1
"2020-03-01",7,1,2,0,14,8,14,60,0,0,1,63,8,2,3,1,3
"2020-03-02",10,1,0,0,13,7,14,71,0,0,1,74,11,0,4,1,3
"2020-03-03",8,0,1,0,15,7,16,78,0,0,1,82,8,1,4,1,4
"2020-03-04",10,3,3,0,18,9,19,90,0,2,1,95,13,3,7,1,7
"2020-03-05",12,1,1,1,18,11,21,100,0,2,1,107,13,2,8,2,8
"2020-03-06",18,1,4,0,22,14,25,115,0,2,2,123,19,4,9,2,12
"2020-03-07",7,3,3,0,24,15,28,124,0,3,1,132,10,3,12,2,15
"2020-03-08",17,5,6,0,30,19,34,142,2,3,1,152,22,6,17,2,21
"2020-03-09",26,5,5,2,35,21,42,166,2,3,2,181,31,7,22,4,26
"2020-03-10",28,4,9,1,42,22,52,189,2,3,2,210,32,10,26,5,35
"2020-03-11",43,6,9,0,51,24,62,226,4,3,2,254,49,9,32,5,44
"2020-03-12",55,4,23,0,71,30,85,271,5,3,2,307,59,23,36,5,67
"2020-03-13",73,6,13,0,82,32,99,338,5,4,2,383,79,13,42,5,80
"2020-03-14",62,3,18,0,99,40,118,379,5,7,5,440,65,18,45,5,98
"2020-03-15",69,8,27,1,123,48,147,427,7,7,6,511,77,28,53,6,125
"2020-03-16",140,19,32,0,153,54,180,558,13,8,6,664,159,32,72,6,157
"2020-03-17",144,13,35,0,182,57,217,644,15,8,9,805,157,35,85,6,192
"2020-03-18",171,16,50,0,231,61,271,767,18,12,10,978,187,50,101,6,242
"2020-03-19",249,26,59,2,290,69,338,969,26,12,12,1240,275,61,127,8,301
"2020-03-20",238,27,82,1,365,70,425,1145,31,14,17,1488,265,83,154,9,383
"2020-03-21",199,13,72,3,433,70,507,1228,43,16,26,1674,212,75,167,12,455
"2020-03-22",236,19,72,1,483,70,581,1333,49,19,27,1902,255,73,186,13,527
"2020-03-23",443,24,98,3,576,71,684,1651,66,22,39,2331,467,101,210,16,625
"2020-03-24",420,25,107,1,656,73,797,1904,75,26,44,2741,445,108,235,17,732
"2020-03-25",432,24,114,2,755,74,916,2119,88,31,52,3154,456,116,259,19,846
"2020-03-26",434,34,104,4,841,74,1030,2315,106,41,54,3579,468,108,293,23,950
"2020-03-27",556,36,113,1,930,74,1150,2578,121,47,71,4117,592,114,329,24,1063
"2020-03-28",293,27,99,2,995,74,1255,2514,140,51,87,4393,320,101,356,26,1162
"2020-03-29",253,18,86,3,1041,74,1347,2468,165,62,98,4621,271,89,374,29,1248
"2020-03-30",437,29,126,3,1129,74,1479,2615,185,71,117,5024,466,129,403,32,1374
"2020-03-31",307,42,109,1,1194,74,1592,2545,219,89,125,5317,349,110,445,33,1483
"2020-04-01",312,42,72,3,1211,75,1666,2452,244,107,135,5626,354,75,487,36,1555
