"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul"
"2020-06-06",3,6,2,0,121,51,2871,214,842,1732,140,9,2,1771,44
"2020-06-07",3,9,3,0,120,50,2874,213,842,1734,140,12,3,1780,44
"2020-06-08",9,7,0,0,119,49,2875,217,842,1750,132,16,0,1787,44
"2020-06-09",9,9,2,0,111,48,2877,200,842,1760,126,18,2,1796,44
"2020-06-10",5,6,2,0,108,48,2879,183,843,1773,117,11,2,1802,44
"2020-06-11",14,11,1,0,104,48,2880,188,844,1784,112,25,1,1813,44
"2020-06-12",7,4,3,0,101,47,2883,180,845,1792,107,11,3,1817,44
"2020-06-13",4,4,2,0,99,45,2885,158,846,1792,107,8,2,1821,44
"2020-06-14",2,5,0,0,98,44,2885,155,848,1794,105,7,0,1826,44
"2020-06-15",5,5,1,0,97,44,2886,159,849,1812,97,10,1,1831,44
"2020-06-16",7,5,2,0,89,44,2888,156,851,1818,95,12,2,1836,44
"2020-06-17",6,6,0,0,82,42,2888,147,852,1824,95,12,0,1842,44
"2020-06-18",2,11,1,0,75,41,2889,149,853,1831,94,13,1,1853,44
"2020-06-19",3,8,0,0,69,38,2890,145,854,1840,87,11,0,1861,44
"2020-06-20",4,5,2,0,67,38,2892,130,855,1840,90,9,2,1866,44
"2020-06-21",4,9,0,0,63,36,2892,133,856,1840,90,13,0,1875,44
"2020-06-22",7,7,3,0,65,38,2895,140,857,1845,92,14,3,1882,44
"2020-06-23",6,9,1,0,58,35,2896,140,858,1851,89,15,1,1891,44
"2020-06-24",3,11,1,1,55,34,2898,137,859,1858,84,14,2,1902,45
"2020-06-25",8,8,1,0,53,33,2899,142,859,1864,83,16,1,1910,45
"2020-06-26",3,5,0,0,48,31,2899,141,860,1868,83,8,0,1915,45
"2020-06-27",0,1,0,0,44,29,2899,117,861,1868,86,1,0,1916,45
"2020-06-28",4,8,0,0,40,28,2899,123,861,1868,86,12,0,1924,45
"2020-06-29",8,7,0,0,40,28,2899,136,861,1871,86,15,0,1931,45
"2020-06-30",2,4,2,0,39,27,2901,122,861,1877,83,6,2,1935,45
"2020-07-01",3,3,0,0,35,25,2901,114,861,1880,81,6,0,1938,45
"2020-07-02",4,3,1,1,36,26,2903,109,862,1884,79,7,2,1941,46
"2020-07-03",4,5,0,0,33,25,2903,108,862,1892,71,9,0,1946,46
"2020-07-04",0,2,1,0,34,25,2904,99,862,1892,72,2,1,1948,46
"2020-07-05",1,4,0,0,33,24,2904,100,862,1893,72,5,0,1952,46
"2020-07-06",2,5,0,0,32,23,2904,108,863,1898,69,7,0,1957,46
"2020-07-07",3,6,1,0,30,22,2905,111,864,1901,68,9,1,1963,46
"2020-07-08",3,7,2,0,27,22,2907,112,864,1904,66,10,2,1970,46
"2020-07-09",3,7,1,0,27,21,2908,113,864,1907,63,10,1,1977,46
"2020-07-10",5,6,2,0,29,21,2910,120,865,1907,64,11,2,1983,46
"2020-07-11",2,1,0,0,26,19,2910,107,865,1907,64,3,0,1984,46
"2020-07-12",3,3,1,0,27,19,2911,109,866,1909,63,6,1,1987,46
"2020-07-13",4,5,0,0,26,20,2911,119,867,1910,64,9,0,1992,46
"2020-07-14",5,5,0,0,23,20,2911,121,867,1911,64,10,0,1997,46
"2020-07-15",1,4,1,0,23,19,2912,111,867,1915,62,5,1,2001,46
"2020-07-16",2,8,1,0,22,19,2913,111,867,1919,58,10,1,2009,46
"2020-07-17",5,3,0,0,24,18,2913,111,867,1919,59,8,0,2012,46
"2020-07-18",4,7,0,0,23,17,2913,113,867,1919,59,11,0,2019,46
"2020-07-19",4,3,1,0,25,17,2914,118,867,1919,60,7,1,2022,46
"2020-07-20",3,6,0,0,24,17,2914,125,867,1924,56,9,0,2028,46
"2020-07-21",8,5,2,1,26,17,2917,126,867,1926,57,13,3,2033,47
"2020-07-22",3,1,1,0,24,17,2918,115,868,1929,55,4,1,2034,47
"2020-07-23",8,8,1,0,23,17,2919,123,868,1931,55,16,1,2042,47
"2020-07-24",9,1,1,1,23,17,2921,117,868,1934,56,10,2,2043,48
"2020-07-25",8,4,1,0,20,15,2922,116,869,1935,57,12,1,2047,48
"2020-07-26",3,2,1,0,20,14,2924,118,869,1935,57,5,1,2049,48
"2020-07-27",5,6,4,0,24,17,2928,125,870,1937,56,11,4,2055,48
"2020-07-28",9,3,0,0,23,17,2928,126,871,1939,55,12,0,2058,48
"2020-07-29",4,1,0,0,22,16,2928,119,872,1940,55,5,0,2059,48
"2020-07-30",11,3,3,0,25,17,2931,122,872,1943,53,14,3,2062,48
"2020-07-31",10,1,4,0,28,19,2935,126,873,1943,51,11,4,2063,48
"2020-08-01",7,4,2,0,28,19,2937,129,873,1944,51,11,2,2067,48
"2020-08-02",9,1,2,0,29,20,2939,138,873,1944,51,10,2,2068,48
"2020-08-03",11,4,4,0,33,22,2943,148,873,1944,52,15,4,2072,48
"2020-08-04",8,5,3,0,35,24,2946,147,874,1945,52,13,3,2077,48
"2020-08-05",7,3,2,0,34,23,2948,142,874,1948,49,10,2,2080,48
"2020-08-06",9,2,2,0,36,25,2950,139,874,1949,48,11,2,2082,48
"2020-08-07",12,2,1,0,36,24,2951,145,874,1950,47,14,1,2084,48
"2020-08-08",14,3,1,0,36,25,2952,147,874,1950,48,17,1,2087,48
"2020-08-09",14,5,5,1,41,28,2958,161,876,1951,51,19,6,2092,49
"2020-08-10",12,5,4,0,40,29,2963,171,876,1952,51,17,4,2097,49
"2020-08-11",23,5,3,0,43,29,2967,187,877,1953,53,28,3,2102,49
"2020-08-12",16,1,4,0,43,27,2971,193,877,1954,58,17,4,2103,49
"2020-08-13",18,7,4,0,41,28,2975,196,877,1955,58,25,4,2110,49
"2020-08-14",12,4,7,0,46,29,2982,197,878,1956,61,16,7,2114,49
"2020-08-15",14,4,1,1,44,29,2984,193,879,1956,64,18,2,2118,50
"2020-08-16",14,5,5,1,47,31,2990,201,880,1957,63,19,6,2123,51
"2020-08-17",14,10,6,2,54,32,2998,219,882,1961,64,24,8,2133,53
"2020-08-18",10,5,2,0,48,33,3000,214,882,1964,64,15,2,2138,53
"2020-08-19",12,1,3,0,47,31,3003,210,882,1969,62,13,3,2139,53
"2020-08-20",19,3,5,0,49,35,3008,218,882,1972,58,22,5,2142,53
"2020-08-21",15,9,6,0,53,35,3014,212,883,1975,58,24,6,2151,53
"2020-08-22",10,3,0,0,49,33,3014,191,883,1975,60,13,0,2154,53
"2020-08-23",13,1,5,0,52,36,3019,195,883,1976,60,14,5,2155,53
"2020-08-24",10,5,1,0,52,37,3021,203,884,1977,66,15,1,2160,53
"2020-08-25",17,5,3,0,47,32,3024,210,884,1978,67,22,3,2165,53
"2020-08-26",8,6,0,0,45,32,3024,195,884,1984,64,14,0,2171,53
"2020-08-27",6,1,2,0,44,31,3026,181,884,1987,65,7,2,2172,53
"2020-08-28",10,3,0,0,41,31,3027,186,885,1993,60,13,0,2175,53
"2020-08-29",3,4,2,0,42,31,3030,171,885,1994,59,7,2,2179,53
"2020-08-30",7,2,3,0,47,33,3033,169,886,1994,60,9,3,2181,53
"2020-08-31",11,6,1,1,47,32,3035,182,888,1997,60,17,2,2187,54
"2020-09-01",11,7,2,0,43,32,3037,184,889,1999,60,18,2,2194,54
"2020-09-02",14,13,0,1,41,30,3038,194,889,2001,60,27,1,2207,55
"2020-09-03",8,4,5,0,44,28,3043,186,889,2004,57,12,5,2211,55
"2020-09-04",11,10,4,0,49,30,3047,194,890,2005,60,21,4,2221,55
"2020-09-05",10,4,1,0,45,30,3048,189,890,2007,60,14,1,2225,55
"2020-09-06",15,10,4,0,47,32,3052,210,890,2008,62,25,4,2235,55
"2020-09-07",17,16,2,0,46,31,3054,236,890,2008,63,33,2,2251,55
"2020-09-08",13,25,3,0,48,30,3058,263,891,2011,63,38,3,2276,55
"2020-09-09",13,33,1,2,48,29,3061,291,892,2014,61,46,3,2309,57
"2020-09-10",1,9,0,1,47,28,3062,282,892,2015,60,10,1,2318,58
