"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul"
"2020-06-06",3,6,2,0,122,51,2873,239,840,1702,166,9,2,1947,46
"2020-06-07",3,9,3,0,121,50,2876,238,840,1704,166,12,3,1956,46
"2020-06-08",8,8,0,1,121,49,2878,242,840,1720,158,16,1,1964,47
"2020-06-09",9,9,2,0,113,48,2880,223,840,1731,151,18,2,1973,47
"2020-06-10",5,6,2,0,110,48,2882,205,841,1744,142,11,2,1979,47
"2020-06-11",14,12,1,0,106,48,2883,210,842,1755,137,26,1,1991,47
"2020-06-12",5,4,3,0,103,47,2886,200,843,1763,132,9,3,1995,47
"2020-06-13",4,4,1,0,100,45,2887,178,844,1763,132,8,1,1999,47
"2020-06-14",2,5,0,0,99,44,2887,175,846,1764,131,7,0,2004,47
"2020-06-15",5,4,1,0,98,44,2888,179,847,1782,123,9,1,2008,47
"2020-06-16",7,6,2,0,90,44,2890,178,849,1787,122,13,2,2014,47
"2020-06-17",4,10,0,0,83,42,2890,171,849,1793,122,14,0,2024,47
"2020-06-18",2,13,1,0,77,41,2891,176,850,1800,122,15,1,2037,47
"2020-06-19",3,10,0,0,71,38,2892,175,851,1810,114,13,0,2047,47
"2020-06-20",4,5,2,0,69,38,2894,158,852,1810,117,9,2,2052,47
"2020-06-21",4,9,0,0,65,36,2894,161,853,1810,117,13,0,2061,47
"2020-06-22",5,8,3,1,68,38,2898,167,854,1815,119,13,4,2069,48
"2020-06-23",5,7,1,0,61,35,2899,161,855,1821,118,12,1,2076,48
"2020-06-24",3,12,1,1,57,34,2901,160,856,1828,114,15,2,2088,49
"2020-06-25",6,8,1,0,54,33,2902,162,856,1834,113,14,1,2096,49
"2020-06-26",3,5,0,0,49,31,2902,162,857,1837,113,8,0,2101,49
"2020-06-27",0,2,0,0,46,30,2902,140,858,1837,116,2,0,2103,49
"2020-06-28",3,9,0,0,42,29,2902,146,858,1837,116,12,0,2112,49
"2020-06-29",6,6,0,0,42,29,2902,156,858,1843,113,12,0,2118,49
"2020-06-30",2,4,2,0,41,28,2904,143,858,1849,110,6,2,2122,49
"2020-07-01",3,3,0,0,37,26,2904,135,858,1851,109,6,0,2125,49
"2020-07-02",4,3,1,1,38,27,2906,130,859,1855,107,7,2,2128,50
"2020-07-03",4,7,0,0,35,26,2906,133,859,1863,99,11,0,2135,50
"2020-07-04",0,2,1,0,36,26,2907,125,859,1863,100,2,1,2137,50
"2020-07-05",1,5,0,0,35,25,2907,127,859,1864,100,6,0,2142,50
"2020-07-06",1,7,0,0,34,24,2907,136,860,1868,98,8,0,2149,50
"2020-07-07",3,6,1,0,32,23,2908,140,861,1871,97,9,1,2155,50
"2020-07-08",3,7,1,0,28,22,2909,142,861,1874,95,10,1,2162,50
"2020-07-09",3,8,1,1,29,21,2911,142,861,1877,92,11,2,2170,51
"2020-07-10",5,6,1,0,30,21,2912,148,861,1877,93,11,1,2176,51
"2020-07-11",2,1,0,1,29,19,2913,132,861,1877,93,3,1,2177,52
"2020-07-12",2,3,1,0,30,19,2914,133,862,1879,92,5,1,2180,52
"2020-07-13",4,5,0,0,29,20,2914,143,863,1880,92,9,0,2185,52
"2020-07-14",4,4,0,3,30,21,2917,142,864,1881,92,8,3,2189,55
"2020-07-15",1,4,1,0,29,20,2918,133,864,1885,90,5,1,2193,55
"2020-07-16",2,8,1,0,28,20,2919,134,864,1888,87,10,1,2201,55
"2020-07-17",4,4,0,0,30,19,2919,134,864,1888,88,8,0,2205,55
"2020-07-18",4,7,0,0,29,18,2919,136,864,1888,88,11,0,2212,55
"2020-07-19",4,3,1,0,31,18,2920,142,864,1888,89,7,1,2215,55
"2020-07-20",3,7,0,0,30,18,2920,152,864,1891,87,10,0,2222,55
"2020-07-21",7,4,2,0,31,18,2922,152,864,1893,88,11,2,2226,55
"2020-07-22",2,3,1,0,29,18,2923,143,865,1895,87,5,1,2229,55
"2020-07-23",8,7,1,0,28,18,2924,152,865,1897,87,15,1,2236,55
"2020-07-24",8,5,0,1,28,17,2926,149,865,1900,87,13,1,2241,56
"2020-07-25",7,4,1,0,26,16,2927,147,865,1900,89,11,1,2245,56
"2020-07-26",3,3,2,0,27,15,2930,149,865,1900,89,6,2,2248,56
"2020-07-27",4,6,4,0,31,18,2934,156,865,1902,88,10,4,2254,56
"2020-07-28",6,6,0,0,30,18,2934,158,865,1904,87,12,0,2260,56
"2020-07-29",4,7,0,0,29,17,2934,158,866,1905,87,11,0,2267,56
"2020-07-30",7,9,2,1,32,17,2937,162,866,1908,85,16,3,2276,57
"2020-07-31",5,6,3,1,35,18,2941,165,868,1908,84,11,4,2282,58
"2020-08-01",3,13,2,0,34,18,2943,176,868,1909,84,16,2,2295,58
"2020-08-02",7,19,2,3,38,19,2948,201,868,1909,84,26,5,2314,61
"2020-08-03",6,22,4,1,43,21,2953,225,868,1909,85,28,5,2336,62
"2020-08-04",0,6,1,0,43,22,2954,223,869,1910,84,6,1,2342,62
