"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul"
"2020-06-06",3,6,2,0,121,51,2871,225,842,1734,137,9,2,1771,44
"2020-06-07",3,9,3,0,120,50,2874,224,842,1736,137,12,3,1780,44
"2020-06-08",9,7,0,0,119,49,2875,228,842,1752,129,16,0,1787,44
"2020-06-09",9,9,2,0,111,48,2877,211,842,1762,123,18,2,1796,44
"2020-06-10",5,6,2,0,108,48,2879,194,843,1775,114,11,2,1802,44
"2020-06-11",14,11,1,0,104,48,2880,199,844,1786,109,25,1,1813,44
"2020-06-12",7,4,3,0,101,47,2883,191,845,1794,104,11,3,1817,44
"2020-06-13",4,4,2,0,99,45,2885,169,846,1794,104,8,2,1821,44
"2020-06-14",2,5,0,0,98,44,2885,166,848,1795,103,7,0,1826,44
"2020-06-15",5,5,1,0,97,44,2886,170,849,1813,95,10,1,1831,44
"2020-06-16",7,5,2,0,89,44,2888,167,851,1819,93,12,2,1836,44
"2020-06-17",6,6,0,0,82,42,2888,158,852,1825,93,12,0,1842,44
"2020-06-18",2,11,1,0,75,41,2889,160,853,1832,92,13,1,1853,44
"2020-06-19",3,8,0,0,69,38,2890,156,854,1841,85,11,0,1861,44
"2020-06-20",4,5,2,0,67,38,2892,141,855,1841,88,9,2,1866,44
"2020-06-21",4,9,0,0,63,36,2892,144,856,1841,88,13,0,1875,44
"2020-06-22",7,7,3,0,65,38,2895,151,857,1846,90,14,3,1882,44
"2020-06-23",6,9,1,0,58,35,2896,151,858,1852,87,15,1,1891,44
"2020-06-24",3,11,1,1,55,34,2898,148,859,1859,82,14,2,1902,45
"2020-06-25",8,8,1,0,53,33,2899,153,859,1865,81,16,1,1910,45
"2020-06-26",3,5,0,0,48,31,2899,152,860,1869,81,8,0,1915,45
"2020-06-27",0,1,0,0,44,29,2899,128,861,1869,84,1,0,1916,45
"2020-06-28",4,8,0,0,40,28,2899,134,861,1869,84,12,0,1924,45
"2020-06-29",8,7,0,0,40,28,2899,147,861,1872,84,15,0,1931,45
"2020-06-30",2,4,2,0,39,27,2901,133,861,1878,81,6,2,1935,45
"2020-07-01",3,3,0,0,35,25,2901,125,861,1881,79,6,0,1938,45
"2020-07-02",4,3,1,1,36,26,2903,120,862,1885,77,7,2,1941,46
"2020-07-03",4,5,0,0,33,25,2903,119,862,1893,69,9,0,1946,46
"2020-07-04",0,2,1,0,34,25,2904,110,862,1893,70,2,1,1948,46
"2020-07-05",1,4,0,0,33,24,2904,111,862,1894,70,5,0,1952,46
"2020-07-06",2,5,0,0,32,23,2904,119,863,1899,67,7,0,1957,46
"2020-07-07",3,5,1,0,30,22,2905,121,864,1902,66,8,1,1962,46
"2020-07-08",3,7,2,0,27,22,2907,122,864,1905,64,10,2,1969,46
"2020-07-09",3,7,1,0,27,21,2908,123,864,1908,61,10,1,1976,46
"2020-07-10",5,6,2,0,29,21,2910,130,865,1908,62,11,2,1982,46
"2020-07-11",2,1,0,0,26,19,2910,117,865,1908,62,3,0,1983,46
"2020-07-12",3,3,1,0,27,19,2911,119,866,1910,61,6,1,1986,46
"2020-07-13",4,5,0,0,26,20,2911,129,867,1911,62,9,0,1991,46
"2020-07-14",5,5,0,0,23,20,2911,131,867,1912,62,10,0,1996,46
"2020-07-15",1,4,1,0,23,19,2912,121,867,1916,60,5,1,2000,46
"2020-07-16",2,8,1,0,22,19,2913,121,867,1920,57,10,1,2008,46
"2020-07-17",5,3,0,0,23,17,2913,121,867,1920,58,8,0,2011,46
"2020-07-18",4,7,0,0,22,16,2913,123,867,1920,58,11,0,2018,46
"2020-07-19",4,3,1,0,24,17,2914,128,867,1920,59,7,1,2021,46
"2020-07-20",3,6,0,0,23,17,2914,135,867,1925,55,9,0,2027,46
"2020-07-21",8,5,2,1,25,17,2917,136,867,1927,56,13,3,2032,47
"2020-07-22",3,1,1,0,23,17,2918,125,868,1930,54,4,1,2033,47
"2020-07-23",8,8,1,0,22,17,2919,133,868,1932,54,16,1,2041,47
"2020-07-24",9,1,1,1,22,17,2921,127,868,1935,55,10,2,2042,48
"2020-07-25",8,4,1,0,19,15,2922,126,868,1936,56,12,1,2046,48
"2020-07-26",3,2,1,0,19,13,2924,128,868,1936,56,5,1,2048,48
"2020-07-27",5,6,4,0,23,16,2928,135,868,1938,55,11,4,2054,48
"2020-07-28",9,3,0,0,22,16,2928,136,869,1940,54,12,0,2057,48
"2020-07-29",4,1,0,0,21,15,2928,129,870,1941,54,5,0,2058,48
"2020-07-30",11,4,3,0,24,16,2931,132,870,1944,52,15,3,2062,48
"2020-07-31",10,1,4,0,27,18,2935,136,871,1944,51,11,4,2063,48
"2020-08-01",7,4,2,0,27,18,2937,139,871,1945,51,11,2,2067,48
"2020-08-02",9,1,2,0,28,19,2939,148,871,1945,51,10,2,2068,48
"2020-08-03",11,4,4,0,32,21,2943,158,871,1945,52,15,4,2072,48
"2020-08-04",8,5,3,0,34,23,2946,157,872,1946,53,13,3,2077,48
"2020-08-05",7,3,2,0,33,22,2948,153,872,1949,50,10,2,2080,48
"2020-08-06",9,2,2,0,35,24,2950,151,872,1950,49,11,2,2082,48
"2020-08-07",12,2,1,0,35,23,2951,157,872,1951,48,14,1,2084,48
"2020-08-08",14,3,1,0,35,24,2952,159,872,1951,49,17,1,2087,48
"2020-08-09",14,5,5,1,40,27,2958,173,874,1952,52,19,6,2092,49
"2020-08-10",12,5,4,0,39,28,2963,183,874,1953,52,17,4,2097,49
"2020-08-11",23,5,3,0,42,28,2967,199,875,1954,54,28,3,2102,49
"2020-08-12",16,1,4,0,42,26,2971,205,875,1955,59,17,4,2103,49
"2020-08-13",18,7,4,0,40,27,2975,207,875,1956,59,25,4,2110,49
"2020-08-14",12,4,7,0,45,28,2982,208,876,1957,62,16,7,2114,49
"2020-08-15",14,4,1,1,43,28,2984,204,877,1957,65,18,2,2118,50
"2020-08-16",15,5,5,1,46,30,2990,213,878,1958,64,20,6,2123,51
"2020-08-17",14,10,6,2,53,31,2998,231,880,1962,65,24,8,2133,53
"2020-08-18",10,5,2,0,47,32,3000,226,880,1965,65,15,2,2138,53
"2020-08-19",12,1,3,0,46,30,3003,222,880,1970,63,13,3,2139,53
"2020-08-20",19,3,5,0,48,34,3008,230,880,1973,59,22,5,2142,53
"2020-08-21",15,10,6,0,52,34,3014,225,881,1976,59,25,6,2152,53
"2020-08-22",10,4,0,0,48,32,3014,205,881,1976,61,14,0,2156,53
"2020-08-23",13,1,5,0,51,35,3019,209,881,1977,61,14,5,2157,53
"2020-08-24",10,6,1,0,51,36,3021,218,882,1978,67,16,1,2163,53
"2020-08-25",16,6,3,0,46,31,3024,225,882,1979,68,22,3,2169,53
"2020-08-26",8,6,0,0,44,31,3024,208,882,1985,65,14,0,2175,53
"2020-08-27",6,0,2,0,43,30,3026,193,882,1988,66,6,2,2175,53
"2020-08-28",10,3,0,0,40,30,3027,198,883,1994,61,13,0,2178,53
"2020-08-29",3,3,2,0,41,30,3030,182,883,1995,60,6,2,2181,53
"2020-08-30",7,2,3,0,46,32,3033,179,884,1995,61,9,3,2183,53
"2020-08-31",10,7,1,1,46,31,3035,193,886,1997,63,17,2,2190,54
"2020-09-01",11,11,1,0,42,31,3037,199,887,1999,63,22,1,2201,54
"2020-09-02",13,18,0,1,40,29,3038,212,887,2001,63,31,1,2219,55
"2020-09-03",7,11,5,0,42,27,3043,210,887,2004,60,18,5,2230,55
"2020-09-04",7,20,3,0,46,29,3046,223,888,2005,63,27,3,2250,55
"2020-09-05",6,11,1,0,41,29,3046,222,888,2007,63,17,1,2261,55
"2020-09-06",5,20,4,0,43,31,3050,246,888,2008,63,25,4,2281,55
"2020-09-07",0,10,0,0,42,31,3050,247,888,2008,63,10,0,2291,55
