"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul"
"2020-04-02",299,39,87,3,1251,75,1743,2235,259,115,150,338,90,509,23
"2020-04-03",276,54,76,0,1279,75,1822,2231,292,137,158,330,76,563,23
"2020-04-04",169,21,62,2,1281,74,1887,2046,311,150,176,190,64,584,25
"2020-04-05",193,20,71,1,1302,75,1963,2004,333,160,196,213,72,604,26
"2020-04-06",273,59,60,0,1310,75,2025,2107,352,181,212,332,60,663,26
"2020-04-07",181,52,55,0,1311,75,2083,1988,385,202,243,233,55,715,26
"2020-04-08",182,32,56,0,1283,76,2143,1868,401,226,257,214,56,747,26
"2020-04-09",164,35,50,0,1279,75,2194,1707,412,254,262,199,50,782,26
"2020-04-10",184,38,48,0,1284,75,2243,1631,441,280,269,222,48,820,26
"2020-04-11",122,23,26,2,1250,75,2272,1458,456,299,289,145,28,843,28
"2020-04-12",112,36,34,1,1232,75,2307,1405,469,316,315,148,35,879,29
"2020-04-13",140,37,44,0,1219,76,2353,1406,491,331,342,177,44,916,29
"2020-04-14",138,38,33,2,1191,76,2389,1427,501,378,338,176,35,954,31
"2020-04-15",101,20,22,1,1166,76,2413,1350,519,430,336,121,23,974,32
"2020-04-16",100,25,28,0,1134,76,2442,1251,537,478,323,125,28,999,32
"2020-04-17",127,26,25,0,1104,76,2468,1212,556,521,327,153,25,1025,32
"2020-04-18",68,18,18,0,1057,76,2486,1078,570,543,344,86,18,1043,32
"2020-04-19",70,15,19,0,1027,76,2506,1053,586,549,366,85,19,1058,32
"2020-04-20",92,30,25,1,1008,76,2533,1099,605,604,352,122,26,1088,33
"2020-04-21",101,34,20,0,972,76,2555,1075,626,654,352,135,20,1122,33
"2020-04-22",78,26,14,0,916,77,2570,999,643,697,346,104,14,1148,33
"2020-04-23",78,44,16,0,876,77,2586,962,657,742,325,122,16,1192,33
"2020-04-24",74,32,17,1,859,76,2605,922,669,802,294,106,18,1224,34
"2020-04-25",33,26,13,0,829,76,2619,796,679,819,299,59,13,1250,34
"2020-04-26",34,28,13,0,806,76,2632,767,692,826,317,62,13,1278,34
"2020-04-27",51,25,14,1,783,76,2647,762,704,836,333,76,15,1303,35
"2020-04-28",80,33,14,1,761,76,2662,789,708,883,321,113,15,1336,36
"2020-04-29",51,26,11,0,733,76,2674,730,714,919,321,77,11,1362,36
"2020-04-30",54,27,18,0,708,76,2692,707,725,958,312,81,18,1389,36
"2020-05-01",49,16,9,0,673,76,2701,659,728,997,315,65,9,1405,36
"2020-05-02",26,15,9,0,633,76,2710,577,738,1012,315,41,9,1420,36
"2020-05-03",34,11,10,0,620,76,2721,565,743,1019,327,45,10,1431,36
"2020-05-04",56,23,11,2,611,76,2734,612,749,1058,325,79,13,1454,38
"2020-05-05",27,9,3,0,569,76,2737,535,755,1070,340,36,3,1463,38
"2020-05-06",48,21,5,0,542,73,2743,553,760,1106,332,69,5,1484,38
"2020-05-07",42,16,8,1,521,72,2753,528,768,1142,328,58,9,1500,39
"2020-05-08",52,24,6,0,489,72,2760,524,773,1175,317,76,6,1524,39
"2020-05-09",29,7,5,0,467,72,2765,471,779,1184,325,36,5,1531,39
"2020-05-10",22,19,4,0,449,72,2769,462,781,1187,334,41,4,1550,39
"2020-05-11",40,25,7,1,443,73,2777,492,788,1224,333,65,8,1575,40
"2020-05-12",22,29,2,1,402,71,2780,467,790,1265,310,51,3,1604,41
"2020-05-13",34,27,3,1,384,71,2784,443,794,1297,306,61,4,1631,42
"2020-05-14",21,21,8,2,361,71,2794,419,797,1325,294,42,10,1652,44
"2020-05-15",28,27,3,0,344,71,2798,405,803,1360,273,55,3,1679,44
"2020-05-16",15,6,7,1,329,70,2807,355,804,1370,273,21,8,1685,45
"2020-05-17",28,12,4,0,323,70,2812,370,804,1374,278,40,4,1697,45
"2020-05-18",35,22,4,0,317,70,2816,409,805,1406,281,57,4,1719,45
"2020-05-19",13,11,1,1,284,67,2818,383,807,1435,265,24,2,1730,46
"2020-05-20",27,17,2,0,273,66,2821,379,812,1463,253,44,2,1747,46
"2020-05-21",13,8,2,0,252,66,2823,342,816,1469,259,21,2,1755,46
"2020-05-22",25,20,3,0,240,66,2827,367,819,1502,242,45,3,1775,46
"2020-05-23",11,7,3,0,223,63,2830,326,819,1505,245,18,3,1782,46
"2020-05-24",18,13,7,0,223,63,2837,324,821,1505,255,31,7,1795,46
"2020-05-25",28,22,1,0,213,62,2838,353,822,1527,259,50,1,1817,46
"2020-05-26",24,13,4,0,190,62,2842,350,824,1545,253,37,4,1830,46
"2020-05-27",18,14,3,1,175,58,2846,326,825,1569,238,32,4,1844,47
"2020-05-28",14,11,1,0,167,57,2847,302,827,1598,220,25,1,1855,47
"2020-05-29",22,13,1,2,157,56,2850,301,830,1617,209,35,3,1868,49
"2020-05-30",19,6,2,0,147,54,2852,281,830,1623,205,25,2,1874,49
"2020-05-31",7,7,3,0,148,54,2855,274,830,1623,212,14,3,1881,49
"2020-06-01",11,7,5,0,146,54,2860,280,832,1623,215,18,5,1888,49
"2020-06-02",15,16,1,0,142,54,2861,298,832,1648,207,31,1,1904,49
"2020-06-03",16,9,4,1,130,51,2866,290,837,1668,192,25,5,1913,50
"2020-06-04",13,18,5,0,126,53,2871,286,839,1685,178,31,5,1931,50
"2020-06-05",9,10,3,0,123,51,2874,271,839,1695,170,19,3,1941,50
"2020-06-06",3,6,2,1,123,51,2877,237,841,1697,171,9,3,1947,51
"2020-06-07",2,9,3,0,122,50,2880,235,841,1699,172,11,3,1956,51
"2020-06-08",8,7,0,1,121,49,2882,238,841,1715,165,15,1,1963,52
"2020-06-09",9,9,2,0,113,48,2884,223,841,1726,158,18,2,1972,52
"2020-06-10",4,6,4,0,112,48,2888,206,842,1740,148,10,4,1978,52
"2020-06-11",14,11,1,0,108,48,2889,212,843,1751,143,25,1,1989,52
"2020-06-12",5,4,3,0,105,47,2892,203,844,1759,138,9,3,1993,52
"2020-06-13",4,5,2,0,103,45,2894,182,845,1759,138,9,2,1998,52
"2020-06-14",2,6,0,0,102,44,2894,181,847,1760,138,8,0,2004,52
"2020-06-15",4,4,1,0,100,44,2895,184,848,1778,131,8,1,2008,52
"2020-06-16",6,6,2,0,91,44,2897,182,850,1783,130,12,2,2014,52
"2020-06-17",4,6,0,0,84,42,2897,171,851,1789,130,10,0,2020,52
"2020-06-18",2,14,1,0,77,41,2898,178,852,1796,130,16,1,2034,52
"2020-06-19",3,9,0,0,71,38,2899,176,853,1806,122,12,0,2043,52
"2020-06-20",3,5,2,0,69,38,2901,160,854,1806,125,8,2,2048,52
"2020-06-21",4,11,0,0,65,36,2901,167,855,1806,125,15,0,2059,52
"2020-06-22",5,7,3,1,68,38,2905,172,856,1811,127,12,4,2066,53
"2020-06-23",5,11,1,0,61,35,2906,173,857,1816,127,16,1,2077,53
"2020-06-24",3,11,1,1,57,34,2908,171,858,1823,123,14,2,2088,54
"2020-06-25",6,8,1,0,54,33,2909,174,858,1829,122,14,1,2096,54
"2020-06-26",3,5,0,0,49,31,2909,173,859,1833,122,8,0,2101,54
"2020-06-27",0,2,0,0,45,29,2909,151,860,1833,125,2,0,2103,54
"2020-06-28",3,9,0,0,41,28,2909,157,860,1833,125,12,0,2112,54
"2020-06-29",6,7,0,0,41,28,2909,168,860,1839,122,13,0,2119,54
"2020-06-30",2,4,2,0,40,27,2911,156,860,1845,119,6,2,2123,54
"2020-07-01",3,4,0,0,36,25,2911,149,860,1846,119,7,0,2127,54
"2020-07-02",4,5,1,1,37,26,2913,145,861,1850,117,9,2,2132,55
"2020-07-03",4,6,0,0,34,25,2913,145,861,1856,111,10,0,2138,55
"2020-07-04",0,2,1,0,35,25,2914,137,861,1856,112,2,1,2140,55
"2020-07-05",1,6,0,0,34,24,2914,140,861,1857,112,7,0,2146,55
"2020-07-06",1,9,0,0,33,23,2914,151,862,1861,109,10,0,2155,55
"2020-07-07",2,7,1,0,32,22,2915,154,863,1864,108,9,1,2162,55
"2020-07-08",3,8,2,0,29,22,2917,157,863,1866,107,11,2,2170,55
"2020-07-09",2,7,1,1,30,21,2919,157,863,1869,104,9,2,2177,56
"2020-07-10",3,7,1,0,31,21,2920,162,863,1869,105,10,1,2184,56
"2020-07-11",1,1,0,0,29,19,2920,147,863,1869,105,2,0,2185,56
"2020-07-12",2,4,1,0,30,19,2921,150,864,1871,104,6,1,2189,56
"2020-07-13",3,6,0,0,29,20,2921,160,865,1872,105,9,0,2195,56
"2020-07-14",3,10,0,3,29,20,2924,163,866,1873,105,13,3,2205,59
"2020-07-15",1,8,1,0,28,19,2925,159,866,1877,103,9,1,2213,59
"2020-07-16",2,8,1,0,27,19,2926,161,866,1879,101,10,1,2221,59
"2020-07-17",4,11,0,0,29,19,2926,167,866,1879,101,15,0,2232,59
"2020-07-18",3,11,0,0,29,19,2926,171,866,1879,101,14,0,2243,59
"2020-07-19",4,9,1,0,31,19,2927,183,866,1879,102,13,1,2252,59
"2020-07-20",2,21,0,1,31,19,2928,202,866,1881,101,23,1,2273,60
"2020-07-21",3,17,1,3,34,19,2932,211,866,1882,103,20,4,2290,63
"2020-07-22",1,5,0,0,31,18,2932,211,866,1882,104,6,0,2295,63
