"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Cumulative","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul","IC_Intake_Proven_Cumsum"
2020-02-27,2,2,1,0,13,9,13,63,0,0,0,66,4,1,2,0,1
2020-02-28,3,0,0,1,14,10,14,66,0,0,0,69,3,1,2,1,1
2020-02-29,1,0,0,0,15,10,15,66,0,0,0,70,1,0,2,1,1
2020-03-01,7,1,2,0,17,11,17,74,0,0,1,78,8,2,3,1,3
2020-03-02,10,1,0,0,16,10,17,85,0,0,1,89,11,0,4,1,3
2020-03-03,8,0,1,0,18,10,19,92,0,0,1,97,8,1,4,1,4
2020-03-04,10,3,3,0,21,12,22,104,0,2,1,110,13,3,7,1,7
2020-03-05,12,1,1,1,21,14,24,114,0,2,1,122,13,2,8,2,8
2020-03-06,19,1,4,0,25,17,28,130,0,2,2,139,20,4,9,2,12
2020-03-07,7,3,3,0,27,17,31,138,0,3,1,147,10,3,12,2,15
2020-03-08,18,4,6,0,33,21,37,156,2,3,1,167,22,6,16,2,21
2020-03-09,27,5,5,2,38,22,45,181,2,3,1,197,32,7,21,4,26
2020-03-10,29,4,9,1,46,24,55,205,2,3,2,227,33,10,25,5,35
2020-03-11,44,5,9,0,54,26,65,241,4,3,2,270,49,9,30,5,44
2020-03-12,54,4,23,0,74,32,88,284,5,3,2,321,58,23,34,5,67
2020-03-13,75,4,13,0,85,35,102,351,5,4,2,397,79,13,38,5,80
2020-03-14,61,3,19,0,103,44,122,391,5,7,5,452,64,19,41,5,99
2020-03-15,69,8,27,1,127,51,151,439,7,7,6,523,77,28,49,6,126
2020-03-16,142,19,32,0,157,57,184,573,12,8,6,678,161,32,68,6,158
2020-03-17,145,12,34,0,186,60,220,658,14,8,9,818,157,34,80,6,192
2020-03-18,177,14,51,0,236,65,275,786,17,12,10,995,191,51,94,6,243
2020-03-19,258,24,59,2,295,70,342,992,25,12,12,1260,282,61,118,8,302
2020-03-20,240,25,82,1,370,71,429,1162,29,14,17,1501,265,83,143,9,384
2020-03-21,200,13,71,3,438,71,510,1243,41,16,27,1683,213,74,156,12,455
2020-03-22,236,18,72,1,487,71,584,1348,47,19,29,1909,254,73,174,13,527
2020-03-23,448,23,97,3,578,71,686,1670,64,22,41,2341,471,100,197,16,624
2020-03-24,426,25,109,1,660,73,801,1923,74,26,46,2751,451,110,222,17,733
2020-03-25,440,22,115,2,759,74,921,2140,87,31,54,3166,462,117,244,19,848
2020-03-26,441,32,104,4,845,74,1035,2338,105,41,57,3591,473,108,276,23,952
2020-03-27,560,34,112,1,931,74,1154,2597,120,47,74,4126,594,113,310,24,1064
2020-03-28,299,25,97,2,994,74,1257,2537,138,51,90,4402,324,99,335,26,1161
2020-03-29,254,18,87,2,1041,74,1349,2489,163,62,103,4626,272,89,353,28,1248
2020-03-30,442,29,124,3,1125,74,1479,2638,183,71,121,5029,471,127,382,31,1372
2020-03-31,309,40,109,1,1191,74,1592,2567,218,89,128,5320,349,110,422,32,1481
2020-04-01,314,37,74,3,1210,75,1668,2469,243,107,139,5624,351,77,459,35,1555
2020-04-02,350,37,90,3,1252,75,1767,2445,264,121,151,5954,387,93,496,38,1645
2020-04-03,335,52,75,0,1279,75,1845,2447,296,142,158,6299,387,75,548,38,1720
2020-04-04,187,24,63,3,1286,74,1912,2239,315,156,175,6468,211,66,572,41,1783
2020-04-05,227,21,73,3,1312,75,1991,2191,338,165,196,6667,248,76,593,44,1856
2020-04-06,325,51,59,1,1319,75,2053,2307,358,188,211,7002,376,60,644,45,1915
2020-04-07,202,51,56,2,1320,76,2115,2164,386,211,242,7216,253,58,695,47,1971
2020-04-08,209,32,54,0,1289,76,2173,2030,403,236,254,7423,241,54,727,47,2025
2020-04-09,187,35,50,1,1284,76,2225,1855,415,263,260,7609,222,51,762,48,2075
2020-04-10,204,38,48,1,1292,75,2276,1767,443,290,268,7819,242,49,800,49,2123
2020-04-11,132,20,27,2,1258,75,2306,1579,458,311,287,7950,152,29,820,51,2150
2020-04-12,136,32,33,1,1240,75,2341,1523,473,329,315,8101,168,34,852,52,2183
2020-04-13,167,31,43,1,1223,75,2386,1518,494,344,339,8268,198,44,883,53,2226
2020-04-14,162,33,34,2,1201,76,2423,1530,505,395,333,8437,195,36,916,55,2260
2020-04-15,118,16,23,1,1175,76,2448,1442,521,452,329,8553,134,24,932,56,2283
2020-04-16,115,22,28,2,1142,76,2478,1330,539,502,315,8668,137,30,954,58,2311
2020-04-17,138,25,25,1,1111,77,2504,1288,557,550,313,8807,163,26,979,59,2336
2020-04-18,79,14,19,0,1066,76,2523,1144,568,573,329,8880,93,19,993,59,2355
2020-04-19,83,15,19,1,1037,76,2543,1120,587,579,351,8961,98,20,1008,60,2374
2020-04-20,112,23,25,1,1018,76,2570,1162,606,635,335,9069,135,26,1031,61,2399
2020-04-21,116,25,21,0,982,76,2593,1114,627,687,334,9182,141,21,1056,61,2420
2020-04-22,90,22,14,0,925,77,2608,1032,643,733,329,9281,112,14,1078,61,2434
2020-04-23,95,36,16,0,883,77,2624,990,655,780,307,9395,131,16,1114,61,2450
2020-04-24,79,24,17,1,867,76,2643,936,664,843,275,9482,103,18,1138,62,2467
2020-04-25,44,22,13,0,836,76,2657,811,680,860,281,9540,66,13,1160,62,2480
