"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Cumulative","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul","IC_Intake_Proven_Cumsum"
2020-02-27,2,2,1,0,15,9,15,60,0,0,0,63,4,1,2,0,1
2020-02-28,3,0,0,1,16,10,16,63,0,0,0,66,3,1,2,1,1
2020-02-29,1,0,0,0,17,9,17,63,0,0,0,67,1,0,2,1,1
2020-03-01,7,1,2,0,19,10,19,71,0,0,1,75,8,2,3,1,3
2020-03-02,10,1,0,0,18,9,19,82,0,0,1,86,11,0,4,1,3
2020-03-03,8,0,1,0,20,9,21,89,0,0,1,94,8,1,4,1,4
2020-03-04,10,3,3,0,23,11,24,101,0,2,1,107,13,3,7,1,7
2020-03-05,12,1,1,1,23,13,26,111,0,2,1,119,13,2,8,2,8
2020-03-06,18,1,4,0,27,16,30,126,0,2,2,135,19,4,9,2,12
2020-03-07,7,3,3,0,29,17,33,135,0,3,1,144,10,3,12,2,15
2020-03-08,18,4,6,0,35,21,39,153,2,3,1,164,22,6,16,2,21
2020-03-09,27,5,5,2,40,23,47,178,2,3,1,194,32,7,21,4,26
2020-03-10,28,4,9,1,48,24,57,201,2,3,2,223,32,10,25,5,35
2020-03-11,43,6,9,0,56,25,67,238,4,3,2,267,49,9,31,5,44
2020-03-12,54,4,23,0,76,31,90,282,5,3,2,319,58,23,35,5,67
2020-03-13,73,6,13,0,87,34,104,349,5,4,2,395,79,13,41,5,80
2020-03-14,61,3,19,0,105,43,124,389,5,7,5,451,64,19,44,5,99
2020-03-15,69,8,26,1,128,50,152,438,7,7,6,523,77,27,52,6,125
2020-03-16,140,19,33,0,159,56,186,569,12,8,6,676,159,33,71,6,158
2020-03-17,144,13,35,0,189,60,223,655,14,8,9,817,157,35,84,6,193
2020-03-18,171,15,51,0,239,64,278,778,17,12,10,989,186,51,99,6,244
2020-03-19,250,24,58,2,297,71,344,979,25,12,12,1250,274,60,123,8,302
2020-03-20,238,27,82,1,372,72,431,1156,30,14,17,1498,265,83,150,9,384
2020-03-21,199,13,72,3,441,72,513,1239,42,16,26,1684,212,75,163,12,456
2020-03-22,236,18,72,1,491,72,587,1344,48,19,27,1911,254,73,181,13,528
2020-03-23,444,24,98,3,584,72,690,1663,65,22,39,2341,468,101,205,16,626
2020-03-24,420,25,108,1,665,74,804,1915,75,26,44,2750,445,109,230,17,734
2020-03-25,433,22,114,2,763,74,923,2129,88,31,52,3162,455,116,252,19,848
2020-03-26,434,33,103,4,848,74,1036,2324,106,41,55,3586,467,107,285,23,951
2020-03-27,557,35,113,1,935,74,1156,2587,121,47,72,4124,592,114,320,24,1064
2020-03-28,293,25,98,2,999,74,1260,2523,140,51,88,4397,318,100,345,26,1162
2020-03-29,253,18,87,2,1045,74,1352,2477,164,62,99,4625,271,89,363,28,1249
2020-03-30,436,29,126,3,1134,74,1484,2624,184,71,118,5026,465,129,392,31,1375
2020-03-31,308,40,109,1,1199,74,1597,2554,218,89,126,5318,348,110,432,32,1484
2020-04-01,313,38,72,3,1216,75,1671,2458,243,107,136,5624,351,75,470,35,1556
2020-04-02,350,38,90,3,1259,75,1770,2438,265,122,148,5958,388,93,508,38,1646
2020-04-03,332,53,76,0,1286,75,1849,2441,297,143,156,6303,385,76,561,38,1722
2020-04-04,186,24,62,3,1290,74,1915,2234,316,157,173,6473,210,65,585,41,1784
2020-04-05,226,20,73,3,1315,75,1994,2185,339,166,194,6671,246,76,605,44,1857
2020-04-06,324,52,60,1,1323,75,2057,2302,357,190,207,7007,376,61,657,45,1917
2020-04-07,203,51,55,2,1325,76,2117,2164,387,212,240,7225,254,57,708,47,1972
2020-04-08,208,32,55,0,1292,76,2176,2029,404,237,252,7431,240,55,740,47,2027
2020-04-09,187,35,49,1,1287,76,2227,1855,416,265,257,7618,222,50,775,48,2076
2020-04-10,204,38,48,1,1294,75,2278,1767,444,294,264,7828,242,49,813,49,2124
2020-04-11,132,20,26,2,1259,75,2307,1578,459,314,285,7959,152,28,833,51,2150
2020-04-12,135,32,34,1,1241,75,2343,1521,474,332,313,8110,167,35,865,52,2184
2020-04-13,166,31,43,1,1224,75,2388,1514,495,347,338,8275,197,44,896,53,2227
2020-04-14,163,33,34,2,1201,76,2425,1529,505,398,332,8446,196,36,929,55,2261
2020-04-15,118,16,23,1,1176,76,2450,1441,522,454,328,8562,134,24,945,56,2284
2020-04-16,115,22,28,2,1143,76,2480,1329,540,504,313,8677,137,30,967,58,2312
2020-04-17,137,25,25,1,1113,77,2506,1285,558,551,313,8815,162,26,992,59,2337
2020-04-18,78,14,19,0,1067,76,2525,1140,569,574,329,8888,92,19,1006,59,2356
2020-04-19,82,15,19,1,1038,76,2545,1116,588,580,351,8968,97,20,1021,60,2375
2020-04-20,110,23,25,1,1019,76,2572,1157,607,636,335,9075,133,26,1044,61,2400
2020-04-21,116,25,21,0,983,76,2595,1110,628,688,334,9189,141,21,1069,61,2421
2020-04-22,90,22,14,0,926,77,2610,1028,644,734,329,9288,112,14,1091,61,2435
2020-04-23,95,36,16,0,884,77,2626,987,657,781,307,9403,131,16,1127,61,2451
2020-04-24,79,24,17,1,867,76,2645,933,666,843,276,9490,103,18,1151,62,2468
2020-04-25,44,23,13,0,836,76,2659,809,681,860,281,9549,67,13,1174,62,2481
2020-04-26,43,25,13,0,812,76,2672,781,691,869,296,9606,68,13,1199,62,2494
2020-04-27,61,17,14,0,789,76,2686,766,702,879,312,9673,78,14,1216,62,2508
2020-04-28,91,26,14,1,768,76,2702,783,708,930,296,9770,117,15,1242,63,2522
2020-04-29,58,19,11,0,740,76,2714,723,714,966,297,9830,77,11,1261,63,2533
2020-04-30,62,21,17,2,716,76,2733,699,727,1009,282,9902,83,19,1282,65,2550
2020-05-01,52,9,9,0,681,76,2742,644,729,1051,283,9952,61,9,1291,65,2559
2020-05-02,27,13,9,2,643,76,2753,560,738,1066,283,9987,40,11,1304,67,2568
2020-05-03,36,10,10,0,629,76,2764,544,743,1073,297,10024,46,10,1314,67,2578
2020-05-04,58,25,11,2,620,76,2776,592,749,1116,291,10094,83,13,1339,69,2589
2020-05-05,28,8,3,0,578,76,2779,524,754,1130,305,10126,36,3,1347,69,2592
2020-05-06,60,15,5,0,551,73,2785,539,760,1168,295,10191,75,5,1362,69,2597
2020-05-07,46,16,8,1,529,72,2795,515,768,1207,289,10242,62,9,1378,70,2605
2020-05-08,55,25,7,1,498,72,2803,513,772,1243,276,10317,80,8,1403,71,2612
2020-05-09,29,6,5,0,476,72,2808,464,777,1252,284,10348,35,5,1409,71,2617
2020-05-10,25,14,4,1,458,72,2813,449,778,1255,293,10381,39,5,1423,72,2621
2020-05-11,45,20,7,1,452,73,2821,479,785,1295,289,10441,65,8,1443,73,2628
2020-05-12,26,29,2,0,410,71,2823,457,788,1338,266,10492,55,2,1472,73,2630
2020-05-13,38,29,3,1,392,71,2827,441,793,1373,264,10552,67,4,1501,74,2633
2020-05-14,25,19,8,1,366,71,2836,409,797,1400,251,10588,44,9,1520,75,2641
2020-05-15,32,22,3,1,350,71,2841,389,804,1433,232,10636,54,4,1542,76,2644
2020-05-16,17,6,7,1,334,70,2849,342,806,1442,232,10655,23,8,1548,77,2651
2020-05-17,30,12,4,0,327,70,2853,355,807,1446,236,10692,42,4,1560,77,2655
2020-05-18,36,22,4,0,322,70,2857,396,807,1478,239,10746,58,4,1582,77,2659
2020-05-19,18,13,1,1,289,68,2859,375,809,1511,217,10775,31,2,1595,78,2660
2020-05-20,31,17,2,0,279,67,2862,363,815,1541,203,10817,48,2,1612,78,2662
2020-05-21,14,5,2,0,258,67,2864,321,819,1547,209,10831,19,2,1617,78,2664
2020-05-22,32,19,4,0,247,67,2869,349,822,1580,192,10876,51,4,1636,78,2668
2020-05-23,13,8,3,0,231,65,2872,305,823,1583,196,10894,21,3,1644,78,2671
2020-05-24,18,16,7,0,230,65,2879,297,824,1583,206,10919,34,7,1660,78,2678
