"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Cumulative","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul","IC_Intake_Proven_Cumsum"
2020-02-27,2,2,1,0,14,9,14,60,0,0,0,63,4,1,2,0,1
2020-02-28,3,0,0,1,15,10,15,63,0,0,0,66,3,1,2,1,1
2020-02-29,1,0,0,0,16,9,16,63,0,0,0,67,1,0,2,1,1
2020-03-01,7,1,2,0,18,10,18,71,0,0,1,75,8,2,3,1,3
2020-03-02,10,1,0,0,17,9,18,82,0,0,1,86,11,0,4,1,3
2020-03-03,8,0,1,0,19,9,20,89,0,0,1,94,8,1,4,1,4
2020-03-04,10,3,3,0,22,11,23,101,0,2,1,107,13,3,7,1,7
2020-03-05,12,1,1,1,22,13,25,111,0,2,1,119,13,2,8,2,8
2020-03-06,18,1,4,0,26,16,29,126,0,2,2,135,19,4,9,2,12
2020-03-07,7,3,3,0,28,17,32,135,0,3,1,144,10,3,12,2,15
2020-03-08,18,4,6,0,34,21,38,153,2,3,1,164,22,6,16,2,21
2020-03-09,27,5,5,2,39,23,46,178,2,3,1,194,32,7,21,4,26
2020-03-10,28,4,9,1,47,24,56,201,2,3,2,223,32,10,25,5,35
2020-03-11,43,6,9,0,55,25,66,238,4,3,2,267,49,9,31,5,44
2020-03-12,55,4,23,0,75,31,89,283,5,3,2,320,59,23,35,5,67
2020-03-13,73,6,13,0,86,34,103,350,5,4,2,396,79,13,41,5,80
2020-03-14,62,3,19,0,104,43,123,391,5,7,5,453,65,19,44,5,99
2020-03-15,69,8,26,1,127,50,151,439,7,7,6,524,77,27,52,6,125
2020-03-16,140,19,33,0,158,56,185,570,12,8,6,677,159,33,71,6,158
2020-03-17,144,13,35,0,188,60,222,656,14,8,9,818,157,35,84,6,193
2020-03-18,171,15,51,0,238,64,277,778,17,12,10,990,186,51,99,6,244
2020-03-19,250,25,58,2,296,71,343,980,25,12,12,1252,275,60,124,8,302
2020-03-20,238,27,82,1,371,72,430,1156,30,14,17,1500,265,83,151,9,384
2020-03-21,199,13,72,3,440,72,512,1239,42,16,26,1686,212,75,164,12,456
2020-03-22,236,18,72,1,490,72,586,1344,48,19,27,1913,254,73,182,13,528
2020-03-23,444,24,98,3,583,72,689,1663,65,22,39,2343,468,101,206,16,626
2020-03-24,420,25,108,1,664,74,803,1915,75,26,44,2752,445,109,231,17,734
2020-03-25,433,23,114,2,762,74,922,2130,88,31,52,3165,456,116,254,19,848
2020-03-26,434,34,103,4,847,74,1035,2326,106,41,55,3590,468,107,288,23,951
2020-03-27,557,36,113,1,934,74,1155,2590,121,47,72,4129,593,114,324,24,1064
2020-03-28,293,27,98,2,998,74,1259,2525,140,51,88,4404,320,100,351,26,1162
2020-03-29,253,18,87,2,1044,74,1351,2479,164,62,99,4632,271,89,369,28,1249
2020-03-30,437,29,126,3,1133,74,1483,2626,184,71,118,5034,466,129,398,31,1375
2020-03-31,308,42,109,1,1198,74,1596,2557,218,89,126,5328,350,110,440,32,1484
2020-04-01,312,42,72,3,1215,75,1670,2464,243,107,136,5637,354,75,482,35,1556
2020-04-02,350,41,90,3,1258,75,1769,2445,265,122,148,5974,391,93,523,38,1646
2020-04-03,330,56,76,0,1285,75,1848,2448,297,143,156,6320,386,76,579,38,1722
2020-04-04,186,24,62,3,1289,74,1914,2238,316,157,173,6490,210,65,603,41,1784
2020-04-05,226,21,73,3,1314,75,1993,2187,339,166,194,6689,247,76,624,44,1857
2020-04-06,324,53,60,1,1322,75,2056,2305,357,190,207,7026,377,61,677,45,1917
2020-04-07,203,51,55,2,1324,76,2116,2166,387,212,240,7244,254,57,728,47,1972
2020-04-08,208,32,55,0,1291,76,2175,2030,404,237,252,7450,240,55,760,47,2027
2020-04-09,187,35,49,1,1286,76,2226,1855,416,265,257,7637,222,50,795,48,2076
2020-04-10,204,38,48,1,1293,75,2277,1767,444,294,264,7847,242,49,833,49,2124
2020-04-11,132,20,26,2,1258,75,2306,1578,459,314,285,7978,152,28,853,51,2150
2020-04-12,135,32,34,1,1240,75,2342,1521,474,332,313,8129,167,35,885,52,2184
2020-04-13,166,31,43,1,1223,75,2387,1514,495,347,338,8294,197,44,916,53,2227
2020-04-14,163,33,34,2,1200,76,2424,1529,505,398,332,8465,196,36,949,55,2261
2020-04-15,118,16,23,1,1175,76,2449,1441,522,454,328,8581,134,24,965,56,2284
2020-04-16,115,22,28,2,1142,76,2479,1329,540,504,313,8696,137,30,987,58,2312
2020-04-17,137,25,25,1,1112,77,2505,1285,558,551,313,8834,162,26,1012,59,2337
2020-04-18,78,14,19,0,1066,76,2524,1140,569,574,329,8907,92,19,1026,59,2356
2020-04-19,82,15,19,1,1037,76,2544,1116,588,580,351,8987,97,20,1041,60,2375
2020-04-20,110,23,25,1,1018,76,2571,1157,607,636,335,9094,133,26,1064,61,2400
2020-04-21,116,25,21,0,982,76,2594,1110,628,688,334,9208,141,21,1089,61,2421
2020-04-22,90,22,14,0,925,77,2609,1028,644,734,329,9307,112,14,1111,61,2435
2020-04-23,95,36,16,0,883,77,2625,987,657,781,307,9422,131,16,1147,61,2451
2020-04-24,79,24,17,1,866,76,2644,933,666,843,276,9509,103,18,1171,62,2468
2020-04-25,44,23,13,0,835,76,2658,809,681,860,281,9568,67,13,1194,62,2481
2020-04-26,43,25,13,0,811,76,2671,781,691,869,296,9625,68,13,1219,62,2494
2020-04-27,61,17,14,0,788,76,2685,766,702,879,312,9692,78,14,1236,62,2508
2020-04-28,91,26,14,1,767,76,2701,783,708,930,296,9789,117,15,1262,63,2522
2020-04-29,58,19,11,0,739,76,2713,723,714,966,297,9849,77,11,1281,63,2533
2020-04-30,62,23,17,2,715,76,2732,701,727,1009,282,9923,85,19,1304,65,2550
2020-05-01,52,11,9,0,680,76,2741,648,729,1051,283,9975,63,9,1315,65,2559
2020-05-02,27,14,9,2,642,76,2752,563,738,1066,283,10011,41,11,1329,67,2568
2020-05-03,36,10,10,0,628,76,2763,546,743,1073,297,10048,46,10,1339,67,2578
2020-05-04,58,25,11,2,619,76,2775,593,749,1116,291,10118,83,13,1364,69,2589
2020-05-05,28,8,3,0,577,76,2778,524,754,1130,305,10150,36,3,1372,69,2592
2020-05-06,60,17,5,0,550,73,2784,541,760,1168,295,10217,77,5,1389,69,2597
2020-05-07,46,16,8,1,528,72,2794,517,768,1207,289,10268,62,9,1405,70,2605
2020-05-08,55,26,7,1,497,72,2802,516,772,1243,276,10344,81,8,1431,71,2612
2020-05-09,29,7,5,0,475,72,2807,466,777,1252,284,10376,36,5,1438,71,2617
2020-05-10,25,15,4,1,457,72,2812,452,778,1255,293,10410,40,5,1453,72,2621
