year,week,cbs_deaths,covid_deaths
2005,19,1835,0
2005,20,1949,0
2005,21,2033,0
2005,22,1855,0
2005,23,1746,0
2005,24,1899,0
2005,25,2057,0
2005,26,1806,0
2005,27,1650,0
2005,28,1779,0
2005,29,1725,0
2005,30,1769,0
2005,31,1619,0
2005,32,1658,0
2005,33,1751,0
2005,34,1739,0
2005,35,1819,0
2005,36,1881,0
2005,37,1652,0
2005,38,1658,0
2005,39,1726,0
2005,40,1856,0
2005,41,1894,0
2005,42,1882,0
2005,43,1921,0
2005,44,1816,0
2005,45,1892,0
2005,46,1847,0
2005,47,1916,0
2005,48,2098,0
2005,49,2121,0
2005,50,2069,0
2005,51,2123,0
2005,52,2167,0
2006,1,2247,0
2006,2,2169,0
2006,3,2220,0
2006,4,2152,0
2006,5,2076,0
2006,6,2164,0
2006,7,2203,0
2006,8,2128,0
2006,9,2104,0
2006,10,2112,0
2006,11,2173,0
2006,12,2113,0
2006,13,2101,0
2006,14,1958,0
2006,15,2052,0
2006,16,1893,0
2006,17,1893,0
2006,18,1969,0
2006,19,1826,0
2006,20,1881,0
2006,21,1741,0
2006,22,1802,0
2006,23,1866,0
2006,24,2060,0
2006,25,1878,0
2006,26,1810,0
2006,27,2038,0
2006,28,1762,0
2006,29,2228,0
2006,30,2286,0
2006,31,1751,0
2006,32,1703,0
2006,33,1788,0
2006,34,1687,0
2006,35,1777,0
2006,36,1788,0
2006,37,1914,0
2006,38,1712,0
2006,39,1749,0
2006,40,1798,0
2006,41,1789,0
2006,42,1811,0
2006,43,1840,0
2006,44,1729,0
2006,45,1826,0
2006,46,1994,0
2006,47,1914,0
2006,48,1908,0
2006,49,1914,0
2006,50,1938,0
2006,51,1980,0
2006,52,2069,0
2007,1,2213,0
2007,2,2197,0
2007,3,2186,0
2007,4,2020,0
2007,5,2115,0
2007,6,2294,0
2007,7,2278,0
2007,8,2325,0
2007,9,2255,0
2007,10,2132,0
2007,11,2015,0
2007,12,1921,0
2007,13,2000,0
2007,14,2028,0
2007,15,1988,0
2007,16,1986,0
2007,17,1915,0
2007,18,1834,0
2007,19,1740,0
2007,20,1820,0
2007,21,1858,0
2007,22,1795,0
2007,23,1931,0
2007,24,1823,0
2007,25,1762,0
2007,26,1731,0
2007,27,1749,0
2007,28,1801,0
2007,29,1900,0
2007,30,1675,0
2007,31,1666,0
2007,32,1733,0
2007,33,1668,0
2007,34,1812,0
2007,35,1684,0
2007,36,1799,0
2007,37,1730,0
2007,38,1817,0
2007,39,1831,0
2007,40,1808,0
2007,41,1873,0
2007,42,1883,0
2007,43,1910,0
2007,44,2032,0
2007,45,2035,0
2007,46,2001,0
2007,47,2119,0
2007,48,2152,0
2007,49,2136,0
2007,50,2107,0
2007,51,2296,0
2007,52,2342,0
2008,1,2407,0
2008,2,2371,0
2008,3,2343,0
2008,4,2207,0
2008,5,2142,0
2008,6,2072,0
2008,7,2156,0
2008,8,2192,0
2008,9,2168,0
2008,10,2056,0
2008,11,2159,0
2008,12,2130,0
2008,13,2150,0
2008,14,2235,0
2008,15,2164,0
2008,16,2136,0
2008,17,2072,0
2008,18,2007,0
2008,19,1981,0
2008,20,2041,0
2008,21,1877,0
2008,22,1808,0
2008,23,1778,0
2008,24,1836,0
2008,25,1853,0
2008,26,1903,0
2008,27,1886,0
2008,28,1792,0
2008,29,1711,0
2008,30,1812,0
2008,31,2060,0
2008,32,1784,0
2008,33,1679,0
2008,34,1729,0
2008,35,1802,0
2008,36,1723,0
2008,37,1736,0
2008,38,1811,0
2008,39,1845,0
2008,40,1846,0
2008,41,1994,0
2008,42,1899,0
2008,43,1893,0
2008,44,1969,0
2008,45,2009,0
2008,46,1957,0
2008,47,1999,0
2008,48,2046,0
2008,49,2169,0
2008,50,2143,0
2008,51,2211,0
2008,52,2217,0
2009,1,2246,0
2009,2,2466,0
2009,3,2635,0
2009,4,2612,0
2009,5,2525,0
2009,6,2601,0
2009,7,2508,0
2009,8,2248,0
2009,9,2319,0
2009,10,2184,0
2009,11,2011,0
2009,12,1969,0
2009,13,1951,0
2009,14,1932,0
2009,15,2008,0
2009,16,1937,0
2009,17,1954,0
2009,18,1869,0
2009,19,1737,0
2009,20,1786,0
2009,21,1834,0
2009,22,1875,0
2009,23,1850,0
2009,24,1877,0
2009,25,1816,0
2009,26,1949,0
2009,27,1944,0
2009,28,1743,0
2009,29,1862,0
2009,30,1761,0
2009,31,1829,0
2009,32,1887,0
2009,33,1724,0
2009,34,1752,0
2009,35,1758,0
2009,36,1783,0
2009,37,1802,0
2009,38,1803,0
2009,39,1843,0
2009,40,1829,0
2009,41,1912,0
2009,42,1872,0
2009,43,2109,0
2009,44,1994,0
2009,45,1982,0
2009,46,1960,0
2009,47,2007,0
2009,48,1970,0
2009,49,1976,0
2009,50,1973,0
2009,51,2063,0
2009,52,2295,0
2010,1,2280,0
2010,2,2352,0
2010,3,2303,0
2010,4,2226,0
2010,5,2248,0
2010,6,2151,0
2010,7,2260,0
2010,8,2210,0
2010,9,2116,0
2010,10,2144,0
2010,11,2092,0
2010,12,2036,0
2010,13,2024,0
2010,14,1918,0
2010,15,1948,0
2010,16,1929,0
2010,17,1956,0
2010,18,1894,0
2010,19,1967,0
2010,20,1989,0
2010,21,1886,0
2010,22,2029,0
2010,23,1882,0
2010,24,1736,0
2010,25,1961,0
2010,26,2200,0
2010,27,2063,0
2010,28,1871,0
2010,29,1842,0
2010,30,1752,0
2010,31,1785,0
2010,32,1816,0
2010,33,1853,0
2010,34,1798,0
2010,35,1804,0
2010,36,1826,0
2010,37,1911,0
2010,38,1981,0
2010,39,1952,0
2010,40,1955,0
2010,41,1813,0
2010,42,1950,0
2010,43,2005,0
2010,44,1955,0
2010,45,1972,0
2010,46,1925,0
2010,47,1996,0
2010,48,2147,0
2010,49,2172,0
2010,50,2288,0
2010,51,2312,0
2010,52,2311,0
2011,1,2334,0
2011,2,2323,0
2011,3,2191,0
2011,4,2030,0
2011,5,2144,0
2011,6,2066,0
2011,7,2068,0
2011,8,2053,0
2011,9,1972,0
2011,10,2144,0
2011,11,2077,0
2011,12,2049,0
2011,13,2014,0
2011,14,1936,0
2011,15,1898,0
2011,16,2046,0
2011,17,1934,0
2011,18,1882,0
2011,19,1962,0
2011,20,1872,0
2011,21,1959,0
2011,22,1997,0
2011,23,1870,0
2011,24,1888,0
2011,25,1832,0
2011,26,2037,0
2011,27,1970,0
2011,28,1798,0
2011,29,1790,0
2011,30,1777,0
2011,31,1931,0
2011,32,1878,0
2011,33,1770,0
2011,34,1858,0
2011,35,1856,0
2011,36,1832,0
2011,37,1822,0
2011,38,1819,0
2011,39,2015,0
2011,40,1891,0
2011,41,1914,0
2011,42,1930,0
2011,43,2085,0
2011,44,2116,0
2011,45,1937,0
2011,46,2077,0
2011,47,2027,0
2011,48,2159,0
2011,49,2182,0
2011,50,2203,0
2011,51,2383,0
2011,52,2321,0
2012,1,2286,0
2012,2,2218,0
2012,3,2232,0
2012,4,2233,0
2012,5,2358,0
2012,6,2445,0
2012,7,2717,0
2012,8,2770,0
2012,9,2650,0
2012,10,2480,0
2012,11,2427,0
2012,12,2162,0
2012,13,2206,0
2012,14,2099,0
2012,15,2122,0
2012,16,2110,0
2012,17,2027,0
2012,18,2091,0
2012,19,2020,0
2012,20,1879,0
2012,21,2086,0
2012,22,1904,0
2012,23,1897,0
2012,24,1845,0
2012,25,1902,0
2012,26,2016,0
2012,27,1864,0
2012,28,1816,0
2012,29,1774,0
2012,30,2041,0
2012,31,1771,0
2012,32,1834,0
2012,33,1838,0
2012,34,1954,0
2012,35,1731,0
2012,36,1790,0
2012,37,1845,0
2012,38,1788,0
2012,39,1996,0
2012,40,2015,0
2012,41,1965,0
2012,42,2050,0
2012,43,2018,0
2012,44,2007,0
2012,45,2095,0
2012,46,2030,0
2012,47,2079,0
2012,48,2061,0
2012,49,2152,0
2012,50,2184,0
2012,51,2292,0
2012,52,2203,0
2013,1,2236,0
2013,2,2267,0
2013,3,2238,0
2013,4,2444,0
2013,5,2576,0
2013,6,2448,0
2013,7,2444,0
2013,8,2435,0
2013,9,2549,0
2013,10,2572,0
2013,11,2343,0
2013,12,2364,0
2013,13,2365,0
2013,14,2418,0
2013,15,2415,0
2013,16,2254,0
2013,17,2139,0
2013,18,1940,0
2013,19,1960,0
2013,20,1988,0
2013,21,1984,0
2013,22,2017,0
2013,23,2179,0
2013,24,1999,0
2013,25,2032,0
2013,26,1850,0
2013,27,1828,0
2013,28,1882,0
2013,29,1883,0
2013,30,2061,0
2013,31,1867,0
2013,32,1796,0
2013,33,1761,0
2013,34,1866,0
2013,35,1806,0
2013,36,1857,0
2013,37,1793,0
2013,38,1774,0
2013,39,2065,0
2013,40,2010,0
2013,41,1875,0
2013,42,2054,0
2013,43,1975,0
2013,44,1877,0
2013,45,1948,0
2013,46,1872,0
2013,47,2110,0
2013,48,2040,0
2013,49,2013,0
2013,50,2145,0
2013,51,2189,0
2013,52,2190,0
2014,1,2214,0
2014,2,2200,0
2014,3,2136,0
2014,4,2090,0
2014,5,2190,0
2014,6,2225,0
2014,7,2167,0
2014,8,2196,0
2014,9,2131,0
2014,10,2070,0
2014,11,2198,0
2014,12,2152,0
2014,13,2048,0
2014,14,2175,0
2014,15,2028,0
2014,16,1920,0
2014,17,2017,0
2014,18,1892,0
2014,19,1936,0
2014,20,2000,0
2014,21,1948,0
2014,22,1957,0
2014,23,1948,0
2014,24,1898,0
2014,25,1853,0
