PopName,Area,Year,YearReg,YearInterval,Sex,Age,AgeInterval,Lexis,RefCode,Access,Deaths,NoteCode1,NoteCode2,NoteCode3,LDB
DEUTNP,1,1991,1991,1,f,0,1,TL,5,O,1898,3,4,.,1
DEUTNP,1,1991,1991,1,f,0,1,TU,5,O,534,3,4,.,1
DEUTNP,1,1991,1991,1,f,1,1,TL,5,O,124,3,4,.,1
DEUTNP,1,1991,1991,1,f,1,1,TU,5,O,118,3,4,.,1
DEUTNP,1,1991,1991,1,f,2,1,TL,5,O,73,3,4,.,1
DEUTNP,1,1991,1991,1,f,2,1,TU,5,O,67,3,4,.,1
DEUTNP,1,1991,1991,1,f,3,1,TL,5,O,68,3,4,.,1
DEUTNP,1,1991,1991,1,f,3,1,TU,5,O,62,3,4,.,1
DEUTNP,1,1991,1991,1,f,4,1,TL,5,O,51,3,4,.,1
DEUTNP,1,1991,1991,1,f,4,1,TU,5,O,56,3,4,.,1
DEUTNP,1,1991,1991,1,f,5,1,TL,5,O,46,3,4,.,1
DEUTNP,1,1991,1991,1,f,5,1,TU,5,O,43,3,4,.,1
DEUTNP,1,1991,1991,1,f,6,1,TL,5,O,38,3,4,.,1
DEUTNP,1,1991,1991,1,f,6,1,TU,5,O,35,3,4,.,1
DEUTNP,1,1991,1991,1,f,7,1,TL,5,O,32,3,4,.,1
DEUTNP,1,1991,1991,1,f,7,1,TU,5,O,25,3,4,.,1
DEUTNP,1,1991,1991,1,f,8,1,TL,5,O,41,3,4,.,1
DEUTNP,1,1991,1991,1,f,8,1,TU,5,O,30,3,4,.,1
DEUTNP,1,1991,1991,1,f,9,1,TL,5,O,28,3,4,.,1
DEUTNP,1,1991,1991,1,f,9,1,TU,5,O,39,3,4,.,1
DEUTNP,1,1991,1991,1,f,10,1,TL,5,O,24,3,4,.,1
DEUTNP,1,1991,1991,1,f,10,1,TU,5,O,33,3,4,.,1
DEUTNP,1,1991,1991,1,f,11,1,TL,5,O,39,3,4,.,1
DEUTNP,1,1991,1991,1,f,11,1,TU,5,O,30,3,4,.,1
DEUTNP,1,1991,1991,1,f,12,1,TL,5,O,30,3,4,.,1
DEUTNP,1,1991,1991,1,f,12,1,TU,5,O,28,3,4,.,1
DEUTNP,1,1991,1991,1,f,13,1,TL,5,O,28,3,4,.,1
DEUTNP,1,1991,1991,1,f,13,1,TU,5,O,28,3,4,.,1
DEUTNP,1,1991,1991,1,f,14,1,TL,5,O,25,3,4,.,1
DEUTNP,1,1991,1991,1,f,14,1,TU,5,O,44,3,4,.,1
DEUTNP,1,1991,1991,1,f,15,1,TL,5,O,43,3,4,.,1
DEUTNP,1,1991,1991,1,f,15,1,TU,5,O,43,3,4,.,1
DEUTNP,1,1991,1991,1,f,16,1,TL,5,O,62,3,4,.,1
DEUTNP,1,1991,1991,1,f,16,1,TU,5,O,42,3,4,.,1
DEUTNP,1,1991,1991,1,f,17,1,TL,5,O,69,3,4,.,1
DEUTNP,1,1991,1991,1,f,17,1,TU,5,O,46,3,4,.,1
DEUTNP,1,1991,1991,1,f,18,1,TL,5,O,81,3,4,.,1
DEUTNP,1,1991,1991,1,f,18,1,TU,5,O,106,3,4,.,1
DEUTNP,1,1991,1991,1,f,19,1,TL,5,O,119,3,4,.,1
DEUTNP,1,1991,1991,1,f,19,1,TU,5,O,105,3,4,.,1
DEUTNP,1,1991,1991,1,f,20,1,TL,5,O,110,3,4,.,1
DEUTNP,1,1991,1991,1,f,20,1,TU,5,O,96,3,4,.,1
DEUTNP,1,1991,1991,1,f,21,1,TL,5,O,108,3,4,.,1
DEUTNP,1,1991,1991,1,f,21,1,TU,5,O,115,3,4,.,1
DEUTNP,1,1991,1991,1,f,22,1,TL,5,O,103,3,4,.,1
DEUTNP,1,1991,1991,1,f,22,1,TU,5,O,99,3,4,.,1
DEUTNP,1,1991,1991,1,f,23,1,TL,5,O,117,3,4,.,1
DEUTNP,1,1991,1991,1,f,23,1,TU,5,O,114,3,4,.,1
DEUTNP,1,1991,1991,1,f,24,1,TL,5,O,122,3,4,.,1
DEUTNP,1,1991,1991,1,f,24,1,TU,5,O,122,3,4,.,1
DEUTNP,1,1991,1991,1,f,25,1,TL,5,O,130,3,4,.,1
DEUTNP,1,1991,1991,1,f,25,1,TU,5,O,142,3,4,.,1
DEUTNP,1,1991,1991,1,f,26,1,TL,5,O,152,3,4,.,1
DEUTNP,1,1991,1991,1,f,26,1,TU,5,O,129,3,4,.,1
DEUTNP,1,1991,1991,1,f,27,1,TL,5,O,144,3,4,.,1
DEUTNP,1,1991,1991,1,f,27,1,TU,5,O,128,3,4,.,1
DEUTNP,1,1991,1991,1,f,28,1,TL,5,O,159,3,4,.,1
DEUTNP,1,1991,1991,1,f,28,1,TU,5,O,151,3,4,.,1
DEUTNP,1,1991,1991,1,f,29,1,TL,5,O,178,3,4,.,1
DEUTNP,1,1991,1991,1,f,29,1,TU,5,O,163,3,4,.,1
DEUTNP,1,1991,1991,1,f,30,1,TL,5,O,190,3,4,.,1
DEUTNP,1,1991,1991,1,f,30,1,TU,5,O,169,3,4,.,1
DEUTNP,1,1991,1991,1,f,31,1,TL,5,O,177,3,4,.,1
DEUTNP,1,1991,1991,1,f,31,1,TU,5,O,181,3,4,.,1
DEUTNP,1,1991,1991,1,f,32,1,TL,5,O,224,3,4,.,1
DEUTNP,1,1991,1991,1,f,32,1,TU,5,O,201,3,4,.,1
DEUTNP,1,1991,1991,1,f,33,1,TL,5,O,200,3,4,.,1
DEUTNP,1,1991,1991,1,f,33,1,TU,5,O,222,3,4,.,1
DEUTNP,1,1991,1991,1,f,34,1,TL,5,O,243,3,4,.,1
DEUTNP,1,1991,1991,1,f,34,1,TU,5,O,222,3,4,.,1
DEUTNP,1,1991,1991,1,f,35,1,TL,5,O,236,3,4,.,1
DEUTNP,1,1991,1991,1,f,35,1,TU,5,O,228,3,4,.,1
DEUTNP,1,1991,1991,1,f,36,1,TL,5,O,271,3,4,.,1
DEUTNP,1,1991,1991,1,f,36,1,TU,5,O,274,3,4,.,1
DEUTNP,1,1991,1991,1,f,37,1,TL,5,O,285,3,4,.,1
DEUTNP,1,1991,1991,1,f,37,1,TU,5,O,275,3,4,.,1
DEUTNP,1,1991,1991,1,f,38,1,TL,5,O,302,3,4,.,1
DEUTNP,1,1991,1991,1,f,38,1,TU,5,O,295,3,4,.,1
DEUTNP,1,1991,1991,1,f,39,1,TL,5,O,336,3,4,.,1
DEUTNP,1,1991,1991,1,f,39,1,TU,5,O,296,3,4,.,1
DEUTNP,1,1991,1991,1,f,40,1,TL,5,O,357,3,4,.,1
DEUTNP,1,1991,1991,1,f,40,1,TU,5,O,369,3,4,.,1
DEUTNP,1,1991,1991,1,f,41,1,TL,5,O,386,3,4,.,1
DEUTNP,1,1991,1991,1,f,41,1,TU,5,O,378,3,4,.,1
DEUTNP,1,1991,1991,1,f,42,1,TL,5,O,383,3,4,.,1
DEUTNP,1,1991,1991,1,f,42,1,TU,5,O,376,3,4,.,1
DEUTNP,1,1991,1991,1,f,43,1,TL,5,O,390,3,4,.,1
DEUTNP,1,1991,1991,1,f,43,1,TU,5,O,399,3,4,.,1
DEUTNP,1,1991,1991,1,f,44,1,TL,5,O,412,3,4,.,1
DEUTNP,1,1991,1991,1,f,44,1,TU,5,O,405,3,4,.,1
DEUTNP,1,1991,1991,1,f,45,1,TL,5,O,378,3,4,.,1
DEUTNP,1,1991,1991,1,f,45,1,TU,5,O,385,3,4,.,1
DEUTNP,1,1991,1991,1,f,46,1,TL,5,O,479,3,4,.,1
DEUTNP,1,1991,1991,1,f,46,1,TU,5,O,547,3,4,.,1
DEUTNP,1,1991,1991,1,f,47,1,TL,5,O,642,3,4,.,1
DEUTNP,1,1991,1991,1,f,47,1,TU,5,O,595,3,4,.,1
DEUTNP,1,1991,1991,1,f,48,1,TL,5,O,712,3,4,.,1
DEUTNP,1,1991,1991,1,f,48,1,TU,5,O,651,3,4,.,1
DEUTNP,1,1991,1991,1,f,49,1,TL,5,O,640,3,4,.,1
DEUTNP,1,1991,1991,1,f,49,1,TU,5,O,823,3,4,.,1
DEUTNP,1,1991,1991,1,f,50,1,TL,5,O,866,3,4,.,1
DEUTNP,1,1991,1991,1,f,50,1,TU,5,O,933,3,4,.,1
DEUTNP,1,1991,1991,1,f,51,1,TL,5,O,1131,3,4,.,1
DEUTNP,1,1991,1991,1,f,51,1,TU,5,O,1066,3,4,.,1
DEUTNP,1,1991,1991,1,f,52,1,TL,5,O,1075,3,4,.,1
DEUTNP,1,1991,1991,1,f,52,1,TU,5,O,1073,3,4,.,1
DEUTNP,1,1991,1991,1,f,53,1,TL,5,O,1151,3,4,.,1
DEUTNP,1,1991,1991,1,f,53,1,TU,5,O,1060,3,4,.,1
DEUTNP,1,1991,1991,1,f,54,1,TL,5,O,1272,3,4,.,1
DEUTNP,1,1991,1991,1,f,54,1,TU,5,O,1211,3,4,.,1
DEUTNP,1,1991,1991,1,f,55,1,TL,5,O,1288,3,4,.,1
DEUTNP,1,1991,1991,1,f,55,1,TU,5,O,1245,3,4,.,1
DEUTNP,1,1991,1991,1,f,56,1,TL,5,O,1374,3,4,.,1
DEUTNP,1,1991,1991,1,f,56,1,TU,5,O,1297,3,4,.,1
DEUTNP,1,1991,1991,1,f,57,1,TL,5,O,1341,3,4,.,1
DEUTNP,1,1991,1991,1,f,57,1,TU,5,O,1186,3,4,.,1
DEUTNP,1,1991,1991,1,f,58,1,TL,5,O,1324,3,4,.,1
DEUTNP,1,1991,1991,1,f,58,1,TU,5,O,1280,3,4,.,1
DEUTNP,1,1991,1991,1,f,59,1,TL,5,O,1434,3,4,.,1
DEUTNP,1,1991,1991,1,f,59,1,TU,5,O,1408,3,4,.,1
DEUTNP,1,1991,1991,1,f,60,1,TL,5,O,1631,3,4,.,1
DEUTNP,1,1991,1991,1,f,60,1,TU,5,O,1726,3,4,.,1
DEUTNP,1,1991,1991,1,f,61,1,TL,5,O,1911,3,4,.,1
DEUTNP,1,1991,1991,1,f,61,1,TU,5,O,1905,3,4,.,1
DEUTNP,1,1991,1991,1,f,62,1,TL,5,O,2057,3,4,.,1
DEUTNP,1,1991,1991,1,f,62,1,TU,5,O,2111,3,4,.,1
DEUTNP,1,1991,1991,1,f,63,1,TL,5,O,2391,3,4,.,1
DEUTNP,1,1991,1991,1,f,63,1,TU,5,O,2156,3,4,.,1
DEUTNP,1,1991,1991,1,f,64,1,TL,5,O,2418,3,4,.,1
DEUTNP,1,1991,1991,1,f,64,1,TU,5,O,2481,3,4,.,1
DEUTNP,1,1991,1991,1,f,65,1,TL,5,O,2679,3,4,.,1
DEUTNP,1,1991,1991,1,f,65,1,TU,5,O,2901,3,4,.,1
DEUTNP,1,1991,1991,1,f,66,1,TL,5,O,3211,3,4,.,1
DEUTNP,1,1991,1991,1,f,66,1,TU,5,O,2994,3,4,.,1
DEUTNP,1,1991,1991,1,f,67,1,TL,5,O,3345,3,4,.,1
DEUTNP,1,1991,1991,1,f,67,1,TU,5,O,3323,3,4,.,1
DEUTNP,1,1991,1991,1,f,68,1,TL,5,O,3732,3,4,.,1
DEUTNP,1,1991,1991,1,f,68,1,TU,5,O,3740,3,4,.,1
DEUTNP,1,1991,1991,1,f,69,1,TL,5,O,4326,3,4,.,1
DEUTNP,1,1991,1991,1,f,69,1,TU,5,O,4595,3,4,.,1
DEUTNP,1,1991,1991,1,f,70,1,TL,5,O,5006,3,4,.,1
DEUTNP,1,1991,1991,1,f,70,1,TU,5,O,4970,3,4,.,1
DEUTNP,1,1991,1991,1,f,71,1,TL,5,O,5672,3,4,.,1
DEUTNP,1,1991,1991,1,f,71,1,TU,5,O,5004,3,4,.,1
DEUTNP,1,1991,1991,1,f,72,1,TL,5,O,3642,3,4,.,1
DEUTNP,1,1991,1991,1,f,72,1,TU,5,O,3123,3,4,.,1
DEUTNP,1,1991,1991,1,f,73,1,TL,5,O,3299,3,4,.,1
DEUTNP,1,1991,1991,1,f,73,1,TU,5,O,3172,3,4,.,1
DEUTNP,1,1991,1991,1,f,74,1,TL,5,O,3599,3,4,.,1
DEUTNP,1,1991,1991,1,f,74,1,TU,5,O,3797,3,4,.,1
DEUTNP,1,1991,1991,1,f,75,1,TL,5,O,4172,3,4,.,1
DEUTNP,1,1991,1991,1,f,75,1,TU,5,O,5111,3,4,.,1
DEUTNP,1,1991,1991,1,f,76,1,TL,5,O,6685,3,4,.,1
DEUTNP,1,1991,1991,1,f,76,1,TU,5,O,7868,3,4,.,1
DEUTNP,1,1991,1991,1,f,77,1,TL,5,O,8373,3,4,.,1
DEUTNP,1,1991,1991,1,f,77,1,TU,5,O,8608,3,4,.,1
DEUTNP,1,1991,1991,1,f,78,1,TL,5,O,9349,3,4,.,1
DEUTNP,1,1991,1991,1,f,78,1,TU,5,O,9689,3,4,.,1
DEUTNP,1,1991,1991,1,f,79,1,TL,5,O,10015,3,4,.,1
DEUTNP,1,1991,1991,1,f,79,1,TU,5,O,10094,3,4,.,1
DEUTNP,1,1991,1991,1,f,80,1,TL,5,O,10046,3,4,.,1
DEUTNP,1,1991,1991,1,f,80,1,TU,5,O,10822,3,4,.,1
DEUTNP,1,1991,1991,1,f,81,1,TL,5,O,10973,3,4,.,1
DEUTNP,1,1991,1991,1,f,81,1,TU,5,O,11460,3,4,.,1
DEUTNP,1,1991,1991,1,f,82,1,TL,5,O,11777,3,4,.,1
DEUTNP,1,1991,1991,1,f,82,1,TU,5,O,11782,3,4,.,1
DEUTNP,1,1991,1991,1,f,83,1,TL,5,O,11753,3,4,.,1
DEUTNP,1,1991,1991,1,f,83,1,TU,5,O,11816,3,4,.,1
DEUTNP,1,1991,1991,1,f,84,1,TL,5,O,11510,3,4,.,1
DEUTNP,1,1991,1991,1,f,84,1,TU,5,O,11731,3,4,.,1
DEUTNP,1,1991,1991,1,f,85,1,TL,5,O,11247,3,4,.,1
DEUTNP,1,1991,1991,1,f,85,1,TU,5,O,10698,3,4,.,1
DEUTNP,1,1991,1991,1,f,86,1,TL,5,O,10342,3,4,.,1
DEUTNP,1,1991,1991,1,f,86,1,TU,5,O,10349,3,4,.,1
DEUTNP,1,1991,1991,1,f,87,1,TL,5,O,9819,3,4,.,1
DEUTNP,1,1991,1991,1,f,87,1,TU,5,O,9301,3,4,.,1
DEUTNP,1,1991,1991,1,f,88,1,TL,5,O,8777,3,4,.,1
DEUTNP,1,1991,1991,1,f,88,1,TU,5,O,8747,3,4,.,1
DEUTNP,1,1991,1991,1,f,89,1,TL,5,O,8127,3,4,.,1
DEUTNP,1,1991,1991,1,f,89,1,TU,5,O,7695,3,4,.,1
DEUTNP,1,1991,1991,1,f,90,1,TL,5,O,6854,3,4,.,1
DEUTNP,1,1991,1991,1,f,90,1,TU,5,O,6272,3,4,.,1
DEUTNP,1,1991,1991,1,f,91,1,TL,5,O,5698,3,4,.,1
DEUTNP,1,1991,1991,1,f,91,1,TU,5,O,5375,3,4,.,1
DEUTNP,1,1991,1991,1,f,92,1,TL,5,O,4541,3,4,.,1
DEUTNP,1,1991,1991,1,f,92,1,TU,5,O,4364,3,4,.,1
DEUTNP,1,1991,1991,1,f,93,1,TL,5,O,3718,3,4,.,1
DEUTNP,1,1991,1991,1,f,93,1,TU,5,O,3431,3,4,.,1
DEUTNP,1,1991,1991,1,f,94,1,TL,5,O,2816,3,4,.,1
DEUTNP,1,1991,1991,1,f,94,1,TU,5,O,2715,3,4,.,1
DEUTNP,1,1991,1991,1,f,95,1,TL,5,O,2095,3,4,.,1
DEUTNP,1,1991,1991,1,f,95,1,TU,5,O,1991,3,4,.,1
DEUTNP,1,1991,1991,1,f,96,1,TL,5,O,1509,3,4,.,1
DEUTNP,1,1991,1991,1,f,96,1,TU,5,O,1367,3,4,.,1
DEUTNP,1,1991,1991,1,f,97,1,TL,5,O,1049,3,4,.,1
DEUTNP,1,1991,1991,1,f,97,1,TU,5,O,907,3,4,.,1
DEUTNP,1,1991,1991,1,f,98,1,TL,5,O,721,3,4,.,1
DEUTNP,1,1991,1991,1,f,98,1,TU,5,O,578,3,4,.,1
DEUTNP,1,1991,1991,1,f,99,1,TL,5,O,441,3,4,.,1
DEUTNP,1,1991,1991,1,f,99,1,TU,5,O,493,3,4,.,1
DEUTNP,1,1991,1991,1,f,100,1,TL,5,O,367,3,4,.,1
DEUTNP,1,1991,1991,1,f,100,1,TU,5,O,225,3,4,.,1
DEUTNP,1,1991,1991,1,f,101,1,TL,5,O,183,3,4,.,1
DEUTNP,1,1991,1991,1,f,101,1,TU,5,O,123,3,4,.,1
DEUTNP,1,1991,1991,1,f,102,1,TL,5,O,96,3,4,.,1
DEUTNP,1,1991,1991,1,f,102,1,TU,5,O,81,3,4,.,1
DEUTNP,1,1991,1991,1,f,103,1,TL,5,O,38,3,4,.,1
DEUTNP,1,1991,1991,1,f,103,1,TU,5,O,51,3,4,.,1
DEUTNP,1,1991,1991,1,f,104,1,TL,5,O,27,3,4,.,1
DEUTNP,1,1991,1991,1,f,104,1,TU,5,O,28,3,4,.,1
DEUTNP,1,1991,1991,1,f,105,1,TL,5,O,15,3,4,.,1
DEUTNP,1,1991,1991,1,f,105,1,TU,5,O,14,3,4,.,1
DEUTNP,1,1991,1991,1,f,106,1,TL,5,O,9,3,4,.,1
DEUTNP,1,1991,1991,1,f,106,1,TU,5,O,6,3,4,.,1
DEUTNP,1,1991,1991,1,f,107,1,TL,5,O,4,3,4,.,1
DEUTNP,1,1991,1991,1,f,107,1,TU,5,O,2,3,4,.,1
DEUTNP,1,1991,1991,1,f,108,1,TL,5,O,3,3,4,.,1
DEUTNP,1,1991,1991,1,f,108,1,TU,5,O,2,3,4,.,1
DEUTNP,1,1991,1991,1,f,109,1,TL,5,O,0,3,4,.,1
DEUTNP,1,1991,1991,1,f,109,1,TU,5,O,1,3,4,.,1
DEUTNP,1,1991,1991,1,f,110,1,TL,5,O,0,3,4,.,1
DEUTNP,1,1991,1991,1,f,110,1,TU,5,O,0,3,4,.,1
DEUTNP,1,1991,1991,1,f,111,1,TL,5,O,0,3,4,.,1
DEUTNP,1,1991,1991,1,f,111,1,TU,5,O,0,3,4,.,1
DEUTNP,1,1991,1991,1,f,112,1,TL,5,O,0,3,4,.,1
DEUTNP,1,1991,1991,1,f,112,1,TU,5,O,0,3,4,.,1
DEUTNP,1,1991,1991,1,f,113,1,TL,5,O,0,3,4,.,1
DEUTNP,1,1991,1991,1,f,113,1,TU,5,O,0,3,4,.,1
DEUTNP,1,1991,1991,1,f,114,1,TL,5,O,0,3,4,.,1
DEUTNP,1,1991,1991,1,f,114,1,TU,5,O,0,3,4,.,1
DEUTNP,1,1991,1991,1,f,TOT,.,.,5,O,489427,3,4,.,1
DEUTNP,1,1991,1991,1,f,UNK,1,TL,5,O,0,3,4,.,1
DEUTNP,1,1991,1991,1,m,0,1,TL,5,O,2544,3,4,.,1
DEUTNP,1,1991,1991,1,m,0,1,TU,5,O,735,3,4,.,1
DEUTNP,1,1991,1991,1,m,1,1,TL,5,O,167,3,4,.,1
DEUTNP,1,1991,1991,1,m,1,1,TU,5,O,146,3,4,.,1
DEUTNP,1,1991,1991,1,m,2,1,TL,5,O,111,3,4,.,1
DEUTNP,1,1991,1991,1,m,2,1,TU,5,O,99,3,4,.,1
DEUTNP,1,1991,1991,1,m,3,1,TL,5,O,88,3,4,.,1
DEUTNP,1,1991,1991,1,m,3,1,TU,5,O,85,3,4,.,1
DEUTNP,1,1991,1991,1,m,4,1,TL,5,O,64,3,4,.,1
DEUTNP,1,1991,1991,1,m,4,1,TU,5,O,72,3,4,.,1
DEUTNP,1,1991,1991,1,m,5,1,TL,5,O,60,3,4,.,1
DEUTNP,1,1991,1991,1,m,5,1,TU,5,O,56,3,4,.,1
DEUTNP,1,1991,1991,1,m,6,1,TL,5,O,41,3,4,.,1
DEUTNP,1,1991,1991,1,m,6,1,TU,5,O,52,3,4,.,1
DEUTNP,1,1991,1991,1,m,7,1,TL,5,O,33,3,4,.,1
DEUTNP,1,1991,1991,1,m,7,1,TU,5,O,57,3,4,.,1
DEUTNP,1,1991,1991,1,m,8,1,TL,5,O,47,3,4,.,1
DEUTNP,1,1991,1991,1,m,8,1,TU,5,O,59,3,4,.,1
DEUTNP,1,1991,1991,1,m,9,1,TL,5,O,33,3,4,.,1
DEUTNP,1,1991,1991,1,m,9,1,TU,5,O,44,3,4,.,1
DEUTNP,1,1991,1991,1,m,10,1,TL,5,O,34,3,4,.,1
DEUTNP,1,1991,1991,1,m,10,1,TU,5,O,42,3,4,.,1
DEUTNP,1,1991,1991,1,m,11,1,TL,5,O,30,3,4,.,1
DEUTNP,1,1991,1991,1,m,11,1,TU,5,O,57,3,4,.,1
DEUTNP,1,1991,1991,1,m,12,1,TL,5,O,53,3,4,.,1
DEUTNP,1,1991,1991,1,m,12,1,TU,5,O,44,3,4,.,1
DEUTNP,1,1991,1991,1,m,13,1,TL,5,O,43,3,4,.,1
DEUTNP,1,1991,1991,1,m,13,1,TU,5,O,43,3,4,.,1
DEUTNP,1,1991,1991,1,m,14,1,TL,5,O,58,3,4,.,1
DEUTNP,1,1991,1991,1,m,14,1,TU,5,O,45,3,4,.,1
DEUTNP,1,1991,1991,1,m,15,1,TL,5,O,67,3,4,.,1
DEUTNP,1,1991,1991,1,m,15,1,TU,5,O,80,3,4,.,1
DEUTNP,1,1991,1991,1,m,16,1,TL,5,O,134,3,4,.,1
DEUTNP,1,1991,1991,1,m,16,1,TU,5,O,122,3,4,.,1
DEUTNP,1,1991,1991,1,m,17,1,TL,5,O,186,3,4,.,1
DEUTNP,1,1991,1991,1,m,17,1,TU,5,O,167,3,4,.,1
DEUTNP,1,1991,1991,1,m,18,1,TL,5,O,248,3,4,.,1
DEUTNP,1,1991,1991,1,m,18,1,TU,5,O,216,3,4,.,1
DEUTNP,1,1991,1991,1,m,19,1,TL,5,O,303,3,4,.,1
DEUTNP,1,1991,1991,1,m,19,1,TU,5,O,296,3,4,.,1
DEUTNP,1,1991,1991,1,m,20,1,TL,5,O,307,3,4,.,1
DEUTNP,1,1991,1991,1,m,20,1,TU,5,O,323,3,4,.,1
DEUTNP,1,1991,1991,1,m,21,1,TL,5,O,341,3,4,.,1
DEUTNP,1,1991,1991,1,m,21,1,TU,5,O,324,3,4,.,1
DEUTNP,1,1991,1991,1,m,22,1,TL,5,O,390,3,4,.,1
DEUTNP,1,1991,1991,1,m,22,1,TU,5,O,355,3,4,.,1
DEUTNP,1,1991,1991,1,m,23,1,TL,5,O,397,3,4,.,1
DEUTNP,1,1991,1991,1,m,23,1,TU,5,O,367,3,4,.,1
DEUTNP,1,1991,1991,1,m,24,1,TL,5,O,390,3,4,.,1
DEUTNP,1,1991,1991,1,m,24,1,TU,5,O,396,3,4,.,1
DEUTNP,1,1991,1991,1,m,25,1,TL,5,O,441,3,4,.,1
DEUTNP,1,1991,1991,1,m,25,1,TU,5,O,370,3,4,.,1
DEUTNP,1,1991,1991,1,m,26,1,TL,5,O,434,3,4,.,1
DEUTNP,1,1991,1991,1,m,26,1,TU,5,O,418,3,4,.,1
DEUTNP,1,1991,1991,1,m,27,1,TL,5,O,484,3,4,.,1
DEUTNP,1,1991,1991,1,m,27,1,TU,5,O,428,3,4,.,1
DEUTNP,1,1991,1991,1,m,28,1,TL,5,O,488,3,4,.,1
DEUTNP,1,1991,1991,1,m,28,1,TU,5,O,397,3,4,.,1
DEUTNP,1,1991,1991,1,m,29,1,TL,5,O,484,3,4,.,1
DEUTNP,1,1991,1991,1,m,29,1,TU,5,O,445,3,4,.,1
DEUTNP,1,1991,1991,1,m,30,1,TL,5,O,495,3,4,.,1
DEUTNP,1,1991,1991,1,m,30,1,TU,5,O,429,3,4,.,1
DEUTNP,1,1991,1991,1,m,31,1,TL,5,O,499,3,4,.,1
DEUTNP,1,1991,1991,1,m,31,1,TU,5,O,494,3,4,.,1
DEUTNP,1,1991,1991,1,m,32,1,TL,5,O,531,3,4,.,1
DEUTNP,1,1991,1991,1,m,32,1,TU,5,O,467,3,4,.,1
DEUTNP,1,1991,1991,1,m,33,1,TL,5,O,506,3,4,.,1
DEUTNP,1,1991,1991,1,m,33,1,TU,5,O,479,3,4,.,1
DEUTNP,1,1991,1991,1,m,34,1,TL,5,O,511,3,4,.,1
DEUTNP,1,1991,1991,1,m,34,1,TU,5,O,528,3,4,.,1
DEUTNP,1,1991,1991,1,m,35,1,TL,5,O,573,3,4,.,1
DEUTNP,1,1991,1991,1,m,35,1,TU,5,O,523,3,4,.,1
DEUTNP,1,1991,1991,1,m,36,1,TL,5,O,581,3,4,.,1
DEUTNP,1,1991,1991,1,m,36,1,TU,5,O,566,3,4,.,1
DEUTNP,1,1991,1991,1,m,37,1,TL,5,O,652,3,4,.,1
DEUTNP,1,1991,1991,1,m,37,1,TU,5,O,620,3,4,.,1
DEUTNP,1,1991,1991,1,m,38,1,TL,5,O,680,3,4,.,1
DEUTNP,1,1991,1991,1,m,38,1,TU,5,O,642,3,4,.,1
DEUTNP,1,1991,1991,1,m,39,1,TL,5,O,688,3,4,.,1
DEUTNP,1,1991,1991,1,m,39,1,TU,5,O,631,3,4,.,1
DEUTNP,1,1991,1991,1,m,40,1,TL,5,O,748,3,4,.,1
DEUTNP,1,1991,1991,1,m,40,1,TU,5,O,749,3,4,.,1
DEUTNP,1,1991,1991,1,m,41,1,TL,5,O,855,3,4,.,1
DEUTNP,1,1991,1991,1,m,41,1,TU,5,O,738,3,4,.,1
DEUTNP,1,1991,1991,1,m,42,1,TL,5,O,842,3,4,.,1
DEUTNP,1,1991,1991,1,m,42,1,TU,5,O,755,3,4,.,1
DEUTNP,1,1991,1991,1,m,43,1,TL,5,O,794,3,4,.,1
DEUTNP,1,1991,1991,1,m,43,1,TU,5,O,771,3,4,.,1
DEUTNP,1,1991,1991,1,m,44,1,TL,5,O,876,3,4,.,1
DEUTNP,1,1991,1991,1,m,44,1,TU,5,O,825,3,4,.,1
DEUTNP,1,1991,1991,1,m,45,1,TL,5,O,850,3,4,.,1
DEUTNP,1,1991,1991,1,m,45,1,TU,5,O,701,3,4,.,1
DEUTNP,1,1991,1991,1,m,46,1,TL,5,O,895,3,4,.,1
DEUTNP,1,1991,1991,1,m,46,1,TU,5,O,1033,3,4,.,1
DEUTNP,1,1991,1991,1,m,47,1,TL,5,O,1250,3,4,.,1
DEUTNP,1,1991,1991,1,m,47,1,TU,5,O,1197,3,4,.,1
DEUTNP,1,1991,1991,1,m,48,1,TL,5,O,1396,3,4,.,1
DEUTNP,1,1991,1991,1,m,48,1,TU,5,O,1260,3,4,.,1
DEUTNP,1,1991,1991,1,m,49,1,TL,5,O,1446,3,4,.,1
DEUTNP,1,1991,1991,1,m,49,1,TU,5,O,1870,3,4,.,1
DEUTNP,1,1991,1991,1,m,50,1,TL,5,O,1946,3,4,.,1
DEUTNP,1,1991,1991,1,m,50,1,TU,5,O,2092,3,4,.,1
DEUTNP,1,1991,1991,1,m,51,1,TL,5,O,2316,3,4,.,1
DEUTNP,1,1991,1991,1,m,51,1,TU,5,O,2266,3,4,.,1
DEUTNP,1,1991,1991,1,m,52,1,TL,5,O,2349,3,4,.,1
DEUTNP,1,1991,1991,1,m,52,1,TU,5,O,2315,3,4,.,1
DEUTNP,1,1991,1991,1,m,53,1,TL,5,O,2501,3,4,.,1
DEUTNP,1,1991,1991,1,m,53,1,TU,5,O,2418,3,4,.,1
DEUTNP,1,1991,1991,1,m,54,1,TL,5,O,2597,3,4,.,1
DEUTNP,1,1991,1991,1,m,54,1,TU,5,O,2449,3,4,.,1
DEUTNP,1,1991,1991,1,m,55,1,TL,5,O,2746,3,4,.,1
DEUTNP,1,1991,1991,1,m,55,1,TU,5,O,2613,3,4,.,1
DEUTNP,1,1991,1991,1,m,56,1,TL,5,O,2990,3,4,.,1
