"Date","prev_low","prev_avg","prev_up","population","version","groei_besmettelijken","besmet_7daverage"
2020-04-15,40288,59612,79952,"hosp",1,-3300,-4171.85714285714
2020-04-16,37624,56011,75492,"hosp",1,-3601,-3972.28571428571
2020-04-17,35063,52603,71203,"hosp",1,-3408,-3773.28571428571
2020-04-18,32873,49663,67304,"hosp",1,-2940,-3592.71428571429
2020-04-19,31194,46852,63609,"hosp",1,-2811,-3422.14285714286
2020-04-20,29377,44050,60085,"hosp",1,-2802,-3239.14285714286
2020-04-21,27541,41474,56473,"hosp",1,-2576,-3062.57142857143
2020-04-22,26232,39223,53254,"hosp",1,-2251,-2912.71428571429
2020-04-23,24932,37032,50279,"hosp",1,-2191,-2711.28571428571
2020-04-24,23417,35102,47623,"hosp",1,-1930,-2500.14285714286
2020-04-25,22457,33558,45125,"hosp",1,-1544,-2300.71428571429
2020-04-26,21768,32282,43486,"hosp",1,-1276,-2081.42857142857
2020-04-27,20799,30830,41700,"hosp",1,-1452,-1888.57142857143
2020-04-28,19930,29462,39600,"hosp",1,-1368,-1716
2020-04-29,19157,28148,37720,"hosp",1,-1314,-1582.14285714286
2020-04-30,18427,27092,36303,"hosp",1,-1056,-1420
2020-05-01,17579,26152,34975,"hosp",1,-940,-1278.57142857143
2020-05-02,16975,25300,33785,"hosp",1,-852,-1179.71428571429
2020-05-03,16575,24634,33114,"hosp",1,-666,-1092.57142857143
2020-05-04,16713,24413,32727,"hosp",1,-221,-916.714285714286
2020-05-05,16805,24096,31960,"hosp",1,-317,-766.571428571429
2020-05-06,16613,23731,31138,"hosp",1,-365,-631
2020-05-07,16204,23217,30412,"hosp",1,-514,-553.571428571429
2020-05-08,15811,22782,29765,"hosp",1,-435,-481.428571428571
2020-05-09,15427,22428,29498,"hosp",1,-354,-410.285714285714
2020-05-10,14506,21729,28838,"hosp",1,-699,-415
2020-05-11,13828,21061,28235,"hosp",1,-668,-478.857142857143
2020-05-12,13207,20274,27573,"hosp",1,-787,-546
2020-05-13,12894,19542,26818,"hosp",1,-732,-598.428571428571
2020-05-14,12382,18673,25479,"hosp",1,-869,-649.142857142857
2020-05-15,11840,17992,24366,"hosp",1,-681,-684.285714285714
2020-05-16,11550,17411,23525,"hosp",1,-581,-716.714285714286
2020-05-17,10847,16570,22662,"hosp",1,-841,-737
2020-05-18,10277,15778,21691,"hosp",1,-792,-754.714285714286
2020-05-19,9649,14973,20552,"hosp",1,-805,-757.285714285714
2020-05-20,9269,14322,19780,"hosp",1,-651,-745.714285714286
2020-05-21,8637,13534,18747,"hosp",1,-788,-734.142857142857
2020-05-22,7964,12730,17732,"hosp",1,-804,-751.714285714286
2020-05-23,7663,11990,16686,"hosp",1,-740,-774.428571428571
2020-05-24,7249,11310,15877,"hosp",1,-680,-751.428571428571
2020-05-25,6655,10498,14733,"hosp",1,-812,-754.285714285714
2020-05-26,6036,9760,13617,"hosp",1,-738,-744.714285714286
2020-05-27,5671,9210,12971,"hosp",1,-550,-730.285714285714
2020-05-28,5376,8675,12255,"hosp",1,-535,-694.142857142857
2020-05-29,5023,8117,11510,"hosp",1,-558,-659
2020-05-30,4612,7550,10716,"hosp",1,-567,-634.285714285714
2020-05-31,4423,7100,10075,"hosp",1,-450,-601.428571428571
2020-06-01,4091,6569,9352,"hosp",1,-531,-561.285714285714
2020-06-02,3626,6026,8611,"hosp",1,-543,-533.428571428571
2020-06-03,3218,5506,7875,"hosp",1,-520,-529.142857142857
2020-06-04,2874,5047,7407,"hosp",1,-459,-518.285714285714
2020-06-05,2663,4717,7001,"hosp",1,-330,-485.714285714286
2020-06-06,2602,4549,6725,"hosp",1,-168,-428.714285714286
2020-06-07,2618,4422,6426,"hosp",1,-127,-382.571428571429
2020-06-08,2715,4371,6221,"hosp",1,-51,-314
2020-06-09,2838,4399,6140,"hosp",1,28,-232.428571428571
2020-06-10,2871,4380,5933,"hosp",1,-19,-160.857142857143
2020-06-11,2824,4340,5828,"hosp",1,-40,-101
2020-06-12,2659,4276,5789,"hosp",1,-64,-63
2020-06-13,2562,4203,5830,"hosp",1,-73,-49.4285714285714
2020-06-14,2560,4291,6099,"hosp",1,88,-18.7142857142857
2020-06-15,2497,4284,6148,"hosp",1,-7,-12.4285714285714
2020-06-16,2586,4281,6088,"hosp",1,-3,-16.8571428571429
2020-06-17,2754,4392,6184,"hosp",1,111,1.71428571428571
2020-06-18,2891,4532,6296,"hosp",1,140,27.4285714285714
2020-06-19,3031,4660,6373,"hosp",1,128,54.8571428571429
2020-06-20,3008,4759,6471,"hosp",1,99,79.4285714285714
2020-06-21,2901,4706,6482,"hosp",1,-53,59.2857142857143
2020-06-22,2832,4649,6529,"hosp",1,-57,52.1428571428571
2020-06-23,2704,4602,6586,"hosp",1,-47,45.8571428571429
2020-06-24,2537,4420,6407,"hosp",1,-182,4
2020-06-25,2441,4301,6297,"hosp",1,-119,-33
2020-06-26,2366,4221,6267,"hosp",1,-80,-62.7142857142857
2020-06-27,2379,4184,6136,"hosp",1,-37,-82.1428571428571
2020-06-28,2338,4029,5854,"hosp",1,-155,-96.7142857142857
2020-06-29,2228,3948,5720,"hosp",1,-81,-100.142857142857
2020-06-30,2198,3865,5609,"hosp",1,-83,-105.285714285714
2020-07-01,2088,3746,5537,"hosp",1,-119,-96.2857142857143
2020-07-02,1980,3601,5370,"hosp",1,-145,-100
2020-07-03,1867,3478,5250,"hosp",1,-123,-106.142857142857
2020-07-04,1836,3380,5118,"hosp",1,-98,-114.857142857143
2020-07-05,1833,3322,5029,"hosp",1,-58,-101
2020-07-06,1973,3424,5053,"hosp",1,102,-74.8571428571429
2020-07-07,2067,3483,4965,"hosp",1,59,-54.5714285714286
2020-07-08,2235,3604,5065,"hosp",1,121,-20.2857142857143
2020-07-09,2338,3694,5094,"hosp",1,90,13.2857142857143
2020-07-10,2436,3827,5231,"hosp",1,133,49.8571428571429
2020-07-11,2569,3973,5426,"hosp",1,146,84.7142857142857
2020-07-12,2592,4119,5661,"hosp",1,146,113.857142857143
2020-07-13,2568,4143,5739,"hosp",1,24,102.714285714286
2020-07-14,2610,4182,5861,"hosp",1,39,99.8571428571429
2020-07-15,2699,4244,5916,"hosp",1,62,91.4285714285714
2020-07-16,2999,4574,6244,"hosp",1,330,125.714285714286
2020-07-17,3332,4948,6624,"hosp",1,374,160.142857142857
2020-07-18,3558,5290,7018,"hosp",1,342,188.142857142857
2020-07-19,3965,5713,7526,"hosp",1,423,227.714285714286
2020-07-20,4151,5872,7673,"hosp",1,159,247
2020-07-21,4387,6178,7997,"hosp",1,306,285.142857142857
2020-07-22,4550,6539,8382,"hosp",1,361,327.857142857143
2020-07-23,4754,6915,8931,"hosp",1,376,334.428571428571
2020-07-24,4825,7187,9458,"hosp",1,272,319.857142857143
2020-07-25,5069,7513,10006,"hosp",1,326,317.571428571429
2020-07-26,5484,7900,10397,"hosp",1,387,312.428571428571
2020-07-27,5901,8321,10831,"hosp",1,421,349.857142857143
2020-07-28,6416,8928,11448,"hosp",1,607,392.857142857143
2020-07-29,6915,9620,12224,"hosp",1,692,440.142857142857
2020-07-30,7033,9828,12602,"hosp",1,208,416.142857142857
2020-07-31,7010,9977,12882,"hosp",1,149,398.571428571429
2020-08-01,7135,10199,13221,"hosp",1,222,383.714285714286
2020-08-02,7268,10484,13597,"hosp",1,285,369.142857142857
2020-08-03,7443,10890,14238,"hosp",1,406,367
2020-08-04,7373,11069,14589,"hosp",1,179,305.857142857143
2020-08-05,7696,11202,14845,"hosp",1,133,226
2020-08-06,8034,11364,14990,"hosp",1,162,219.428571428571
2020-08-07,8374,11672,15178,"hosp",1,308,242.142857142857
2020-08-08,8509,11946,15234,"hosp",1,274,249.571428571429
2020-08-09,8605,12303,15774,"hosp",1,357,259.857142857143
2020-08-10,8659,12461,16203,"hosp",1,158,224.428571428571
2020-08-11,8824,12690,16668,"hosp",1,229,231.571428571429
2020-08-12,8888,12737,16715,"hosp",1,47,219.285714285714
2020-08-13,8782,12705,16657,"hosp",1,-32,191.571428571429
2020-08-14,8756,12775,16697,"hosp",1,70,157.571428571429
2020-08-15,8631,12775,16870,"hosp",1,0,118.428571428571
2020-08-16,8372,12520,16724,"hosp",1,-255,31
2020-08-17,8026,12196,16354,"hosp",1,-324,-37.8571428571429
2020-08-18,7880,11936,16142,"hosp",1,-260,-107.714285714286
2020-08-19,7583,11551,15749,"hosp",1,-385,-169.428571428571
2020-08-20,7218,11221,15401,"hosp",1,-330,-212
2020-08-21,6891,10862,14945,"hosp",1,-359,-273.285714285714
2020-08-22,6822,10578,14652,"hosp",1,-284,-313.857142857143
2020-08-23,7015,10591,14572,"hosp",1,13,-275.571428571429
2020-08-24,7238,10801,14615,"hosp",1,210,-199.285714285714
2020-08-25,7605,11059,14709,"hosp",1,258,-125.285714285714
2020-08-26,8148,11600,15250,"hosp",1,541,7
2020-08-27,8819,12304,15911,"hosp",1,704,154.714285714286
2020-08-28,9681,13112,16616,"hosp",1,808,321.428571428571
2020-08-29,10488,14164,17784,"hosp",1,1052,512.285714285714
2020-08-30,11625,15657,19427,"hosp",1,1493,723.714285714286
2020-08-31,13032,17310,21379,"hosp",1,1653,929.857142857143
2020-09-01,14509,19151,23716,"hosp",1,1841,1156
2020-09-02,16372,21497,26349,"hosp",1,2346,1413.85714285714
2020-09-03,18571,24054,29253,"hosp",1,2557,1678.57142857143
2020-09-04,21142,27053,32654,"hosp",1,2999,1991.57142857143
2020-09-05,23845,30434,36600,"hosp",1,3381,2324.28571428571
2020-09-06,26007,33395,40026,"hosp",1,2961,2534
2020-09-07,28378,36473,43938,"hosp",1,3078,2737.57142857143
2020-09-08,30922,40035,48332,"hosp",1,3562,2983.42857142857
2020-09-09,34088,44100,53295,"hosp",1,4065,3229
2020-09-10,37387,48375,58420,"hosp",1,4275,3474.42857142857
2020-09-11,40744,52975,64266,"hosp",1,4600,3703.14285714286
2020-09-12,45257,58185,70560,"hosp",1,5210,3964.42857142857
2020-09-13,49069,62683,75823,"hosp",1,4498,4184
2020-09-14,52775,67447,81380,"hosp",1,4764,4424.85714285714
2020-09-15,56343,72611,87270,"hosp",1,5164,4653.71428571429
2020-09-16,59548,77260,93339,"hosp",1,4649,4737.14285714286
2020-09-17,61673,80925,98693,"hosp",1,3665,4650
2020-09-18,62960,84100,103739,"hosp",1,3175,4446.42857142857
2020-09-19,65718,87670,108662,"hosp",1,3570,4212.14285714286
2020-09-20,68778,91648,113943,"hosp",1,3978,4137.85714285714
2020-09-21,71193,95463,118687,"hosp",1,3815,4002.28571428571
2020-09-22,73370,98256,122152,"hosp",1,2793,3663.57142857143
2020-09-23,75517,100752,125784,"hosp",1,2496,3356
2020-09-24,77891,103375,129231,"hosp",1,2623,3207.14285714286
2020-09-25,79657,106248,132289,"hosp",1,2873,3164
2020-09-26,80698,108629,135626,"hosp",1,2381,2994.14285714286
2020-09-27,81649,111081,139236,"hosp",1,2452,2776.14285714286
2020-09-28,83862,113847,143470,"hosp",1,2766,2626.28571428571
2020-09-29,86216,116132,146586,"hosp",1,2285,2553.71428571429
2020-09-30,89210,119187,149496,"hosp",1,3055,2633.57142857143
2020-10-01,92270,123102,153252,"hosp",1,3915,2818.14285714286
2020-10-02,96775,127994,158753,"hosp",1,4892,3106.57142857143
2020-10-03,100939,133070,164834,"hosp",1,5076,3491.57142857143
2020-10-04,103975,137150,169733,"hosp",1,4080,3724.14285714286
2020-10-05,106840,140666,173687,"hosp",1,3516,3831.28571428571
2020-10-06,108443,143490,177696,"hosp",1,2824,3908.28571428571
2020-10-07,109694,146369,181698,"hosp",1,2879,3883.14285714286
2020-10-08,109699,148189,184826,"hosp",1,1820,3583.85714285714
2020-10-09,110370,150509,189062,"hosp",1,2320,3216.42857142857
2020-10-10,112709,153390,193657,"hosp",1,2881,2902.85714285714
2020-10-11,114652,155260,196445,"hosp",1,1870,2587.14285714286
2020-10-12,115778,155829,196717,"hosp",1,569,2166.14285714286
2020-10-13,116200,156591,196977,"hosp",1,762,1871.57142857143
2020-10-14,117873,158051,198298,"hosp",1,1460,1668.85714285714
2020-10-15,117550,158832,199203,"hosp",1,781,1520.42857142857
2020-10-16,115604,158494,200084,"hosp",1,-338,1140.71428571429
2020-10-17,114065,157710,200222,"hosp",1,-784,617.142857142857
2020-10-18,113945,156808,200481,"hosp",1,-902,221.142857142857
2020-10-19,113473,155727,199483,"hosp",1,-1081,-14.5714285714286
2020-10-20,112547,154739,197320,"hosp",1,-988,-264.571428571429
2020-10-21,111705,153649,195466,"hosp",1,-1090,-628.857142857143
2020-10-22,110837,152394,194505,"hosp",1,-1255,-919.714285714286
2020-10-23,109991,151073,193049,"hosp",1,-1321,-1060.14285714286
2020-10-24,109062,149738,190974,"hosp",1,-1335,-1138.85714285714
2020-10-25,107548,148196,188900,"hosp",1,-1542,-1230.28571428571
2020-10-26,105782,146584,187279,"hosp",1,-1612,-1306.14285714286
2020-10-27,104441,144846,185455,"hosp",1,-1738,-1413.28571428571
2020-10-28,103421,143194,183788,"hosp",1,-1652,-1493.57142857143
2020-10-29,101719,140971,181120,"hosp",1,-2223,-1631.85714285714
2020-10-30,99887,138696,178022,"hosp",1,-2275,-1768.14285714286
2020-10-31,98849,137178,176141,"hosp",1,-1518,-1794.28571428571
2020-11-01,96943,134873,173304,"hosp",1,-2305,-1903.28571428571
2020-11-02,94859,132241,170303,"hosp",1,-2632,-2049
2020-11-03,92514,129372,166813,"hosp",1,-2869,-2210.57142857143
2020-11-04,90423,126771,163941,"hosp",1,-2601,-2346.14285714286
2020-11-05,88332,123894,160456,"hosp",1,-2877,-2439.57142857143
2020-11-06,85886,121295,157208,"hosp",1,-2599,-2485.85714285714
2020-11-07,85230,119775,154971,"hosp",1,-1520,-2486.14285714286
2020-11-08,84154,117843,152475,"hosp",1,-1932,-2432.85714285714
2020-11-09,83352,116001,150082,"hosp",1,-1842,-2320
2020-11-10,82404,114169,146812,"hosp",1,-1832,-2171.85714285714
2020-11-11,81469,112671,144556,"hosp",1,-1498,-2014.28571428571
2020-11-12,80245,110907,142094,"hosp",1,-1764,-1855.28571428571
2020-11-13,78895,110018,141026,"hosp",1,-889,-1611
2020-11-14,78709,109702,140706,"hosp",1,-316,-1439
2020-11-15,78212,108834,139927,"hosp",1,-868,-1287
2020-11-16,77848,107876,138817,"hosp",1,-958,-1160.71428571429
2020-11-17,77254,106666,136751,"hosp",1,-1210,-1071.85714285714
2020-11-18,77439,106152,135599,"hosp",1,-514,-931.285714285714
2020-11-19,76279,105232,134330,"hosp",1,-920,-810.714285714286
2020-11-20,75307,104679,133606,"hosp",1,-553,-762.714285714286
2020-11-21,75175,104441,133590,"hosp",1,-238,-751.571428571429
2020-11-22,74630,103825,133555,"hosp",1,-616,-715.571428571429
2020-11-23,74707,103229,132648,"hosp",1,-596,-663.857142857143
2020-11-24,74724,102894,131483,"hosp",1,-335,-538.857142857143
2020-11-25,75109,102896,131151,"hosp",1,2,-465.142857142857
2020-11-26,74582,102367,130490,"hosp",1,-529,-409.285714285714
2020-11-27,73833,101970,130035,"hosp",1,-397,-387
2020-11-28,73830,101866,129789,"hosp",1,-104,-367.857142857143
2020-11-29,73912,101755,129951,"hosp",1,-111,-295.714285714286
2020-11-30,74043,101956,130213,"hosp",1,201,-181.857142857143
2020-12-01,75097,103057,131061,"hosp",1,1101,23.2857142857143
2020-12-02,76517,104061,132096,"hosp",1,1004,166.428571428571
2020-12-03,77684,105074,132979,"hosp",1,1013,386.714285714286
2020-12-04,79016,106423,134228,"hosp",1,1349,636.142857142857
2020-12-05,80731,108338,135886,"hosp",1,1915,924.571428571429
2020-12-06,82485,110467,138247,"hosp",1,2129,1244.57142857143
2020-12-07,83246,112299,140546,"hosp",1,1832,1477.57142857143
2020-12-08,85729,115146,143840,"hosp",1,2847,1727
2020-12-09,88646,118489,148022,"hosp",1,3343,2061.14285714286
2020-12-10,92157,122299,152621,"hosp",1,3810,2460.71428571429
2020-12-11,96410,127245,157522,"hosp",1,4946,2974.57142857143
2020-12-12,101460,133007,163705,"hosp",1,5762,3524.14285714286
2020-12-13,106432,138443,169764,"hosp",1,5436,3996.57142857143
2020-12-14,110851,144079,176303,"hosp",1,5636,4540
2020-12-15,114245,148823,182134,"hosp",1,4744,4811
2020-12-16,117274,153626,188041,"hosp",1,4803,5019.57142857143
2020-12-17,118912,157421,194184,"hosp",1,3795,5017.42857142857
2020-12-18,120618,161144,199508,"hosp",1,3723,4842.71428571429
2020-12-19,122505,164152,204325,"hosp",1,3008,4449.28571428571
2020-12-20,122759,165444,207490,"hosp",1,1292,3857.28571428571
2020-12-21,123462,166515,209539,"hosp",1,1071,3205.14285714286
2020-12-22,122359,166030,209171,"hosp",1,-485,2458.14285714286
2020-12-23,120803,164699,208272,"hosp",1,-1331,1581.85714285714
2020-12-24,117386,161995,206036,"hosp",1,-2704,653.428571428571
2020-12-25,113391,158669,203482,"hosp",1,-3326,-353.571428571429
2020-12-26,110361,155130,200255,"hosp",1,-3539,-1288.85714285714
2020-12-27,105905,150507,195937,"hosp",1,-4623,-2133.85714285714
2020-12-28,102396,145826,190515,"hosp",1,-4681,-2955.57142857143
2020-12-29,99396,141318,184617,"hosp",1,-4508,-3530.28571428571
2020-12-30,96378,136604,179015,"hosp",1,-4714,-4013.57142857143
2020-12-31,93525,132290,172760,"hosp",1,-4314,-4243.57142857143
2021-01-01,90791,128777,167942,"hosp",1,-3513,-4270.28571428571
2021-01-02,90027,126724,164417,"hosp",1,-2053,-4058
2021-01-03,89051,124772,161456,"hosp",1,-1952,-3676.42857142857
2021-01-04,88246,123107,158909,"hosp",1,-1665,-3245.57142857143
2021-01-05,88498,122124,156647,"hosp",1,-983,-2742
2021-01-06,88401,121249,155147,"hosp",1,-875,-2193.57142857143
2021-01-07,88025,120377,153428,"hosp",1,-872,-1701.85714285714
2021-01-08,87211,119967,152380,"hosp",1,-410,-1258.57142857143
2021-01-09,87322,120205,152680,"hosp",1,238,-931.285714285714
2021-01-10,86580,119310,152120,"hosp",1,-895,-780.285714285714
2021-01-11,85068,117889,151055,"hosp",1,-1421,-745.428571428571
2021-01-12,84111,116488,149178,"hosp",1,-1401,-805.142857142857
2021-01-13,83934,115770,148218,"hosp",1,-718,-782.714285714286
2021-01-14,83387,115249,147524,"hosp",1,-521,-732.571428571429
2021-01-15,82471,114665,146734,"hosp",1,-584,-757.428571428571
2021-01-16,82787,114358,146239,"hosp",1,-307,-835.285714285714
2021-01-17,82884,113794,145643,"hosp",1,-564,-788
2021-01-18,82264,112560,143933,"hosp",1,-1234,-761.285714285714
2021-01-19,81149,111466,141752,"hosp",1,-1094,-717.428571428571
2021-01-20,79654,110257,140405,"hosp",1,-1209,-787.571428571429
2021-01-21,78051,108773,139296,"hosp",1,-1484,-925.142857142857
2021-01-22,76549,107393,138436,"hosp",1,-1380,-1038.85714285714
2021-01-23,75834,106337,137406,"hosp",1,-1056,-1145.85714285714
2021-01-24,75472,105154,135974,"hosp",1,-1183,-1234.28571428571
2021-01-25,75259,104258,134382,"hosp",1,-896,-1186
2021-01-26,74944,103355,132547,"hosp",1,-903,-1158.71428571429
2021-01-27,74702,102582,130826,"hosp",1,-773,-1096.42857142857
2021-01-28,73482,101271,129361,"hosp",1,-1311,-1071.71428571429
2021-01-29,71678,99854,127708,"hosp",1,-1417,-1077
2021-01-30,70761,98682,126494,"hosp",1,-1172,-1093.57142857143
2021-01-31,69172,97095,125183,"hosp",1,-1587,-1151.28571428571
2021-02-01,68156,95696,123859,"hosp",1,-1399,-1223.14285714286
2021-02-02,67080,94389,122101,"hosp",1,-1307,-1280.85714285714
2021-02-03,67244,93725,121125,"hosp",1,-664,-1265.28571428571
2021-02-04,67505,93338,120157,"hosp",1,-387,-1133.28571428571
2021-02-05,68056,93472,119533,"hosp",1,134,-911.714285714286
2021-02-06,69217,94320,119656,"hosp",1,848,-623.142857142857
2021-02-07,70052,95063,120428,"hosp",1,743,-290.285714285714
2021-02-08,70553,95536,120755,"hosp",1,473,-22.8571428571429
2021-02-09,70835,96173,121207,"hosp",1,637,254.857142857143
2021-02-10,71054,96536,122003,"hosp",1,363,401.571428571429
2021-02-11,70364,96265,121876,"hosp",1,-271,418.142857142857
2021-02-12,69700,96200,122321,"hosp",1,-65,389.714285714286
2021-02-13,69618,96414,122821,"hosp",1,214,299.142857142857
2021-02-14,69858,96297,123082,"hosp",1,-117,176.285714285714
2021-02-15,69433,95976,122954,"hosp",1,-321,62.8571428571429
2021-02-16,69039,95350,121899,"hosp",1,-626,-117.571428571429
2021-02-17,69136,94885,121055,"hosp",1,-465,-235.857142857143
2021-02-18,68846,94608,120542,"hosp",1,-277,-236.714285714286
2021-02-19,68557,94529,120312,"hosp",1,-79,-238.714285714286
2021-02-20,68629,94758,120699,"hosp",1,229,-236.571428571429
2021-02-21,68433,94463,120792,"hosp",1,-295,-262
2021-02-22,68514,94316,120644,"hosp",1,-147,-237.142857142857
2021-02-23,68456,93808,119738,"hosp",1,-508,-220.285714285714
2021-02-24,68488,93699,119219,"hosp",1,-109,-169.428571428571
2021-02-25,68749,94186,119446,"hosp",1,487,-60.2857142857143
2021-02-26,68959,94895,120398,"hosp",1,709,52.2857142857143
2021-02-27,70354,96075,121961,"hosp",1,1180,188.142857142857
2021-02-28,71104,96980,122973,"hosp",1,905,359.571428571429
2021-03-01,72733,97963,123714,"hosp",1,983,521
2021-03-02,74218,99357,124788,"hosp",1,1394,792.714285714286
2021-03-03,75054,100751,126371,"hosp",1,1394,1007.42857142857
2021-03-04,75299,101514,127272,"hosp",1,763,1046.85714285714
2021-03-05,75108,102275,128733,"hosp",1,761,1054.28571428571
2021-03-06,75793,103154,130316,"hosp",1,879,1011.28571428571
2021-03-07,76393,103988,131611,"hosp",1,834,1001.14285714286
2021-03-08,77081,105033,133030,"hosp",1,1045,1010
2021-03-09,78392,106514,134392,"hosp",1,1481,1022.42857142857
2021-03-10,80325,108337,136557,"hosp",1,1823,1083.71428571429
2021-03-11,81948,109858,138226,"hosp",1,1521,1192
2021-03-12,83594,111861,140122,"hosp",1,2003,1369.42857142857
2021-03-13,85657,114313,142529,"hosp",1,2452,1594.14285714286
2021-03-14,87158,116473,145158,"hosp",1,2160,1783.57142857143
2021-03-15,88292,118515,147945,"hosp",1,2042,1926
2021-03-16,89839,120853,150778,"hosp",1,2338,2048.42857142857
2021-03-17,91791,123018,153765,"hosp",1,2165,2097.28571428571
2021-03-18,93468,125285,156861,"hosp",1,2267,2203.85714285714
2021-03-19,95651,128171,160189,"hosp",1,2886,2330
2021-03-20,98675,131785,164255,"hosp",1,3614,2496
2021-03-21,101427,135050,168225,"hosp",1,3265,2653.85714285714
2021-03-22,103564,137962,171597,"hosp",1,2912,2778.14285714286
2021-03-23,106022,140875,174902,"hosp",1,2913,2860.28571428571
2021-03-24,108094,143674,178603,"hosp",1,2799,2950.85714285714
2021-03-25,108553,145483,181332,"hosp",1,1809,2885.42857142857
2021-03-26,109251,147626,184345,"hosp",1,2143,2779.28571428571
2021-03-27,111472,150502,188530,"hosp",1,2876,2673.85714285714
2021-03-28,112056,151836,191192,"hosp",1,1334,2398
2021-03-29,112922,152909,193061,"hosp",1,1073,2135.28571428571
2021-03-30,113659,154016,194181,"hosp",1,1107,1877.28571428571
2021-03-31,115198,155370,195502,"hosp",1,1354,1670.85714285714
2021-04-01,115761,156245,196601,"hosp",1,875,1537.42857142857
2021-04-02,115851,157707,198514,"hosp",1,1462,1440.14285714286
2021-04-03,117528,159597,200854,"hosp",1,1890,1299.28571428571
2021-04-04,119408,161561,203997,"hosp",1,1964,1389.28571428571
2021-04-05,120738,162950,205752,"hosp",1,1389,1434.42857142857
2021-04-06,121600,163969,206002,"hosp",1,1019,1421.85714285714
2021-04-07,123330,165665,208209,"hosp",1,1696,1470.71428571429
2021-04-08,123877,167079,209907,"hosp",1,1414,1547.71428571429
