"Date","prev_low","prev_avg","prev_up","population","version","groei_besmettelijken","besmet_7daverage"
2020-03-30,99595,144397,191429,"hosp",1,-7018,-2857
2020-03-31,94145,137275,182405,"hosp",1,-7122,-4309.85714285714
2020-04-01,90318,130424,173699,"hosp",1,-6851,-5435.71428571429
2020-04-02,84822,123154,164074,"hosp",1,-7270,-6163.14285714286
2020-04-03,80099,117005,155864,"hosp",1,-6149,-6529.42857142857
2020-04-04,76771,111424,148000,"hosp",1,-5581,-6670
2020-04-05,72178,105477,140913,"hosp",1,-5947,-6562.57142857143
2020-04-06,67844,99542,133256,"hosp",1,-5935,-6407.85714285714
2020-04-07,63801,93810,125632,"hosp",1,-5732,-6209.28571428571
2020-04-08,60727,88899,119255,"hosp",1,-4911,-5932.14285714286
2020-04-09,56974,83948,112735,"hosp",1,-4951,-5600.85714285714
2020-04-10,53047,79099,106348,"hosp",1,-4849,-5415.14285714286
2020-04-11,50577,74897,100763,"hosp",1,-4202,-5218.14285714286
2020-04-12,48032,70864,95829,"hosp",1,-4033,-4944.71428571429
2020-04-13,45361,66742,90240,"hosp",1,-4122,-4685.71428571429
2020-04-14,42525,62915,84596,"hosp",1,-3827,-4413.57142857143
2020-04-15,40234,59547,80009,"hosp",1,-3368,-4193.14285714286
2020-04-16,37645,55943,75466,"hosp",1,-3604,-4000.71428571429
2020-04-17,34977,52582,71385,"hosp",1,-3361,-3788.14285714286
2020-04-18,32982,49619,67196,"hosp",1,-2963,-3611.14285714286
2020-04-19,31129,46793,63690,"hosp",1,-2826,-3438.71428571429
2020-04-20,29248,44028,60036,"hosp",1,-2765,-3244.85714285714
2020-04-21,27536,41451,56366,"hosp",1,-2577,-3066.28571428571
2020-04-22,26369,39214,53291,"hosp",1,-2237,-2904.71428571429
2020-04-23,24995,37052,50300,"hosp",1,-2162,-2698.71428571429
2020-04-24,23504,35156,47641,"hosp",1,-1896,-2489.42857142857
2020-04-25,22493,33624,45267,"hosp",1,-1532,-2285
2020-04-26,21750,32332,43563,"hosp",1,-1292,-2065.85714285714
2020-04-27,20853,30882,41724,"hosp",1,-1450,-1878
2020-04-28,19993,29476,39611,"hosp",1,-1406,-1710.71428571429
2020-04-29,19169,28144,37803,"hosp",1,-1332,-1581.42857142857
2020-04-30,18389,27040,36213,"hosp",1,-1104,-1430.28571428571
2020-05-01,17603,26076,34958,"hosp",1,-964,-1297.14285714286
2020-05-02,16927,25238,33778,"hosp",1,-838,-1198
2020-05-03,16623,24602,33089,"hosp",1,-636,-1104.28571428571
2020-05-04,16696,24368,32663,"hosp",1,-234,-930.571428571429
2020-05-05,16803,24019,31890,"hosp",1,-349,-779.571428571429
2020-05-06,16692,23683,31058,"hosp",1,-336,-637.285714285714
2020-05-07,16237,23167,30267,"hosp",1,-516,-553.285714285714
2020-05-08,15821,22754,29729,"hosp",1,-413,-474.571428571429
2020-05-09,15475,22406,29403,"hosp",1,-348,-404.571428571429
2020-05-10,14508,21680,28762,"hosp",1,-726,-417.428571428571
2020-05-11,13928,21041,28288,"hosp",1,-639,-475.285714285714
2020-05-12,13306,20280,27608,"hosp",1,-761,-534.142857142857
2020-05-13,12975,19575,26812,"hosp",1,-705,-586.857142857143
2020-05-14,12496,18719,25454,"hosp",1,-856,-635.428571428571
2020-05-15,12028,18058,24485,"hosp",1,-661,-670.857142857143
2020-05-16,11704,17480,23569,"hosp",1,-578,-703.714285714286
2020-05-17,10982,16654,22688,"hosp",1,-826,-718
2020-05-18,10331,15841,21652,"hosp",1,-813,-742.857142857143
2020-05-19,9678,15020,20527,"hosp",1,-821,-751.428571428571
2020-05-20,9279,14355,19820,"hosp",1,-665,-745.714285714286
2020-05-21,8670,13544,18753,"hosp",1,-811,-739.285714285714
2020-05-22,8015,12709,17732,"hosp",1,-835,-764.142857142857
2020-05-23,7625,11975,16692,"hosp",1,-734,-786.428571428571
2020-05-24,7240,11314,15902,"hosp",1,-661,-762.857142857143
2020-05-25,6681,10513,14730,"hosp",1,-801,-761.142857142857
2020-05-26,6097,9766,13667,"hosp",1,-747,-750.571428571429
2020-05-27,5678,9199,13022,"hosp",1,-567,-736.571428571429
2020-05-28,5395,8664,12330,"hosp",1,-535,-697.142857142857
2020-05-29,5030,8111,11591,"hosp",1,-553,-656.857142857143
2020-05-30,4657,7552,10775,"hosp",1,-559,-631.857142857143
2020-05-31,4419,7094,10059,"hosp",1,-458,-602.857142857143
2020-06-01,4067,6563,9352,"hosp",1,-531,-564.285714285714
2020-06-02,3649,6015,8582,"hosp",1,-548,-535.857142857143
2020-06-03,3225,5498,7859,"hosp",1,-517,-528.714285714286
2020-06-04,2903,5042,7368,"hosp",1,-456,-517.428571428571
2020-06-05,2690,4723,7018,"hosp",1,-319,-484
2020-06-06,2614,4563,6744,"hosp",1,-160,-427
2020-06-07,2688,4441,6474,"hosp",1,-122,-379
2020-06-08,2783,4388,6260,"hosp",1,-53,-310.714285714286
2020-06-09,2908,4427,6132,"hosp",1,39,-226.857142857143
2020-06-10,2961,4402,5927,"hosp",1,-25,-156.571428571429
2020-06-11,2843,4356,5820,"hosp",1,-46,-98
2020-06-12,2704,4287,5811,"hosp",1,-69,-62.2857142857143
2020-06-13,2553,4210,5827,"hosp",1,-77,-50.4285714285714
2020-06-14,2543,4304,6099,"hosp",1,94,-19.5714285714286
2020-06-15,2534,4276,6169,"hosp",1,-28,-16
2020-06-16,2521,4270,6129,"hosp",1,-6,-22.4285714285714
2020-06-17,2642,4365,6239,"hosp",1,95,-5.28571428571429
2020-06-18,2758,4470,6237,"hosp",1,105,16.2857142857143
2020-06-19,2932,4618,6267,"hosp",1,148,47.2857142857143
2020-06-20,2951,4723,6415,"hosp",1,105,73.2857142857143
2020-06-21,2837,4682,6467,"hosp",1,-41,54
2020-06-22,2754,4621,6494,"hosp",1,-61,49.2857142857143
2020-06-23,2653,4559,6471,"hosp",1,-62,41.2857142857143
2020-06-24,2488,4388,6321,"hosp",1,-171,3.28571428571429
2020-06-25,2372,4279,6268,"hosp",1,-109,-27.2857142857143
2020-06-26,2336,4215,6203,"hosp",1,-64,-57.5714285714286
2020-06-27,2358,4147,6152,"hosp",1,-68,-82.2857142857143
2020-06-28,2268,3981,5865,"hosp",1,-166,-100.142857142857
2020-06-29,2237,3899,5679,"hosp",1,-82,-103.142857142857
2020-06-30,2207,3821,5527,"hosp",1,-78,-105.428571428571
2020-07-01,2083,3717,5428,"hosp",1,-104,-95.8571428571429
2020-07-02,2011,3598,5368,"hosp",1,-119,-97.2857142857143
2020-07-03,1899,3482,5221,"hosp",1,-116,-104.714285714286
2020-07-04,1854,3383,5090,"hosp",1,-99,-109.142857142857
2020-07-05,1846,3332,4994,"hosp",1,-51,-92.7142857142857
2020-07-06,1993,3440,5040,"hosp",1,108,-65.5714285714286
2020-07-07,2100,3498,5044,"hosp",1,58,-46.1428571428571
2020-07-08,2194,3609,5127,"hosp",1,111,-15.4285714285714
2020-07-09,2307,3676,5137,"hosp",1,67,11.1428571428571
2020-07-10,2405,3801,5249,"hosp",1,125,45.5714285714286
2020-07-11,2521,3945,5425,"hosp",1,144,80.2857142857143
2020-07-12,2589,4101,5638,"hosp",1,156,109.857142857143
2020-07-13,2530,4143,5760,"hosp",1,42,100.428571428571
2020-07-14,2576,4199,5906,"hosp",1,56,100.142857142857
2020-07-15,2696,4270,6010,"hosp",1,71,94.4285714285714
2020-07-16,3017,4584,6285,"hosp",1,314,129.714285714286
2020-07-17,3297,4968,6704,"hosp",1,384,166.714285714286
2020-07-18,3563,5309,7066,"hosp",1,341,194.857142857143
2020-07-19,3972,5741,7551,"hosp",1,432,234.285714285714
2020-07-20,4093,5891,7734,"hosp",1,150,249.714285714286
2020-07-21,4350,6177,7998,"hosp",1,286,282.571428571429
2020-07-22,4538,6533,8394,"hosp",1,356,323.285714285714
2020-07-23,4729,6880,8951,"hosp",1,347,328
2020-07-24,4817,7159,9436,"hosp",1,279,313
2020-07-25,5014,7500,10058,"hosp",1,341,313
2020-07-26,5548,7914,10484,"hosp",1,414,310.428571428571
2020-07-27,5918,8323,10843,"hosp",1,409,347.428571428571
2020-07-28,6347,8915,11489,"hosp",1,592,391.142857142857
2020-07-29,6885,9596,12159,"hosp",1,681,437.571428571429
2020-07-30,6966,9798,12603,"hosp",1,202,416.857142857143
2020-07-31,7010,9963,12872,"hosp",1,165,400.571428571429
2020-08-01,7094,10164,13172,"hosp",1,201,380.571428571429
2020-08-02,7217,10437,13590,"hosp",1,273,360.428571428571
2020-08-03,7364,10806,14229,"hosp",1,369,354.714285714286
2020-08-04,7377,11005,14576,"hosp",1,199,298.571428571429
2020-08-05,7620,11114,14780,"hosp",1,109,216.857142857143
2020-08-06,8003,11299,15024,"hosp",1,185,214.428571428571
2020-08-07,8306,11623,15146,"hosp",1,324,237.142857142857
2020-08-08,8525,11937,15227,"hosp",1,314,253.285714285714
2020-08-09,8643,12293,15779,"hosp",1,356,265.142857142857
2020-08-10,8625,12453,16171,"hosp",1,160,235.285714285714
2020-08-11,8872,12684,16616,"hosp",1,231,239.857142857143
2020-08-12,8880,12739,16777,"hosp",1,55,232.142857142857
2020-08-13,8777,12729,16658,"hosp",1,-10,204.285714285714
2020-08-14,8757,12822,16762,"hosp",1,93,171.285714285714
2020-08-15,8650,12803,16911,"hosp",1,-19,123.714285714286
2020-08-16,8440,12519,16692,"hosp",1,-284,32.2857142857143
2020-08-17,8094,12211,16422,"hosp",1,-308,-34.5714285714286
2020-08-18,7907,11951,16121,"hosp",1,-260,-104.714285714286
2020-08-19,7589,11582,15682,"hosp",1,-369,-165.285714285714
2020-08-20,7274,11228,15398,"hosp",1,-354,-214.428571428571
2020-08-21,6980,10873,14901,"hosp",1,-355,-278.428571428571
2020-08-22,6892,10593,14531,"hosp",1,-280,-315.714285714286
2020-08-23,7023,10590,14533,"hosp",1,-3,-275.571428571429
2020-08-24,7244,10795,14553,"hosp",1,205,-202.285714285714
2020-08-25,7599,11023,14530,"hosp",1,228,-132.571428571429
2020-08-26,8248,11569,15135,"hosp",1,546,-1.85714285714286
2020-08-27,8859,12270,15837,"hosp",1,701,148.857142857143
2020-08-28,9664,13093,16621,"hosp",1,823,317.142857142857
2020-08-29,10558,14198,17823,"hosp",1,1105,515
2020-08-30,11690,15685,19528,"hosp",1,1487,727.857142857143
2020-08-31,13132,17362,21447,"hosp",1,1677,938.142857142857
2020-09-01,14560,19182,23713,"hosp",1,1820,1165.57142857143
2020-09-02,16553,21526,26396,"hosp",1,2344,1422.42857142857
2020-09-03,18794,24109,29345,"hosp",1,2583,1691.28571428571
2020-09-04,21135,27079,32745,"hosp",1,2970,1998
2020-09-05,23694,30418,36568,"hosp",1,3339,2317.14285714286
2020-09-06,25915,33337,40004,"hosp",1,2919,2521.71428571429
2020-09-07,28310,36372,43858,"hosp",1,3035,2715.71428571429
2020-09-08,30970,40001,48378,"hosp",1,3629,2974.14285714286
2020-09-09,34073,44072,53392,"hosp",1,4071,3220.85714285714
2020-09-10,37322,48274,58542,"hosp",1,4202,3452.14285714286
2020-09-11,40624,52772,64110,"hosp",1,4498,3670.42857142857
2020-09-12,45062,57971,70255,"hosp",1,5199,3936.14285714286
2020-09-13,48881,62480,75745,"hosp",1,4509,4163.28571428571
2020-09-14,52457,67178,81218,"hosp",1,4698,4400.85714285714
2020-09-15,56183,72375,87044,"hosp",1,5197,4624.85714285714
2020-09-16,59348,77057,93207,"hosp",1,4682,4712.14285714286
2020-09-17,61493,80625,98562,"hosp",1,3568,4621.57142857143
2020-09-18,62957,83857,103346,"hosp",1,3232,4440.71428571429
2020-09-19,65732,87473,108277,"hosp",1,3616,4214.57142857143
2020-09-20,68845,91422,113633,"hosp",1,3949,4134.57142857143
2020-09-21,70968,95124,118426,"hosp",1,3702,3992.28571428571
2020-09-22,73092,97852,121781,"hosp",1,2728,3639.57142857143
2020-09-23,75274,100366,125348,"hosp",1,2514,3329.85714285714
2020-09-24,77489,102953,128596,"hosp",1,2587,3189.71428571429
2020-09-25,79489,105829,131905,"hosp",1,2876,3138.85714285714
2020-09-26,80459,108181,134636,"hosp",1,2352,2958.28571428571
2020-09-27,81401,110694,138812,"hosp",1,2513,2753.14285714286
2020-09-28,84010,113601,142987,"hosp",1,2907,2639.57142857143
2020-09-29,86339,115945,146136,"hosp",1,2344,2584.71428571429
2020-09-30,89239,119108,149483,"hosp",1,3163,2677.42857142857
2020-10-01,92530,123037,153357,"hosp",1,3929,2869.14285714286
2020-10-02,96813,127979,158584,"hosp",1,4942,3164.28571428571
2020-10-03,100833,132993,164481,"hosp",1,5014,3544.57142857143
2020-10-04,103825,137120,169622,"hosp",1,4127,3775.14285714286
2020-10-05,106618,140600,173767,"hosp",1,3480,3857
2020-10-06,108310,143377,177783,"hosp",1,2777,3918.85714285714
2020-10-07,109764,146239,181744,"hosp",1,2862,3875.85714285714
2020-10-08,109713,148120,184597,"hosp",1,1881,3583.28571428571
2020-10-09,110512,150414,188894,"hosp",1,2294,3205
2020-10-10,112686,153304,193287,"hosp",1,2890,2901.57142857143
2020-10-11,114683,155152,196158,"hosp",1,1848,2576
2020-10-12,115867,155696,196591,"hosp",1,544,2156.57142857143
2020-10-13,116227,156458,197055,"hosp",1,762,1868.71428571429
2020-10-14,117667,157797,198178,"hosp",1,1339,1651.14285714286
2020-10-15,117479,158489,199125,"hosp",1,692,1481.28571428571
2020-10-16,115392,158145,199774,"hosp",1,-344,1104.42857142857
2020-10-17,113984,157348,199891,"hosp",1,-797,577.714285714286
2020-10-18,113659,156398,200038,"hosp",1,-950,178
2020-10-19,113071,155355,199018,"hosp",1,-1043,-48.7142857142857
2020-10-20,112428,154451,197256,"hosp",1,-904,-286.714285714286
2020-10-21,111547,153423,195359,"hosp",1,-1028,-624.857142857143
2020-10-22,110808,152236,194421,"hosp",1,-1187,-893.285714285714
2020-10-23,109897,151025,193231,"hosp",1,-1211,-1017.14285714286
2020-10-24,109173,149780,191164,"hosp",1,-1245,-1081.14285714286
2020-10-25,107738,148308,189129,"hosp",1,-1472,-1155.71428571429
2020-10-26,106127,146640,187592,"hosp",1,-1668,-1245
2020-10-27,104514,144820,185788,"hosp",1,-1820,-1375.85714285714
2020-10-28,103176,143089,183817,"hosp",1,-1731,-1476.28571428571
2020-10-29,101423,140832,181243,"hosp",1,-2257,-1629.14285714286
2020-10-30,99747,138568,178272,"hosp",1,-2264,-1779.57142857143
2020-10-31,98624,137045,176193,"hosp",1,-1523,-1819.28571428571
2020-11-01,97041,134721,173386,"hosp",1,-2324,-1941
2020-11-02,94854,132131,170303,"hosp",1,-2590,-2072.71428571429
2020-11-03,92688,129372,166984,"hosp",1,-2759,-2206.85714285714
2020-11-04,90709,126808,163765,"hosp",1,-2564,-2325.85714285714
2020-11-05,88573,124007,160471,"hosp",1,-2801,-2403.57142857143
2020-11-06,86030,121436,157546,"hosp",1,-2571,-2447.42857142857
2020-11-07,85408,119963,155480,"hosp",1,-1473,-2440.28571428571
2020-11-08,84357,117962,153083,"hosp",1,-2001,-2394.14285714286
2020-11-09,83253,116029,150467,"hosp",1,-1933,-2300.28571428571
2020-11-10,82270,114214,147247,"hosp",1,-1815,-2165.42857142857
2020-11-11,81622,112755,144810,"hosp",1,-1459,-2007.57142857143
2020-11-12,80130,110934,142541,"hosp",1,-1821,-1867.57142857143
2020-11-13,78677,109935,141297,"hosp",1,-999,-1643
2020-11-14,78591,109658,140897,"hosp",1,-277,-1472.14285714286
2020-11-15,78441,108818,140096,"hosp",1,-840,-1306.28571428571
2020-11-16,78013,107849,139083,"hosp",1,-969,-1168.57142857143
2020-11-17,77317,106655,136823,"hosp",1,-1194,-1079.85714285714
2020-11-18,77485,106097,135718,"hosp",1,-558,-951.142857142857
2020-11-19,76360,105170,134482,"hosp",1,-927,-823.428571428571
2020-11-20,75211,104626,133698,"hosp",1,-544,-758.428571428571
2020-11-21,75094,104361,133396,"hosp",1,-265,-756.714285714286
2020-11-22,74763,103812,133717,"hosp",1,-549,-715.142857142857
2020-11-23,74817,103220,132773,"hosp",1,-592,-661.285714285714
2020-11-24,74825,102883,131682,"hosp",1,-337,-538.857142857143
2020-11-25,75245,102880,131182,"hosp",1,-3,-459.571428571429
2020-11-26,74703,102383,130313,"hosp",1,-497,-398.142857142857
2020-11-27,74092,102040,130099,"hosp",1,-343,-369.428571428571
2020-11-28,73939,101938,129860,"hosp",1,-102,-346.142857142857
2020-11-29,74012,101874,130214,"hosp",1,-64,-276.857142857143
2020-11-30,74157,102019,130306,"hosp",1,145,-171.571428571429
2020-12-01,75261,103103,131218,"hosp",1,1084,31.4285714285714
2020-12-02,76728,104128,132250,"hosp",1,1025,178.285714285714
2020-12-03,77836,105156,133079,"hosp",1,1028,396.142857142857
2020-12-04,79251,106481,134181,"hosp",1,1325,634.428571428571
2020-12-05,80955,108339,135706,"hosp",1,1858,914.428571428571
2020-12-06,82692,110479,138377,"hosp",1,2140,1229.28571428571
2020-12-07,83542,112366,140755,"hosp",1,1887,1478.14285714286
2020-12-08,85932,115217,144102,"hosp",1,2851,1730.57142857143
2020-12-09,88863,118565,148097,"hosp",1,3348,2062.42857142857
2020-12-10,92336,122353,152673,"hosp",1,3788,2456.71428571429
2020-12-11,96720,127301,157674,"hosp",1,4948,2974.28571428571
2020-12-12,101570,133029,163902,"hosp",1,5728,3527.14285714286
2020-12-13,106250,138395,169943,"hosp",1,5366,3988
2020-12-14,110552,144059,176495,"hosp",1,5664,4527.57142857143
2020-12-15,113839,148706,182248,"hosp",1,4647,4784.14285714286
2020-12-16,117218,153407,188189,"hosp",1,4701,4977.42857142857
2020-12-17,118862,157163,194027,"hosp",1,3756,4972.85714285714
2020-12-18,120659,160920,199418,"hosp",1,3757,4802.71428571429
2020-12-19,122369,163909,204167,"hosp",1,2989,4411.42857142857
2020-12-20,122530,165266,207612,"hosp",1,1357,3838.71428571429
2020-12-21,123206,166255,209391,"hosp",1,989,3170.85714285714
2020-12-22,122204,165796,209114,"hosp",1,-459,2441.42857142857
2020-12-23,120778,164589,208601,"hosp",1,-1207,1597.42857142857
2020-12-24,117313,161998,206198,"hosp",1,-2591,690.714285714286
2020-12-25,113498,158663,203808,"hosp",1,-3335,-322.428571428571
2020-12-26,110338,155145,200319,"hosp",1,-3518,-1252
2020-12-27,106068,150530,196177,"hosp",1,-4615,-2105.14285714286
2020-12-28,102661,145883,190893,"hosp",1,-4647,-2910.28571428571
2020-12-29,99628,141469,185086,"hosp",1,-4414,-3475.28571428571
2020-12-30,96284,136692,179233,"hosp",1,-4777,-3985.28571428571
2020-12-31,93849,132424,173050,"hosp",1,-4268,-4224.85714285714
2021-01-01,91050,128953,168262,"hosp",1,-3471,-4244.28571428571
2021-01-02,90421,126945,164750,"hosp",1,-2008,-4028.57142857143
2021-01-03,89470,124991,161953,"hosp",1,-1954,-3648.42857142857
2021-01-04,88622,123425,159507,"hosp",1,-1566,-3208.28571428571
2021-01-05,88908,122461,157252,"hosp",1,-964,-2715.42857142857
2021-01-06,88914,121564,155730,"hosp",1,-897,-2161.14285714286
2021-01-07,88498,120650,153898,"hosp",1,-914,-1682
2021-01-08,87500,120251,152806,"hosp",1,-399,-1243.14285714286
2021-01-09,87655,120473,153091,"hosp",1,222,-924.571428571429
2021-01-10,86725,119530,152649,"hosp",1,-943,-780.142857142857
2021-01-11,85119,118018,151407,"hosp",1,-1512,-772.428571428571
2021-01-12,84206,116549,149367,"hosp",1,-1469,-844.571428571429
2021-01-13,83970,115862,148524,"hosp",1,-687,-814.571428571429
2021-01-14,83435,115238,147587,"hosp",1,-624,-773.142857142857
2021-01-15,82532,114624,146837,"hosp",1,-614,-803.857142857143
2021-01-16,82705,114309,146532,"hosp",1,-315,-880.571428571429
2021-01-17,82915,113720,145963,"hosp",1,-589,-830
2021-01-18,82361,112457,144002,"hosp",1,-1263,-794.428571428571
2021-01-19,81041,111391,141859,"hosp",1,-1066,-736.857142857143
2021-01-20,79812,110212,140647,"hosp",1,-1179,-807.142857142857
2021-01-21,77957,108715,139367,"hosp",1,-1497,-931.857142857143
2021-01-22,76330,107330,138574,"hosp",1,-1385,-1042
2021-01-23,75670,106312,137422,"hosp",1,-1018,-1142.42857142857
2021-01-24,75404,105102,135959,"hosp",1,-1210,-1231.14285714286
2021-01-25,75164,104283,134576,"hosp",1,-819,-1167.71428571429
2021-01-26,75101,103381,132747,"hosp",1,-902,-1144.28571428571
2021-01-27,74830,102610,131239,"hosp",1,-771,-1086
2021-01-28,73515,101234,129570,"hosp",1,-1376,-1068.71428571429
2021-01-29,71808,99775,127646,"hosp",1,-1459,-1079.28571428571
2021-01-30,70858,98670,126510,"hosp",1,-1105,-1091.71428571429
2021-01-31,69095,97085,125265,"hosp",1,-1585,-1145.28571428571
2021-02-01,67950,95593,123946,"hosp",1,-1492,-1241.42857142857
2021-02-02,66945,94243,122162,"hosp",1,-1350,-1305.42857142857
2021-02-03,67275,93523,120953,"hosp",1,-720,-1298.14285714286
2021-02-04,67563,93112,119827,"hosp",1,-411,-1160.28571428571
2021-02-05,67816,93215,119382,"hosp",1,103,-937.142857142857
2021-02-06,69097,94088,119481,"hosp",1,873,-654.571428571429
2021-02-07,69919,94873,120131,"hosp",1,785,-316
2021-02-08,70354,95317,120498,"hosp",1,444,-39.4285714285714
2021-02-09,70945,95964,121054,"hosp",1,647,245.857142857143
2021-02-10,71040,96370,121589,"hosp",1,406,406.714285714286
2021-02-11,70396,96168,121838,"hosp",1,-202,436.571428571429
2021-02-12,69834,96138,122155,"hosp",1,-30,417.571428571429
2021-02-13,69929,96394,122722,"hosp",1,256,329.428571428571
2021-02-14,69793,96232,123014,"hosp",1,-162,194.142857142857
2021-02-15,69407,95883,122794,"hosp",1,-349,80.8571428571429
2021-02-16,69080,95326,121793,"hosp",1,-557,-91.1428571428571
2021-02-17,69176,94872,121064,"hosp",1,-454,-214
2021-02-18,69009,94638,120777,"hosp",1,-234,-218.571428571429
2021-02-19,68553,94529,120478,"hosp",1,-109,-229.857142857143
2021-02-20,68788,94748,120593,"hosp",1,219,-235.142857142857
2021-02-21,68507,94496,120903,"hosp",1,-252,-248
2021-02-22,68566,94279,120574,"hosp",1,-217,-229.142857142857
2021-02-23,68267,93720,119582,"hosp",1,-559,-229.428571428571
2021-02-24,68437,93662,119242,"hosp",1,-58,-172.857142857143
2021-02-25,68676,94151,119647,"hosp",1,489,-69.5714285714286
2021-02-26,68974,94826,120560,"hosp",1,675,42.4285714285714
2021-02-27,70135,95893,121884,"hosp",1,1067,163.571428571429
2021-02-28,71140,96809,122825,"hosp",1,916,330.428571428571
2021-03-01,72609,97833,123825,"hosp",1,1024,507.714285714286
2021-03-02,73957,99222,124729,"hosp",1,1389,786
2021-03-03,74805,100586,126179,"hosp",1,1364,989.142857142857
2021-03-04,74947,101310,127167,"hosp",1,724,1022.71428571429
2021-03-05,75051,102101,128734,"hosp",1,791,1039.28571428571
2021-03-06,75461,102927,130272,"hosp",1,826,1004.85714285714
2021-03-07,76236,103776,131625,"hosp",1,849,995.285714285714
2021-03-08,76972,104809,132855,"hosp",1,1033,996.571428571429
2021-03-09,78274,106335,134527,"hosp",1,1526,1016.14285714286
2021-03-10,80231,108220,136593,"hosp",1,1885,1090.57142857143
2021-03-11,81908,109798,138274,"hosp",1,1578,1212.57142857143
2021-03-12,83672,111823,140109,"hosp",1,2025,1388.85714285714
2021-03-13,85643,114237,142303,"hosp",1,2414,1615.71428571429
2021-03-14,87287,116461,145269,"hosp",1,2224,1812.14285714286
2021-03-15,88490,118601,148063,"hosp",1,2140,1970.28571428571
2021-03-16,90054,121010,151346,"hosp",1,2409,2096.42857142857
2021-03-17,91915,123131,154125,"hosp",1,2121,2130.14285714286
2021-03-18,93507,125403,157222,"hosp",1,2272,2229.28571428571
2021-03-19,95847,128292,160404,"hosp",1,2889,2352.71428571429
2021-03-20,98905,131894,164303,"hosp",1,3602,2522.42857142857
2021-03-21,101570,135143,168412,"hosp",1,3249,2668.85714285714
2021-03-22,103741,138096,172077,"hosp",1,2953,2785
2021-03-23,106329,140959,175387,"hosp",1,2863,2849.85714285714
2021-03-24,108328,143760,178880,"hosp",1,2801,2947
2021-03-25,108873,145585,181545,"hosp",1,1825,2883.14285714286
2021-03-26,109555,147722,184527,"hosp",1,2137,2775.71428571429
2021-03-27,111711,150586,188619,"hosp",1,2864,2670.28571428571
2021-03-28,112362,151850,191260,"hosp",1,1264,2386.71428571429
2021-03-29,113039,152979,193138,"hosp",1,1129,2126.14285714286
2021-03-30,114011,154100,194269,"hosp",1,1121,1877.28571428571
2021-03-31,115418,155476,195974,"hosp",1,1376,1673.71428571429
2021-04-01,115667,156320,197084,"hosp",1,844,1533.57142857143
2021-04-02,115949,157775,198969,"hosp",1,1455,1436.14285714286
2021-04-03,117679,159680,201329,"hosp",1,1905,1299.14285714286
2021-04-04,119443,161608,204289,"hosp",1,1928,1394
2021-04-05,120600,162953,205892,"hosp",1,1345,1424.85714285714
