"Date","prev_low","prev_avg","prev_up","population","version","groei_besmettelijken","besmet_7daverage"
2020-04-09,56813,83572,112311,"hosp",1,-4933,-5592.57142857143
2020-04-10,52865,78763,105976,"hosp",1,-4809,-5400.57142857143
2020-04-11,50177,74547,100378,"hosp",1,-4216,-5211.71428571429
2020-04-12,47765,70553,95476,"hosp",1,-3994,-4934.14285714286
2020-04-13,45214,66455,89893,"hosp",1,-4098,-4668.85714285714
2020-04-14,42536,62682,84212,"hosp",1,-3773,-4391.57142857143
2020-04-15,40174,59368,79807,"hosp",1,-3314,-4162.42857142857
2020-04-16,37536,55805,75324,"hosp",1,-3563,-3966.71428571429
2020-04-17,35089,52448,71164,"hosp",1,-3357,-3759.28571428571
2020-04-18,32954,49515,67190,"hosp",1,-2933,-3576
2020-04-19,31147,46689,63578,"hosp",1,-2826,-3409.14285714286
2020-04-20,29324,43938,60020,"hosp",1,-2751,-3216.71428571429
2020-04-21,27436,41358,56370,"hosp",1,-2580,-3046.28571428571
2020-04-22,26185,39108,53091,"hosp",1,-2250,-2894.28571428571
2020-04-23,24895,36899,50083,"hosp",1,-2209,-2700.85714285714
2020-04-24,23338,34977,47521,"hosp",1,-1922,-2495.85714285714
2020-04-25,22319,33417,45101,"hosp",1,-1560,-2299.71428571429
2020-04-26,21618,32124,43419,"hosp",1,-1293,-2080.71428571429
2020-04-27,20649,30673,41607,"hosp",1,-1451,-1895
2020-04-28,19795,29291,39538,"hosp",1,-1382,-1723.85714285714
2020-04-29,19082,27970,37561,"hosp",1,-1321,-1591.14285714286
2020-04-30,18280,26899,36134,"hosp",1,-1071,-1428.57142857143
2020-05-01,17587,25969,34827,"hosp",1,-930,-1286.85714285714
2020-05-02,16855,25171,33704,"hosp",1,-798,-1178
2020-05-03,16550,24528,32983,"hosp",1,-643,-1085.14285714286
2020-05-04,16589,24301,32616,"hosp",1,-227,-910.285714285714
2020-05-05,16654,23959,31862,"hosp",1,-342,-761.714285714286
2020-05-06,16574,23644,31050,"hosp",1,-315,-618
2020-05-07,16206,23160,30361,"hosp",1,-484,-534.142857142857
2020-05-08,15770,22703,29748,"hosp",1,-457,-466.571428571429
2020-05-09,15383,22348,29357,"hosp",1,-355,-403.285714285714
2020-05-10,14492,21620,28765,"hosp",1,-728,-415.428571428571
2020-05-11,13904,20962,28145,"hosp",1,-658,-477
2020-05-12,13235,20190,27456,"hosp",1,-772,-538.428571428571
2020-05-13,12889,19455,26714,"hosp",1,-735,-598.428571428571
2020-05-14,12361,18608,25346,"hosp",1,-847,-650.285714285714
2020-05-15,11820,17946,24387,"hosp",1,-662,-679.571428571429
2020-05-16,11548,17373,23507,"hosp",1,-573,-710.714285714286
2020-05-17,10858,16520,22550,"hosp",1,-853,-728.571428571429
2020-05-18,10230,15712,21646,"hosp",1,-808,-750
2020-05-19,9622,14916,20489,"hosp",1,-796,-753.428571428571
2020-05-20,9267,14277,19783,"hosp",1,-639,-739.714285714286
2020-05-21,8606,13483,18685,"hosp",1,-794,-732.142857142857
2020-05-22,7960,12667,17749,"hosp",1,-816,-754.142857142857
2020-05-23,7618,11945,16746,"hosp",1,-722,-775.428571428571
2020-05-24,7230,11290,15909,"hosp",1,-655,-747.142857142857
2020-05-25,6670,10499,14725,"hosp",1,-791,-744.714285714286
2020-05-26,6104,9772,13600,"hosp",1,-727,-734.857142857143
2020-05-27,5723,9220,13032,"hosp",1,-552,-722.428571428571
2020-05-28,5419,8681,12325,"hosp",1,-539,-686
2020-05-29,4945,8114,11601,"hosp",1,-567,-650.428571428571
2020-05-30,4552,7541,10736,"hosp",1,-573,-629.142857142857
2020-05-31,4378,7070,10079,"hosp",1,-471,-602.857142857143
2020-06-01,4048,6527,9308,"hosp",1,-543,-567.428571428571
2020-06-02,3602,5980,8592,"hosp",1,-547,-541.714285714286
2020-06-03,3166,5455,7861,"hosp",1,-525,-537.857142857143
2020-06-04,2832,5002,7385,"hosp",1,-453,-525.571428571429
2020-06-05,2655,4670,6980,"hosp",1,-332,-492
2020-06-06,2598,4515,6703,"hosp",1,-155,-432.285714285714
2020-06-07,2655,4394,6400,"hosp",1,-121,-382.285714285714
2020-06-08,2729,4347,6197,"hosp",1,-47,-311.428571428571
2020-06-09,2852,4390,6090,"hosp",1,43,-227.142857142857
2020-06-10,2883,4375,5909,"hosp",1,-15,-154.285714285714
2020-06-11,2814,4328,5826,"hosp",1,-47,-96.2857142857143
2020-06-12,2611,4260,5813,"hosp",1,-68,-58.5714285714286
2020-06-13,2505,4199,5844,"hosp",1,-61,-45.1428571428571
2020-06-14,2546,4273,6099,"hosp",1,74,-17.2857142857143
2020-06-15,2524,4279,6211,"hosp",1,6,-9.71428571428571
2020-06-16,2566,4270,6134,"hosp",1,-9,-17.1428571428571
2020-06-17,2737,4375,6211,"hosp",1,105,0
2020-06-18,2884,4513,6292,"hosp",1,138,26.4285714285714
2020-06-19,3019,4652,6296,"hosp",1,139,56
2020-06-20,2998,4751,6412,"hosp",1,99,78.8571428571429
2020-06-21,2874,4704,6496,"hosp",1,-47,61.5714285714286
2020-06-22,2814,4656,6574,"hosp",1,-48,53.8571428571429
2020-06-23,2649,4582,6591,"hosp",1,-74,44.5714285714286
2020-06-24,2468,4410,6395,"hosp",1,-172,5
2020-06-25,2369,4289,6303,"hosp",1,-121,-32
2020-06-26,2326,4232,6290,"hosp",1,-57,-60
2020-06-27,2349,4184,6166,"hosp",1,-48,-81
2020-06-28,2290,3994,5897,"hosp",1,-190,-101.428571428571
2020-06-29,2214,3897,5710,"hosp",1,-97,-108.428571428571
2020-06-30,2176,3821,5541,"hosp",1,-76,-108.714285714286
2020-07-01,2086,3714,5461,"hosp",1,-107,-99.4285714285714
2020-07-02,1964,3572,5306,"hosp",1,-142,-102.428571428571
2020-07-03,1881,3453,5188,"hosp",1,-119,-111.285714285714
2020-07-04,1823,3354,5078,"hosp",1,-99,-118.571428571429
2020-07-05,1895,3296,4971,"hosp",1,-58,-99.7142857142857
2020-07-06,1991,3408,4943,"hosp",1,112,-69.8571428571429
2020-07-07,2102,3471,4932,"hosp",1,63,-50
2020-07-08,2238,3605,5083,"hosp",1,134,-15.5714285714286
2020-07-09,2309,3677,5099,"hosp",1,72,15
2020-07-10,2445,3830,5274,"hosp",1,153,53.8571428571429
2020-07-11,2532,3988,5431,"hosp",1,158,90.5714285714286
2020-07-12,2592,4141,5648,"hosp",1,153,120.714285714286
2020-07-13,2598,4166,5753,"hosp",1,25,108.285714285714
2020-07-14,2645,4221,5902,"hosp",1,55,107.142857142857
2020-07-15,2723,4278,6008,"hosp",1,57,96.1428571428571
2020-07-16,3034,4595,6278,"hosp",1,317,131.142857142857
2020-07-17,3328,4961,6673,"hosp",1,366,161.571428571429
2020-07-18,3613,5309,7062,"hosp",1,348,188.714285714286
2020-07-19,4014,5745,7574,"hosp",1,436,229.142857142857
2020-07-20,4162,5888,7706,"hosp",1,143,246
2020-07-21,4424,6202,8016,"hosp",1,314,283
2020-07-22,4568,6573,8388,"hosp",1,371,327.857142857143
2020-07-23,4751,6951,8979,"hosp",1,378,336.571428571429
2020-07-24,4869,7244,9536,"hosp",1,293,326.142857142857
2020-07-25,5055,7569,10123,"hosp",1,325,322.857142857143
2020-07-26,5549,7963,10545,"hosp",1,394,316.857142857143
2020-07-27,5981,8386,10957,"hosp",1,423,356.857142857143
2020-07-28,6428,8990,11570,"hosp",1,604,398.285714285714
2020-07-29,6871,9646,12256,"hosp",1,656,439
2020-07-30,6971,9839,12681,"hosp",1,193,412.571428571429
2020-07-31,7029,9971,12939,"hosp",1,132,389.571428571429
2020-08-01,7071,10163,13216,"hosp",1,192,370.571428571429
2020-08-02,7208,10429,13634,"hosp",1,266,352.285714285714
2020-08-03,7306,10797,14228,"hosp",1,368,344.428571428571
2020-08-04,7320,10976,14540,"hosp",1,179,283.714285714286
2020-08-05,7619,11080,14740,"hosp",1,104,204.857142857143
2020-08-06,7955,11250,14938,"hosp",1,170,201.571428571429
2020-08-07,8297,11562,15055,"hosp",1,312,227.285714285714
2020-08-08,8471,11882,15151,"hosp",1,320,245.571428571429
2020-08-09,8558,12220,15733,"hosp",1,338,255.857142857143
2020-08-10,8547,12383,16180,"hosp",1,163,226.571428571429
2020-08-11,8773,12645,16601,"hosp",1,262,238.428571428571
2020-08-12,8837,12700,16694,"hosp",1,55,231.428571428571
2020-08-13,8753,12689,16603,"hosp",1,-11,205.571428571429
2020-08-14,8802,12786,16742,"hosp",1,97,174.857142857143
2020-08-15,8694,12796,16978,"hosp",1,10,130.571428571429
2020-08-16,8421,12533,16800,"hosp",1,-263,44.7142857142857
2020-08-17,8043,12214,16482,"hosp",1,-319,-24.1428571428571
2020-08-18,7807,11922,16204,"hosp",1,-292,-103.285714285714
2020-08-19,7607,11548,15718,"hosp",1,-374,-164.571428571429
2020-08-20,7221,11220,15415,"hosp",1,-328,-209.857142857143
2020-08-21,6899,10843,14945,"hosp",1,-377,-277.571428571429
2020-08-22,6796,10582,14651,"hosp",1,-261,-316.285714285714
2020-08-23,6996,10621,14629,"hosp",1,39,-273.142857142857
2020-08-24,7264,10819,14652,"hosp",1,198,-199.285714285714
2020-08-25,7716,11098,14714,"hosp",1,279,-117.714285714286
2020-08-26,8213,11645,15237,"hosp",1,547,13.8571428571429
2020-08-27,8921,12353,15931,"hosp",1,708,161.857142857143
2020-08-28,9751,13176,16703,"hosp",1,823,333.285714285714
2020-08-29,10510,14251,17860,"hosp",1,1075,524.142857142857
2020-08-30,11708,15718,19559,"hosp",1,1467,728.142857142857
2020-08-31,13115,17365,21473,"hosp",1,1647,935.142857142857
2020-09-01,14590,19191,23711,"hosp",1,1826,1156.14285714286
2020-09-02,16603,21521,26383,"hosp",1,2330,1410.85714285714
2020-09-03,18641,24059,29220,"hosp",1,2538,1672.28571428571
2020-09-04,21234,27085,32765,"hosp",1,3026,1987
2020-09-05,23866,30491,36658,"hosp",1,3406,2320
2020-09-06,26165,33407,40143,"hosp",1,2916,2527
2020-09-07,28516,36491,43968,"hosp",1,3084,2732.28571428571
2020-09-08,31148,40122,48515,"hosp",1,3631,2990.14285714286
2020-09-09,34255,44195,53352,"hosp",1,4073,3239.14285714286
2020-09-10,37368,48465,58679,"hosp",1,4270,3486.57142857143
2020-09-11,40587,52939,64425,"hosp",1,4474,3693.42857142857
2020-09-12,45296,58154,70505,"hosp",1,5215,3951.85714285714
2020-09-13,49129,62703,75924,"hosp",1,4549,4185.14285714286
2020-09-14,52746,67428,81608,"hosp",1,4725,4419.57142857143
2020-09-15,56675,72677,87478,"hosp",1,5249,4650.71428571429
2020-09-16,59796,77328,93487,"hosp",1,4651,4733.28571428571
2020-09-17,61750,80934,99065,"hosp",1,3606,4638.42857142857
2020-09-18,62921,84113,103899,"hosp",1,3179,4453.42857142857
2020-09-19,66010,87725,108785,"hosp",1,3612,4224.42857142857
2020-09-20,69043,91658,114000,"hosp",1,3933,4136.42857142857
2020-09-21,71207,95382,119306,"hosp",1,3724,3993.42857142857
2020-09-22,73163,98077,122441,"hosp",1,2695,3628.57142857143
2020-09-23,75541,100662,126005,"hosp",1,2585,3333.42857142857
2020-09-24,77646,103264,129418,"hosp",1,2602,3190
2020-09-25,79697,106168,132265,"hosp",1,2904,3150.71428571429
2020-09-26,80785,108521,134979,"hosp",1,2353,2970.85714285714
2020-09-27,81801,110959,139157,"hosp",1,2438,2757.28571428571
2020-09-28,84252,113861,143518,"hosp",1,2902,2639.85714285714
2020-09-29,86420,116167,146617,"hosp",1,2306,2584.28571428571
2020-09-30,89314,119243,149882,"hosp",1,3076,2654.42857142857
2020-10-01,92384,123162,153767,"hosp",1,3919,2842.57142857143
2020-10-02,96857,128039,159409,"hosp",1,4877,3124.42857142857
2020-10-03,100947,133055,165148,"hosp",1,5016,3504.85714285714
2020-10-04,103963,137105,170025,"hosp",1,4050,3735.14285714286
2020-10-05,106703,140574,173900,"hosp",1,3469,3816.14285714286
2020-10-06,108539,143405,177849,"hosp",1,2831,3891.14285714286
2020-10-07,109819,146294,181905,"hosp",1,2889,3864.42857142857
2020-10-08,109979,148232,184990,"hosp",1,1938,3581.42857142857
2020-10-09,110848,150575,189304,"hosp",1,2343,3219.42857142857
2020-10-10,113085,153409,193730,"hosp",1,2834,2907.71428571429
2020-10-11,115007,155282,196556,"hosp",1,1873,2596.71428571429
2020-10-12,115808,155819,196907,"hosp",1,537,2177.85714285714
2020-10-13,116489,156612,197497,"hosp",1,793,1886.71428571429
2020-10-14,117653,157958,198676,"hosp",1,1346,1666.28571428571
2020-10-15,117270,158596,199652,"hosp",1,638,1480.57142857143
2020-10-16,115491,158170,200322,"hosp",1,-426,1085
2020-10-17,114014,157338,200252,"hosp",1,-832,561.285714285714
2020-10-18,113813,156391,200132,"hosp",1,-947,158.428571428571
2020-10-19,113299,155264,199184,"hosp",1,-1127,-79.2857142857143
2020-10-20,112268,154302,197170,"hosp",1,-962,-330
2020-10-21,111569,153294,195478,"hosp",1,-1008,-666.285714285714
2020-10-22,110644,152074,194572,"hosp",1,-1220,-931.714285714286
2020-10-23,109831,150795,192999,"hosp",1,-1279,-1053.57142857143
2020-10-24,108957,149532,191211,"hosp",1,-1263,-1115.14285714286
2020-10-25,107605,147985,188984,"hosp",1,-1547,-1200.85714285714
2020-10-26,106008,146295,187332,"hosp",1,-1690,-1281.28571428571
2020-10-27,104297,144419,185248,"hosp",1,-1876,-1411.85714285714
2020-10-28,103138,142715,183443,"hosp",1,-1704,-1511.28571428571
2020-10-29,101262,140454,180832,"hosp",1,-2261,-1660
2020-10-30,99397,138114,177940,"hosp",1,-2340,-1811.57142857143
2020-10-31,98621,136676,175853,"hosp",1,-1438,-1836.57142857143
2020-11-01,96731,134344,173187,"hosp",1,-2332,-1948.71428571429
2020-11-02,94912,131817,169854,"hosp",1,-2527,-2068.28571428571
2020-11-03,92427,129001,166508,"hosp",1,-2816,-2202.57142857143
2020-11-04,90465,126414,163457,"hosp",1,-2587,-2328.71428571429
2020-11-05,88351,123635,160261,"hosp",1,-2779,-2402.71428571429
2020-11-06,85756,121046,157200,"hosp",1,-2589,-2438.28571428571
2020-11-07,85295,119615,155124,"hosp",1,-1431,-2437.28571428571
2020-11-08,84244,117644,152740,"hosp",1,-1971,-2385.71428571429
2020-11-09,83225,115766,150191,"hosp",1,-1878,-2293
2020-11-10,82308,113927,146712,"hosp",1,-1839,-2153.42857142857
2020-11-11,81459,112457,144588,"hosp",1,-1470,-1993.85714285714
2020-11-12,80126,110772,142202,"hosp",1,-1685,-1837.57142857143
2020-11-13,78682,109737,141121,"hosp",1,-1035,-1615.57142857143
2020-11-14,78596,109419,140561,"hosp",1,-318,-1456.57142857143
2020-11-15,78302,108618,140069,"hosp",1,-801,-1289.42857142857
2020-11-16,77730,107667,139025,"hosp",1,-951,-1157
2020-11-17,77105,106439,136599,"hosp",1,-1228,-1069.71428571429
2020-11-18,77197,105893,135524,"hosp",1,-546,-937.714285714286
2020-11-19,76388,105002,134336,"hosp",1,-891,-824.285714285714
2020-11-20,75243,104503,133541,"hosp",1,-499,-747.714285714286
2020-11-21,74968,104231,133658,"hosp",1,-272,-741.142857142857
2020-11-22,74719,103666,133583,"hosp",1,-565,-707.428571428571
2020-11-23,74817,103092,133009,"hosp",1,-574,-653.571428571429
2020-11-24,74789,102801,131760,"hosp",1,-291,-519.714285714286
2020-11-25,75212,102836,131483,"hosp",1,35,-436.714285714286
2020-11-26,74568,102357,130479,"hosp",1,-479,-377.857142857143
2020-11-27,73996,101951,130334,"hosp",1,-406,-364.571428571429
2020-11-28,73840,101823,130120,"hosp",1,-128,-344
2020-11-29,74027,101770,130388,"hosp",1,-53,-270.857142857143
2020-11-30,74238,101961,130463,"hosp",1,191,-161.571428571429
2020-12-01,75211,103035,131323,"hosp",1,1074,33.4285714285714
2020-12-02,76593,104041,132312,"hosp",1,1006,172.142857142857
2020-12-03,77807,105087,133167,"hosp",1,1046,390
2020-12-04,78999,106355,134185,"hosp",1,1268,629.142857142857
2020-12-05,80855,108249,135723,"hosp",1,1894,918
2020-12-06,82469,110374,138226,"hosp",1,2125,1229.14285714286
2020-12-07,83526,112215,140691,"hosp",1,1841,1464.85714285714
2020-12-08,85646,114992,144011,"hosp",1,2777,1708.14285714286
2020-12-09,88783,118316,148050,"hosp",1,3324,2039.28571428571
2020-12-10,92242,122153,152665,"hosp",1,3837,2438
2020-12-11,96667,127138,157719,"hosp",1,4985,2969
2020-12-12,101668,132962,163765,"hosp",1,5824,3530.42857142857
2020-12-13,106561,138364,169845,"hosp",1,5402,3998.57142857143
2020-12-14,110981,144055,176503,"hosp",1,5691,4548.57142857143
2020-12-15,114272,148764,182113,"hosp",1,4709,4824.57142857143
2020-12-16,117417,153497,188108,"hosp",1,4733,5025.85714285714
2020-12-17,118993,157281,194068,"hosp",1,3784,5018.28571428571
2020-12-18,120515,160877,199529,"hosp",1,3596,4819.85714285714
2020-12-19,122136,163802,204292,"hosp",1,2925,4405.71428571429
2020-12-20,122504,165113,207614,"hosp",1,1311,3821.28571428571
2020-12-21,123093,166119,209437,"hosp",1,1006,3152
2020-12-22,122150,165539,209002,"hosp",1,-580,2396.42857142857
2020-12-23,120720,164216,208487,"hosp",1,-1323,1531.28571428571
2020-12-24,117390,161547,205914,"hosp",1,-2669,609.428571428571
2020-12-25,113359,158209,203357,"hosp",1,-3338,-381.142857142857
2020-12-26,110047,154644,200018,"hosp",1,-3565,-1308.28571428571
2020-12-27,105866,150028,195651,"hosp",1,-4616,-2155
2020-12-28,102499,145347,190178,"hosp",1,-4681,-2967.42857142857
2020-12-29,99193,140834,184509,"hosp",1,-4513,-3529.28571428571
2020-12-30,95942,136074,178659,"hosp",1,-4760,-4020.28571428571
2020-12-31,93040,131827,172440,"hosp",1,-4247,-4245.71428571429
2021-01-01,90697,128371,167583,"hosp",1,-3456,-4262.57142857143
2021-01-02,89963,126343,164233,"hosp",1,-2028,-4043
2021-01-03,88981,124451,161658,"hosp",1,-1892,-3653.85714285714
2021-01-04,88303,122873,159124,"hosp",1,-1578,-3210.57142857143
2021-01-05,88557,121935,156888,"hosp",1,-938,-2699.85714285714
2021-01-06,88677,121081,155040,"hosp",1,-854,-2141.85714285714
2021-01-07,88024,120210,153316,"hosp",1,-871,-1659.57142857143
2021-01-08,87274,119790,152258,"hosp",1,-420,-1225.85714285714
2021-01-09,87448,120008,152782,"hosp",1,218,-905
2021-01-10,86510,119052,152095,"hosp",1,-956,-771.285714285714
2021-01-11,85249,117598,150945,"hosp",1,-1454,-753.571428571429
2021-01-12,84193,116230,149104,"hosp",1,-1368,-815
2021-01-13,83925,115561,148147,"hosp",1,-669,-788.571428571429
2021-01-14,83425,114951,147339,"hosp",1,-610,-751.285714285714
2021-01-15,82466,114376,146530,"hosp",1,-575,-773.428571428571
2021-01-16,82742,114093,146189,"hosp",1,-283,-845
2021-01-17,82860,113533,145551,"hosp",1,-560,-788.428571428571
2021-01-18,82187,112255,143935,"hosp",1,-1278,-763.285714285714
2021-01-19,81034,111182,141645,"hosp",1,-1073,-721.142857142857
2021-01-20,79693,110058,140499,"hosp",1,-1124,-786.142857142857
2021-01-21,78007,108559,139218,"hosp",1,-1499,-913.142857142857
2021-01-22,76516,107179,138311,"hosp",1,-1380,-1028.14285714286
2021-01-23,75874,106097,137096,"hosp",1,-1082,-1142.28571428571
2021-01-24,75531,104895,135682,"hosp",1,-1202,-1234
2021-01-25,75193,104077,134325,"hosp",1,-818,-1168.28571428571
2021-01-26,74780,103183,132643,"hosp",1,-894,-1142.71428571429
2021-01-27,74766,102436,130928,"hosp",1,-747,-1088.85714285714
2021-01-28,73475,101118,129612,"hosp",1,-1318,-1063
2021-01-29,71834,99700,127811,"hosp",1,-1418,-1068.42857142857
2021-01-30,70724,98563,126518,"hosp",1,-1137,-1076.28571428571
2021-01-31,69426,97026,125238,"hosp",1,-1537,-1124.14285714286
2021-02-01,68216,95579,123860,"hosp",1,-1447,-1214
2021-02-02,67245,94291,122293,"hosp",1,-1288,-1270.28571428571
2021-02-03,67429,93664,121365,"hosp",1,-627,-1253.14285714286
2021-02-04,67721,93281,120073,"hosp",1,-383,-1119.57142857143
2021-02-05,68078,93414,119572,"hosp",1,133,-898
2021-02-06,69251,94209,119629,"hosp",1,795,-622
2021-02-07,70233,94975,120402,"hosp",1,766,-293
2021-02-08,70595,95451,120847,"hosp",1,476,-18.2857142857143
2021-02-09,70960,96132,121572,"hosp",1,681,263
2021-02-10,71059,96497,122170,"hosp",1,365,404.714285714286
2021-02-11,70488,96238,122157,"hosp",1,-259,422.428571428571
2021-02-12,69924,96194,122544,"hosp",1,-44,397.142857142857
2021-02-13,69928,96397,123107,"hosp",1,203,312.571428571429
2021-02-14,70009,96285,123172,"hosp",1,-112,187.142857142857
2021-02-15,69577,95891,122902,"hosp",1,-394,62.8571428571429
2021-02-16,68997,95318,122038,"hosp",1,-573,-116.285714285714
2021-02-17,69204,94869,121210,"hosp",1,-449,-232.571428571429
2021-02-18,68989,94603,120885,"hosp",1,-266,-233.571428571429
2021-02-19,68631,94530,120721,"hosp",1,-73,-237.714285714286
2021-02-20,68727,94793,120924,"hosp",1,263,-229.142857142857
2021-02-21,68604,94598,121051,"hosp",1,-195,-241
2021-02-22,68761,94351,120996,"hosp",1,-247,-220
2021-02-23,68475,93768,119906,"hosp",1,-583,-221.428571428571
2021-02-24,68545,93625,119514,"hosp",1,-143,-177.714285714286
2021-02-25,68788,94098,119769,"hosp",1,473,-72.1428571428571
2021-02-26,68850,94737,120649,"hosp",1,639,29.5714285714286
2021-02-27,70022,95760,121787,"hosp",1,1023,138.142857142857
2021-02-28,70994,96678,122828,"hosp",1,918,297.142857142857
2021-03-01,72556,97676,123695,"hosp",1,998,475
2021-03-02,73971,99050,124782,"hosp",1,1374,754.571428571429
2021-03-03,74841,100392,126041,"hosp",1,1342,966.714285714286
2021-03-04,74959,101116,127042,"hosp",1,724,1002.57142857143
2021-03-05,74914,101901,128541,"hosp",1,785,1023.42857142857
2021-03-06,75454,102752,130101,"hosp",1,851,998.857142857143
2021-03-07,76050,103537,131388,"hosp",1,785,979.857142857143
2021-03-08,76972,104546,132744,"hosp",1,1009,981.428571428571
2021-03-09,78168,106064,134298,"hosp",1,1518,1002
2021-03-10,80296,107937,136164,"hosp",1,1873,1077.85714285714
2021-03-11,81919,109529,137926,"hosp",1,1592,1201.85714285714
2021-03-12,83549,111536,139750,"hosp",1,2007,1376.42857142857
2021-03-13,85480,114001,142156,"hosp",1,2465,1607
2021-03-14,87138,116225,145050,"hosp",1,2224,1812.57142857143
2021-03-15,88310,118342,147967,"hosp",1,2117,1970.85714285714
2021-03-16,90098,120802,151106,"hosp",1,2460,2105.42857142857
2021-03-17,91863,122972,154029,"hosp",1,2170,2147.85714285714
2021-03-18,93773,125371,157103,"hosp",1,2399,2263.14285714286
2021-03-19,95884,128263,160512,"hosp",1,2892,2389.57142857143
2021-03-20,98963,131848,164441,"hosp",1,3585,2549.57142857143
2021-03-21,101868,135214,168654,"hosp",1,3366,2712.71428571429
2021-03-22,103875,138108,172098,"hosp",1,2894,2823.71428571429
2021-03-23,106423,141069,175473,"hosp",1,2961,2895.28571428571
2021-03-24,108244,143764,178992,"hosp",1,2695,2970.28571428571
2021-03-25,108865,145489,181804,"hosp",1,1725,2874
2021-03-26,109517,147577,184603,"hosp",1,2088,2759.14285714286
2021-03-27,111452,150390,188850,"hosp",1,2813,2648.85714285714
2021-03-28,112103,151749,191340,"hosp",1,1359,2362.14285714286
2021-03-29,113058,152926,193338,"hosp",1,1177,2116.85714285714
2021-03-30,114040,154068,194703,"hosp",1,1142,1857
2021-03-31,115671,155489,196033,"hosp",1,1421,1675
2021-04-01,115897,156366,197249,"hosp",1,877,1553.85714285714
2021-04-02,116002,157807,198891,"hosp",1,1441,1461.42857142857
2021-04-03,117906,159757,201562,"hosp",1,1950,1338.14285714286
2021-04-04,119409,161695,204486,"hosp",1,1938,1420.85714285714
2021-04-05,120996,163082,206294,"hosp",1,1387,1450.85714285714
2021-04-06,121641,164054,206716,"hosp",1,972,1426.57142857143
2021-04-07,123313,165785,209006,"hosp",1,1731,1470.85714285714
2021-04-08,124267,167253,210678,"hosp",1,1468,1555.28571428571
