"Date","prev_low","prev_avg","prev_up","population","version","groei_besmettelijken","besmet_7daverage"
2020-09-11,40517,52609,63948,"hosp",1,4485,3653
2020-09-12,44937,57841,69979,"hosp",1,5232,3914.57142857143
2020-09-13,48813,62293,75423,"hosp",1,4452,4134.28571428571
2020-09-14,52263,66946,80829,"hosp",1,4653,4367.42857142857
2020-09-15,56064,72176,86841,"hosp",1,5230,4601.71428571429
2020-09-16,59241,76863,92828,"hosp",1,4687,4695.28571428571
2020-09-17,61411,80533,98344,"hosp",1,3670,4629.85714285714
2020-09-18,62865,83723,103038,"hosp",1,3190,4444.85714285714
2020-09-19,65514,87334,107994,"hosp",1,3611,4213.28571428571
2020-09-20,68644,91343,113338,"hosp",1,4009,4150
2020-09-21,71014,95029,118373,"hosp",1,3686,4011.85714285714
2020-09-22,72852,97791,121657,"hosp",1,2762,3659.28571428571
2020-09-23,75050,100360,125354,"hosp",1,2569,3356.71428571429
2020-09-24,77459,102977,128727,"hosp",1,2617,3206.28571428571
2020-09-25,79495,105804,131803,"hosp",1,2827,3154.42857142857
2020-09-26,80403,108160,134685,"hosp",1,2356,2975.14285714286
2020-09-27,81342,110658,138524,"hosp",1,2498,2759.28571428571
2020-09-28,83880,113494,142728,"hosp",1,2836,2637.85714285714
2020-09-29,86061,115763,145702,"hosp",1,2269,2567.42857142857
2020-09-30,88933,118839,148899,"hosp",1,3076,2639.85714285714
2020-10-01,91926,122649,152863,"hosp",1,3810,2810.28571428571
2020-10-02,96450,127597,158433,"hosp",1,4948,3113.28571428571
2020-10-03,100686,132634,164221,"hosp",1,5037,3496.28571428571
2020-10-04,103576,136682,168988,"hosp",1,4048,3717.71428571429
2020-10-05,106691,140258,173297,"hosp",1,3576,3823.42857142857
2020-10-06,108443,143090,177095,"hosp",1,2832,3903.85714285714
2020-10-07,109634,145981,181136,"hosp",1,2891,3877.42857142857
2020-10-08,109755,147912,184128,"hosp",1,1931,3609
2020-10-09,110240,150278,188522,"hosp",1,2366,3240.14285714286
2020-10-10,112789,153189,193041,"hosp",1,2911,2936.42857142857
2020-10-11,114825,155091,195986,"hosp",1,1902,2629.85714285714
2020-10-12,115762,155665,196519,"hosp",1,574,2201
2020-10-13,116291,156402,196915,"hosp",1,737,1901.71428571429
2020-10-14,117559,157809,198019,"hosp",1,1407,1689.71428571429
2020-10-15,117427,158545,198881,"hosp",1,736,1519
2020-10-16,115194,158181,199688,"hosp",1,-364,1129
2020-10-17,114035,157433,199763,"hosp",1,-748,606.285714285714
2020-10-18,113711,156487,199867,"hosp",1,-946,199.428571428571
2020-10-19,113414,155455,198915,"hosp",1,-1032,-30
2020-10-20,112477,154544,197269,"hosp",1,-911,-265.428571428571
2020-10-21,111630,153565,195479,"hosp",1,-979,-606.285714285714
2020-10-22,110840,152340,194321,"hosp",1,-1225,-886.428571428571
2020-10-23,109905,151113,192988,"hosp",1,-1227,-1009.71428571429
2020-10-24,108891,149810,191081,"hosp",1,-1303,-1089
2020-10-25,107816,148352,189191,"hosp",1,-1458,-1162.14285714286
2020-10-26,106135,146722,187555,"hosp",1,-1630,-1247.57142857143
2020-10-27,104525,144945,185780,"hosp",1,-1777,-1371.28571428571
2020-10-28,103478,143251,183922,"hosp",1,-1694,-1473.42857142857
2020-10-29,101665,141057,181098,"hosp",1,-2194,-1611.85714285714
2020-10-30,99782,138769,178335,"hosp",1,-2288,-1763.42857142857
2020-10-31,98813,137265,176240,"hosp",1,-1504,-1792.14285714286
2020-11-01,97054,134948,173718,"hosp",1,-2317,-1914.85714285714
2020-11-02,94890,132395,170537,"hosp",1,-2553,-2046.71428571429
2020-11-03,92528,129621,167186,"hosp",1,-2774,-2189.14285714286
2020-11-04,90811,127026,164081,"hosp",1,-2595,-2317.85714285714
2020-11-05,88610,124198,160729,"hosp",1,-2828,-2408.42857142857
2020-11-06,86065,121596,157652,"hosp",1,-2602,-2453.28571428571
2020-11-07,85435,120095,155259,"hosp",1,-1501,-2452.85714285714
2020-11-08,84432,118139,152847,"hosp",1,-1956,-2401.28571428571
2020-11-09,83442,116241,150389,"hosp",1,-1898,-2307.71428571429
2020-11-10,82306,114348,147320,"hosp",1,-1893,-2181.85714285714
2020-11-11,81596,112851,145027,"hosp",1,-1497,-2025
2020-11-12,80094,111047,142441,"hosp",1,-1804,-1878.71428571429
2020-11-13,78686,110055,141424,"hosp",1,-992,-1648.71428571429
2020-11-14,78781,109729,140815,"hosp",1,-326,-1480.85714285714
2020-11-15,78094,108869,139984,"hosp",1,-860,-1324.28571428571
2020-11-16,77758,107873,138932,"hosp",1,-996,-1195.42857142857
2020-11-17,77369,106704,136760,"hosp",1,-1169,-1092
2020-11-18,77526,106152,135603,"hosp",1,-552,-957
2020-11-19,76501,105284,134469,"hosp",1,-868,-823.285714285714
2020-11-20,75431,104793,133811,"hosp",1,-491,-751.714285714286
2020-11-21,75146,104573,133731,"hosp",1,-220,-736.571428571429
2020-11-22,74806,103986,133713,"hosp",1,-587,-697.571428571429
2020-11-23,74999,103356,132781,"hosp",1,-630,-645.285714285714
2020-11-24,74758,103018,131630,"hosp",1,-338,-526.571428571429
2020-11-25,75108,102986,131243,"hosp",1,-32,-452.285714285714
2020-11-26,74518,102410,130458,"hosp",1,-576,-410.571428571429
2020-11-27,73760,101996,130050,"hosp",1,-414,-399.571428571429
2020-11-28,73831,101903,129990,"hosp",1,-93,-381.428571428571
2020-11-29,73899,101836,130255,"hosp",1,-67,-307.142857142857
2020-11-30,74080,101995,130292,"hosp",1,159,-194.428571428571
2020-12-01,75110,103032,131200,"hosp",1,1037,2
2020-12-02,76471,104020,131850,"hosp",1,988,147.714285714286
2020-12-03,77731,104927,132777,"hosp",1,907,359.571428571429
2020-12-04,79052,106254,133827,"hosp",1,1327,608.285714285714
2020-12-05,80662,108085,135386,"hosp",1,1831,883.142857142857
2020-12-06,81855,109910,137545,"hosp",1,1825,1153.42857142857
2020-12-07,82661,111482,139710,"hosp",1,1572,1355.28571428571
2020-12-08,84740,114072,142824,"hosp",1,2590,1577.14285714286
2020-12-09,87685,117133,146570,"hosp",1,3061,1873.28571428571
2020-12-10,90638,120384,150417,"hosp",1,3251,2208.14285714286
2020-12-11,94402,124744,154771,"hosp",1,4360,2641.42857142857
2020-12-12,99137,129997,160297,"hosp",1,5253,3130.28571428571
2020-12-13,103470,134945,166074,"hosp",1,4948,3576.42857142857
2020-12-14,107481,140107,171887,"hosp",1,5162,4089.28571428571
2020-12-15,110352,144379,176873,"hosp",1,4272,4329.57142857143
2020-12-16,113484,148747,182657,"hosp",1,4368,4516.28571428571
2020-12-17,115154,152268,188239,"hosp",1,3521,4554.85714285714
2020-12-18,116739,155779,193127,"hosp",1,3511,4433.57142857143
2020-12-19,118581,158741,197714,"hosp",1,2962,4106.28571428571
2020-12-20,118968,160322,200800,"hosp",1,1581,3625.28571428571
2020-12-21,119919,161599,203191,"hosp",1,1277,3070.28571428571
2020-12-22,119402,161450,203226,"hosp",1,-149,2438.71428571429
2020-12-23,118036,160564,202927,"hosp",1,-886,1688.14285714286
2020-12-24,115272,158591,201162,"hosp",1,-1973,903.285714285714
2020-12-25,112146,155946,199375,"hosp",1,-2645,23.8571428571429
2020-12-26,109475,153034,196709,"hosp",1,-2912,-815.285714285714
2020-12-27,105429,149005,193228,"hosp",1,-4029,-1616.71428571429
2020-12-28,102379,144882,188546,"hosp",1,-4123,-2388.14285714286
2020-12-29,99579,140867,183573,"hosp",1,-4015,-2940.42857142857
2020-12-30,96693,136446,178132,"hosp",1,-4421,-3445.42857142857
2020-12-31,93990,132441,172492,"hosp",1,-4005,-3735.71428571429
2021-01-01,91388,129100,167983,"hosp",1,-3341,-3835.14285714286
2021-01-02,90711,127166,164929,"hosp",1,-1934,-3695.42857142857
2021-01-03,89667,125267,162052,"hosp",1,-1899,-3391.14285714286
2021-01-04,88880,123641,159626,"hosp",1,-1626,-3034.42857142857
2021-01-05,89041,122622,157298,"hosp",1,-1019,-2606.42857142857
2021-01-06,89030,121725,155674,"hosp",1,-897,-2103
2021-01-07,88590,120815,153968,"hosp",1,-910,-1660.85714285714
2021-01-08,87507,120445,152884,"hosp",1,-370,-1236.42857142857
2021-01-09,87741,120617,153293,"hosp",1,172,-935.571428571429
2021-01-10,86801,119679,152825,"hosp",1,-938,-798.285714285714
2021-01-11,85372,118192,151448,"hosp",1,-1487,-778.428571428571
2021-01-12,84250,116728,149534,"hosp",1,-1464,-842
2021-01-13,83855,115886,148582,"hosp",1,-842,-834.142857142857
2021-01-14,83278,115216,147663,"hosp",1,-670,-799.857142857143
2021-01-15,82465,114648,146713,"hosp",1,-568,-828.142857142857
2021-01-16,82635,114391,146414,"hosp",1,-257,-889.428571428571
2021-01-17,82755,113734,145775,"hosp",1,-657,-849.285714285714
2021-01-18,82237,112445,144076,"hosp",1,-1289,-821
2021-01-19,81308,111439,141834,"hosp",1,-1006,-755.571428571429
2021-01-20,80035,110346,140514,"hosp",1,-1093,-791.428571428571
2021-01-21,78043,108777,139209,"hosp",1,-1569,-919.857142857143
2021-01-22,76460,107372,138262,"hosp",1,-1405,-1039.42857142857
2021-01-23,75661,106379,137471,"hosp",1,-993,-1144.57142857143
2021-01-24,75482,105116,135900,"hosp",1,-1263,-1231.14285714286
2021-01-25,75199,104261,134390,"hosp",1,-855,-1169.14285714286
2021-01-26,74832,103338,132601,"hosp",1,-923,-1157.28571428571
2021-01-27,74748,102572,131023,"hosp",1,-766,-1110.57142857143
2021-01-28,73586,101298,129439,"hosp",1,-1274,-1068.42857142857
2021-01-29,71867,99895,127649,"hosp",1,-1403,-1068.14285714286
2021-01-30,70786,98712,126528,"hosp",1,-1183,-1095.28571428571
2021-01-31,69228,97154,125355,"hosp",1,-1558,-1137.42857142857
2021-02-01,68011,95713,123891,"hosp",1,-1441,-1221.14285714286
2021-02-02,67168,94395,122118,"hosp",1,-1318,-1277.57142857143
2021-02-03,67394,93717,121099,"hosp",1,-678,-1265
2021-02-04,67513,93253,120006,"hosp",1,-464,-1149.28571428571
2021-02-05,67995,93341,119344,"hosp",1,88,-936.285714285714
2021-02-06,69096,94169,119612,"hosp",1,828,-649
2021-02-07,70106,94993,120251,"hosp",1,824,-308.714285714286
2021-02-08,70614,95525,120779,"hosp",1,532,-26.8571428571429
2021-02-09,70782,96143,121154,"hosp",1,618,249.714285714286
2021-02-10,70974,96570,121780,"hosp",1,427,407.571428571429
2021-02-11,70524,96322,121986,"hosp",1,-248,438.428571428571
2021-02-12,69769,96309,122434,"hosp",1,-13,424
2021-02-13,69646,96564,123051,"hosp",1,255,342.142857142857
2021-02-14,69795,96380,123233,"hosp",1,-184,198.142857142857
2021-02-15,69459,95987,122943,"hosp",1,-393,66
2021-02-16,69160,95422,122237,"hosp",1,-565,-103
2021-02-17,69152,94942,121322,"hosp",1,-480,-232.571428571429
2021-02-18,68908,94638,120851,"hosp",1,-304,-240.571428571429
2021-02-19,68293,94506,120491,"hosp",1,-132,-257.571428571429
2021-02-20,68594,94714,120578,"hosp",1,208,-264.285714285714
2021-02-21,68476,94438,120755,"hosp",1,-276,-277.428571428571
2021-02-22,68458,94187,120424,"hosp",1,-251,-257.142857142857
2021-02-23,68355,93640,119396,"hosp",1,-547,-254.571428571429
2021-02-24,68269,93552,119004,"hosp",1,-88,-198.571428571429
2021-02-25,68610,94065,119379,"hosp",1,513,-81.8571428571429
2021-02-26,68914,94748,120279,"hosp",1,683,34.5714285714286
2021-02-27,70092,95867,121786,"hosp",1,1119,164.714285714286
2021-02-28,71030,96777,122899,"hosp",1,910,334.142857142857
2021-03-01,72309,97732,123590,"hosp",1,955,506.428571428571
2021-03-02,73823,99091,124490,"hosp",1,1359,778.714285714286
2021-03-03,74863,100491,125982,"hosp",1,1400,991.285714285714
2021-03-04,74914,101287,126865,"hosp",1,796,1031.71428571429
2021-03-05,74865,102034,128412,"hosp",1,747,1040.85714285714
2021-03-06,75387,102905,129986,"hosp",1,871,1005.42857142857
2021-03-07,76227,103731,131273,"hosp",1,826,993.428571428571
2021-03-08,76948,104754,132690,"hosp",1,1023,1003.14285714286
2021-03-09,78252,106302,134333,"hosp",1,1548,1030.14285714286
2021-03-10,80186,108134,136292,"hosp",1,1832,1091.85714285714
2021-03-11,81854,109813,138114,"hosp",1,1679,1218
2021-03-12,83623,111800,140039,"hosp",1,1987,1395.14285714286
2021-03-13,85568,114213,142361,"hosp",1,2413,1615.42857142857
2021-03-14,87322,116461,145146,"hosp",1,2248,1818.57142857143
2021-03-15,88405,118520,147747,"hosp",1,2059,1966.57142857143
2021-03-16,89950,120910,150999,"hosp",1,2390,2086.85714285714
2021-03-17,91743,123039,153843,"hosp",1,2129,2129.28571428571
2021-03-18,93445,125270,156915,"hosp",1,2231,2208.14285714286
2021-03-19,95577,128116,160061,"hosp",1,2846,2330.85714285714
2021-03-20,98549,131689,164302,"hosp",1,3573,2496.57142857143
2021-03-21,101227,134942,168085,"hosp",1,3253,2640.14285714286
2021-03-22,103686,137859,171644,"hosp",1,2917,2762.71428571429
2021-03-23,105985,140704,174810,"hosp",1,2845,2827.71428571429
2021-03-24,108010,143394,178300,"hosp",1,2690,2907.85714285714
2021-03-25,108759,145194,181127,"hosp",1,1800,2846.28571428571
2021-03-26,109184,147301,183899,"hosp",1,2107,2740.71428571429
2021-03-27,111101,150177,188016,"hosp",1,2876,2641.14285714286
2021-03-28,111953,151497,190655,"hosp",1,1320,2365
2021-03-29,112682,152493,192332,"hosp",1,996,2090.57142857143
2021-03-30,113605,153574,193615,"hosp",1,1081,1838.57142857143
2021-03-31,115079,154947,195176,"hosp",1,1373,1650.42857142857
2021-04-01,115318,155805,196161,"hosp",1,858,1515.85714285714
2021-04-02,115397,157210,197979,"hosp",1,1405,1415.57142857143
2021-04-03,117080,159195,200458,"hosp",1,1985,1288.28571428571
2021-04-04,119216,161191,203452,"hosp",1,1996,1384.85714285714
2021-04-05,120417,162620,205299,"hosp",1,1429,1446.71428571429
2021-04-06,121071,163607,205674,"hosp",1,987,1433.28571428571
2021-04-07,122952,165335,207706,"hosp",1,1728,1484
