"Date","prev_low","prev_avg","prev_up","population","version","groei_besmettelijken","besmet_7daverage"
2020-05-02,16679,25220,33749,"hosp",1,-847,-1200.42857142857
2020-05-03,16418,24549,33011,"hosp",1,-671,-1114.85714285714
2020-05-04,16561,24342,32553,"hosp",1,-207,-935.142857142857
2020-05-05,16666,23969,31845,"hosp",1,-373,-788.857142857143
2020-05-06,16598,23627,30943,"hosp",1,-342,-647.285714285714
2020-05-07,16166,23110,30221,"hosp",1,-517,-562.428571428571
2020-05-08,15778,22710,29697,"hosp",1,-400,-479.571428571429
2020-05-09,15415,22386,29340,"hosp",1,-324,-404.857142857143
2020-05-10,14533,21645,28735,"hosp",1,-741,-414.857142857143
2020-05-11,13886,21013,28169,"hosp",1,-632,-475.571428571429
2020-05-12,13281,20240,27537,"hosp",1,-773,-532.714285714286
2020-05-13,12895,19511,26663,"hosp",1,-729,-588
2020-05-14,12391,18631,25302,"hosp",1,-880,-639.857142857143
2020-05-15,11792,17970,24359,"hosp",1,-661,-677.142857142857
2020-05-16,11518,17383,23518,"hosp",1,-587,-714.714285714286
2020-05-17,10882,16576,22589,"hosp",1,-807,-724.142857142857
2020-05-18,10251,15778,21606,"hosp",1,-798,-747.857142857143
2020-05-19,9733,14993,20521,"hosp",1,-785,-749.571428571429
2020-05-20,9290,14349,19784,"hosp",1,-644,-737.428571428571
2020-05-21,8670,13539,18677,"hosp",1,-810,-727.428571428571
2020-05-22,8020,12741,17725,"hosp",1,-798,-747
2020-05-23,7622,12006,16713,"hosp",1,-735,-768.142857142857
2020-05-24,7267,11349,15926,"hosp",1,-657,-746.714285714286
2020-05-25,6737,10539,14781,"hosp",1,-810,-748.428571428571
2020-05-26,6106,9797,13719,"hosp",1,-742,-742.285714285714
2020-05-27,5752,9239,13001,"hosp",1,-558,-730
2020-05-28,5342,8689,12287,"hosp",1,-550,-692.857142857143
2020-05-29,5006,8125,11540,"hosp",1,-564,-659.428571428571
2020-05-30,4639,7564,10738,"hosp",1,-561,-634.571428571429
2020-05-31,4420,7122,10100,"hosp",1,-442,-603.857142857143
2020-06-01,4066,6583,9403,"hosp",1,-539,-565.142857142857
2020-06-02,3614,6035,8658,"hosp",1,-548,-537.428571428571
2020-06-03,3201,5504,7914,"hosp",1,-531,-533.571428571429
2020-06-04,2856,5056,7428,"hosp",1,-448,-519
2020-06-05,2694,4728,7073,"hosp",1,-328,-485.285714285714
2020-06-06,2590,4557,6707,"hosp",1,-171,-429.571428571429
2020-06-07,2682,4433,6400,"hosp",1,-124,-384.142857142857
2020-06-08,2744,4371,6237,"hosp",1,-62,-316
2020-06-09,2829,4392,6156,"hosp",1,21,-234.714285714286
2020-06-10,2839,4363,5889,"hosp",1,-29,-163
2020-06-11,2796,4307,5813,"hosp",1,-56,-107
2020-06-12,2622,4248,5796,"hosp",1,-59,-68.5714285714286
2020-06-13,2524,4189,5821,"hosp",1,-59,-52.5714285714286
2020-06-14,2569,4281,6057,"hosp",1,92,-21.7142857142857
2020-06-15,2522,4271,6105,"hosp",1,-10,-14.2857142857143
2020-06-16,2604,4274,6066,"hosp",1,3,-16.8571428571429
2020-06-17,2698,4363,6142,"hosp",1,89,0
2020-06-18,2835,4502,6206,"hosp",1,139,27.8571428571429
2020-06-19,2973,4627,6281,"hosp",1,125,54.1428571428571
2020-06-20,2924,4741,6412,"hosp",1,114,78.8571428571429
2020-06-21,2842,4690,6483,"hosp",1,-51,58.4285714285714
2020-06-22,2776,4610,6495,"hosp",1,-80,48.4285714285714
2020-06-23,2638,4550,6530,"hosp",1,-60,39.4285714285714
2020-06-24,2462,4374,6353,"hosp",1,-176,1.57142857142857
2020-06-25,2331,4259,6283,"hosp",1,-115,-34.7142857142857
2020-06-26,2303,4194,6227,"hosp",1,-65,-61.8571428571429
2020-06-27,2329,4168,6165,"hosp",1,-26,-81.8571428571429
2020-06-28,2268,4005,5871,"hosp",1,-163,-97.8571428571429
2020-06-29,2273,3929,5760,"hosp",1,-76,-97.2857142857143
2020-06-30,2262,3861,5573,"hosp",1,-68,-98.4285714285714
2020-07-01,2140,3754,5493,"hosp",1,-107,-88.5714285714286
2020-07-02,1993,3628,5326,"hosp",1,-126,-90.1428571428571
2020-07-03,1888,3505,5198,"hosp",1,-123,-98.4285714285714
2020-07-04,1854,3410,5131,"hosp",1,-95,-108.285714285714
2020-07-05,1872,3365,5033,"hosp",1,-45,-91.4285714285714
2020-07-06,1993,3471,5079,"hosp",1,106,-65.4285714285714
2020-07-07,2122,3514,5057,"hosp",1,43,-49.5714285714286
2020-07-08,2277,3640,5207,"hosp",1,126,-16.2857142857143
2020-07-09,2354,3715,5204,"hosp",1,75,12.4285714285714
2020-07-10,2436,3840,5307,"hosp",1,125,47.8571428571429
2020-07-11,2544,3977,5469,"hosp",1,137,81
2020-07-12,2568,4120,5648,"hosp",1,143,107.857142857143
2020-07-13,2564,4158,5726,"hosp",1,38,98.1428571428571
2020-07-14,2613,4197,5852,"hosp",1,39,97.5714285714286
2020-07-15,2707,4262,5977,"hosp",1,65,88.8571428571429
2020-07-16,2986,4596,6265,"hosp",1,334,125.857142857143
2020-07-17,3297,4966,6656,"hosp",1,370,160.857142857143
2020-07-18,3576,5314,7047,"hosp",1,348,191
2020-07-19,3985,5747,7563,"hosp",1,433,232.428571428571
2020-07-20,4093,5896,7717,"hosp",1,149,248.285714285714
2020-07-21,4382,6190,8016,"hosp",1,294,284.714285714286
2020-07-22,4535,6555,8411,"hosp",1,365,327.571428571429
2020-07-23,4698,6902,8923,"hosp",1,347,329.428571428571
2020-07-24,4865,7188,9475,"hosp",1,286,317.428571428571
2020-07-25,5033,7517,10056,"hosp",1,329,314.714285714286
2020-07-26,5490,7912,10437,"hosp",1,395,309.285714285714
2020-07-27,5891,8326,10854,"hosp",1,414,347.142857142857
2020-07-28,6377,8935,11493,"hosp",1,609,392.142857142857
2020-07-29,6920,9630,12257,"hosp",1,695,439.285714285714
2020-07-30,7013,9834,12679,"hosp",1,204,418.857142857143
2020-07-31,7066,10009,12954,"hosp",1,175,403
2020-08-01,7130,10215,13250,"hosp",1,206,385.428571428571
2020-08-02,7261,10503,13632,"hosp",1,288,370.142857142857
2020-08-03,7443,10914,14321,"hosp",1,411,369.714285714286
2020-08-04,7411,11094,14596,"hosp",1,180,308.428571428571
2020-08-05,7717,11182,14755,"hosp",1,88,221.714285714286
2020-08-06,7942,11338,14981,"hosp",1,156,214.857142857143
2020-08-07,8367,11642,15118,"hosp",1,304,233.285714285714
2020-08-08,8479,11924,15121,"hosp",1,282,244.142857142857
2020-08-09,8500,12246,15708,"hosp",1,322,249
2020-08-10,8559,12397,16110,"hosp",1,151,211.857142857143
2020-08-11,8798,12645,16564,"hosp",1,248,221.571428571429
2020-08-12,8801,12661,16662,"hosp",1,16,211.285714285714
2020-08-13,8747,12644,16504,"hosp",1,-17,186.571428571429
2020-08-14,8710,12735,16638,"hosp",1,91,156.142857142857
2020-08-15,8614,12726,16759,"hosp",1,-9,114.571428571429
2020-08-16,8456,12467,16620,"hosp",1,-259,31.5714285714286
2020-08-17,7985,12131,16308,"hosp",1,-336,-38
2020-08-18,7794,11847,16042,"hosp",1,-284,-114
2020-08-19,7495,11482,15660,"hosp",1,-365,-168.428571428571
2020-08-20,7192,11166,15317,"hosp",1,-316,-211.142857142857
2020-08-21,6874,10801,14876,"hosp",1,-365,-276.285714285714
2020-08-22,6833,10567,14599,"hosp",1,-234,-308.428571428571
2020-08-23,6970,10589,14502,"hosp",1,22,-268.285714285714
2020-08-24,7275,10822,14601,"hosp",1,233,-187
2020-08-25,7601,11114,14723,"hosp",1,292,-104.714285714286
2020-08-26,8224,11697,15273,"hosp",1,583,30.7142857142857
2020-08-27,8934,12412,15994,"hosp",1,715,178
2020-08-28,9786,13252,16774,"hosp",1,840,350.142857142857
2020-08-29,10591,14286,17910,"hosp",1,1034,531.285714285714
2020-08-30,11725,15742,19615,"hosp",1,1456,736.142857142857
2020-08-31,13041,17375,21502,"hosp",1,1633,936.142857142857
2020-09-01,14560,19213,23691,"hosp",1,1838,1157
2020-09-02,16504,21521,26347,"hosp",1,2308,1403.42857142857
2020-09-03,18625,24049,29184,"hosp",1,2528,1662.42857142857
2020-09-04,21219,27073,32656,"hosp",1,3024,1974.42857142857
2020-09-05,23827,30481,36618,"hosp",1,3408,2313.57142857143
2020-09-06,26174,33416,40068,"hosp",1,2935,2524.85714285714
2020-09-07,28457,36463,43866,"hosp",1,3047,2726.85714285714
2020-09-08,30999,40063,48291,"hosp",1,3600,2978.57142857143
2020-09-09,34358,44210,53268,"hosp",1,4147,3241.28571428571
2020-09-10,37549,48444,58416,"hosp",1,4234,3485
2020-09-11,40969,53087,64197,"hosp",1,4643,3716.28571428571
2020-09-12,45466,58347,70432,"hosp",1,5260,3980.85714285714
2020-09-13,49258,62864,75804,"hosp",1,4517,4206.85714285714
2020-09-14,52849,67559,81434,"hosp",1,4695,4442.28571428571
2020-09-15,56503,72780,87359,"hosp",1,5221,4673.85714285714
2020-09-16,59743,77472,93574,"hosp",1,4692,4751.71428571429
2020-09-17,61667,81094,99128,"hosp",1,3622,4664.28571428571
2020-09-18,63058,84261,103952,"hosp",1,3167,4453.42857142857
2020-09-19,65934,87866,108895,"hosp",1,3605,4217
2020-09-20,69024,91857,114200,"hosp",1,3991,4141.85714285714
2020-09-21,71383,95592,119076,"hosp",1,3735,4004.71428571429
2020-09-22,73625,98328,122166,"hosp",1,2736,3649.71428571429
2020-09-23,75724,100969,125947,"hosp",1,2641,3356.71428571429
2020-09-24,77853,103624,129596,"hosp",1,2655,3218.57142857143
2020-09-25,79977,106511,132485,"hosp",1,2887,3178.57142857143
2020-09-26,80959,108912,135632,"hosp",1,2401,3006.57142857143
2020-09-27,81980,111373,139411,"hosp",1,2461,2788
2020-09-28,84400,114247,143698,"hosp",1,2874,2665
2020-09-29,86459,116534,146702,"hosp",1,2287,2600.85714285714
2020-09-30,89464,119587,149990,"hosp",1,3053,2659.71428571429
2020-10-01,92536,123405,153672,"hosp",1,3818,2825.85714285714
2020-10-02,96963,128335,159228,"hosp",1,4930,3117.71428571429
2020-10-03,101017,133314,165049,"hosp",1,4979,3486
2020-10-04,104037,137405,169917,"hosp",1,4091,3718.85714285714
2020-10-05,106770,140907,174009,"hosp",1,3502,3808.57142857143
2020-10-06,108509,143670,177904,"hosp",1,2763,3876.57142857143
2020-10-07,109952,146554,181849,"hosp",1,2884,3852.42857142857
2020-10-08,109938,148388,184808,"hosp",1,1834,3569
2020-10-09,110625,150782,189182,"hosp",1,2394,3206.71428571429
2020-10-10,112977,153706,193718,"hosp",1,2924,2913.14285714286
2020-10-11,114904,155630,196678,"hosp",1,1924,2603.57142857143
2020-10-12,116096,156237,197239,"hosp",1,607,2190
2020-10-13,116758,157051,197368,"hosp",1,814,1911.57142857143
2020-10-14,118047,158498,198588,"hosp",1,1447,1706.28571428571
2020-10-15,117743,159289,199789,"hosp",1,791,1557.28571428571
2020-10-16,115787,158873,200522,"hosp",1,-416,1155.85714285714
2020-10-17,114400,158041,200358,"hosp",1,-832,619.285714285714
2020-10-18,114000,157041,200597,"hosp",1,-1000,201.571428571429
2020-10-19,113405,155913,199598,"hosp",1,-1128,-46.2857142857143
2020-10-20,112472,154899,197569,"hosp",1,-1014,-307.428571428571
2020-10-21,111480,153771,195689,"hosp",1,-1128,-675.285714285714
2020-10-22,110604,152489,194603,"hosp",1,-1282,-971.428571428571
2020-10-23,109876,151210,193360,"hosp",1,-1279,-1094.71428571429
2020-10-24,108888,149909,191151,"hosp",1,-1301,-1161.71428571429
2020-10-25,107720,148385,189057,"hosp",1,-1524,-1236.57142857143
2020-10-26,105933,146759,187286,"hosp",1,-1626,-1307.71428571429
2020-10-27,104367,144909,185426,"hosp",1,-1850,-1427.14285714286
2020-10-28,103346,143251,183620,"hosp",1,-1658,-1502.85714285714
2020-10-29,101610,141081,181139,"hosp",1,-2170,-1629.71428571429
2020-10-30,99710,138754,178292,"hosp",1,-2327,-1779.42857142857
2020-10-31,98714,137242,176155,"hosp",1,-1512,-1809.57142857143
2020-11-01,96994,134898,173473,"hosp",1,-2344,-1926.71428571429
2020-11-02,94948,132303,170133,"hosp",1,-2595,-2065.14285714286
2020-11-03,92545,129500,166751,"hosp",1,-2803,-2201.28571428571
2020-11-04,90650,126870,163647,"hosp",1,-2630,-2340.14285714286
2020-11-05,88466,124067,160266,"hosp",1,-2803,-2430.57142857143
2020-11-06,86003,121481,157208,"hosp",1,-2586,-2467.57142857143
2020-11-07,85195,119986,154952,"hosp",1,-1495,-2465.14285714286
2020-11-08,84243,118018,152614,"hosp",1,-1968,-2411.42857142857
2020-11-09,83331,116090,150108,"hosp",1,-1928,-2316.14285714286
2020-11-10,82216,114214,146825,"hosp",1,-1876,-2183.71428571429
2020-11-11,81521,112797,144687,"hosp",1,-1417,-2010.42857142857
2020-11-12,80091,111021,142351,"hosp",1,-1776,-1863.71428571429
2020-11-13,78656,110013,141189,"hosp",1,-1008,-1638.28571428571
2020-11-14,78639,109691,140574,"hosp",1,-322,-1470.71428571429
2020-11-15,78320,108916,139913,"hosp",1,-775,-1300.28571428571
2020-11-16,77949,107964,138807,"hosp",1,-952,-1160.85714285714
2020-11-17,77277,106772,136715,"hosp",1,-1192,-1063.14285714286
2020-11-18,77614,106240,135536,"hosp",1,-532,-936.714285714286
2020-11-19,76425,105371,134284,"hosp",1,-869,-807.142857142857
2020-11-20,75345,104798,133614,"hosp",1,-573,-745
2020-11-21,75233,104525,133231,"hosp",1,-273,-738
2020-11-22,74741,103951,133406,"hosp",1,-574,-709.285714285714
2020-11-23,74742,103373,132799,"hosp",1,-578,-655.857142857143
2020-11-24,74753,103062,131735,"hosp",1,-311,-530
2020-11-25,75003,102997,131202,"hosp",1,-65,-463.285714285714
2020-11-26,74503,102467,130417,"hosp",1,-530,-414.857142857143
2020-11-27,73964,102133,130172,"hosp",1,-334,-380.714285714286
2020-11-28,73973,102041,129841,"hosp",1,-92,-354.857142857143
2020-11-29,73900,101976,130250,"hosp",1,-65,-282.142857142857
2020-11-30,74049,102196,130594,"hosp",1,220,-168.142857142857
2020-12-01,75276,103286,131298,"hosp",1,1090,32
2020-12-02,76735,104310,132263,"hosp",1,1024,187.571428571429
2020-12-03,77893,105357,133145,"hosp",1,1047,412.857142857143
2020-12-04,79136,106719,134131,"hosp",1,1362,655.142857142857
2020-12-05,81004,108635,135938,"hosp",1,1916,942
2020-12-06,82487,110754,138400,"hosp",1,2119,1254
2020-12-07,83593,112600,140793,"hosp",1,1846,1486.28571428571
2020-12-08,85786,115371,144017,"hosp",1,2771,1726.42857142857
2020-12-09,88904,118745,148224,"hosp",1,3374,2062.14285714286
2020-12-10,92284,122556,152654,"hosp",1,3811,2457
2020-12-11,96679,127476,157699,"hosp",1,4920,2965.28571428571
2020-12-12,101640,133249,163946,"hosp",1,5773,3516.28571428571
2020-12-13,106615,138696,170111,"hosp",1,5447,3991.71428571429
2020-12-14,110847,144338,176594,"hosp",1,5642,4534
2020-12-15,114138,149112,182167,"hosp",1,4774,4820.14285714286
2020-12-16,117416,153861,188154,"hosp",1,4749,5016.57142857143
2020-12-17,118965,157648,194334,"hosp",1,3787,5013.14285714286
2020-12-18,120696,161370,199798,"hosp",1,3722,4842
2020-12-19,122513,164313,204523,"hosp",1,2943,4437.71428571429
2020-12-20,122638,165574,207711,"hosp",1,1261,3839.71428571429
2020-12-21,123077,166556,209570,"hosp",1,982,3174
2020-12-22,122396,166108,209282,"hosp",1,-448,2428
2020-12-23,120606,164724,208401,"hosp",1,-1384,1551.85714285714
2020-12-24,116997,161992,205932,"hosp",1,-2732,620.571428571429
2020-12-25,113040,158620,203324,"hosp",1,-3372,-392.857142857143
2020-12-26,110094,155116,200123,"hosp",1,-3504,-1313.85714285714
2020-12-27,105837,150482,196029,"hosp",1,-4634,-2156
2020-12-28,102242,145762,190349,"hosp",1,-4720,-2970.57142857143
2020-12-29,99159,141286,184690,"hosp",1,-4476,-3546
2020-12-30,96124,136515,178907,"hosp",1,-4771,-4029.85714285714
2020-12-31,93402,132199,172483,"hosp",1,-4316,-4256.14285714286
2021-01-01,90632,128682,167558,"hosp",1,-3517,-4276.85714285714
2021-01-02,89854,126628,164266,"hosp",1,-2054,-4069.71428571429
2021-01-03,89067,124709,161469,"hosp",1,-1919,-3681.85714285714
2021-01-04,88203,123033,158786,"hosp",1,-1676,-3247
2021-01-05,88348,122060,156620,"hosp",1,-973,-2746.57142857143
2021-01-06,88433,121206,154992,"hosp",1,-854,-2187
2021-01-07,88106,120369,153316,"hosp",1,-837,-1690
2021-01-08,87224,119973,152160,"hosp",1,-396,-1244.14285714286
2021-01-09,87391,120203,152570,"hosp",1,230,-917.857142857143
2021-01-10,86532,119344,152013,"hosp",1,-859,-766.428571428571
2021-01-11,84892,117796,150846,"hosp",1,-1548,-748.142857142857
2021-01-12,83998,116434,149029,"hosp",1,-1362,-803.714285714286
2021-01-13,83736,115739,148072,"hosp",1,-695,-781
2021-01-14,83110,115206,147321,"hosp",1,-533,-737.571428571429
2021-01-15,82460,114677,146632,"hosp",1,-529,-756.571428571429
2021-01-16,82605,114400,146205,"hosp",1,-277,-829
2021-01-17,82918,113832,145774,"hosp",1,-568,-787.428571428571
2021-01-18,82258,112617,144081,"hosp",1,-1215,-739.857142857143
2021-01-19,81301,111547,141760,"hosp",1,-1070,-698.142857142857
2021-01-20,79825,110413,140455,"hosp",1,-1134,-760.857142857143
2021-01-21,78001,108977,139417,"hosp",1,-1436,-889.857142857143
2021-01-22,76366,107508,138486,"hosp",1,-1469,-1024.14285714286
2021-01-23,75853,106483,137488,"hosp",1,-1025,-1131
2021-01-24,75461,105209,135851,"hosp",1,-1274,-1231.85714285714
2021-01-25,75153,104341,134502,"hosp",1,-868,-1182.28571428571
2021-01-26,74823,103392,132598,"hosp",1,-949,-1165
2021-01-27,74462,102556,130981,"hosp",1,-836,-1122.42857142857
2021-01-28,73362,101266,129366,"hosp",1,-1290,-1101.57142857143
2021-01-29,71736,99842,127724,"hosp",1,-1424,-1095.14285714286
2021-01-30,70704,98717,126492,"hosp",1,-1125,-1109.42857142857
2021-01-31,69042,97221,125335,"hosp",1,-1496,-1141.14285714286
2021-02-01,68159,95863,124063,"hosp",1,-1358,-1211.14285714286
2021-02-02,67386,94566,122198,"hosp",1,-1297,-1260.85714285714
2021-02-03,67484,93834,121159,"hosp",1,-732,-1246
2021-02-04,67760,93501,119955,"hosp",1,-333,-1109.28571428571
2021-02-05,67953,93582,119583,"hosp",1,81,-894.285714285714
2021-02-06,69179,94404,119818,"hosp",1,822,-616.142857142857
2021-02-07,69926,95183,120352,"hosp",1,779,-291.142857142857
2021-02-08,70444,95594,120804,"hosp",1,411,-38.4285714285714
2021-02-09,70990,96260,121346,"hosp",1,666,242
2021-02-10,71029,96619,121807,"hosp",1,359,397.857142857143
2021-02-11,70416,96440,121952,"hosp",1,-179,419.857142857143
2021-02-12,69769,96478,122449,"hosp",1,38,413.714285714286
2021-02-13,69839,96762,123073,"hosp",1,284,336.857142857143
2021-02-14,70133,96649,123443,"hosp",1,-113,209.428571428571
2021-02-15,69721,96297,123190,"hosp",1,-352,100.428571428571
2021-02-16,69422,95731,122329,"hosp",1,-566,-75.5714285714286
2021-02-17,69426,95223,121574,"hosp",1,-508,-199.428571428571
2021-02-18,69146,94932,121006,"hosp",1,-291,-215.428571428571
2021-02-19,68665,94838,120708,"hosp",1,-94,-234.285714285714
2021-02-20,68872,95066,120975,"hosp",1,228,-242.285714285714
2021-02-21,68689,94856,121143,"hosp",1,-210,-256.142857142857
2021-02-22,68735,94569,120881,"hosp",1,-287,-246.857142857143
2021-02-23,68629,94034,119848,"hosp",1,-535,-242.428571428571
2021-02-24,68618,93926,119515,"hosp",1,-108,-185.285714285714
2021-02-25,68843,94362,119835,"hosp",1,436,-81.4285714285714
2021-02-26,68971,95043,120541,"hosp",1,681,29.2857142857143
2021-02-27,70093,96064,121857,"hosp",1,1021,142.571428571429
2021-02-28,71139,96960,122976,"hosp",1,896,300.571428571429
2021-03-01,72444,97930,123764,"hosp",1,970,480.142857142857
2021-03-02,73858,99283,124847,"hosp",1,1353,749.857142857143
2021-03-03,74918,100674,126016,"hosp",1,1391,964
2021-03-04,75044,101396,126940,"hosp",1,722,1004.85714285714
2021-03-05,74946,102104,128419,"hosp",1,708,1008.71428571429
2021-03-06,75532,102980,129976,"hosp",1,876,988
2021-03-07,76152,103791,131286,"hosp",1,811,975.857142857143
2021-03-08,76728,104789,132755,"hosp",1,998,979.857142857143
2021-03-09,77859,106255,134474,"hosp",1,1466,996
2021-03-10,79988,108194,136236,"hosp",1,1939,1074.28571428571
2021-03-11,81761,109779,137819,"hosp",1,1585,1197.57142857143
2021-03-12,83554,111806,139829,"hosp",1,2027,1386
2021-03-13,85632,114247,142275,"hosp",1,2441,1609.57142857143
2021-03-14,87255,116491,145092,"hosp",1,2244,1814.28571428571
2021-03-15,88461,118657,147981,"hosp",1,2166,1981.14285714286
2021-03-16,89882,121091,151093,"hosp",1,2434,2119.42857142857
2021-03-17,91993,123236,154090,"hosp",1,2145,2148.85714285714
2021-03-18,93708,125537,157068,"hosp",1,2301,2251.14285714286
2021-03-19,95936,128424,160310,"hosp",1,2887,2374
2021-03-20,98998,132102,164393,"hosp",1,3678,2550.71428571429
2021-03-21,101655,135371,168318,"hosp",1,3269,2697.14285714286
2021-03-22,103749,138316,172089,"hosp",1,2945,2808.42857142857
2021-03-23,106336,141242,175210,"hosp",1,2926,2878.71428571429
2021-03-24,108362,143973,178819,"hosp",1,2731,2962.42857142857
2021-03-25,108811,145711,181611,"hosp",1,1738,2882
2021-03-26,109516,147850,184449,"hosp",1,2139,2775.14285714286
2021-03-27,111456,150730,188612,"hosp",1,2880,2661.14285714286
2021-03-28,112224,152124,191271,"hosp",1,1394,2393.28571428571
2021-03-29,113062,153287,193359,"hosp",1,1163,2138.71428571429
2021-03-30,114154,154488,194431,"hosp",1,1201,1892.28571428571
2021-03-31,115703,155915,195970,"hosp",1,1427,1706
2021-04-01,116102,156875,197386,"hosp",1,960,1594.85714285714
2021-04-02,116344,158319,199122,"hosp",1,1444,1495.57142857143
2021-04-03,117939,160224,201399,"hosp",1,1905,1356.28571428571
2021-04-04,119916,162220,204715,"hosp",1,1996,1442.28571428571
2021-04-05,120736,163486,206367,"hosp",1,1266,1457
2021-04-06,121712,164464,206591,"hosp",1,978,1425.14285714286
2021-04-07,123277,166064,208495,"hosp",1,1600,1449.85714285714
2021-04-08,124089,167564,210437,"hosp",1,1500,1527
2021-04-09,124876,169389,212683,"hosp",1,1825,1581.42857142857
2021-04-10,126155,171436,215334,"hosp",1,2047,1601.71428571429
