"Date","prev_low","prev_avg","prev_up","population","version","groei_besmettelijken","besmet_7daverage"
2020-04-18,32930,49531,67267,"hosp",1,-2885,-3574.28571428571
2020-04-19,31138,46695,63491,"hosp",1,-2836,-3409.42857142857
2020-04-20,29254,43966,59913,"hosp",1,-2729,-3217.57142857143
2020-04-21,27553,41443,56409,"hosp",1,-2523,-3033.42857142857
2020-04-22,26395,39209,53151,"hosp",1,-2234,-2878.71428571429
2020-04-23,24947,36995,50177,"hosp",1,-2214,-2680.57142857143
2020-04-24,23445,35101,47567,"hosp",1,-1894,-2473.57142857143
2020-04-25,22455,33522,45227,"hosp",1,-1579,-2287
2020-04-26,21587,32199,43492,"hosp",1,-1323,-2070.85714285714
2020-04-27,20656,30725,41564,"hosp",1,-1474,-1891.57142857143
2020-04-28,19797,29348,39537,"hosp",1,-1377,-1727.85714285714
2020-04-29,19026,28009,37728,"hosp",1,-1339,-1600
2020-04-30,18262,26905,36140,"hosp",1,-1104,-1441.42857142857
2020-05-01,17532,25959,34785,"hosp",1,-946,-1306
2020-05-02,16900,25128,33641,"hosp",1,-831,-1199.14285714286
2020-05-03,16510,24498,32952,"hosp",1,-630,-1100.14285714286
2020-05-04,16637,24278,32574,"hosp",1,-220,-921
2020-05-05,16750,23954,31853,"hosp",1,-324,-770.571428571429
2020-05-06,16626,23644,31026,"hosp",1,-310,-623.571428571429
2020-05-07,16239,23153,30332,"hosp",1,-491,-536
2020-05-08,15858,22729,29724,"hosp",1,-424,-461.428571428571
2020-05-09,15498,22408,29403,"hosp",1,-321,-388.571428571429
2020-05-10,14425,21672,28677,"hosp",1,-736,-403.714285714286
2020-05-11,13821,21004,28172,"hosp",1,-668,-467.714285714286
2020-05-12,13195,20219,27546,"hosp",1,-785,-533.571428571429
2020-05-13,12964,19502,26664,"hosp",1,-717,-591.714285714286
2020-05-14,12391,18620,25439,"hosp",1,-882,-647.571428571429
2020-05-15,11838,17951,24493,"hosp",1,-669,-682.571428571429
2020-05-16,11486,17358,23568,"hosp",1,-593,-721.428571428571
2020-05-17,10875,16525,22596,"hosp",1,-833,-735.285714285714
2020-05-18,10297,15744,21669,"hosp",1,-781,-751.428571428571
2020-05-19,9641,14942,20454,"hosp",1,-802,-753.857142857143
2020-05-20,9236,14289,19727,"hosp",1,-653,-744.714285714286
2020-05-21,8586,13489,18690,"hosp",1,-800,-733
2020-05-22,7893,12671,17756,"hosp",1,-818,-754.285714285714
2020-05-23,7597,11930,16701,"hosp",1,-741,-775.428571428571
2020-05-24,7175,11256,15886,"hosp",1,-674,-752.714285714286
2020-05-25,6666,10444,14698,"hosp",1,-812,-757.142857142857
2020-05-26,6053,9708,13653,"hosp",1,-736,-747.714285714286
2020-05-27,5680,9162,12975,"hosp",1,-546,-732.428571428571
2020-05-28,5362,8627,12240,"hosp",1,-535,-694.571428571429
2020-05-29,4981,8071,11510,"hosp",1,-556,-657.142857142857
2020-05-30,4569,7524,10719,"hosp",1,-547,-629.428571428571
2020-05-31,4402,7081,10046,"hosp",1,-443,-596.428571428571
2020-06-01,4057,6561,9380,"hosp",1,-520,-554.714285714286
2020-06-02,3624,6022,8670,"hosp",1,-539,-526.571428571429
2020-06-03,3213,5502,7942,"hosp",1,-520,-522.857142857143
2020-06-04,2880,5050,7434,"hosp",1,-452,-511
2020-06-05,2658,4719,7062,"hosp",1,-331,-478.857142857143
2020-06-06,2615,4559,6722,"hosp",1,-160,-423.571428571429
2020-06-07,2646,4427,6418,"hosp",1,-132,-379.142857142857
2020-06-08,2725,4370,6254,"hosp",1,-57,-313
2020-06-09,2872,4391,6108,"hosp",1,21,-233
2020-06-10,2880,4355,5910,"hosp",1,-36,-163.857142857143
2020-06-11,2803,4316,5832,"hosp",1,-39,-104.857142857143
2020-06-12,2610,4249,5801,"hosp",1,-67,-67.1428571428571
2020-06-13,2478,4173,5809,"hosp",1,-76,-55.1428571428571
2020-06-14,2547,4271,6071,"hosp",1,98,-22.2857142857143
2020-06-15,2516,4258,6112,"hosp",1,-13,-16
2020-06-16,2592,4257,6086,"hosp",1,-1,-19.1428571428571
2020-06-17,2692,4370,6155,"hosp",1,113,2.14285714285714
2020-06-18,2842,4516,6294,"hosp",1,146,28.5714285714286
2020-06-19,2960,4655,6313,"hosp",1,139,58
2020-06-20,2967,4755,6451,"hosp",1,100,83.1428571428571
2020-06-21,2875,4706,6446,"hosp",1,-49,62.1428571428571
2020-06-22,2798,4645,6498,"hosp",1,-61,55.2857142857143
2020-06-23,2715,4577,6561,"hosp",1,-68,45.7142857142857
2020-06-24,2467,4390,6343,"hosp",1,-187,2.85714285714286
2020-06-25,2322,4273,6306,"hosp",1,-117,-34.7142857142857
2020-06-26,2298,4210,6198,"hosp",1,-63,-63.5714285714286
2020-06-27,2349,4161,6140,"hosp",1,-49,-84.8571428571429
2020-06-28,2274,3992,5889,"hosp",1,-169,-102
2020-06-29,2192,3913,5732,"hosp",1,-79,-104.571428571429
2020-06-30,2227,3843,5577,"hosp",1,-70,-104.857142857143
2020-07-01,2125,3730,5429,"hosp",1,-113,-94.2857142857143
2020-07-02,1968,3594,5326,"hosp",1,-136,-97
2020-07-03,1814,3466,5247,"hosp",1,-128,-106.285714285714
2020-07-04,1846,3363,5107,"hosp",1,-103,-114
2020-07-05,1868,3317,4997,"hosp",1,-46,-96.4285714285714
2020-07-06,2015,3432,4986,"hosp",1,115,-68.7142857142857
2020-07-07,2118,3495,5005,"hosp",1,63,-49.7142857142857
2020-07-08,2223,3621,5159,"hosp",1,126,-15.5714285714286
2020-07-09,2293,3698,5153,"hosp",1,77,14.8571428571429
2020-07-10,2412,3832,5284,"hosp",1,134,52.2857142857143
2020-07-11,2522,3984,5464,"hosp",1,152,88.7142857142857
2020-07-12,2578,4129,5697,"hosp",1,145,116
2020-07-13,2600,4175,5800,"hosp",1,46,106.142857142857
2020-07-14,2633,4226,5930,"hosp",1,51,104.428571428571
2020-07-15,2703,4274,6030,"hosp",1,48,93.2857142857143
2020-07-16,2998,4590,6301,"hosp",1,316,127.428571428571
2020-07-17,3301,4955,6728,"hosp",1,365,160.428571428571
2020-07-18,3590,5306,7071,"hosp",1,351,188.857142857143
2020-07-19,4018,5739,7548,"hosp",1,433,230
2020-07-20,4150,5885,7676,"hosp",1,146,244.285714285714
2020-07-21,4407,6187,7990,"hosp",1,302,280.142857142857
2020-07-22,4570,6557,8402,"hosp",1,370,326.142857142857
2020-07-23,4724,6934,8963,"hosp",1,377,334.857142857143
2020-07-24,4831,7191,9465,"hosp",1,257,319.428571428571
2020-07-25,5024,7516,10054,"hosp",1,325,315.714285714286
2020-07-26,5503,7920,10486,"hosp",1,404,311.571428571429
2020-07-27,5943,8355,10915,"hosp",1,435,352.857142857143
2020-07-28,6435,8955,11508,"hosp",1,600,395.428571428571
2020-07-29,6960,9648,12192,"hosp",1,693,441.571428571429
2020-07-30,7036,9848,12653,"hosp",1,200,416.285714285714
2020-07-31,7065,10001,12928,"hosp",1,153,401.428571428571
2020-08-01,7101,10219,13247,"hosp",1,218,386.142857142857
2020-08-02,7225,10490,13627,"hosp",1,271,367.142857142857
2020-08-03,7413,10876,14276,"hosp",1,386,360.142857142857
2020-08-04,7372,11066,14656,"hosp",1,190,301.571428571429
2020-08-05,7759,11181,14836,"hosp",1,115,219
2020-08-06,8055,11340,15012,"hosp",1,159,213.142857142857
2020-08-07,8337,11645,15124,"hosp",1,305,234.857142857143
2020-08-08,8504,11936,15197,"hosp",1,291,245.285714285714
2020-08-09,8534,12245,15775,"hosp",1,309,250.714285714286
2020-08-10,8538,12414,16185,"hosp",1,169,219.714285714286
2020-08-11,8726,12624,16527,"hosp",1,210,222.571428571429
2020-08-12,8824,12659,16759,"hosp",1,35,211.142857142857
2020-08-13,8689,12613,16643,"hosp",1,-46,181.857142857143
2020-08-14,8675,12695,16686,"hosp",1,82,150
2020-08-15,8583,12670,16788,"hosp",1,-25,104.857142857143
2020-08-16,8278,12405,16590,"hosp",1,-265,22.8571428571429
2020-08-17,7968,12103,16243,"hosp",1,-302,-44.4285714285714
2020-08-18,7771,11834,16029,"hosp",1,-269,-112.857142857143
2020-08-19,7494,11457,15587,"hosp",1,-377,-171.714285714286
2020-08-20,7165,11151,15294,"hosp",1,-306,-208.857142857143
2020-08-21,6883,10810,14891,"hosp",1,-341,-269.285714285714
2020-08-22,6827,10543,14582,"hosp",1,-267,-303.857142857143
2020-08-23,6976,10554,14554,"hosp",1,11,-264.428571428571
2020-08-24,7237,10780,14641,"hosp",1,226,-189
2020-08-25,7626,11049,14645,"hosp",1,269,-112.142857142857
2020-08-26,8148,11596,15155,"hosp",1,547,19.8571428571429
2020-08-27,8838,12287,15856,"hosp",1,691,162.285714285714
2020-08-28,9556,13096,16642,"hosp",1,809,326.571428571429
2020-08-29,10408,14169,17748,"hosp",1,1073,518
2020-08-30,11589,15674,19531,"hosp",1,1505,731.428571428571
2020-08-31,13057,17333,21520,"hosp",1,1659,936.142857142857
2020-09-01,14514,19183,23708,"hosp",1,1850,1162
2020-09-02,16480,21557,26520,"hosp",1,2374,1423
2020-09-03,18726,24132,29327,"hosp",1,2575,1692.14285714286
2020-09-04,21255,27146,32815,"hosp",1,3014,2007.14285714286
2020-09-05,23857,30507,36768,"hosp",1,3361,2334
2020-09-06,26138,33427,40252,"hosp",1,2920,2536.14285714286
2020-09-07,28463,36510,44036,"hosp",1,3083,2739.57142857143
2020-09-08,31156,40169,48562,"hosp",1,3659,2998
2020-09-09,34264,44168,53317,"hosp",1,3999,3230.14285714286
2020-09-10,37372,48458,58711,"hosp",1,4290,3475.14285714286
2020-09-11,40792,53048,64346,"hosp",1,4590,3700.28571428571
2020-09-12,45482,58294,70764,"hosp",1,5246,3969.57142857143
2020-09-13,49234,62776,76233,"hosp",1,4482,4192.71428571429
2020-09-14,52787,67507,81687,"hosp",1,4731,4428.14285714286
2020-09-15,56618,72663,87245,"hosp",1,5156,4642
2020-09-16,59565,77377,93523,"hosp",1,4714,4744.14285714286
2020-09-17,61712,80988,98930,"hosp",1,3611,4647.14285714286
2020-09-18,63071,84103,103673,"hosp",1,3115,4436.42857142857
2020-09-19,65876,87730,108816,"hosp",1,3627,4205.14285714286
2020-09-20,68879,91697,114202,"hosp",1,3967,4131.57142857143
2020-09-21,71412,95486,119153,"hosp",1,3789,3997
2020-09-22,73375,98198,122218,"hosp",1,2712,3647.85714285714
2020-09-23,75621,100771,126073,"hosp",1,2573,3342
2020-09-24,77868,103425,129297,"hosp",1,2654,3205.28571428571
2020-09-25,79685,106270,132527,"hosp",1,2845,3166.71428571429
2020-09-26,80655,108675,135586,"hosp",1,2405,2992.14285714286
2020-09-27,81838,111105,139246,"hosp",1,2430,2772.57142857143
2020-09-28,84319,113927,143579,"hosp",1,2822,2634.42857142857
2020-09-29,86486,116166,146601,"hosp",1,2239,2566.85714285714
2020-09-30,89255,119248,149828,"hosp",1,3082,2639.57142857143
2020-10-01,92442,123102,153435,"hosp",1,3854,2811
2020-10-02,96663,127988,158851,"hosp",1,4886,3102.57142857143
2020-10-03,100846,132928,164681,"hosp",1,4940,3464.71428571429
2020-10-04,103613,136931,169718,"hosp",1,4003,3689.42857142857
2020-10-05,106711,140479,173754,"hosp",1,3548,3793.14285714286
2020-10-06,108230,143307,177736,"hosp",1,2828,3877.28571428571
2020-10-07,109851,146224,181793,"hosp",1,2917,3853.71428571429
2020-10-08,110016,148226,185002,"hosp",1,2002,3589.14285714286
2020-10-09,110638,150590,189416,"hosp",1,2364,3228.85714285714
2020-10-10,113141,153489,193831,"hosp",1,2899,2937.28571428571
2020-10-11,115148,155419,196372,"hosp",1,1930,2641.14285714286
2020-10-12,116149,155983,197229,"hosp",1,564,2214.85714285714
2020-10-13,116689,156776,197195,"hosp",1,793,1924.14285714286
2020-10-14,117764,158070,198695,"hosp",1,1294,1692.28571428571
2020-10-15,117412,158724,199512,"hosp",1,654,1499.71428571429
2020-10-16,115502,158347,200338,"hosp",1,-377,1108.14285714286
2020-10-17,114099,157493,200296,"hosp",1,-854,572
2020-10-18,113783,156466,200239,"hosp",1,-1027,149.571428571429
2020-10-19,113151,155398,199135,"hosp",1,-1068,-83.5714285714286
2020-10-20,112326,154486,197184,"hosp",1,-912,-327.142857142857
2020-10-21,111621,153459,195492,"hosp",1,-1027,-658.714285714286
2020-10-22,110913,152257,194559,"hosp",1,-1202,-923.857142857143
2020-10-23,110059,151027,193165,"hosp",1,-1230,-1045.71428571429
2020-10-24,109263,149731,191207,"hosp",1,-1296,-1108.85714285714
2020-10-25,107679,148232,189049,"hosp",1,-1499,-1176.28571428571
2020-10-26,106019,146550,187548,"hosp",1,-1682,-1264
2020-10-27,104265,144726,185483,"hosp",1,-1824,-1394.28571428571
2020-10-28,103261,142969,183740,"hosp",1,-1757,-1498.57142857143
2020-10-29,101588,140781,181192,"hosp",1,-2188,-1639.42857142857
2020-10-30,99665,138507,178225,"hosp",1,-2274,-1788.57142857143
2020-10-31,98719,136971,176160,"hosp",1,-1536,-1822.85714285714
2020-11-01,96975,134629,173276,"hosp",1,-2342,-1943.28571428571
2020-11-02,94957,132112,170226,"hosp",1,-2517,-2062.57142857143
2020-11-03,92543,129302,166732,"hosp",1,-2810,-2203.42857142857
2020-11-04,90517,126699,163685,"hosp",1,-2603,-2324.28571428571
2020-11-05,88351,123889,160480,"hosp",1,-2810,-2413.14285714286
2020-11-06,85852,121186,157374,"hosp",1,-2703,-2474.42857142857
2020-11-07,85257,119667,155186,"hosp",1,-1519,-2472
2020-11-08,84032,117602,152340,"hosp",1,-2065,-2432.42857142857
2020-11-09,83056,115617,149900,"hosp",1,-1985,-2356.42857142857
2020-11-10,82045,113795,146787,"hosp",1,-1822,-2215.28571428571
2020-11-11,81118,112304,144367,"hosp",1,-1491,-2056.42857142857
2020-11-12,79940,110545,141955,"hosp",1,-1759,-1906.28571428571
2020-11-13,78601,109537,140852,"hosp",1,-1008,-1664.14285714286
2020-11-14,78652,109289,140279,"hosp",1,-248,-1482.57142857143
2020-11-15,78215,108508,139580,"hosp",1,-781,-1299.14285714286
2020-11-16,77719,107609,138873,"hosp",1,-899,-1144
2020-11-17,77206,106418,136459,"hosp",1,-1191,-1053.85714285714
2020-11-18,77289,105862,135215,"hosp",1,-556,-920.285714285714
2020-11-19,76217,105002,134132,"hosp",1,-860,-791.857142857143
2020-11-20,75251,104531,133608,"hosp",1,-471,-715.142857142857
2020-11-21,75158,104347,133526,"hosp",1,-184,-706
2020-11-22,74723,103764,133546,"hosp",1,-583,-677.714285714286
2020-11-23,74828,103262,132880,"hosp",1,-502,-621
2020-11-24,74771,102973,131773,"hosp",1,-289,-492.142857142857
2020-11-25,75249,102989,131347,"hosp",1,16,-410.428571428571
2020-11-26,74848,102499,130648,"hosp",1,-490,-357.571428571429
2020-11-27,74165,102128,130157,"hosp",1,-371,-343.285714285714
2020-11-28,74058,102037,130110,"hosp",1,-91,-330
2020-11-29,74077,101996,130549,"hosp",1,-41,-252.571428571429
2020-11-30,74395,102153,130625,"hosp",1,157,-158.428571428571
2020-12-01,75496,103223,131407,"hosp",1,1070,35.7142857142857
2020-12-02,76786,104203,132264,"hosp",1,980,173.428571428571
2020-12-03,78084,105226,133088,"hosp",1,1023,389.571428571429
2020-12-04,79278,106537,134374,"hosp",1,1311,629.857142857143
2020-12-05,81118,108443,135929,"hosp",1,1906,915.142857142857
2020-12-06,82764,110541,138416,"hosp",1,2098,1220.71428571429
2020-12-07,83557,112395,140789,"hosp",1,1854,1463.14285714286
2020-12-08,85794,115187,144144,"hosp",1,2792,1709.14285714286
2020-12-09,88777,118496,148180,"hosp",1,3309,2041.85714285714
2020-12-10,92394,122331,152721,"hosp",1,3835,2443.57142857143
2020-12-11,96603,127201,157555,"hosp",1,4870,2952
2020-12-12,101582,132998,163787,"hosp",1,5797,3507.85714285714
2020-12-13,106458,138423,169851,"hosp",1,5425,3983.14285714286
2020-12-14,110813,144090,176424,"hosp",1,5667,4527.85714285714
2020-12-15,114044,148871,182253,"hosp",1,4781,4812
2020-12-16,117526,153636,188447,"hosp",1,4765,5020
2020-12-17,119180,157410,194327,"hosp",1,3774,5011.28571428571
2020-12-18,120780,161050,199737,"hosp",1,3640,4835.57142857143
2020-12-19,122404,164062,204533,"hosp",1,3012,4437.71428571429
2020-12-20,122727,165341,207593,"hosp",1,1279,3845.42857142857
2020-12-21,123127,166256,209562,"hosp",1,915,3166.57142857143
2020-12-22,122197,165724,209149,"hosp",1,-532,2407.57142857143
2020-12-23,120443,164298,208384,"hosp",1,-1426,1523.14285714286
2020-12-24,117057,161668,205745,"hosp",1,-2630,608.285714285714
2020-12-25,113146,158293,203191,"hosp",1,-3375,-393.857142857143
2020-12-26,110162,154698,199686,"hosp",1,-3595,-1337.71428571429
2020-12-27,105918,150036,195594,"hosp",1,-4662,-2186.42857142857
2020-12-28,102288,145360,190226,"hosp",1,-4676,-2985.14285714286
2020-12-29,99278,140895,184432,"hosp",1,-4465,-3547
2020-12-30,95933,136177,178573,"hosp",1,-4718,-4017.28571428571
2020-12-31,93189,131871,172360,"hosp",1,-4306,-4256.71428571429
2021-01-01,90777,128427,167571,"hosp",1,-3444,-4266.57142857143
2021-01-02,90093,126370,164173,"hosp",1,-2057,-4046.85714285714
2021-01-03,89145,124443,161212,"hosp",1,-1927,-3656.14285714286
2021-01-04,88263,122828,158673,"hosp",1,-1615,-3218.85714285714
2021-01-05,88396,121882,156410,"hosp",1,-946,-2716.14285714286
2021-01-06,88402,120982,154876,"hosp",1,-900,-2170.71428571429
2021-01-07,88033,120111,153137,"hosp",1,-871,-1680
2021-01-08,87321,119784,152161,"hosp",1,-327,-1234.71428571429
2021-01-09,87417,120018,152677,"hosp",1,234,-907.428571428571
2021-01-10,86581,119114,152076,"hosp",1,-904,-761.285714285714
2021-01-11,85044,117627,151080,"hosp",1,-1487,-743
2021-01-12,84128,116201,149055,"hosp",1,-1426,-811.571428571429
2021-01-13,83875,115525,148035,"hosp",1,-676,-779.571428571429
2021-01-14,83294,114963,147285,"hosp",1,-562,-735.428571428571
2021-01-15,82397,114439,146555,"hosp",1,-524,-763.571428571429
2021-01-16,82615,114129,146170,"hosp",1,-310,-841.285714285714
2021-01-17,82764,113578,145710,"hosp",1,-551,-790.857142857143
2021-01-18,82191,112389,143894,"hosp",1,-1189,-748.285714285714
2021-01-19,81128,111328,141591,"hosp",1,-1061,-696.142857142857
2021-01-20,79673,110179,140299,"hosp",1,-1149,-763.714285714286
2021-01-21,78131,108690,139312,"hosp",1,-1489,-896.142857142857
2021-01-22,76425,107276,138334,"hosp",1,-1414,-1023.28571428571
2021-01-23,75718,106223,137299,"hosp",1,-1053,-1129.42857142857
2021-01-24,75289,104879,135766,"hosp",1,-1344,-1242.71428571429
2021-01-25,75093,104014,134155,"hosp",1,-865,-1196.42857142857
2021-01-26,74785,103106,132523,"hosp",1,-908,-1174.57142857143
2021-01-27,74488,102328,130946,"hosp",1,-778,-1121.57142857143
2021-01-28,73355,101050,129459,"hosp",1,-1278,-1091.42857142857
2021-01-29,71731,99638,127750,"hosp",1,-1412,-1091.14285714286
2021-01-30,70808,98546,126565,"hosp",1,-1092,-1096.71428571429
2021-01-31,69356,97016,125225,"hosp",1,-1530,-1123.28571428571
2021-02-01,68142,95623,124036,"hosp",1,-1393,-1198.71428571429
2021-02-02,67135,94345,122215,"hosp",1,-1278,-1251.57142857143
2021-02-03,67380,93732,121254,"hosp",1,-613,-1228
2021-02-04,67630,93343,120132,"hosp",1,-389,-1101
2021-02-05,68148,93482,119623,"hosp",1,139,-879.428571428571
2021-02-06,69379,94317,119792,"hosp",1,835,-604.142857142857
2021-02-07,70222,95036,120374,"hosp",1,719,-282.857142857143
2021-02-08,70636,95511,120929,"hosp",1,475,-16
2021-02-09,70876,96133,121371,"hosp",1,622,255.428571428571
2021-02-10,71063,96525,122074,"hosp",1,392,399
2021-02-11,70368,96314,122148,"hosp",1,-211,424.428571428571
2021-02-12,69848,96281,122523,"hosp",1,-33,399.857142857143
2021-02-13,70153,96535,123023,"hosp",1,254,316.857142857143
2021-02-14,70200,96445,123342,"hosp",1,-90,201.285714285714
2021-02-15,69841,96114,123239,"hosp",1,-331,86.1428571428571
2021-02-16,69465,95520,122080,"hosp",1,-594,-87.5714285714286
2021-02-17,69407,95043,121297,"hosp",1,-477,-211.714285714286
2021-02-18,69095,94752,120978,"hosp",1,-291,-223.142857142857
2021-02-19,68547,94636,120859,"hosp",1,-116,-235
2021-02-20,68684,94854,120877,"hosp",1,218,-240.142857142857
2021-02-21,68581,94562,120954,"hosp",1,-292,-269
2021-02-22,68611,94311,120758,"hosp",1,-251,-257.571428571429
2021-02-23,68636,93735,119704,"hosp",1,-576,-255
2021-02-24,68390,93624,119135,"hosp",1,-111,-202.714285714286
2021-02-25,68728,94128,119599,"hosp",1,504,-89.1428571428571
2021-02-26,68915,94807,120396,"hosp",1,679,24.4285714285714
2021-02-27,70222,95829,121770,"hosp",1,1022,139.285714285714
2021-02-28,71191,96720,122766,"hosp",1,891,308.285714285714
2021-03-01,72696,97724,123738,"hosp",1,1004,487.571428571429
2021-03-02,73937,99107,124589,"hosp",1,1383,767.428571428571
2021-03-03,74790,100446,126028,"hosp",1,1339,974.571428571429
2021-03-04,74832,101158,126670,"hosp",1,712,1004.28571428571
2021-03-05,74952,101887,128286,"hosp",1,729,1011.42857142857
2021-03-06,75605,102777,129913,"hosp",1,890,992.571428571429
2021-03-07,76095,103577,131186,"hosp",1,800,979.571428571429
2021-03-08,76824,104641,132677,"hosp",1,1064,988.142857142857
2021-03-09,78276,106223,134325,"hosp",1,1582,1016.57142857143
2021-03-10,80325,108070,136256,"hosp",1,1847,1089.14285714286
2021-03-11,81963,109720,138127,"hosp",1,1650,1223.14285714286
2021-03-12,83724,111757,139974,"hosp",1,2037,1410
2021-03-13,85811,114181,142251,"hosp",1,2424,1629.14285714286
2021-03-14,87325,116488,145207,"hosp",1,2307,1844.42857142857
2021-03-15,88434,118590,148108,"hosp",1,2102,1992.71428571429
2021-03-16,90133,121011,151270,"hosp",1,2421,2112.57142857143
2021-03-17,91807,123086,154131,"hosp",1,2075,2145.14285714286
2021-03-18,93612,125384,157213,"hosp",1,2298,2237.71428571429
2021-03-19,95856,128301,160518,"hosp",1,2917,2363.42857142857
2021-03-20,98931,131864,164479,"hosp",1,3563,2526.14285714286
2021-03-21,101864,135160,168638,"hosp",1,3296,2667.42857142857
2021-03-22,103810,138049,171880,"hosp",1,2889,2779.85714285714
2021-03-23,106341,140996,175376,"hosp",1,2947,2855
2021-03-24,108332,143729,178809,"hosp",1,2733,2949
2021-03-25,108839,145562,181654,"hosp",1,1833,2882.57142857143
2021-03-26,109572,147624,184508,"hosp",1,2062,2760.42857142857
2021-03-27,111441,150461,188809,"hosp",1,2837,2656.71428571429
2021-03-28,112319,151855,191385,"hosp",1,1394,2385
2021-03-29,113120,152982,193203,"hosp",1,1127,2133.28571428571
2021-03-30,114233,154198,194393,"hosp",1,1216,1886
2021-03-31,115529,155498,195829,"hosp",1,1300,1681.28571428571
2021-04-01,116018,156412,197078,"hosp",1,914,1550
2021-04-02,116165,157846,198822,"hosp",1,1434,1460.28571428571
2021-04-03,117822,159771,201423,"hosp",1,1925,1330
2021-04-04,119557,161764,204586,"hosp",1,1993,1415.57142857143
2021-04-05,120750,163144,206365,"hosp",1,1380,1451.71428571429
2021-04-06,121769,164175,206788,"hosp",1,1031,1425.28571428571
2021-04-07,123505,165824,208663,"hosp",1,1649,1475.14285714286
2021-04-08,124279,167271,210521,"hosp",1,1447,1551.28571428571
2021-04-09,125146,169094,212861,"hosp",1,1823,1606.85714285714
