"Date","prev_low","prev_avg","prev_up","population","version","groei_besmettelijken","besmet_7daverage"
2020-03-23,127078,164365,198994,"hosp",1,5666,9260.57142857143
2020-03-24,127803,167339,204876,"hosp",1,2974,8272
2020-03-25,126651,168353,207895,"hosp",1,1014,7039
2020-03-26,121880,166154,208478,"hosp",1,-2199,5214.71428571429
2020-03-27,116292,162499,206544,"hosp",1,-3655,3141
2020-03-28,110936,157884,204166,"hosp",1,-4615,1040.28571428571
2020-03-29,104857,151257,198643,"hosp",1,-6627,-1063.14285714286
2020-03-30,99377,144125,191186,"hosp",1,-7132,-2891.42857142857
2020-03-31,93983,137020,182389,"hosp",1,-7105,-4331.28571428571
2020-04-01,89869,130095,173428,"hosp",1,-6925,-5465.42857142857
2020-04-02,84638,122872,163836,"hosp",1,-7223,-6183.14285714286
2020-04-03,79848,116702,155471,"hosp",1,-6170,-6542.42857142857
2020-04-04,76411,111179,147598,"hosp",1,-5523,-6672.14285714286
2020-04-05,72223,105247,140462,"hosp",1,-5932,-6572.85714285714
2020-04-06,67921,99327,132898,"hosp",1,-5920,-6399.71428571429
2020-04-07,63569,93582,125148,"hosp",1,-5745,-6205.42857142857
2020-04-08,60595,88670,118907,"hosp",1,-4912,-5917.85714285714
2020-04-09,56875,83761,112460,"hosp",1,-4909,-5587.28571428571
2020-04-10,53104,79006,106067,"hosp",1,-4755,-5385.14285714286
2020-04-11,50419,74784,100470,"hosp",1,-4222,-5199.28571428571
2020-04-12,47790,70734,95655,"hosp",1,-4050,-4930.42857142857
2020-04-13,45308,66634,90091,"hosp",1,-4100,-4670.42857142857
2020-04-14,42372,62818,84354,"hosp",1,-3816,-4394.85714285714
2020-04-15,40139,59502,79979,"hosp",1,-3316,-4166.85714285714
2020-04-16,37473,55888,75284,"hosp",1,-3614,-3981.85714285714
2020-04-17,34897,52523,71288,"hosp",1,-3365,-3783.28571428571
2020-04-18,32849,49584,67347,"hosp",1,-2939,-3600
2020-04-19,31147,46769,63646,"hosp",1,-2815,-3423.57142857143
2020-04-20,29453,44034,60005,"hosp",1,-2735,-3228.57142857143
2020-04-21,27565,41450,56404,"hosp",1,-2584,-3052.57142857143
2020-04-22,26292,39198,53236,"hosp",1,-2252,-2900.57142857143
2020-04-23,24840,36996,50208,"hosp",1,-2202,-2698.85714285714
2020-04-24,23340,35061,47662,"hosp",1,-1935,-2494.57142857143
2020-04-25,22410,33517,45173,"hosp",1,-1544,-2295.28571428571
2020-04-26,21572,32213,43578,"hosp",1,-1304,-2079.42857142857
2020-04-27,20695,30781,41753,"hosp",1,-1432,-1893.28571428571
2020-04-28,19807,29400,39720,"hosp",1,-1381,-1721.42857142857
2020-04-29,19050,28081,37728,"hosp",1,-1319,-1588.14285714286
2020-04-30,18329,26980,36139,"hosp",1,-1101,-1430.85714285714
2020-05-01,17521,26045,34885,"hosp",1,-935,-1288
2020-05-02,16835,25213,33757,"hosp",1,-832,-1186.28571428571
2020-05-03,16521,24563,33053,"hosp",1,-650,-1092.85714285714
2020-05-04,16586,24315,32659,"hosp",1,-248,-923.714285714286
2020-05-05,16634,23981,31862,"hosp",1,-334,-774.142857142857
2020-05-06,16597,23635,31113,"hosp",1,-346,-635.142857142857
2020-05-07,16162,23109,30257,"hosp",1,-526,-553
2020-05-08,15830,22683,29625,"hosp",1,-426,-480.285714285714
2020-05-09,15407,22319,29285,"hosp",1,-364,-413.428571428571
2020-05-10,14434,21602,28747,"hosp",1,-717,-423
2020-05-11,13760,20960,28203,"hosp",1,-642,-479.285714285714
2020-05-12,13191,20202,27494,"hosp",1,-758,-539.857142857143
2020-05-13,12951,19501,26796,"hosp",1,-701,-590.571428571429
2020-05-14,12433,18622,25430,"hosp",1,-879,-641
2020-05-15,11884,17989,24398,"hosp",1,-633,-670.571428571429
2020-05-16,11635,17417,23489,"hosp",1,-572,-700.285714285714
2020-05-17,10899,16580,22557,"hosp",1,-837,-717.428571428571
2020-05-18,10301,15784,21650,"hosp",1,-796,-739.428571428571
2020-05-19,9674,14977,20530,"hosp",1,-807,-746.428571428571
2020-05-20,9307,14312,19758,"hosp",1,-665,-741.285714285714
2020-05-21,8609,13497,18647,"hosp",1,-815,-732.142857142857
2020-05-22,7971,12696,17713,"hosp",1,-801,-756.142857142857
2020-05-23,7608,11955,16663,"hosp",1,-741,-780.285714285714
2020-05-24,7214,11299,15848,"hosp",1,-656,-754.428571428571
2020-05-25,6675,10499,14725,"hosp",1,-800,-755
2020-05-26,6100,9769,13642,"hosp",1,-730,-744
2020-05-27,5752,9224,13047,"hosp",1,-545,-726.857142857143
2020-05-28,5350,8678,12301,"hosp",1,-546,-688.428571428571
2020-05-29,4982,8116,11555,"hosp",1,-562,-654.285714285714
2020-05-30,4586,7556,10715,"hosp",1,-560,-628.428571428571
2020-05-31,4387,7101,10084,"hosp",1,-455,-599.714285714286
2020-06-01,4099,6570,9380,"hosp",1,-531,-561.285714285714
2020-06-02,3651,6022,8628,"hosp",1,-548,-535.285714285714
2020-06-03,3212,5499,7890,"hosp",1,-523,-532.142857142857
2020-06-04,2890,5044,7403,"hosp",1,-455,-519.142857142857
2020-06-05,2681,4720,7015,"hosp",1,-324,-485.142857142857
2020-06-06,2636,4557,6693,"hosp",1,-163,-428.428571428571
2020-06-07,2659,4432,6437,"hosp",1,-125,-381.285714285714
2020-06-08,2691,4364,6223,"hosp",1,-68,-315.142857142857
2020-06-09,2871,4406,6142,"hosp",1,42,-230.857142857143
2020-06-10,2918,4381,5929,"hosp",1,-25,-159.714285714286
2020-06-11,2822,4335,5830,"hosp",1,-46,-101.285714285714
2020-06-12,2660,4267,5808,"hosp",1,-68,-64.7142857142857
2020-06-13,2564,4203,5822,"hosp",1,-64,-50.5714285714286
2020-06-14,2565,4282,6054,"hosp",1,79,-21.4285714285714
2020-06-15,2516,4259,6127,"hosp",1,-23,-15
2020-06-16,2544,4256,6096,"hosp",1,-3,-21.4285714285714
2020-06-17,2685,4366,6158,"hosp",1,110,-2.14285714285714
2020-06-18,2853,4500,6232,"hosp",1,134,23.5714285714286
2020-06-19,2968,4618,6277,"hosp",1,118,50.1428571428571
2020-06-20,2954,4728,6413,"hosp",1,110,75
2020-06-21,2843,4688,6465,"hosp",1,-40,58
2020-06-22,2772,4631,6505,"hosp",1,-57,53.1428571428571
2020-06-23,2600,4561,6551,"hosp",1,-70,43.5714285714286
2020-06-24,2439,4382,6344,"hosp",1,-179,2.28571428571429
2020-06-25,2369,4278,6261,"hosp",1,-104,-31.7142857142857
2020-06-26,2360,4205,6239,"hosp",1,-73,-59
2020-06-27,2383,4165,6120,"hosp",1,-40,-80.4285714285714
2020-06-28,2302,3991,5877,"hosp",1,-174,-99.5714285714286
2020-06-29,2274,3920,5720,"hosp",1,-71,-101.571428571429
2020-06-30,2243,3855,5590,"hosp",1,-65,-100.857142857143
2020-07-01,2107,3737,5454,"hosp",1,-118,-92.1428571428571
2020-07-02,1978,3587,5296,"hosp",1,-150,-98.7142857142857
2020-07-03,1870,3456,5167,"hosp",1,-131,-107
2020-07-04,1855,3373,5119,"hosp",1,-83,-113.142857142857
2020-07-05,1868,3329,5039,"hosp",1,-44,-94.5714285714286
2020-07-06,2006,3425,4989,"hosp",1,96,-70.7142857142857
2020-07-07,2092,3485,4971,"hosp",1,60,-52.8571428571429
2020-07-08,2284,3618,5106,"hosp",1,133,-17
2020-07-09,2360,3704,5124,"hosp",1,86,16.7142857142857
2020-07-10,2462,3837,5278,"hosp",1,133,54.4285714285714
2020-07-11,2547,3987,5465,"hosp",1,150,87.7142857142857
2020-07-12,2581,4135,5700,"hosp",1,148,115.142857142857
2020-07-13,2546,4172,5815,"hosp",1,37,106.714285714286
2020-07-14,2608,4216,5959,"hosp",1,44,104.428571428571
2020-07-15,2691,4266,6013,"hosp",1,50,92.5714285714286
2020-07-16,2982,4575,6286,"hosp",1,309,124.428571428571
2020-07-17,3306,4941,6712,"hosp",1,366,157.714285714286
2020-07-18,3584,5304,7061,"hosp",1,363,188.142857142857
2020-07-19,3978,5723,7504,"hosp",1,419,226.857142857143
2020-07-20,4082,5880,7672,"hosp",1,157,244
2020-07-21,4373,6189,7989,"hosp",1,309,281.857142857143
2020-07-22,4530,6542,8439,"hosp",1,353,325.142857142857
2020-07-23,4691,6912,8992,"hosp",1,370,333.857142857143
2020-07-24,4822,7202,9501,"hosp",1,290,323
2020-07-25,5025,7539,10077,"hosp",1,337,319.285714285714
2020-07-26,5543,7943,10548,"hosp",1,404,317.142857142857
2020-07-27,5917,8339,10931,"hosp",1,396,351.285714285714
2020-07-28,6416,8956,11495,"hosp",1,617,395.285714285714
2020-07-29,6927,9624,12172,"hosp",1,668,440.285714285714
2020-07-30,7025,9828,12558,"hosp",1,204,416.571428571429
2020-07-31,6992,9979,12878,"hosp",1,151,396.714285714286
2020-08-01,7054,10175,13204,"hosp",1,196,376.571428571429
2020-08-02,7247,10479,13635,"hosp",1,304,362.285714285714
2020-08-03,7357,10822,14162,"hosp",1,343,354.714285714286
2020-08-04,7327,11014,14548,"hosp",1,192,294
2020-08-05,7687,11121,14777,"hosp",1,107,213.857142857143
2020-08-06,8046,11317,15018,"hosp",1,196,212.714285714286
2020-08-07,8372,11635,15105,"hosp",1,318,236.571428571429
2020-08-08,8564,11935,15112,"hosp",1,300,251.428571428571
2020-08-09,8613,12292,15720,"hosp",1,357,259
2020-08-10,8589,12424,16074,"hosp",1,132,228.857142857143
2020-08-11,8785,12660,16534,"hosp",1,236,235.142857142857
2020-08-12,8847,12714,16658,"hosp",1,54,227.571428571429
2020-08-13,8703,12690,16660,"hosp",1,-24,196.142857142857
2020-08-14,8725,12771,16757,"hosp",1,81,162.285714285714
2020-08-15,8598,12759,16921,"hosp",1,-12,117.714285714286
2020-08-16,8450,12490,16724,"hosp",1,-269,28.2857142857143
2020-08-17,8118,12171,16371,"hosp",1,-319,-36.1428571428571
2020-08-18,7838,11906,16126,"hosp",1,-265,-107.714285714286
2020-08-19,7578,11544,15658,"hosp",1,-362,-167.142857142857
2020-08-20,7233,11213,15389,"hosp",1,-331,-211
2020-08-21,6889,10856,14923,"hosp",1,-357,-273.571428571429
2020-08-22,6849,10583,14666,"hosp",1,-273,-310.857142857143
2020-08-23,6990,10605,14638,"hosp",1,22,-269.285714285714
2020-08-24,7242,10782,14568,"hosp",1,177,-198.428571428571
2020-08-25,7598,11055,14674,"hosp",1,273,-121.571428571429
2020-08-26,8176,11622,15255,"hosp",1,567,11.1428571428571
2020-08-27,8885,12324,15960,"hosp",1,702,158.714285714286
2020-08-28,9741,13178,16771,"hosp",1,854,331.714285714286
2020-08-29,10606,14249,17883,"hosp",1,1071,523.714285714286
2020-08-30,11681,15732,19527,"hosp",1,1483,732.428571428571
2020-08-31,13145,17357,21496,"hosp",1,1625,939.285714285714
2020-09-01,14618,19188,23681,"hosp",1,1831,1161.85714285714
2020-09-02,16639,21536,26340,"hosp",1,2348,1416.28571428571
2020-09-03,18717,24098,29289,"hosp",1,2562,1682
2020-09-04,21251,27072,32662,"hosp",1,2974,1984.85714285714
2020-09-05,23973,30460,36535,"hosp",1,3388,2315.85714285714
2020-09-06,26114,33406,39904,"hosp",1,2946,2524.85714285714
2020-09-07,28416,36443,43753,"hosp",1,3037,2726.57142857143
2020-09-08,31093,40058,48339,"hosp",1,3615,2981.42857142857
2020-09-09,34176,44123,53218,"hosp",1,4065,3226.71428571429
2020-09-10,37394,48350,58526,"hosp",1,4227,3464.57142857143
2020-09-11,40660,52859,64163,"hosp",1,4509,3683.85714285714
2020-09-12,45225,58095,70212,"hosp",1,5236,3947.85714285714
2020-09-13,49165,62623,75842,"hosp",1,4528,4173.85714285714
2020-09-14,52804,67423,81347,"hosp",1,4800,4425.71428571429
2020-09-15,56535,72606,87250,"hosp",1,5183,4649.71428571429
2020-09-16,59730,77299,93515,"hosp",1,4693,4739.42857142857
2020-09-17,61855,81042,98935,"hosp",1,3743,4670.28571428571
2020-09-18,63291,84263,103675,"hosp",1,3221,4486.28571428571
2020-09-19,65904,87777,108539,"hosp",1,3514,4240.28571428571
2020-09-20,68970,91726,113753,"hosp",1,3949,4157.57142857143
2020-09-21,71349,95490,118982,"hosp",1,3764,4009.57142857143
2020-09-22,73508,98265,122384,"hosp",1,2775,3665.57142857143
2020-09-23,75323,100798,126097,"hosp",1,2533,3357
2020-09-24,77733,103428,129523,"hosp",1,2630,3198
2020-09-25,79706,106262,132533,"hosp",1,2834,3142.71428571429
2020-09-26,80716,108621,135311,"hosp",1,2359,2977.71428571429
2020-09-27,81852,111070,139299,"hosp",1,2449,2763.42857142857
2020-09-28,84140,113818,143619,"hosp",1,2748,2618.28571428571
2020-09-29,86460,116180,146691,"hosp",1,2362,2559.28571428571
2020-09-30,89225,119204,149709,"hosp",1,3024,2629.42857142857
2020-10-01,92292,123005,153381,"hosp",1,3801,2796.71428571429
2020-10-02,96539,127955,158681,"hosp",1,4950,3099
2020-10-03,100861,132969,164786,"hosp",1,5014,3478.28571428571
2020-10-04,103735,137025,169561,"hosp",1,4056,3707.85714285714
2020-10-05,106441,140514,173708,"hosp",1,3489,3813.71428571429
2020-10-06,108519,143360,177622,"hosp",1,2846,3882.85714285714
2020-10-07,110081,146247,181615,"hosp",1,2887,3863.28571428571
2020-10-08,110003,148172,184771,"hosp",1,1925,3595.28571428571
2020-10-09,110696,150454,188955,"hosp",1,2282,3214.14285714286
2020-10-10,112934,153374,193477,"hosp",1,2920,2915
2020-10-11,114728,155264,196377,"hosp",1,1890,2605.57142857143
2020-10-12,115864,155899,196841,"hosp",1,635,2197.85714285714
2020-10-13,116235,156657,197257,"hosp",1,758,1899.57142857143
2020-10-14,117504,158009,198482,"hosp",1,1352,1680.28571428571
2020-10-15,117584,158771,199644,"hosp",1,762,1514.14285714286
2020-10-16,115547,158351,200144,"hosp",1,-420,1128.14285714286
2020-10-17,114099,157553,200222,"hosp",1,-798,597
2020-10-18,113710,156560,200349,"hosp",1,-993,185.142857142857
2020-10-19,113137,155435,199388,"hosp",1,-1125,-66.2857142857143
2020-10-20,112278,154480,197301,"hosp",1,-955,-311
2020-10-21,111397,153389,195634,"hosp",1,-1091,-660
2020-10-22,110746,152200,194520,"hosp",1,-1189,-938.714285714286
2020-10-23,109965,150935,193213,"hosp",1,-1265,-1059.42857142857
2020-10-24,108980,149613,191195,"hosp",1,-1322,-1134.28571428571
2020-10-25,107595,148084,189011,"hosp",1,-1529,-1210.85714285714
2020-10-26,105973,146402,187314,"hosp",1,-1682,-1290.42857142857
2020-10-27,104461,144589,185415,"hosp",1,-1813,-1413
2020-10-28,103184,142900,183493,"hosp",1,-1689,-1498.42857142857
2020-10-29,101598,140690,180933,"hosp",1,-2210,-1644.28571428571
2020-10-30,99344,138432,177918,"hosp",1,-2258,-1786.14285714286
2020-10-31,98619,136929,175934,"hosp",1,-1503,-1812
2020-11-01,96753,134572,173305,"hosp",1,-2357,-1930.28571428571
2020-11-02,94713,132024,170245,"hosp",1,-2548,-2054
2020-11-03,92175,129242,166923,"hosp",1,-2782,-2192.42857142857
2020-11-04,90486,126598,163648,"hosp",1,-2644,-2328.85714285714
2020-11-05,88199,123804,160412,"hosp",1,-2794,-2412.28571428571
2020-11-06,85753,121201,157353,"hosp",1,-2603,-2461.57142857143
2020-11-07,85157,119722,155140,"hosp",1,-1479,-2458.14285714286
2020-11-08,84253,117784,152563,"hosp",1,-1938,-2398.28571428571
2020-11-09,83358,115912,150112,"hosp",1,-1872,-2301.71428571429
2020-11-10,82321,114135,146912,"hosp",1,-1777,-2158.14285714286
2020-11-11,81506,112662,144644,"hosp",1,-1473,-1990.85714285714
2020-11-12,79978,110861,142373,"hosp",1,-1801,-1849
2020-11-13,78750,109879,141278,"hosp",1,-982,-1617.42857142857
2020-11-14,78623,109572,140784,"hosp",1,-307,-1450
2020-11-15,78070,108741,140103,"hosp",1,-831,-1291.85714285714
2020-11-16,77782,107695,138927,"hosp",1,-1046,-1173.85714285714
2020-11-17,77116,106465,136587,"hosp",1,-1230,-1095.71428571429
2020-11-18,77284,105937,135379,"hosp",1,-528,-960.714285714286
2020-11-19,76320,105016,134094,"hosp",1,-921,-835
2020-11-20,75108,104482,133467,"hosp",1,-534,-771
2020-11-21,74836,104222,133210,"hosp",1,-260,-764.285714285714
2020-11-22,74703,103729,133456,"hosp",1,-493,-716
2020-11-23,74737,103195,132897,"hosp",1,-534,-642.857142857143
2020-11-24,74821,102959,131749,"hosp",1,-236,-500.857142857143
2020-11-25,75361,102897,131226,"hosp",1,-62,-434.285714285714
2020-11-26,74681,102416,130417,"hosp",1,-481,-371.428571428571
2020-11-27,74113,102068,130161,"hosp",1,-348,-344.857142857143
2020-11-28,74023,101957,129998,"hosp",1,-111,-323.571428571429
2020-11-29,74005,101872,130222,"hosp",1,-85,-265.285714285714
2020-11-30,74138,102036,130186,"hosp",1,164,-165.571428571429
2020-12-01,75096,103066,131216,"hosp",1,1030,15.2857142857143
2020-12-02,76612,104090,132314,"hosp",1,1024,170.428571428571
2020-12-03,77821,105137,133075,"hosp",1,1047,388.714285714286
2020-12-04,79024,106460,134213,"hosp",1,1323,627.428571428571
2020-12-05,80879,108414,135910,"hosp",1,1954,922.428571428571
2020-12-06,82662,110507,138282,"hosp",1,2093,1233.57142857143
2020-12-07,83428,112321,140587,"hosp",1,1814,1469.28571428571
2020-12-08,85736,115103,143932,"hosp",1,2782,1719.57142857143
2020-12-09,88782,118457,148163,"hosp",1,3354,2052.42857142857
2020-12-10,92239,122258,152584,"hosp",1,3801,2445.85714285714
2020-12-11,96391,127065,157391,"hosp",1,4807,2943.57142857143
2020-12-12,101361,132866,163656,"hosp",1,5801,3493.14285714286
2020-12-13,106296,138233,169894,"hosp",1,5367,3960.85714285714
2020-12-14,110693,143865,176549,"hosp",1,5632,4506.28571428571
2020-12-15,113846,148597,181881,"hosp",1,4732,4784.85714285714
2020-12-16,117108,153380,188077,"hosp",1,4783,4989
2020-12-17,119041,157167,193817,"hosp",1,3787,4987
2020-12-18,120542,160991,199658,"hosp",1,3824,4846.57142857143
2020-12-19,122352,164017,204496,"hosp",1,3026,4450.14285714286
2020-12-20,122549,165313,207653,"hosp",1,1296,3868.57142857143
2020-12-21,123229,166347,209714,"hosp",1,1034,3211.71428571429
2020-12-22,122157,165869,209353,"hosp",1,-478,2467.42857142857
2020-12-23,120916,164570,208608,"hosp",1,-1299,1598.57142857143
2020-12-24,117363,161909,206011,"hosp",1,-2661,677.428571428571
2020-12-25,113212,158526,203691,"hosp",1,-3383,-352.142857142857
2020-12-26,110245,154999,200091,"hosp",1,-3527,-1288.28571428571
2020-12-27,105753,150297,195898,"hosp",1,-4702,-2145.14285714286
2020-12-28,102414,145594,190374,"hosp",1,-4703,-2964.71428571429
2020-12-29,99286,141130,184652,"hosp",1,-4464,-3534.14285714286
2020-12-30,96222,136392,178929,"hosp",1,-4738,-4025.42857142857
2020-12-31,93535,132106,172703,"hosp",1,-4286,-4257.57142857143
2021-01-01,90808,128572,167853,"hosp",1,-3534,-4279.14285714286
2021-01-02,90157,126515,164360,"hosp",1,-2057,-4069.14285714286
2021-01-03,89181,124552,161542,"hosp",1,-1963,-3677.85714285714
2021-01-04,88411,122921,159015,"hosp",1,-1631,-3239
2021-01-05,88568,122002,156707,"hosp",1,-919,-2732.57142857143
2021-01-06,88585,121141,155274,"hosp",1,-861,-2178.71428571429
2021-01-07,88150,120236,153402,"hosp",1,-905,-1695.71428571429
2021-01-08,87320,119816,152290,"hosp",1,-420,-1250.85714285714
2021-01-09,87399,120110,152690,"hosp",1,294,-915
2021-01-10,86481,119180,152200,"hosp",1,-930,-767.428571428571
2021-01-11,85057,117740,151050,"hosp",1,-1440,-740.142857142857
2021-01-12,84001,116314,149095,"hosp",1,-1426,-812.571428571429
2021-01-13,83948,115587,148124,"hosp",1,-727,-793.428571428571
2021-01-14,83454,115057,147345,"hosp",1,-530,-739.857142857143
2021-01-15,82400,114478,146661,"hosp",1,-579,-762.571428571429
2021-01-16,82517,114253,146293,"hosp",1,-225,-836.714285714286
2021-01-17,82734,113686,145739,"hosp",1,-567,-784.857142857143
2021-01-18,82174,112506,144187,"hosp",1,-1180,-747.714285714286
2021-01-19,81315,111419,141895,"hosp",1,-1087,-699.285714285714
2021-01-20,79836,110221,140688,"hosp",1,-1198,-766.571428571429
2021-01-21,78073,108689,139360,"hosp",1,-1532,-909.714285714286
2021-01-22,76446,107353,138418,"hosp",1,-1336,-1017.85714285714
2021-01-23,75718,106324,137269,"hosp",1,-1029,-1132.71428571429
2021-01-24,75286,105068,135851,"hosp",1,-1256,-1231.14285714286
2021-01-25,75135,104165,134406,"hosp",1,-903,-1191.57142857143
2021-01-26,74849,103295,132633,"hosp",1,-870,-1160.57142857143
2021-01-27,74882,102553,131136,"hosp",1,-742,-1095.42857142857
2021-01-28,73472,101207,129501,"hosp",1,-1346,-1068.85714285714
2021-01-29,71784,99764,127597,"hosp",1,-1443,-1084.14285714286
2021-01-30,70803,98652,126606,"hosp",1,-1112,-1096
2021-01-31,69044,97087,125340,"hosp",1,-1565,-1140.14285714286
2021-02-01,67965,95634,123815,"hosp",1,-1453,-1218.71428571429
2021-02-02,67053,94383,122128,"hosp",1,-1251,-1273.14285714286
2021-02-03,67440,93694,121111,"hosp",1,-689,-1265.57142857143
2021-02-04,67749,93259,119917,"hosp",1,-435,-1135.42857142857
2021-02-05,67991,93367,119460,"hosp",1,108,-913.857142857143
2021-02-06,69213,94195,119507,"hosp",1,828,-636.714285714286
2021-02-07,70141,95005,120239,"hosp",1,810,-297.428571428571
2021-02-08,70498,95478,120723,"hosp",1,473,-22.2857142857143
2021-02-09,70851,96147,121442,"hosp",1,669,252
2021-02-10,71022,96570,122126,"hosp",1,423,410.857142857143
2021-02-11,70536,96300,122062,"hosp",1,-270,434.428571428571
2021-02-12,69980,96325,122382,"hosp",1,25,422.571428571429
2021-02-13,70200,96552,123041,"hosp",1,227,336.714285714286
2021-02-14,70158,96438,123386,"hosp",1,-114,204.714285714286
2021-02-15,69638,96037,123078,"hosp",1,-401,79.8571428571429
2021-02-16,69171,95423,122169,"hosp",1,-614,-103.428571428571
2021-02-17,69342,94921,121186,"hosp",1,-502,-235.571428571429
2021-02-18,69064,94638,120708,"hosp",1,-283,-237.428571428571
2021-02-19,68571,94541,120522,"hosp",1,-97,-254.857142857143
2021-02-20,68753,94721,120673,"hosp",1,180,-261.571428571429
2021-02-21,68568,94508,120771,"hosp",1,-213,-275.714285714286
2021-02-22,68656,94242,120497,"hosp",1,-266,-256.428571428571
2021-02-23,68449,93760,119640,"hosp",1,-482,-237.571428571429
2021-02-24,68488,93654,119139,"hosp",1,-106,-181
2021-02-25,68836,94202,119642,"hosp",1,548,-62.2857142857143
2021-02-26,69003,94879,120474,"hosp",1,677,48.2857142857143
2021-02-27,70360,96039,121958,"hosp",1,1160,188.285714285714
2021-02-28,71551,97008,122997,"hosp",1,969,357.142857142857
2021-03-01,72729,97977,123901,"hosp",1,969,533.571428571429
2021-03-02,74202,99350,124752,"hosp",1,1373,798.571428571429
2021-03-03,75011,100746,126207,"hosp",1,1396,1013.14285714286
2021-03-04,75188,101473,127232,"hosp",1,727,1038.71428571429
2021-03-05,75106,102213,128732,"hosp",1,740,1047.71428571429
2021-03-06,75671,103062,130363,"hosp",1,849,1003.28571428571
2021-03-07,76385,103842,131606,"hosp",1,780,976.285714285714
2021-03-08,77058,104861,133075,"hosp",1,1019,983.428571428571
2021-03-09,78393,106309,134605,"hosp",1,1448,994.142857142857
2021-03-10,80241,108166,136379,"hosp",1,1857,1060
2021-03-11,81885,109767,138053,"hosp",1,1601,1184.85714285714
2021-03-12,83663,111692,139870,"hosp",1,1925,1354.14285714286
2021-03-13,85525,114106,142176,"hosp",1,2414,1577.71428571429
2021-03-14,87023,116331,145111,"hosp",1,2225,1784.14285714286
2021-03-15,88166,118384,147807,"hosp",1,2053,1931.85714285714
2021-03-16,89947,120816,150988,"hosp",1,2432,2072.42857142857
2021-03-17,91722,122927,153863,"hosp",1,2111,2108.71428571429
2021-03-18,93669,125277,156959,"hosp",1,2350,2215.71428571429
2021-03-19,95789,128139,160298,"hosp",1,2862,2349.57142857143
2021-03-20,98874,131743,164076,"hosp",1,3604,2519.57142857143
2021-03-21,101632,135028,168177,"hosp",1,3285,2671
2021-03-22,103716,137908,171820,"hosp",1,2880,2789.14285714286
2021-03-23,106151,140767,175059,"hosp",1,2859,2850.14285714286
2021-03-24,108040,143508,178507,"hosp",1,2741,2940.14285714286
2021-03-25,108729,145264,181158,"hosp",1,1756,2855.28571428571
2021-03-26,109141,147383,184163,"hosp",1,2119,2749.14285714286
2021-03-27,111156,150249,188504,"hosp",1,2866,2643.71428571429
2021-03-28,112010,151575,191071,"hosp",1,1326,2363.85714285714
2021-03-29,112727,152646,192849,"hosp",1,1071,2105.42857142857
2021-03-30,113786,153894,194098,"hosp",1,1248,1875.28571428571
2021-03-31,115478,155298,195658,"hosp",1,1404,1684.28571428571
2021-04-01,115759,156202,196699,"hosp",1,904,1562.57142857143
2021-04-02,115972,157714,198693,"hosp",1,1512,1475.85714285714
2021-04-03,117985,159792,201169,"hosp",1,2078,1363.28571428571
2021-04-04,119808,161784,204247,"hosp",1,1992,1458.42857142857
2021-04-05,120846,163210,206197,"hosp",1,1426,1509.14285714286
2021-04-06,121809,164291,206626,"hosp",1,1081,1485.28571428571
2021-04-07,123781,166081,208549,"hosp",1,1790,1540.42857142857
