"Date","prev_low","prev_avg","prev_up","population","version","groei_besmettelijken","besmet_7daverage"
2020-02-17,693,1072,1462,"hosp",1,0,NA
2020-02-18,807,1229,1653,"hosp",1,157,NA
2020-02-19,995,1463,1941,"hosp",1,234,NA
2020-02-20,1204,1720,2258,"hosp",1,257,NA
2020-02-21,1462,2072,2686,"hosp",1,352,NA
2020-02-22,1811,2483,3148,"hosp",1,411,NA
2020-02-23,2194,2932,3684,"hosp",1,449,265.714285714286
2020-02-24,2753,3590,4447,"hosp",1,658,359.714285714286
2020-02-25,3449,4484,5480,"hosp",1,894,465
2020-02-26,4354,5563,6765,"hosp",1,1079,585.714285714286
2020-02-27,5498,6922,8316,"hosp",1,1359,743.142857142857
2020-02-28,7000,8667,10286,"hosp",1,1745,942.142857142857
2020-02-29,8946,10829,12642,"hosp",1,2162,1192.28571428571
2020-03-01,11165,13417,15526,"hosp",1,2588,1497.85714285714
2020-03-02,13768,16506,19013,"hosp",1,3089,1845.14285714286
2020-03-03,16918,20147,23095,"hosp",1,3641,2237.57142857143
2020-03-04,20311,24158,27623,"hosp",1,4011,2656.42857142857
2020-03-05,24101,28802,32993,"hosp",1,4644,3125.71428571429
2020-03-06,28034,33606,38560,"hosp",1,4804,3562.71428571429
2020-03-07,32811,39509,45355,"hosp",1,5903,4097.14285714286
2020-03-08,38742,46632,53559,"hosp",1,7123,4745
2020-03-09,43636,52874,60936,"hosp",1,6242,5195.42857142857
2020-03-10,47487,57970,67279,"hosp",1,5096,5403.28571428571
2020-03-11,51717,63782,74504,"hosp",1,5812,5660.57142857143
2020-03-12,55938,69371,81460,"hosp",1,5589,5795.57142857143
2020-03-13,59762,75261,88986,"hosp",1,5890,5950.71428571429
2020-03-14,64691,82903,98684,"hosp",1,7642,6199.14285714286
2020-03-15,71499,91267,109063,"hosp",1,8364,6376.42857142857
2020-03-16,79458,99686,119494,"hosp",1,8419,6687.42857142857
2020-03-17,88266,109493,130479,"hosp",1,9807,7360.42857142857
2020-03-18,96894,119114,140193,"hosp",1,9621,7904.57142857143
2020-03-19,105564,129742,151781,"hosp",1,10628,8624.42857142857
2020-03-20,112948,140569,165290,"hosp",1,10827,9329.71428571429
2020-03-21,119635,150722,177945,"hosp",1,10153,9688.42857142857
2020-03-22,124695,158798,189589,"hosp",1,8076,9647.28571428571
2020-03-23,126950,164425,199183,"hosp",1,5627,9248.42857142857
2020-03-24,127901,167449,204895,"hosp",1,3024,8279.42857142857
2020-03-25,126569,168476,208029,"hosp",1,1027,7051.71428571429
2020-03-26,121993,166236,208630,"hosp",1,-2240,5213.42857142857
2020-03-27,116264,162589,206722,"hosp",1,-3647,3145.71428571429
2020-03-28,110914,157913,204276,"hosp",1,-4676,1027.28571428571
2020-03-29,104717,151219,198514,"hosp",1,-6694,-1082.71428571429
2020-03-30,99104,144137,191135,"hosp",1,-7082,-2898.28571428571
2020-03-31,93800,137017,182168,"hosp",1,-7120,-4347.42857142857
2020-04-01,89701,130135,173235,"hosp",1,-6882,-5477.28571428571
2020-04-02,84471,122940,163956,"hosp",1,-7195,-6185.14285714286
2020-04-03,80016,116772,155681,"hosp",1,-6168,-6545.28571428571
2020-04-04,76568,111199,147776,"hosp",1,-5573,-6673.42857142857
2020-04-05,72062,105304,140454,"hosp",1,-5895,-6559.28571428571
2020-04-06,67748,99393,133005,"hosp",1,-5911,-6392
2020-04-07,63564,93596,125188,"hosp",1,-5797,-6203
2020-04-08,60432,88654,118893,"hosp",1,-4942,-5925.85714285714
2020-04-09,56649,83704,112463,"hosp",1,-4950,-5605.14285714286
2020-04-10,52988,78917,105993,"hosp",1,-4787,-5407.85714285714
2020-04-11,50297,74697,100406,"hosp",1,-4220,-5214.57142857143
2020-04-12,47790,70693,95514,"hosp",1,-4004,-4944.42857142857
2020-04-13,45198,66602,89935,"hosp",1,-4091,-4684.42857142857
2020-04-14,42499,62831,84346,"hosp",1,-3771,-4395
2020-04-15,40257,59517,79758,"hosp",1,-3314,-4162.42857142857
2020-04-16,37568,55922,75283,"hosp",1,-3595,-3968.85714285714
2020-04-17,35003,52585,71290,"hosp",1,-3337,-3761.71428571429
2020-04-18,32978,49644,67275,"hosp",1,-2941,-3579
2020-04-19,31205,46824,63677,"hosp",1,-2820,-3409.85714285714
2020-04-20,29304,44043,60057,"hosp",1,-2781,-3222.71428571429
2020-04-21,27489,41450,56403,"hosp",1,-2593,-3054.42857142857
2020-04-22,26211,39163,53102,"hosp",1,-2287,-2907.71428571429
2020-04-23,24802,37003,50242,"hosp",1,-2160,-2702.71428571429
2020-04-24,23395,35079,47615,"hosp",1,-1924,-2500.85714285714
2020-04-25,22371,33551,45238,"hosp",1,-1528,-2299
2020-04-26,21658,32258,43507,"hosp",1,-1293,-2080.85714285714
2020-04-27,20736,30801,41646,"hosp",1,-1457,-1891.71428571429
2020-04-28,19986,29445,39679,"hosp",1,-1356,-1715
2020-04-29,19111,28126,37793,"hosp",1,-1319,-1576.71428571429
2020-04-30,18323,27057,36228,"hosp",1,-1069,-1420.85714285714
2020-05-01,17554,26084,34826,"hosp",1,-973,-1285
2020-05-02,16888,25229,33738,"hosp",1,-855,-1188.85714285714
2020-05-03,16546,24571,32979,"hosp",1,-658,-1098.14285714286
2020-05-04,16591,24341,32674,"hosp",1,-230,-922.857142857143
2020-05-05,16642,23974,31888,"hosp",1,-367,-781.571428571429
2020-05-06,16551,23632,30977,"hosp",1,-342,-642
2020-05-07,16167,23116,30227,"hosp",1,-516,-563
2020-05-08,15779,22701,29671,"hosp",1,-415,-483.285714285714
2020-05-09,15331,22371,29344,"hosp",1,-330,-408.285714285714
2020-05-10,14436,21652,28689,"hosp",1,-719,-417
2020-05-11,13906,21003,28110,"hosp",1,-649,-476.857142857143
2020-05-12,13266,20214,27461,"hosp",1,-789,-537.142857142857
2020-05-13,12977,19522,26761,"hosp",1,-692,-587.142857142857
2020-05-14,12378,18649,25368,"hosp",1,-873,-638.142857142857
2020-05-15,11914,18000,24482,"hosp",1,-649,-671.571428571429
2020-05-16,11562,17398,23536,"hosp",1,-602,-710.428571428571
2020-05-17,10844,16565,22615,"hosp",1,-833,-726.714285714286
2020-05-18,10279,15763,21619,"hosp",1,-802,-748.571428571429
2020-05-19,9565,14966,20456,"hosp",1,-797,-749.714285714286
2020-05-20,9243,14322,19723,"hosp",1,-644,-742.857142857143
2020-05-21,8588,13508,18736,"hosp",1,-814,-734.428571428571
2020-05-22,8003,12706,17716,"hosp",1,-802,-756.285714285714
2020-05-23,7591,11976,16771,"hosp",1,-730,-774.571428571429
2020-05-24,7181,11302,15932,"hosp",1,-674,-751.857142857143
2020-05-25,6660,10494,14779,"hosp",1,-808,-752.714285714286
2020-05-26,6047,9767,13656,"hosp",1,-727,-742.714285714286
2020-05-27,5721,9212,12972,"hosp",1,-555,-730
2020-05-28,5364,8666,12328,"hosp",1,-546,-691.714285714286
2020-05-29,5020,8115,11584,"hosp",1,-551,-655.857142857143
2020-05-30,4585,7556,10757,"hosp",1,-559,-631.428571428571
2020-05-31,4433,7116,10126,"hosp",1,-440,-598
2020-06-01,4072,6574,9404,"hosp",1,-542,-560
2020-06-02,3631,6034,8608,"hosp",1,-540,-533.285714285714
2020-06-03,3204,5521,7938,"hosp",1,-513,-527.285714285714
2020-06-04,2868,5062,7436,"hosp",1,-459,-514.857142857143
2020-06-05,2640,4721,7023,"hosp",1,-341,-484.857142857143
2020-06-06,2577,4542,6774,"hosp",1,-179,-430.571428571429
2020-06-07,2656,4423,6444,"hosp",1,-119,-384.714285714286
2020-06-08,2708,4360,6237,"hosp",1,-63,-316.285714285714
2020-06-09,2869,4395,6126,"hosp",1,35,-234.142857142857
2020-06-10,2917,4385,5929,"hosp",1,-10,-162.285714285714
2020-06-11,2832,4339,5843,"hosp",1,-46,-103.285714285714
2020-06-12,2697,4275,5811,"hosp",1,-64,-63.7142857142857
2020-06-13,2556,4209,5870,"hosp",1,-66,-47.5714285714286
2020-06-14,2550,4289,6104,"hosp",1,80,-19.1428571428571
2020-06-15,2519,4275,6194,"hosp",1,-14,-12.1428571428571
2020-06-16,2551,4267,6123,"hosp",1,-8,-18.2857142857143
2020-06-17,2703,4368,6195,"hosp",1,101,-2.42857142857143
2020-06-18,2833,4492,6299,"hosp",1,124,21.8571428571429
2020-06-19,2979,4623,6311,"hosp",1,131,49.7142857142857
2020-06-20,2979,4720,6477,"hosp",1,97,73
2020-06-21,2855,4683,6465,"hosp",1,-37,56.2857142857143
2020-06-22,2757,4622,6510,"hosp",1,-61,49.5714285714286
2020-06-23,2659,4570,6577,"hosp",1,-52,43.2857142857143
2020-06-24,2481,4398,6388,"hosp",1,-172,4.28571428571429
2020-06-25,2364,4273,6298,"hosp",1,-125,-31.2857142857143
2020-06-26,2341,4214,6280,"hosp",1,-59,-58.4285714285714
2020-06-27,2372,4157,6145,"hosp",1,-57,-80.4285714285714
2020-06-28,2253,3992,5867,"hosp",1,-165,-98.7142857142857
2020-06-29,2172,3907,5699,"hosp",1,-85,-102.142857142857
2020-06-30,2160,3827,5589,"hosp",1,-80,-106.142857142857
2020-07-01,2040,3710,5442,"hosp",1,-117,-98.2857142857143
2020-07-02,1942,3581,5302,"hosp",1,-129,-98.8571428571429
2020-07-03,1883,3463,5204,"hosp",1,-118,-107.285714285714
2020-07-04,1880,3369,5073,"hosp",1,-94,-112.571428571429
2020-07-05,1896,3320,4956,"hosp",1,-49,-96
2020-07-06,1979,3416,4983,"hosp",1,96,-70.1428571428571
2020-07-07,2093,3488,4989,"hosp",1,72,-48.4285714285714
2020-07-08,2213,3616,5095,"hosp",1,128,-13.4285714285714
2020-07-09,2315,3707,5176,"hosp",1,91,18
2020-07-10,2455,3849,5324,"hosp",1,142,55.1428571428571
2020-07-11,2527,3993,5480,"hosp",1,144,89.1428571428571
2020-07-12,2557,4131,5689,"hosp",1,138,115.857142857143
2020-07-13,2578,4171,5809,"hosp",1,40,107.857142857143
2020-07-14,2601,4219,5885,"hosp",1,48,104.428571428571
2020-07-15,2709,4273,5995,"hosp",1,54,93.8571428571429
2020-07-16,2966,4585,6254,"hosp",1,312,125.428571428571
2020-07-17,3294,4943,6650,"hosp",1,358,156.285714285714
2020-07-18,3564,5307,7041,"hosp",1,364,187.714285714286
2020-07-19,3979,5755,7515,"hosp",1,448,232
2020-07-20,4130,5905,7746,"hosp",1,150,247.714285714286
2020-07-21,4399,6219,8055,"hosp",1,314,285.714285714286
2020-07-22,4554,6588,8529,"hosp",1,369,330.714285714286
2020-07-23,4704,6945,9073,"hosp",1,357,337.142857142857
2020-07-24,4867,7228,9568,"hosp",1,283,326.428571428571
2020-07-25,5036,7538,10101,"hosp",1,310,318.714285714286
2020-07-26,5498,7936,10545,"hosp",1,398,311.571428571429
2020-07-27,5898,8340,10909,"hosp",1,404,347.857142857143
2020-07-28,6391,8925,11472,"hosp",1,585,386.571428571429
2020-07-29,6936,9594,12152,"hosp",1,669,429.428571428571
2020-07-30,7009,9786,12521,"hosp",1,192,405.857142857143
2020-07-31,7001,9929,12823,"hosp",1,143,385.857142857143
2020-08-01,7042,10127,13144,"hosp",1,198,369.857142857143
2020-08-02,7257,10433,13549,"hosp",1,306,356.714285714286
2020-08-03,7403,10842,14205,"hosp",1,409,357.428571428571
2020-08-04,7434,11055,14597,"hosp",1,213,304.285714285714
2020-08-05,7744,11179,14801,"hosp",1,124,226.428571428571
2020-08-06,8013,11343,15018,"hosp",1,164,222.428571428571
2020-08-07,8378,11656,15174,"hosp",1,313,246.714285714286
2020-08-08,8515,11960,15173,"hosp",1,304,261.857142857143
2020-08-09,8555,12294,15766,"hosp",1,334,265.857142857143
2020-08-10,8541,12417,16136,"hosp",1,123,225
2020-08-11,8774,12654,16640,"hosp",1,237,228.428571428571
2020-08-12,8821,12685,16718,"hosp",1,31,215.142857142857
2020-08-13,8647,12653,16601,"hosp",1,-32,187.142857142857
2020-08-14,8657,12748,16768,"hosp",1,95,156
2020-08-15,8558,12744,16855,"hosp",1,-4,112
2020-08-16,8346,12487,16665,"hosp",1,-257,27.5714285714286
2020-08-17,8034,12184,16407,"hosp",1,-303,-33.2857142857143
2020-08-18,7881,11936,16132,"hosp",1,-248,-102.571428571429
2020-08-19,7595,11584,15693,"hosp",1,-352,-157.285714285714
2020-08-20,7257,11253,15438,"hosp",1,-331,-200
2020-08-21,6931,10906,14910,"hosp",1,-347,-263.142857142857
2020-08-22,6897,10649,14690,"hosp",1,-257,-299.285714285714
2020-08-23,7001,10658,14652,"hosp",1,9,-261.285714285714
2020-08-24,7307,10875,14682,"hosp",1,217,-187
2020-08-25,7661,11140,14796,"hosp",1,265,-113.714285714286
2020-08-26,8233,11682,15326,"hosp",1,542,14
2020-08-27,8874,12388,16054,"hosp",1,706,162.142857142857
2020-08-28,9777,13212,16755,"hosp",1,824,329.428571428571
2020-08-29,10498,14268,17915,"hosp",1,1056,517
2020-08-30,11643,15732,19616,"hosp",1,1464,724.857142857143
2020-08-31,12991,17389,21583,"hosp",1,1657,930.571428571429
2020-09-01,14561,19248,23942,"hosp",1,1859,1158.28571428571
2020-09-02,16544,21593,26573,"hosp",1,2345,1415.85714285714
2020-09-03,18733,24144,29342,"hosp",1,2551,1679.42857142857
2020-09-04,21138,27166,33012,"hosp",1,3022,1993.42857142857
2020-09-05,23866,30575,36806,"hosp",1,3409,2329.57142857143
2020-09-06,26063,33480,40260,"hosp",1,2905,2535.42857142857
2020-09-07,28321,36482,43929,"hosp",1,3002,2727.57142857143
2020-09-08,30923,40103,48445,"hosp",1,3621,2979.28571428571
2020-09-09,34134,44122,53276,"hosp",1,4019,3218.42857142857
2020-09-10,37152,48288,58505,"hosp",1,4166,3449.14285714286
2020-09-11,40519,52866,64286,"hosp",1,4578,3671.42857142857
2020-09-12,45189,58091,70262,"hosp",1,5225,3930.85714285714
2020-09-13,49099,62648,75751,"hosp",1,4557,4166.85714285714
2020-09-14,52671,67404,81446,"hosp",1,4756,4417.42857142857
2020-09-15,56508,72616,87310,"hosp",1,5212,4644.71428571429
2020-09-16,59637,77383,93488,"hosp",1,4767,4751.57142857143
2020-09-17,61759,81092,99013,"hosp",1,3709,4686.28571428571
2020-09-18,63102,84261,103851,"hosp",1,3169,4485
2020-09-19,65993,87878,108906,"hosp",1,3617,4255.28571428571
2020-09-20,68923,91772,114151,"hosp",1,3894,4160.57142857143
2020-09-21,71489,95495,119047,"hosp",1,3723,4013
2020-09-22,73239,98213,122368,"hosp",1,2718,3656.71428571429
2020-09-23,75338,100744,126002,"hosp",1,2531,3337.28571428571
2020-09-24,77785,103434,129419,"hosp",1,2690,3191.71428571429
2020-09-25,79838,106251,132389,"hosp",1,2817,3141.42857142857
2020-09-26,80646,108589,135230,"hosp",1,2338,2958.71428571429
2020-09-27,81882,111085,139116,"hosp",1,2496,2759
2020-09-28,84275,113933,143610,"hosp",1,2848,2634
2020-09-29,86437,116253,146691,"hosp",1,2320,2577.14285714286
2020-09-30,89385,119384,149787,"hosp",1,3131,2662.85714285714
2020-10-01,92563,123262,153411,"hosp",1,3878,2832.57142857143
2020-10-02,96942,128159,158813,"hosp",1,4897,3129.71428571429
2020-10-03,100902,133145,164865,"hosp",1,4986,3508
2020-10-04,103925,137151,169543,"hosp",1,4006,3723.71428571429
2020-10-05,106769,140682,173942,"hosp",1,3531,3821.28571428571
2020-10-06,108182,143388,177946,"hosp",1,2706,3876.42857142857
2020-10-07,109745,146291,181821,"hosp",1,2903,3843.85714285714
2020-10-08,109745,148286,184928,"hosp",1,1995,3574.85714285714
2020-10-09,110663,150628,189096,"hosp",1,2342,3209.85714285714
2020-10-10,113151,153491,193867,"hosp",1,2863,2906.57142857143
2020-10-11,115131,155357,196428,"hosp",1,1866,2600.85714285714
2020-10-12,116024,155901,196798,"hosp",1,544,2174.14285714286
2020-10-13,116480,156772,197310,"hosp",1,871,1912
2020-10-14,117711,158192,198644,"hosp",1,1420,1700.14285714286
2020-10-15,117272,158850,199636,"hosp",1,658,1509.14285714286
2020-10-16,115499,158493,200499,"hosp",1,-357,1123.57142857143
2020-10-17,114306,157629,200231,"hosp",1,-864,591.142857142857
2020-10-18,113811,156676,200393,"hosp",1,-953,188.428571428571
2020-10-19,113119,155530,199241,"hosp",1,-1146,-53
2020-10-20,112389,154602,197259,"hosp",1,-928,-310
2020-10-21,111732,153567,195548,"hosp",1,-1035,-660.714285714286
2020-10-22,110799,152274,194452,"hosp",1,-1293,-939.428571428571
2020-10-23,109884,150955,192908,"hosp",1,-1319,-1076.85714285714
2020-10-24,108955,149635,190790,"hosp",1,-1320,-1142
2020-10-25,107604,148151,188750,"hosp",1,-1484,-1217.85714285714
2020-10-26,105831,146477,187066,"hosp",1,-1674,-1293.28571428571
2020-10-27,104345,144742,185440,"hosp",1,-1735,-1408.57142857143
2020-10-28,103381,143064,183659,"hosp",1,-1678,-1500.42857142857
2020-10-29,101678,140860,181147,"hosp",1,-2204,-1630.57142857143
2020-10-30,99811,138552,178201,"hosp",1,-2308,-1771.85714285714
2020-10-31,98808,137035,176045,"hosp",1,-1517,-1800
2020-11-01,96978,134730,173175,"hosp",1,-2305,-1917.28571428571
2020-11-02,94912,132170,170187,"hosp",1,-2560,-2043.85714285714
2020-11-03,92495,129365,166892,"hosp",1,-2805,-2196.71428571429
2020-11-04,90557,126773,163585,"hosp",1,-2592,-2327.28571428571
2020-11-05,88508,124005,160466,"hosp",1,-2768,-2407.85714285714
2020-11-06,85892,121368,157256,"hosp",1,-2637,-2454.85714285714
2020-11-07,85339,119897,155047,"hosp",1,-1471,-2448.28571428571
2020-11-08,84255,117863,152576,"hosp",1,-2034,-2409.57142857143
2020-11-09,83079,115905,150086,"hosp",1,-1958,-2323.57142857143
2020-11-10,82117,114072,146871,"hosp",1,-1833,-2184.71428571429
2020-11-11,81401,112536,144513,"hosp",1,-1536,-2033.85714285714
2020-11-12,79904,110800,142278,"hosp",1,-1736,-1886.42857142857
2020-11-13,78717,109845,141150,"hosp",1,-955,-1646.14285714286
2020-11-14,78752,109545,140468,"hosp",1,-300,-1478.85714285714
2020-11-15,78247,108715,139853,"hosp",1,-830,-1306.85714285714
2020-11-16,77911,107739,138835,"hosp",1,-976,-1166.57142857143
2020-11-17,77336,106577,136567,"hosp",1,-1162,-1070.71428571429
2020-11-18,77594,106102,135570,"hosp",1,-475,-919.142857142857
2020-11-19,76379,105216,134225,"hosp",1,-886,-797.714285714286
2020-11-20,75276,104748,133676,"hosp",1,-468,-728.142857142857
2020-11-21,75138,104459,133520,"hosp",1,-289,-726.571428571429
2020-11-22,74802,103871,133594,"hosp",1,-588,-692
2020-11-23,75027,103352,132933,"hosp",1,-519,-626.714285714286
2020-11-24,74957,103040,131729,"hosp",1,-312,-505.285714285714
2020-11-25,75142,102946,131472,"hosp",1,-94,-450.857142857143
2020-11-26,74395,102432,130555,"hosp",1,-514,-397.714285714286
2020-11-27,73919,102090,130261,"hosp",1,-342,-379.714285714286
2020-11-28,73950,101953,130039,"hosp",1,-137,-358
2020-11-29,73808,101853,130281,"hosp",1,-100,-288.285714285714
