"Date","prev_low","prev_avg","prev_up","population","version","groei_besmettelijken","besmet_7daverage"
2020-05-28,5395,8678,12263,"hosp",1,-538,-687.428571428571
2020-05-29,4961,8121,11572,"hosp",1,-557,-651.571428571429
2020-05-30,4593,7564,10794,"hosp",1,-557,-626.142857142857
2020-05-31,4421,7115,10119,"hosp",1,-449,-595.714285714286
2020-06-01,4084,6578,9374,"hosp",1,-537,-557.428571428571
2020-06-02,3643,6038,8662,"hosp",1,-540,-531.142857142857
2020-06-03,3191,5517,7921,"hosp",1,-521,-528.428571428571
2020-06-04,2852,5057,7458,"hosp",1,-460,-517.285714285714
2020-06-05,2683,4734,7043,"hosp",1,-323,-483.857142857143
2020-06-06,2639,4575,6762,"hosp",1,-159,-427
2020-06-07,2674,4452,6501,"hosp",1,-123,-380.428571428571
2020-06-08,2746,4388,6274,"hosp",1,-64,-312.857142857143
2020-06-09,2884,4419,6155,"hosp",1,31,-231.285714285714
2020-06-10,2937,4401,5941,"hosp",1,-18,-159.428571428571
2020-06-11,2863,4350,5836,"hosp",1,-51,-101
2020-06-12,2654,4285,5794,"hosp",1,-65,-64.1428571428571
2020-06-13,2519,4206,5844,"hosp",1,-79,-52.7142857142857
2020-06-14,2560,4283,6081,"hosp",1,77,-24.1428571428571
2020-06-15,2481,4275,6156,"hosp",1,-8,-16.1428571428571
2020-06-16,2552,4283,6147,"hosp",1,8,-19.4285714285714
2020-06-17,2691,4369,6230,"hosp",1,86,-4.57142857142857
2020-06-18,2816,4488,6241,"hosp",1,119,19.7142857142857
2020-06-19,2947,4622,6270,"hosp",1,134,48.1428571428571
2020-06-20,2924,4720,6389,"hosp",1,98,73.4285714285714
2020-06-21,2814,4662,6433,"hosp",1,-58,54.1428571428571
2020-06-22,2679,4608,6517,"hosp",1,-54,47.5714285714286
2020-06-23,2608,4558,6522,"hosp",1,-50,39.2857142857143
2020-06-24,2455,4372,6331,"hosp",1,-186,0.428571428571429
2020-06-25,2377,4264,6267,"hosp",1,-108,-32
2020-06-26,2335,4189,6251,"hosp",1,-75,-61.8571428571429
2020-06-27,2403,4151,6118,"hosp",1,-38,-81.2857142857143
2020-06-28,2309,3980,5855,"hosp",1,-171,-97.4285714285714
2020-06-29,2201,3906,5691,"hosp",1,-74,-100.285714285714
2020-06-30,2154,3836,5545,"hosp",1,-70,-103.142857142857
2020-07-01,2078,3731,5462,"hosp",1,-105,-91.5714285714286
2020-07-02,1976,3588,5323,"hosp",1,-143,-96.5714285714286
2020-07-03,1878,3467,5202,"hosp",1,-121,-103.142857142857
2020-07-04,1875,3369,5084,"hosp",1,-98,-111.714285714286
2020-07-05,1852,3314,4984,"hosp",1,-55,-95.1428571428571
2020-07-06,1958,3414,4997,"hosp",1,100,-70.2857142857143
2020-07-07,2096,3469,4944,"hosp",1,55,-52.4285714285714
2020-07-08,2205,3596,5097,"hosp",1,127,-19.2857142857143
2020-07-09,2290,3675,5138,"hosp",1,79,12.4285714285714
2020-07-10,2426,3813,5226,"hosp",1,138,49.4285714285714
2020-07-11,2535,3961,5430,"hosp",1,148,84.5714285714286
2020-07-12,2587,4119,5671,"hosp",1,158,115
2020-07-13,2596,4158,5785,"hosp",1,39,106.285714285714
2020-07-14,2618,4206,5908,"hosp",1,48,105.285714285714
2020-07-15,2698,4274,6052,"hosp",1,68,96.8571428571429
2020-07-16,3009,4595,6294,"hosp",1,321,131.428571428571
2020-07-17,3339,4976,6678,"hosp",1,381,166.142857142857
2020-07-18,3571,5316,7066,"hosp",1,340,193.571428571429
2020-07-19,3996,5736,7551,"hosp",1,420,231
2020-07-20,4139,5878,7707,"hosp",1,142,245.714285714286
2020-07-21,4404,6169,7956,"hosp",1,291,280.428571428571
2020-07-22,4521,6540,8377,"hosp",1,371,323.714285714286
2020-07-23,4678,6908,8922,"hosp",1,368,330.428571428571
2020-07-24,4807,7196,9471,"hosp",1,288,317.142857142857
2020-07-25,5022,7515,10046,"hosp",1,319,314.142857142857
2020-07-26,5526,7915,10492,"hosp",1,400,311.285714285714
2020-07-27,5907,8338,10903,"hosp",1,423,351.428571428571
2020-07-28,6398,8948,11483,"hosp",1,610,397
2020-07-29,6931,9626,12190,"hosp",1,678,440.857142857143
2020-07-30,6970,9813,12625,"hosp",1,187,415
2020-07-31,7011,9953,12899,"hosp",1,140,393.857142857143
2020-08-01,7101,10162,13190,"hosp",1,209,378.142857142857
2020-08-02,7246,10450,13603,"hosp",1,288,362.142857142857
2020-08-03,7362,10833,14256,"hosp",1,383,356.428571428571
2020-08-04,7356,11005,14533,"hosp",1,172,293.857142857143
2020-08-05,7622,11115,14780,"hosp",1,110,212.714285714286
2020-08-06,7939,11298,15035,"hosp",1,183,212.142857142857
2020-08-07,8322,11616,15147,"hosp",1,318,237.571428571429
2020-08-08,8525,11918,15157,"hosp",1,302,250.857142857143
2020-08-09,8537,12260,15720,"hosp",1,342,258.571428571429
2020-08-10,8578,12419,16194,"hosp",1,159,226.571428571429
2020-08-11,8854,12670,16597,"hosp",1,251,237.857142857143
2020-08-12,8818,12736,16777,"hosp",1,66,231.571428571429
2020-08-13,8767,12734,16724,"hosp",1,-2,205.142857142857
2020-08-14,8825,12853,16799,"hosp",1,119,176.714285714286
2020-08-15,8753,12830,16943,"hosp",1,-23,130.285714285714
2020-08-16,8545,12561,16764,"hosp",1,-269,43
2020-08-17,8122,12233,16395,"hosp",1,-328,-26.5714285714286
2020-08-18,7902,11948,16103,"hosp",1,-285,-103.142857142857
2020-08-19,7597,11584,15707,"hosp",1,-364,-164.571428571429
2020-08-20,7252,11252,15424,"hosp",1,-332,-211.714285714286
2020-08-21,6989,10866,14892,"hosp",1,-386,-283.857142857143
2020-08-22,6808,10588,14600,"hosp",1,-278,-320.285714285714
2020-08-23,7018,10604,14641,"hosp",1,16,-279.571428571429
2020-08-24,7222,10800,14605,"hosp",1,196,-204.714285714286
2020-08-25,7537,11057,14721,"hosp",1,257,-127.285714285714
2020-08-26,8119,11588,15190,"hosp",1,531,0.571428571428571
2020-08-27,8899,12296,15898,"hosp",1,708,149.142857142857
2020-08-28,9679,13105,16626,"hosp",1,809,319.857142857143
2020-08-29,10439,14143,17789,"hosp",1,1038,507.857142857143
2020-08-30,11619,15643,19420,"hosp",1,1500,719.857142857143
2020-08-31,12930,17267,21390,"hosp",1,1624,923.857142857143
2020-09-01,14448,19111,23624,"hosp",1,1844,1150.57142857143
2020-09-02,16448,21463,26323,"hosp",1,2352,1410.71428571429
2020-09-03,18642,24049,29159,"hosp",1,2586,1679
2020-09-04,21162,27082,32716,"hosp",1,3033,1996.71428571429
2020-09-05,23882,30529,36725,"hosp",1,3447,2340.85714285714
2020-09-06,26200,33424,40149,"hosp",1,2895,2540.14285714286
2020-09-07,28430,36461,44020,"hosp",1,3037,2742
2020-09-08,30964,40094,48677,"hosp",1,3633,2997.57142857143
2020-09-09,34193,44097,53416,"hosp",1,4003,3233.42857142857
2020-09-10,37072,48263,58568,"hosp",1,4166,3459.14285714286
2020-09-11,40431,52781,64267,"hosp",1,4518,3671.28571428571
2020-09-12,45214,58002,70230,"hosp",1,5221,3924.71428571429
2020-09-13,48922,62407,75682,"hosp",1,4405,4140.42857142857
2020-09-14,52324,67081,81156,"hosp",1,4674,4374.28571428571
2020-09-15,56097,72304,86993,"hosp",1,5223,4601.42857142857
2020-09-16,59202,77084,93204,"hosp",1,4780,4712.42857142857
2020-09-17,61497,80821,98721,"hosp",1,3737,4651.14285714286
2020-09-18,62952,83963,103422,"hosp",1,3142,4454.57142857143
2020-09-19,65825,87583,108307,"hosp",1,3620,4225.85714285714
2020-09-20,68830,91492,113654,"hosp",1,3909,4155
2020-09-21,71243,95214,118484,"hosp",1,3722,4019
2020-09-22,73006,97975,121917,"hosp",1,2761,3667.28571428571
2020-09-23,75208,100485,125778,"hosp",1,2510,3343
2020-09-24,77427,103078,129254,"hosp",1,2593,3179.57142857143
2020-09-25,79399,105869,132179,"hosp",1,2791,3129.42857142857
2020-09-26,80311,108199,134908,"hosp",1,2330,2945.14285714286
2020-09-27,81559,110641,138683,"hosp",1,2442,2735.57142857143
2020-09-28,83943,113480,143149,"hosp",1,2839,2609.42857142857
2020-09-29,86159,115813,146178,"hosp",1,2333,2548.28571428571
2020-09-30,89064,118917,149137,"hosp",1,3104,2633.14285714286
2020-10-01,92296,122806,152993,"hosp",1,3889,2818.28571428571
2020-10-02,96667,127695,158279,"hosp",1,4889,3118
2020-10-03,100648,132716,164355,"hosp",1,5021,3502.42857142857
2020-10-04,103716,136905,169257,"hosp",1,4189,3752
2020-10-05,106674,140372,173190,"hosp",1,3467,3841.71428571429
2020-10-06,108318,143228,177265,"hosp",1,2856,3916.42857142857
2020-10-07,109716,146135,181537,"hosp",1,2907,3888.28571428571
2020-10-08,109939,148126,184563,"hosp",1,1991,3617.14285714286
2020-10-09,110414,150459,188911,"hosp",1,2333,3252
2020-10-10,112879,153354,193529,"hosp",1,2895,2948.28571428571
2020-10-11,114791,155218,196207,"hosp",1,1864,2616.14285714286
2020-10-12,115773,155751,196628,"hosp",1,533,2197
2020-10-13,116443,156548,197050,"hosp",1,797,1902.85714285714
2020-10-14,117647,157895,198192,"hosp",1,1347,1680
2020-10-15,117192,158606,199232,"hosp",1,711,1497.14285714286
2020-10-16,115294,158208,200005,"hosp",1,-398,1107
2020-10-17,114098,157383,199898,"hosp",1,-825,575.571428571429
2020-10-18,113875,156404,200059,"hosp",1,-979,169.428571428571
2020-10-19,113186,155347,199069,"hosp",1,-1057,-57.7142857142857
2020-10-20,112242,154416,196902,"hosp",1,-931,-304.571428571429
2020-10-21,111578,153434,195337,"hosp",1,-982,-637.285714285714
2020-10-22,110782,152199,194324,"hosp",1,-1235,-915.285714285714
2020-10-23,110044,151052,193201,"hosp",1,-1147,-1022.28571428571
2020-10-24,109224,149811,191148,"hosp",1,-1241,-1081.71428571429
2020-10-25,107663,148271,189203,"hosp",1,-1540,-1161.85714285714
2020-10-26,106108,146639,187456,"hosp",1,-1632,-1244
2020-10-27,104594,144790,185557,"hosp",1,-1849,-1375.14285714286
2020-10-28,103298,143099,183756,"hosp",1,-1691,-1476.42857142857
2020-10-29,101439,140887,181171,"hosp",1,-2212,-1616
2020-10-30,99639,138653,178346,"hosp",1,-2234,-1771.28571428571
2020-10-31,98762,137138,176356,"hosp",1,-1515,-1810.42857142857
2020-11-01,96959,134776,173555,"hosp",1,-2362,-1927.85714285714
2020-11-02,95045,132190,170315,"hosp",1,-2586,-2064.14285714286
2020-11-03,92560,129409,166789,"hosp",1,-2781,-2197.28571428571
2020-11-04,90706,126814,163822,"hosp",1,-2595,-2326.42857142857
2020-11-05,88391,123989,160447,"hosp",1,-2825,-2414
2020-11-06,86130,121431,157301,"hosp",1,-2558,-2460.28571428571
2020-11-07,85422,119976,155269,"hosp",1,-1455,-2451.71428571429
2020-11-08,84403,118062,152888,"hosp",1,-1914,-2387.71428571429
2020-11-09,83359,116131,150414,"hosp",1,-1931,-2294.14285714286
2020-11-10,82453,114311,147192,"hosp",1,-1820,-2156.85714285714
2020-11-11,81771,112860,145022,"hosp",1,-1451,-1993.42857142857
2020-11-12,80327,111089,142717,"hosp",1,-1771,-1842.85714285714
2020-11-13,78749,110078,141325,"hosp",1,-1011,-1621.85714285714
2020-11-14,78608,109729,140808,"hosp",1,-349,-1463.85714285714
2020-11-15,78148,108790,140139,"hosp",1,-939,-1324.57142857143
2020-11-16,77722,107766,138897,"hosp",1,-1024,-1195
2020-11-17,77156,106530,136728,"hosp",1,-1236,-1111.57142857143
2020-11-18,77318,105987,135499,"hosp",1,-543,-981.857142857143
2020-11-19,76298,105060,134256,"hosp",1,-927,-861.285714285714
2020-11-20,75319,104575,133676,"hosp",1,-485,-786.142857142857
2020-11-21,75110,104325,133410,"hosp",1,-250,-772
2020-11-22,74833,103778,133367,"hosp",1,-547,-716
2020-11-23,74829,103240,132834,"hosp",1,-538,-646.571428571429
2020-11-24,74788,102962,131676,"hosp",1,-278,-509.714285714286
2020-11-25,75116,102899,131292,"hosp",1,-63,-441.142857142857
2020-11-26,74579,102440,130595,"hosp",1,-459,-374.285714285714
2020-11-27,73920,102077,130401,"hosp",1,-363,-356.857142857143
2020-11-28,73962,101996,130139,"hosp",1,-81,-332.714285714286
2020-11-29,73998,101927,130400,"hosp",1,-69,-264.428571428571
2020-11-30,74299,102089,130532,"hosp",1,162,-164.428571428571
2020-12-01,75511,103161,131293,"hosp",1,1072,28.4285714285714
2020-12-02,76598,104175,132264,"hosp",1,1014,182.285714285714
2020-12-03,77935,105216,133133,"hosp",1,1041,396.571428571429
2020-12-04,79076,106523,134117,"hosp",1,1307,635.142857142857
2020-12-05,80800,108445,135901,"hosp",1,1922,921.285714285714
2020-12-06,82541,110530,138435,"hosp",1,2085,1229
2020-12-07,83422,112382,140919,"hosp",1,1852,1470.42857142857
2020-12-08,85763,115222,144175,"hosp",1,2840,1723
2020-12-09,88733,118530,148287,"hosp",1,3308,2050.71428571429
2020-12-10,92014,122259,152571,"hosp",1,3729,2434.71428571429
2020-12-11,96297,127155,157485,"hosp",1,4896,2947.42857142857
2020-12-12,101403,132912,164010,"hosp",1,5757,3495.28571428571
2020-12-13,106269,138314,169965,"hosp",1,5402,3969.14285714286
2020-12-14,110455,143907,176388,"hosp",1,5593,4503.57142857143
2020-12-15,113716,148594,182160,"hosp",1,4687,4767.42857142857
2020-12-16,117166,153400,187918,"hosp",1,4806,4981.42857142857
2020-12-17,118717,157173,193844,"hosp",1,3773,4987.71428571429
2020-12-18,120486,160877,199291,"hosp",1,3704,4817.42857142857
2020-12-19,122242,163968,204402,"hosp",1,3091,4436.57142857143
2020-12-20,122620,165366,207581,"hosp",1,1398,3864.57142857143
2020-12-21,123351,166387,209603,"hosp",1,1021,3211.42857142857
2020-12-22,122308,165951,209379,"hosp",1,-436,2479.57142857143
2020-12-23,120716,164643,208714,"hosp",1,-1308,1606.14285714286
2020-12-24,117471,162053,206201,"hosp",1,-2590,697.142857142857
2020-12-25,113437,158715,203609,"hosp",1,-3338,-308.857142857143
2020-12-26,110321,155181,200351,"hosp",1,-3534,-1255.28571428571
2020-12-27,106021,150594,196041,"hosp",1,-4587,-2110.28571428571
2020-12-28,102629,145985,191033,"hosp",1,-4609,-2914.57142857143
2020-12-29,99650,141571,185278,"hosp",1,-4414,-3482.85714285714
2020-12-30,96383,136810,179432,"hosp",1,-4761,-3976.14285714286
2020-12-31,93613,132487,173292,"hosp",1,-4323,-4223.71428571429
2021-01-01,91024,128983,168448,"hosp",1,-3504,-4247.42857142857
2021-01-02,90469,127020,165062,"hosp",1,-1963,-4023
2021-01-03,89257,125060,162207,"hosp",1,-1960,-3647.71428571429
2021-01-04,88479,123392,159549,"hosp",1,-1668,-3227.57142857143
2021-01-05,88723,122387,157253,"hosp",1,-1005,-2740.57142857143
2021-01-06,88682,121556,155627,"hosp",1,-831,-2179.14285714286
2021-01-07,88193,120610,153842,"hosp",1,-946,-1696.71428571429
2021-01-08,87434,120237,152790,"hosp",1,-373,-1249.42857142857
2021-01-09,87714,120456,153053,"hosp",1,219,-937.714285714286
2021-01-10,86685,119521,152606,"hosp",1,-935,-791.285714285714
2021-01-11,85231,118040,151667,"hosp",1,-1481,-764.571428571429
2021-01-12,84091,116554,149619,"hosp",1,-1486,-833.285714285714
2021-01-13,84045,115800,148382,"hosp",1,-754,-822.285714285714
2021-01-14,83432,115254,147670,"hosp",1,-546,-765.142857142857
2021-01-15,82452,114686,146750,"hosp",1,-568,-793
2021-01-16,82677,114418,146480,"hosp",1,-268,-862.571428571429
2021-01-17,82781,113838,145942,"hosp",1,-580,-811.857142857143
2021-01-18,82200,112558,144110,"hosp",1,-1280,-783.142857142857
2021-01-19,81191,111409,141906,"hosp",1,-1149,-735
2021-01-20,79698,110236,140501,"hosp",1,-1173,-794.857142857143
2021-01-21,77942,108733,139278,"hosp",1,-1503,-931.571428571429
2021-01-22,76319,107321,138429,"hosp",1,-1412,-1052.14285714286
2021-01-23,75633,106332,137553,"hosp",1,-989,-1155.14285714286
2021-01-24,75335,105043,135978,"hosp",1,-1289,-1256.42857142857
2021-01-25,75258,104202,134593,"hosp",1,-841,-1193.71428571429
2021-01-26,74791,103316,132693,"hosp",1,-886,-1156.14285714286
2021-01-27,74689,102534,131049,"hosp",1,-782,-1100.28571428571
2021-01-28,73454,101266,129470,"hosp",1,-1268,-1066.71428571429
2021-01-29,71872,99831,127917,"hosp",1,-1435,-1070
2021-01-30,70744,98655,126558,"hosp",1,-1176,-1096.71428571429
2021-01-31,69186,97077,125405,"hosp",1,-1578,-1138
2021-02-01,67990,95617,123907,"hosp",1,-1460,-1226.42857142857
2021-02-02,67139,94269,122160,"hosp",1,-1348,-1292.42857142857
2021-02-03,67203,93598,121133,"hosp",1,-671,-1276.57142857143
2021-02-04,67468,93188,120096,"hosp",1,-410,-1154
2021-02-05,67921,93305,119461,"hosp",1,117,-932.285714285714
2021-02-06,69070,94085,119462,"hosp",1,780,-652.857142857143
2021-02-07,69855,94903,120144,"hosp",1,818,-310.571428571429
2021-02-08,70520,95394,120685,"hosp",1,491,-31.8571428571429
2021-02-09,70831,96024,121132,"hosp",1,630,250.714285714286
2021-02-10,70869,96423,121742,"hosp",1,399,403.571428571429
2021-02-11,70270,96136,121733,"hosp",1,-287,421.142857142857
2021-02-12,69956,96180,122404,"hosp",1,44,410.714285714286
2021-02-13,69908,96391,122907,"hosp",1,211,329.428571428571
2021-02-14,69762,96260,123156,"hosp",1,-131,193.857142857143
2021-02-15,69511,95892,122852,"hosp",1,-368,71.1428571428571
2021-02-16,69133,95240,121857,"hosp",1,-652,-112
2021-02-17,69154,94776,120939,"hosp",1,-464,-235.285714285714
2021-02-18,68775,94477,120699,"hosp",1,-299,-237
2021-02-19,68366,94407,120378,"hosp",1,-70,-253.285714285714
2021-02-20,68376,94599,120653,"hosp",1,192,-256
2021-02-21,68258,94343,120834,"hosp",1,-256,-273.857142857143
2021-02-22,68332,94082,120626,"hosp",1,-261,-258.571428571429
2021-02-23,68249,93564,119458,"hosp",1,-518,-239.428571428571
2021-02-24,68377,93520,119212,"hosp",1,-44,-179.428571428571
2021-02-25,68728,94019,119581,"hosp",1,499,-65.4285714285714
2021-02-26,68935,94719,120335,"hosp",1,700,44.5714285714286
2021-02-27,70072,95827,121712,"hosp",1,1108,175.428571428571
2021-02-28,71120,96775,122758,"hosp",1,948,347.428571428571
2021-03-01,72461,97745,123649,"hosp",1,970,523.285714285714
2021-03-02,73978,99135,124716,"hosp",1,1390,795.857142857143
2021-03-03,74830,100558,126131,"hosp",1,1423,1005.42857142857
2021-03-04,75073,101304,127087,"hosp",1,746,1040.71428571429
2021-03-05,75113,102108,128559,"hosp",1,804,1055.57142857143
2021-03-06,75645,103001,130132,"hosp",1,893,1024.85714285714
2021-03-07,76414,103831,131389,"hosp",1,830,1008
2021-03-08,77062,104863,132824,"hosp",1,1032,1016.85714285714
2021-03-09,78224,106346,134476,"hosp",1,1483,1030.14285714286
2021-03-10,80148,108158,136439,"hosp",1,1812,1085.71428571429
2021-03-11,81789,109770,138285,"hosp",1,1612,1209.42857142857
2021-03-12,83532,111726,140016,"hosp",1,1956,1374
2021-03-13,85460,114144,142361,"hosp",1,2418,1591.85714285714
2021-03-14,87128,116386,145090,"hosp",1,2242,1793.57142857143
2021-03-15,88274,118400,147977,"hosp",1,2014,1933.85714285714
2021-03-16,90102,120872,151142,"hosp",1,2472,2075.14285714286
2021-03-17,91855,122993,153889,"hosp",1,2121,2119.28571428571
2021-03-18,93586,125312,156951,"hosp",1,2319,2220.28571428571
2021-03-19,95550,128182,160098,"hosp",1,2870,2350.85714285714
2021-03-20,98795,131763,164193,"hosp",1,3581,2517
2021-03-21,101518,135029,168291,"hosp",1,3266,2663.28571428571
2021-03-22,103533,137920,171927,"hosp",1,2891,2788.57142857143
2021-03-23,106137,140819,175063,"hosp",1,2899,2849.57142857143
2021-03-24,108095,143596,178582,"hosp",1,2777,2943.28571428571
2021-03-25,108763,145345,181403,"hosp",1,1749,2861.85714285714
2021-03-26,109420,147444,184101,"hosp",1,2099,2751.71428571429
2021-03-27,111418,150340,188371,"hosp",1,2896,2653.85714285714
2021-03-28,112101,151663,190988,"hosp",1,1323,2376.28571428571
2021-03-29,112941,152810,192880,"hosp",1,1147,2127.14285714286
2021-03-30,113949,153903,193839,"hosp",1,1093,1869.14285714286
2021-03-31,115335,155150,195318,"hosp",1,1247,1650.57142857143
2021-04-01,115501,155934,196405,"hosp",1,784,1512.71428571429
2021-04-02,115617,157304,198123,"hosp",1,1370,1408.57142857143
2021-04-03,117217,159129,200535,"hosp",1,1825,1255.57142857143
2021-04-04,118951,161040,203442,"hosp",1,1911,1339.57142857143
2021-04-05,120317,162402,205296,"hosp",1,1362,1370.28571428571
2021-04-06,120949,163402,205622,"hosp",1,1000,1357
2021-04-07,122905,165108,207473,"hosp",1,1706,1422.57142857143
