"","model","week","Laag","Gemiddeld","Hoog","year","weekyear","deaths_week_mid","deaths_week_low","deaths_week_high","deaths_low_cumsum","deaths_mid_cumsum","deaths_high_cumsum"
"1","Dynamisch",11,47.233697540351,64.0015746281196,80.1451851053217,2020,"2020-11",64.0015746281196,47.233697540351,80.1451851053217,47.233697540351,64.0015746281196,80.1451851053217
"2","Dynamisch",12,457.449407502965,588.092544287359,716.524224971222,2020,"2020-12",524.090969659239,410.215709962614,636.379039865901,457.449407502965,588.092544287359,716.524224971222
"3","Dynamisch",13,1671.28893636403,2009.41923879839,2346.10890423327,2020,"2020-13",1421.32669451103,1213.83952886106,1629.58467926205,1671.28893636403,2009.41923879839,2346.10890423327
"4","Dynamisch",14,3530.08133904905,4117.96996448533,4710.40773783353,2020,"2020-14",2108.55072568694,1858.79240268503,2364.29883360026,3530.08133904905,4117.96996448533,4710.40773783353
"5","Dynamisch",15,5299.13753657779,6074.4708151031,6853.78430979987,2020,"2020-15",1956.50085061777,1769.05619752874,2143.37657196634,5299.13753657779,6074.4708151031,6853.78430979987
"6","Dynamisch",16,6595.69689652344,7576.86440197102,8557.51162360144,2020,"2020-16",1502.39358686792,1296.55935994565,1703.72731380157,6595.69689652344,7576.86440197102,8557.51162360144
"7","Dynamisch",17,7581.29305123469,8750.07700212076,9928.19725462476,2020,"2020-17",1173.21260014974,985.596154711251,1370.68563102332,7581.29305123469,8750.07700212076,9928.19725462476
"8","Dynamisch",18,8155.31549847212,9447.23511551651,10727.2184364694,2020,"2020-18",697.158113395757,574.022447237431,799.021181844624,8155.31549847212,9447.23511551651,10727.2184364694
"9","Dynamisch",19,8556.5531011112,9909.03931795674,11268.1671934827,2020,"2020-19",461.804202440228,401.237602639077,540.948757013291,8556.5531011112,9909.03931795674,11268.1671934827
"10","Dynamisch",20,8752.62527059625,10182.7993505347,11590.4286056529,2020,"2020-20",273.76003257794,196.072169485054,322.261412170225,8752.62527059625,10182.7993505347,11590.4286056529
"11","Dynamisch",21,8891.24059285147,10372.3397621207,11804.6298696479,2020,"2020-21",189.540411586055,138.615322255222,214.201263995046,8891.24059285147,10372.3397621207,11804.6298696479
"12","Dynamisch",22,9002.42556294416,10516.5815506941,11988.9319659486,2020,"2020-22",144.241788573365,111.184970092683,184.3020963007,9002.42556294416,10516.5815506941,11988.9319659486
"13","Dynamisch",23,9072.83723293973,10605.5245080136,12107.5342088575,2020,"2020-23",88.9429573194939,70.4116699955684,118.602242908884,9072.83723293973,10605.5245080136,12107.5342088575
