"","model","week","Laag","Gemiddeld","Hoog"
"1","Dynamisch",11,44.7172885665195,65.2114692664434,86.1785255077237
"2","Dynamisch",12,439.357727281926,591.63477263489,747.804391189703
"3","Dynamisch",13,1586.12173214632,2008.33650086566,2404.2301423527
"4","Dynamisch",14,3418.44463722497,4126.5829650669,4791.29479189187
"5","Dynamisch",15,5163.29965299555,6108.8161099952,6988.46866417753
"6","Dynamisch",16,6499.10177775253,7638.32552284001,8688.29531527671
"7","Dynamisch",17,7514.71136826314,8811.58791581941,10019.8546088047
"8","Dynamisch",18,8079.80083224712,9512.67599920657,10871.181081011
"9","Dynamisch",19,8466.00471127006,9980.23045459902,11412.0796620926
"10","Dynamisch",20,8702.73549875155,10256.5886652651,11736.793802689
"11","Dynamisch",21,8889.51457694549,10453.5183857902,11987.9929699246
"12","Dynamisch",22,9015.40033934382,10606.5185402101,12193.3407410518
"13","Dynamisch",23,9093.82516486963,10702.4058161075,12305.531988428
"14","Dynamisch",24,9122.69916729288,10762.0226795148,12368.6832720568
"15","Dynamisch",25,9149.32182812707,10806.8255573181,12412.0264788026
"16","Dynamisch",26,9161.93712655662,10828.7631128643,12433.7169912516
"17","Dynamisch",27,9175.94899615982,10851.2532889663,12457.7225571735
"18","Dynamisch",28,9183.83255408097,10862.7489321049,12469.8971326212
"19","Dynamisch",29,9194.00819256714,10876.4846624511,12485.0490944831
"20","Dynamisch",30,9204.49514185226,10890.4763033526,12500.4413733226
"21","Dynamisch",31,9217.69182072266,10908.8140127323,12520.2631571779
"22","Dynamisch",32,9225.06814030051,10919.2086236909,12533.2655000707
"23","Dynamisch",33,9262.93864206772,10974.2612167221,12603.0395496927
"24","Dynamisch",34,9304.41627739354,11031.8959283469,12677.8149777984
"25","Dynamisch",35,9333.40784951814,11079.3836491915,12739.443189757
"26","Dynamisch",36,9356.13656163391,11114.208595596,12780.4044194977
"27","Dynamisch",37,9388.86534252553,11158.1642489384,12834.7208305624
"28","Dynamisch",38,9452.03271513784,11233.5854147,12929.6983595625
"29","Dynamisch",39,9600.94824889259,11421.8012302083,13131.5753789611
"30","Dynamisch",40,9809.10836107917,11680.9062312383,13423.0772708244
"31","Dynamisch",41,10064.9589164311,12028.7762832869,13824.3126734325
"32","Dynamisch",42,10443.2763201757,12528.6073554345,14468.3904007535
"33","Dynamisch",43,10820.9872731521,13053.1292407515,15140.2803692446
"34","Statisch",11,57.3783771724408,65.4430361075951,72.9169522539739
"35","Statisch",12,522.7807178814,596.258780721919,664.354545906404
"36","Statisch",13,1781.91830386562,2032.36986926243,2264.47700840389
"37","Statisch",14,3651.49818929815,4164.72216165033,4640.35559860162
"38","Statisch",15,5299.53377524237,6044.391631325,6734.69415214028
"39","Statisch",16,6705.30465541088,7647.74606257542,8521.16108885614
"40","Statisch",17,7822.5896669243,8922.06742057163,9941.01822097915
"41","Statisch",18,8498.37936098487,9692.84095871513,10799.8188243397
"42","Statisch",19,8966.96961109513,10227.2924287415,11395.3078008288
"43","Statisch",20,9242.70490790996,10541.7825793008,11745.7146393271
"44","Statisch",21,9433.96642585651,10759.9260338316,11988.7714176111
"45","Statisch",22,9579.00643339277,10925.3514912448,12173.0894917828
"46","Statisch",23,9668.26181418185,11027.1517737775,12286.5159905206
"47","Statisch",24,9722.45259258487,11088.959087,12355.3820674299
"48","Statisch",25,9762.29875204164,11134.4056414583,12406.0188963295
"49","Statisch",26,9781.42490799915,11156.2199875691,12430.3245761949
"50","Statisch",27,9800.55106225456,11178.0343333261,12454.6302653243
"51","Statisch",28,9810.11413616162,11188.941506043,12466.7831033506
"52","Statisch",29,9821.27105021138,11201.6665406527,12480.9614121561
"53","Statisch",30,9832.42796533746,11214.3915752245,12495.1397095118
"54","Statisch",31,9846.77257537076,11230.7523340504,12513.3689461261
"55","Statisch",32,9854.74180613556,11239.8416446762,12523.4962957504
"56","Statisch",33,9896.18184462545,11287.1060601841,12576.1585106463
"57","Statisch",34,9939.21574215022,11336.1883390913,12630.8461743977
"58","Statisch",35,9974.28037707848,11376.1813082464,12675.4064912179
"59","Statisch",36,9999.78192615031,11405.2671037656,12707.8139889167
"60","Statisch",37,10031.6588786906,11441.6243482614,12748.3233535718
"61","Statisch",38,10085.8496917275,11503.4316639861,12817.1892638366
"62","Statisch",39,10219.7329196499,11656.1320932378,12987.3286759965
"63","Statisch",40,10403.0255382463,11865.1862506521,13220.2576904774
"64","Statisch",41,10648.4782170932,12145.1370360919,13532.1800314794
"65","Statisch",42,10995.9371177799,12541.4310033464,13973.7323611359
"66","Statisch",43,11348.1775139547,12943.1785579815,14421.3611264007
"67","Interventie",11,33.441837432252,232.386454137469,436.110061054437
"68","Interventie",12,539.111760762721,875.809211420679,1232.17639041165
"69","Interventie",13,1808.78619515342,2267.07728198306,2763.44953729173
"70","Interventie",14,3599.39748992773,4214.03433279783,4838.95608522283
"71","Interventie",15,5384.94685334459,6102.8697308617,6828.51840617385
"72","Interventie",16,6663.56547122251,7458.7754711787,8354.29394965932
"73","Interventie",17,7499.05305158629,8438.97900502147,9445.65652168002
"74","Interventie",18,7915.44444631005,8951.93173527317,10003.2816192702
"75","Interventie",19,7965.93698497907,9115.6533069695,10297.8256629902
"76","Interventie",20,7800.18654255853,9082.49040176467,10353.9356478149
"77","Interventie",21,7585.1446220838,9032.44318070057,10484.0403234906
"78","Interventie",22,7383.13319743246,8946.91722204368,10509.1026344802
"79","Interventie",23,7154.2830904846,8828.41089348896,10523.4195605871
"80","Interventie",24,6907.45841576569,8721.63873737695,10509.6108813601
"81","Interventie",25,6725.18146516503,8620.71782890987,10529.9445580962
"82","Interventie",26,6489.47502870976,8499.94000235246,10557.7272021861
"83","Interventie",27,6149.5350834214,8369.85062978041,10537.5773129144
"84","Interventie",28,5939.76463192109,8231.72674915753,10495.4719330464
"85","Interventie",29,5634.78918910095,8033.50596919024,10347.4086589159
"86","Interventie",30,5468.13825846825,7953.498743532,10280.9582748704
"87","Interventie",31,5250.67476154742,7884.44942934592,10338.2928434453
"88","Interventie",32,5083.879975715,7836.49796340758,10460.3058443846
"89","Interventie",33,5380.0300211648,8212.31469635405,10909.663181153
"90","Interventie",34,5382.13782398061,8324.9178719024,11132.5062551744
"91","Interventie",35,5283.291011908,8336.8164414975,11289.6700768712
"92","Interventie",36,5070.82338533634,8293.54831778387,11358.2800972304
"93","Interventie",37,4983.29652093468,8277.68638694441,11512.8772247102
"94","Interventie",38,4837.760272897,8248.30417446023,11597.8011400326
"95","Interventie",39,4768.56638656723,8350.58029686959,11796.8519363352
"96","Interventie",40,4820.40163716267,8539.23999832855,12116.714647508
"97","Interventie",41,4926.41836509417,8748.33942123883,12489.8157747186
"98","Interventie",42,5093.38169634565,9106.96601995831,12971.8250281863
"99","Interventie",43,5506.84018305755,9651.33642465917,13696.2012270544
"100","CBS/AMC",11,0,-36,0
"101","CBS/AMC",12,0,405,0
"102","CBS/AMC",13,0,1760,0
"103","CBS/AMC",14,0,3820,0
"104","CBS/AMC",15,0,5842,0
"105","CBS/AMC",16,0,7231,0
"106","CBS/AMC",17,0,8269,0
"107","CBS/AMC",18,0,8806,0
"108","CBS/AMC",19,0,8971,0
"109","CBS/AMC",20,0,8951,0
"110","CBS/AMC",21,0,8951,0
"111","CBS/AMC",22,0,8924,0
"112","CBS/AMC",23,0,8871,0
"113","CBS/AMC",24,0,8825,0
"114","CBS/AMC",25,0,8794,0
"115","CBS/AMC",26,0,8736,0
