"","model","week","Laag","Gemiddeld","Hoog","year","weekyear","deaths_week_mid","deaths_week_low","deaths_week_high","deaths_low_cumsum","deaths_mid_cumsum","deaths_high_cumsum"
"1","Dynamisch",11,48.3548379804883,65.0612832006473,80.9217625628501,2020,"2020-11",65.0612832006473,48.3548379804883,80.9217625628501,48.3548379804883,65.0612832006473,80.9217625628501
"2","Dynamisch",12,462.826241137965,596.197528867044,729.586880259653,2020,"2020-12",531.136245666396,414.471403157476,648.665117696803,462.826241137965,596.197528867044,729.586880259653
"3","Dynamisch",13,1666.17027072908,2029.72957717241,2377.47437961628,2020,"2020-13",1433.53204830537,1203.34402959112,1647.88749935663,1666.17027072908,2029.72957717241,2377.47437961628
"4","Dynamisch",14,3528.77579442788,4145.03565333256,4755.80131616001,2020,"2020-14",2115.30607616014,1862.6055236988,2378.32693654373,3528.77579442788,4145.03565333256,4755.80131616001
"5","Dynamisch",15,5281.35408717019,6113.24124861,6963.84337845942,2020,"2020-15",1968.20559527744,1752.57829274231,2208.04206229941,5281.35408717019,6113.24124861,6963.84337845942
"6","Dynamisch",16,6617.32832535042,7640.25089841601,8670.56837644361,2020,"2020-16",1527.00964980601,1335.97423818022,1706.72499798419,6617.32832535042,7640.25089841601,8670.56837644361
"7","Dynamisch",17,7631.00414169625,8830.22899263263,10005.2445452804,2020,"2020-17",1189.97809421662,1013.67581634583,1334.67616883678,7631.00414169625,8830.22899263263,10005.2445452804
"8","Dynamisch",18,8186.63790443065,9538.97759543759,10819.3229912004,2020,"2020-18",708.748602804961,555.633762734405,814.078445920028,8186.63790443065,9538.97759543759,10819.3229912004
"9","Dynamisch",19,8567.25151467213,10010.7147398376,11353.8051140231,2020,"2020-19",471.737144400053,380.613610241477,534.482122822637,8567.25151467213,10010.7147398376,11353.8051140231
"10","Dynamisch",20,8804.26785716666,10288.9656829409,11697.1568578677,2020,"2020-20",278.250943103229,237.016342494528,343.35174384468,8804.26785716666,10288.9656829409,11697.1568578677
"11","Dynamisch",21,8950.43980578572,10480.6611569069,11911.2379422072,2020,"2020-21",191.695473966078,146.171948619067,214.081084339416,8950.43980578572,10480.6611569069,11911.2379422072
"12","Dynamisch",22,9049.72842805816,10626.039596678,12101.0944364204,2020,"2020-22",145.378439771046,99.288622272441,189.856494213263,9049.72842805816,10626.039596678,12101.0944364204
"13","Dynamisch",23,9112.68273963346,10715.4661538273,12210.9129783639,2020,"2020-23",89.4265571492579,62.9543115753004,109.818541943494,9112.68273963346,10715.4661538273,12210.9129783639
"14","Dynamisch",24,9161.63220533023,10771.5237198485,12271.7637787043,2020,"2020-24",56.0575660212617,48.9494656967636,60.8508003404368,9161.63220533023,10771.5237198485,12271.7637787043
"15","Dynamisch",25,9201.50736439018,10811.7980862535,12313.4709355078,2020,"2020-25",40.2743664049503,39.8751590599513,41.7071568034517,9201.50736439018,10811.7980862535,12313.4709355078
"16","Dynamisch",26,9219.74378790596,10831.1136362528,12333.6481311903,2020,"2020-26",19.3155499992863,18.236423515782,20.1771956825378,9219.74378790596,10831.1136362528,12333.6481311903
"17","Dynamisch",27,9237.70955484178,10850.5616364081,12353.9124418632,2020,"2020-27",19.4480001553147,17.9657669358203,20.2643106728156,9237.70955484178,10850.5616364081,12353.9124418632
"18","Dynamisch",28,9246.65246760408,10860.30336899,12364.7367055568,2020,"2020-28",9.74173258195151,8.94291276229342,10.8242636936811,9246.65246760408,10860.30336899,12364.7367055568
"19","Dynamisch",29,9257.24984615262,10871.7101278726,12375.9717814688,2020,"2020-29",11.4067588825928,10.5973785485476,11.2350759119799,9257.24984615262,10871.7101278726,12375.9717814688
"20","Dynamisch",30,9268.84892745835,10883.1735494543,12388.6079043375,2020,"2020-30",11.4634215816495,11.5990813057269,12.6361228686874,9268.84892745835,10883.1735494543,12388.6079043375
"21","Dynamisch",31,9285.07431012897,10897.9296404037,12404.8966960624,2020,"2020-31",14.7560909494714,16.2253826706219,16.2887917249045,9285.07431012897,10897.9296404037,12404.8966960624
"22","Dynamisch",32,9295.33232762758,10906.1666476311,12414.1260844353,2020,"2020-32",8.23700722741705,10.2580174986069,9.22938837289439,9295.33232762758,10906.1666476311,12414.1260844353
"23","Dynamisch",33,9343.82451422328,10949.0669602276,12462.9526448526,2020,"2020-33",42.9003125964246,48.492186595704,48.8265604172702,9343.82451422328,10949.0669602276,12462.9526448526
"24","Dynamisch",34,9385.05001956785,10993.3580118554,12511.245195818,2020,"2020-34",44.2910516277825,41.2255053445624,48.2925509654087,9385.05001956785,10993.3580118554,12511.245195818
"25","Dynamisch",35,9418.12757580923,11030.9118452749,12553.3242874646,2020,"2020-35",37.5538334195462,33.0775562413874,42.0790916466267,9418.12757580923,11030.9118452749,12553.3242874646
"26","Dynamisch",36,9445.77504728101,11060.1267976563,12588.063829957,2020,"2020-36",29.2149523813987,27.6474714717733,34.7395424924161,9445.77504728101,11060.1267976563,12588.063829957
"27","Dynamisch",37,9479.12402062709,11092.4037396868,12624.1876430049,2020,"2020-37",32.276942030494,33.3489733460865,36.1238130478341,9479.12402062709,11092.4037396868,12624.1876430049
"28","Dynamisch",38,9539.05874480563,11151.9728182309,12690.1940071886,2020,"2020-38",59.569078544082,59.9347241785399,66.0063641837114,9539.05874480563,11151.9728182309,12690.1940071886
"29","Dynamisch",39,9698.20785873554,11298.7208629469,12849.6002951081,2020,"2020-39",146.748044716071,159.149113929911,159.406287919579,9698.20785873554,11298.7208629469,12849.6002951081
"30","Dynamisch",40,9869.77458017916,11504.6725094727,13056.7146582278,2020,"2020-40",205.951646525766,171.566721443616,207.114363119645,9869.77458017916,11504.6725094727,13056.7146582278
"31","Dynamisch",41,10110.183604192,11778.3730606718,13377.460944738,2020,"2020-41",273.700551199105,240.409024012873,320.746286510208,10110.183604192,11778.3730606718,13377.460944738
"32","Dynamisch",42,10482.6001776416,12202.2926677796,13788.2390851795,2020,"2020-42",423.919607107808,372.416573449596,410.778140441471,10482.6001776416,12202.2926677796,13788.2390851795
"33","Dynamisch",43,11009.9774959388,12785.4793032974,14466.4887840766,2020,"2020-43",583.186635517761,527.37731829714,678.249698897112,11009.9774959388,12785.4793032974,14466.4887840766
"34","Dynamisch",44,11742.9571683546,13585.295462312,15312.4547612742,2020,"2020-44",799.816159014606,732.979672415833,845.965977197613,11742.9571683546,13585.295462312,15312.4547612742
"35","Dynamisch",45,12375.4670310968,14402.8981413384,16334.3887013015,2020,"2020-45",817.602679026402,632.509862742223,1021.93394002733,12375.4670310968,14402.8981413384,16334.3887013015
"36","Dynamisch",46,12921.1206387832,15084.2547583054,17126.1072498033,2020,"2020-46",681.356616966967,545.653607686423,791.718548501749,12921.1206387832,15084.2547583054,17126.1072498033
"37","Dynamisch",47,13335.8884385579,15609.48496081,17732.7759684351,2020,"2020-47",525.230202504639,414.76779977463,606.668718631823,13335.8884385579,15609.48496081,17732.7759684351
"38","Dynamisch",48,13748.1717098726,16118.2206491393,18263.0340665098,2020,"2020-48",508.73568832927,412.283271314751,530.258098074719,13748.1717098726,16118.2206491393,18263.0340665098
"39","Dynamisch",49,14189.0670150096,16577.9380178086,18806.7277725521,2020,"2020-49",459.717368669348,440.895305136992,543.693706042261,14189.0670150096,16577.9380178086,18806.7277725521
"40","Dynamisch",50,14666.8707684025,17123.4462570081,19406.79979229,2020,"2020-50",545.508239199484,477.803753392869,600.072019737963,14666.8707684025,17123.4462570081,19406.79979229
"41","Dynamisch",51,15214.6224256083,17856.5870897879,20314.3062414576,2020,"2020-51",733.140832779838,547.751657205843,907.506449167526,15214.6224256083,17856.5870897879,20314.3062414576
"42","Dynamisch",52,15817.8813517353,18680.4441970316,21234.9235992775,2020,"2020-52",823.857107243657,603.258926127006,920.617357819912,15817.8813517353,18680.4441970316,21234.9235992775
"43","Dynamisch",53,16577.8813517353,19630.4441970316,22374.9235992775,2020,"2020-53",950,760.000000000002,1140,16577.8813517353,19630.4441970316,22374.9235992775
"44","Dynamisch",1,648.789253515322,901.519869141115,1175.48661498162,2021,"2021-1",901.519869141115,648.789253515322,1175.48661498162,17226.6706052507,20531.9640661727,23550.4102142591
"45","Dynamisch",2,1188.36611763108,1630.67953060173,2120.91719690507,2021,"2021-2",729.159661460612,539.576864115753,945.430581923457,17766.2474693664,21261.1237276333,24495.8407961826
"46","Dynamisch",3,1704.83755630784,2325.34364144633,3011.78819106899,2021,"2021-3",694.664110844607,516.471438676763,890.870994163916,18282.7189080432,21955.7878384779,25386.7117903465
"47","Dynamisch",4,2071.11782069727,2865.28036813727,3722.00783992934,2021,"2021-4",539.936726690938,366.280264389429,710.219648860348,18648.9991724326,22495.7245651689,26096.9314392068
"48","Dynamisch",5,2404.06654509161,3372.04196633417,4380.390950263,2021,"2021-5",506.761598196897,332.94872439434,658.383110333662,18981.947896827,23002.4861633658,26755.3145495405
"49","Dynamisch",6,2695.69961662026,3841.93713037732,5014.77391749451,2021,"2021-6",469.895164043146,291.63307152865,634.382967231511,19273.5809683556,23472.3813274089,27389.697516772
"50","Dynamisch",7,2993.91390266305,4304.4709632747,5695.02779900864,2021,"2021-7",462.53383289738,298.214286042791,680.253881514129,19571.7952543984,23934.9151603063,28069.9513982861
"51","Dynamisch",8,3186.50241960319,4577.95193832395,6068.92043560476,2021,"2021-8",273.480975049251,192.588516940136,373.892636596122,19764.3837713385,24208.3961353555,28443.8440348822
