"","model","week","Laag","Gemiddeld","Hoog"
"94","Interventie",32,5447.75111094202,7789.53046723332,10271.551667583
"95","Interventie",33,5794.69638036533,8154.86999570556,10756.6380792722
"96","Interventie",34,5842.92666184138,8263.73020961893,10991.7448054559
"97","Interventie",35,5644.37162136458,8273.15282750488,11056.1597388391
"98","Interventie",36,5475.43315765975,8236.53178428625,11118.9412013905
"99","Interventie",37,5315.60384577599,8221.61111123412,11256.6757711105
"100","Interventie",38,5166.4130435831,8194.39737288737,11359.9026584378
"101","Interventie",39,5127.85839770372,8298.22101413407,11662.568203429
"102","Interventie",40,5240.86540617297,8484.34889034467,12046.2240374526
"103","Interventie",41,5411.62889711508,8695.93363345728,12285.5772969301
"104","Interventie",42,5702.08527688879,9069.40389888532,12805.7642005461
"105","Interventie",43,6139.82903905764,9614.04664200944,13446.7000225057
"106","Interventie",44,6672.33257382274,10327.7121619955,14328.8062889891
"107","Interventie",45,7248.07213262444,10964.1829605066,15180.1066185281
"108","Interventie",46,7727.38587982376,11606.3376589976,15965.0936248514
"109","CBS/AMC",11,0,-34,0
"110","CBS/AMC",12,0,407,0
"111","CBS/AMC",13,0,1762,0
"112","CBS/AMC",14,0,3822,0
"113","CBS/AMC",15,0,5844,0
"114","CBS/AMC",16,0,7233,0
"115","CBS/AMC",17,0,8271,0
"116","CBS/AMC",18,0,8808,0
"117","CBS/AMC",19,0,8973,0
"118","CBS/AMC",20,0,8954,0
"119","CBS/AMC",21,0,8955,0
"120","CBS/AMC",22,0,8928,0
"121","CBS/AMC",23,0,8875,0
"122","CBS/AMC",24,0,8829,0
"123","CBS/AMC",25,0,8798,0
"124","CBS/AMC",26,0,8741,0
"125","CBS/AMC",27,0,8655,0
"126","CBS/AMC",28,0,8555,0
"127","CBS/AMC",29,0,8362,0
"128","CBS/AMC",30,0,8327,0
"129","CBS/AMC",31,0,8303,0
"130","CBS/AMC",32,0,8259,0
"131","CBS/AMC",33,0,8799,0
"132","CBS/AMC",34,0,8985,0
"133","CBS/AMC",35,0,9050,0
"134","CBS/AMC",36,0,9061,0
"135","CBS/AMC",37,0,9100,0
"136","CBS/AMC",38,0,9087,0
"137","CBS/AMC",39,0,9223,0
"138","CBS/AMC",40,0,9432,0
"139","CBS/AMC",41,0,9640,0
"140","CBS/AMC",42,0,10011,0
"141","CBS/AMC",43,0,10584,0
"142","CBS/AMC",44,0,11358,0
"143","CBS/AMC",45,0,12019,0
"144","CBS/AMC",46,0,12691,0
