"","model","week","Laag","Gemiddeld","Hoog"
"37","Dynamisch",47,11359.619037487,15857.5304857362,20372.1176551348
"38","Dynamisch",48,11604.9314324549,16332.7209648757,20958.3242371113
"39","Dynamisch",49,11848.5445632905,16832.3169375382,21531.1480679351
"40","Dynamisch",50,12231.5335058395,17388.9473490313,22143.3008176374
"41","Dynamisch",51,12963.2107833274,18169.0139641475,23012.5348007919
"42","Dynamisch",52,13634.4717176819,18882.0606372154,23802.9161945656
"43","Statisch",11,41.2309394089561,47.4118449662471,54.1917705084876
"44","Statisch",12,379.095866716283,435.925576388085,498.26310369824
"45","Statisch",13,1291.90325784342,1485.57116441895,1698.0084613057
"46","Statisch",14,2649.08811078665,3046.21109602064,3481.8195775291
"47","Statisch",15,3839.05809315382,4414.56965978681,5045.85259221217
"48","Statisch",16,4852.65153442019,5580.11089206962,6378.06501506986
"49","Statisch",17,5658.94566446228,6507.27590563876,7437.81380398808
"50","Statisch",18,6146.84495378244,7068.3160954002,8079.08223296982
"51","Statisch",19,6483.56418173219,7455.5128424944,8521.64776597076
"52","Statisch",20,6683.99239434253,7685.98709860784,8785.07962664865
"53","Statisch",21,6821.42869861233,7844.02658951207,8965.71851544733
"54","Statisch",22,6925.65120556933,7963.87320136213,9102.70306804194
"55","Statisch",23,6989.78812483078,8037.62496351787,9187.00119843307
"56","Statisch",24,7029.87371794368,8083.71981449264,9239.68756200578
"57","Statisch",25,7058.50628823198,8116.64470744628,9277.32070465121
"58","Statisch",26,7072.24992937463,8132.44865576086,9295.38460374556
"59","Statisch",27,7085.99355866689,8148.25260406798,9313.44848678354
"60","Statisch",28,7092.86537343649,8156.1545783769,9322.48042884754
"61","Statisch",29,7100.88249432988,8165.37354855301,9333.01769885376
"62","Statisch",30,7108.89961649918,8174.59251872251,9343.55496177062
"63","Statisch",31,7119.20734444886,8186.44548025261,9357.10287409429
"64","Statisch",32,7124.9338637698,8193.03045901828,9364.62949061934
"65","Statisch",33,7154.71177148201,8227.2723490338,9403.76788931167
"66","Statisch",34,7185.63498792921,8262.83123497715,9444.41159053955
"67","Statisch",35,7210.83168300269,8291.80514182013,9477.52866890949
"68","Statisch",36,7230.30185308873,8314.19406989376,9503.11913346293
"69","Statisch",37,7253.20794280608,8340.53398521273,9533.22556270599
"70","Statisch",38,7295.58420265166,8389.26282876092,9588.92246159941
"71","Statisch",39,7399.80687429889,8509.10944375085,9725.90677070108
"72","Statisch",40,7546.40569974869,8677.68490003846,9918.58790113324
"73","Statisch",41,7743.39794962981,8904.20817225446,10177.5031486318
"74","Statisch",42,8049.19396886789,9255.8460428279,10579.4239602521
"75","Statisch",43,8469.52021422044,9739.18348678653,11131.8769363357
"76","Statisch",44,9038.73506274153,10393.7303906492,11880.0219246699
"77","Statisch",45,9673.23239942295,11123.346052423,12713.9703383914
"78","Statisch",46,10192.0542614271,11719.9451306053,13395.8812176676
"79","Statisch",47,10608.9441639503,12199.3316016635,13943.8182536388
"80","Statisch",48,11004.0733187032,12653.6951492328,14463.1540475834
"81","Statisch",49,11357.9719340586,13060.6468521067,14928.2981397295
"82","Statisch",50,11794.3325292756,13562.4222587238,15501.8248740781
"83","Statisch",51,12363.5480976189,14216.9691781561,16249.9686946981
"84","Statisch",52,13051.8749661014,15008.4836554729,17154.6658290222
"85","Interventie",11,15.163882940858,246.608990369888,463.068241020547
"86","Interventie",12,534.403171545964,898.929684803867,1247.79143462371
"87","Interventie",13,1775.89825830208,2293.43282928416,2823.28162025494
"88","Interventie",14,3606.32078455508,4241.52437374498,4896.38194775764
"89","Interventie",15,5402.8907466476,6133.71264540972,6850.3947318162
"90","Interventie",16,6662.88486072097,7498.15302315976,8291.90318114308
"91","Interventie",17,7525.24023576532,8488.96855694447,9333.27529255538
"92","Interventie",18,7981.59022852488,9018.14100902906,9926.47279086471
"93","Interventie",19,8032.83558010738,9197.42084770968,10220.4292063391
"94","Interventie",20,7880.33725177343,9186.35086919076,10373.132250925
"95","Interventie",21,7727.99168757304,9153.34136630931,10397.9214649499
"96","Interventie",22,7644.84726428594,9086.36850944435,10496.7988905039
"97","Interventie",23,7470.72305115306,8979.97225554984,10456.7567131406
"98","Interventie",24,7279.15926208006,8889.16712506411,10437.4869330164
"99","Interventie",25,7058.36259402148,8804.02448805005,10526.1832389734
"100","Interventie",26,6892.73813391032,8696.38567471892,10509.3651596417
"101","Interventie",27,6668.58392604321,8576.93997107388,10519.537319851
"102","Interventie",28,6482.08056212287,8452.88647840026,10566.0144569518
"103","Interventie",29,6137.25927266515,8273.17304651804,10478.825768381
"104","Interventie",30,5977.20185024979,8205.87441277593,10524.0086457491
"105","Interventie",31,5885.67495838405,8152.39563013787,10554.7140525358
"106","Interventie",32,5767.38497358293,8110.2526255379,10543.6875300974
"107","Interventie",33,5998.02039854918,8489.9724388878,11039.8423314974
"108","Interventie",34,6060.15115461168,8620.054491107,11316.6725767193
"109","Interventie",35,5926.81089131105,8643.30364026477,11391.6721399574
"110","Interventie",36,5743.17296104341,8614.60244578147,11417.0652655877
"111","Interventie",37,5718.96421441437,8617.08538531024,11573.0885523228
"112","Interventie",38,5623.86833295675,8609.27590921582,11779.2846925164
"113","Interventie",39,5616.3158162541,8725.62533245122,12040.084906244
"114","Interventie",40,5633.17267451425,8927.24658458025,12293.4344517921
"115","Interventie",41,5649.1774715134,9159.25549975035,12626.1406206775
"116","Interventie",42,6020.45290886544,9554.30798198886,13153.3737511836
"117","Interventie",43,6543.62251212939,10124.2509456997,13906.4896018864
"118","Interventie",44,7124.32584363797,10863.2995986206,14803.4897115601
"119","Interventie",45,7778.81133451552,11522.049373915,15525.5934781616
"120","Interventie",46,8187.2255893198,12129.0979691375,16179.2451480019
"121","Interventie",47,8537.44279569729,12514.6592345572,16667.8815672252
"122","Interventie",48,8774.73953544153,12924.8580366171,17215.5649391125
"123","Interventie",49,9125.55681787262,13409.0033210279,17823.7010213162
"124","Interventie",50,9403.40730352691,13958.8501956275,18587.6083465384
"125","Interventie",51,9993.54156715311,14717.3253532337,19508.3568063461
"126","Interventie",52,10579.4668073279,15425.222567651,20345.7921541554
"127","CBS/AMC",11,0,-34,0
"128","CBS/AMC",12,0,407,0
"129","CBS/AMC",13,0,1762,0
"130","CBS/AMC",14,0,3822,0
"131","CBS/AMC",15,0,5845,0
"132","CBS/AMC",16,0,7236,0
"133","CBS/AMC",17,0,8274,0
"134","CBS/AMC",18,0,8812,0
"135","CBS/AMC",19,0,8977,0
"136","CBS/AMC",20,0,8958,0
"137","CBS/AMC",21,0,8959,0
"138","CBS/AMC",22,0,8934,0
"139","CBS/AMC",23,0,8881,0
"140","CBS/AMC",24,0,8836,0
"141","CBS/AMC",25,0,8805,0
"142","CBS/AMC",26,0,8748,0
"143","CBS/AMC",27,0,8664,0
"144","CBS/AMC",28,0,8564,0
"145","CBS/AMC",29,0,8372,0
"146","CBS/AMC",30,0,8338,0
"147","CBS/AMC",31,0,8319,0
"148","CBS/AMC",32,0,8277,0
"149","CBS/AMC",33,0,8817,0
"150","CBS/AMC",34,0,9008,0
"151","CBS/AMC",35,0,9073,0
"152","CBS/AMC",36,0,9087,0
"153","CBS/AMC",37,0,9128,0
"154","CBS/AMC",38,0,9118,0
"155","CBS/AMC",39,0,9257,0
"156","CBS/AMC",40,0,9468,0
"157","CBS/AMC",41,0,9680,0
"158","CBS/AMC",42,0,10058,0
"159","CBS/AMC",43,0,10644,0
"160","CBS/AMC",44,0,11431,0
"161","CBS/AMC",45,0,12116,0
"162","CBS/AMC",46,0,12750,0
"163","CBS/AMC",47,0,13102,0
"164","CBS/AMC",48,0,13483,0
"165","CBS/AMC",49,0,13958,0
"166","CBS/AMC",50,0,14438,0
"167","CBS/AMC",51,0,15231,0
"168","CBS/AMC",52,0,15828,0
