"","model","week","Laag","Gemiddeld","Hoog","year","weekyear","deaths_week_mid","deaths_week_low","deaths_week_high","deaths_low_cumsum","deaths_mid_cumsum","deaths_high_cumsum"
"1","Dynamisch",11,49.7396512551307,65.5131309164261,81.2301018645904,2020,"2020-11",65.5131309164261,49.7396512551307,81.2301018645904,49.7396512551307,65.5131309164261,81.2301018645904
"2","Dynamisch",12,478.842334986979,600.863087951279,726.043583586829,2020,"2020-12",535.349957034853,429.102683731849,644.813481722239,478.842334986979,600.863087951279,726.043583586829
"3","Dynamisch",13,1692.23095913341,2032.26520863853,2379.95755456155,2020,"2020-13",1431.40212068725,1213.38862414643,1653.91397097472,1692.23095913341,2032.26520863853,2379.95755456155
"4","Dynamisch",14,3552.40250892957,4150.94236716726,4728.64573336024,2020,"2020-14",2118.67715852873,1860.17154979616,2348.6881787987,3552.40250892957,4150.94236716726,4728.64573336024
"5","Dynamisch",15,5293.96996968101,6106.82765912242,6919.0099905969,2020,"2020-15",1955.88529195516,1741.56746075144,2190.36425723666,5293.96996968101,6106.82765912242,6919.0099905969
"6","Dynamisch",16,6589.34825075093,7632.4103450123,8721.6501323861,2020,"2020-16",1525.58268588988,1295.37828106992,1802.6401417892,6589.34825075093,7632.4103450123,8721.6501323861
"7","Dynamisch",17,7589.20128761567,8809.05833432391,10080.7287081242,2020,"2020-17",1176.64798931161,999.853036864743,1359.07857573813,7589.20128761567,8809.05833432391,10080.7287081242
"8","Dynamisch",18,8179.66508155015,9509.08205265766,10863.8012174408,2020,"2020-18",700.023718333749,590.463793934474,783.072509316571,8179.66508155015,9509.08205265766,10863.8012174408
"9","Dynamisch",19,8571.89708852188,9976.82138846245,11421.9131000495,2020,"2020-19",467.73933580479,392.232006971731,558.111882608679,8571.89708852188,9976.82138846245,11421.9131000495
"10","Dynamisch",20,8818.58126295291,10253.8031531202,11755.6349103221,2020,"2020-20",276.98176465777,246.684174431035,333.721810272646,8818.58126295291,10253.8031531202,11755.6349103221
"11","Dynamisch",21,8992.75659001388,10445.8889041397,11986.7345182639,2020,"2020-21",192.085751019496,174.175327060966,231.099607941729,8992.75659001388,10445.8889041397,11986.7345182639
"12","Dynamisch",22,9108.93479946484,10591.9127381668,12154.6748492986,2020,"2020-22",146.023834027052,116.178209450962,167.940331034768,9108.93479946484,10591.9127381668,12154.6748492986
"13","Dynamisch",23,9182.2670490288,10682.2205611252,12261.8822079951,2020,"2020-23",90.307822958448,73.3322495639604,107.207358696502,9182.2670490288,10682.2205611252,12261.8822079951
"14","Dynamisch",24,9224.00843929317,10738.9174121248,12321.4333626705,2020,"2020-24",56.6968509996295,41.7413902643675,59.5511546753933,9224.00843929317,10738.9174121248,12321.4333626705
"15","Dynamisch",25,9254.06316879631,10779.6347300961,12361.8889213576,2020,"2020-25",40.7173179712372,30.0547295031411,40.4555586870647,9254.06316879631,10779.6347300961,12361.8889213576
"16","Dynamisch",26,9269.36466886542,10799.3049447534,12385.5853823244,2020,"2020-26",19.6702146572807,15.3015000691103,23.6964609668157,9269.36466886542,10799.3049447534,12385.5853823244
"17","Dynamisch",27,9287.5087485661,10819.0551446051,12409.3808557121,2020,"2020-27",19.7501998517728,18.1440797006799,23.7954733877305,9287.5087485661,10819.0551446051,12409.3808557121
"18","Dynamisch",28,9296.92976791578,10828.9327230192,12420.7153726657,2020,"2020-28",9.87757841407984,9.4210193496765,11.3345169535587,9296.92976791578,10828.9327230192,12420.7153726657
"19","Dynamisch",29,9306.56349928148,10840.5236363081,12433.4931422523,2020,"2020-29",11.5909132888974,9.63373136569862,12.7777695866334,9306.56349928148,10840.5236363081,12433.4931422523
"20","Dynamisch",30,9315.46420168719,10852.1861584731,12447.2097502817,2020,"2020-30",11.6625221649992,8.90070240571549,13.7166080294137,9315.46420168719,10852.1861584731,12447.2097502817
"21","Dynamisch",31,9327.53139838798,10867.1937333249,12465.6971254432,2020,"2020-31",15.0075748517866,12.0671967007911,18.4873751614432,9327.53139838798,10867.1937333249,12465.6971254432
"22","Dynamisch",32,9334.55927752918,10875.5558022879,12474.3091489264,2020,"2020-32",8.36206896296062,7.02787914119472,8.61202348324332,9334.55927752918,10875.5558022879,12474.3091489264
"23","Dynamisch",33,9377.32378354514,10919.304571496,12510.2048191049,2020,"2020-33",43.748769208185,42.7645060159648,35.8956701785228,9377.32378354514,10919.304571496,12510.2048191049
"24","Dynamisch",34,9413.83106009652,10964.5789798558,12545.6925079683,2020,"2020-34",45.274408359739,36.5072765513742,35.4876888633098,9413.83106009652,10964.5789798558,12545.6925079683
"25","Dynamisch",35,9445.75661743036,11002.8284433872,12577.6365799171,2020,"2020-35",38.2494635314506,31.9255573338451,31.9440719488193,9445.75661743036,11002.8284433872,12577.6365799171
"26","Dynamisch",36,9470.1048427272,11032.7191934534,12612.3728759661,2020,"2020-36",29.8907500661571,24.348225296837,34.73629604905,9470.1048427272,11032.7191934534,12612.3728759661
"27","Dynamisch",37,9503.40111302879,11065.8141619573,12638.1593713202,2020,"2020-37",33.0949685039541,33.296270301591,25.786495354032,9503.40111302879,11065.8141619573,12638.1593713202
"28","Dynamisch",38,9563.3962456443,11127.0276315911,12704.8673477679,2020,"2020-38",61.2134696337816,59.9951326155115,66.7079764477676,9563.3962456443,11127.0276315911,12704.8673477679
"29","Dynamisch",39,9695.52406935076,11276.5124385915,12877.7829142003,2020,"2020-39",149.484807000359,132.12782370646,172.915566432343,9695.52406935076,11276.5124385915,12877.7829142003
"30","Dynamisch",40,9894.61741841109,11486.5487236041,13128.3821005632,2020,"2020-40",210.036285012608,199.093349060333,250.599186362897,9894.61741841109,11486.5487236041,13128.3821005632
"31","Dynamisch",41,10155.6518867823,11766.5190631803,13446.5209949692,2020,"2020-41",279.970339576237,261.034468371157,318.138894406025,10155.6518867823,11766.5190631803,13446.5209949692
"32","Dynamisch",42,10545.9041482668,12198.8265265112,13915.4539860037,2020,"2020-42",432.307463330848,390.252261484538,468.932991034511,10545.9041482668,12198.8265265112,13915.4539860037
"33","Dynamisch",43,11065.1297078201,12791.362382952,14608.5583160992,2020,"2020-43",592.535856440856,519.225559553277,693.104330095484,11065.1297078201,12791.362382952,14608.5583160992
